participant_id	condition	accuracy	reaction_time
sub-23925	congruent	1	1.734
sub-23925	incongruent	1	1.471
sub-23925	incongruent	1	0.932
sub-23925	incongruent	1	1.120
sub-23925	incongruent	1	0.905
sub-23925	congruent	1	0.839
sub-23925	congruent	1	0.736
sub-23925	congruent	1	1.986
sub-23925	congruent	1	1.189
sub-23925	congruent	1	1.202
sub-23925	congruent	1	1.347
sub-23925	congruent	1	0.673
sub-23925	incongruent	0	1.507
sub-23925	incongruent	1	1.082
sub-23925	incongruent	1	0.967
sub-23925	incongruent	1	1.110
sub-23925	incongruent	1	1.008
sub-23925	incongruent	1	1.365
sub-23925	incongruent	1	1.288
sub-23925	congruent	1	0.866
sub-23925	congruent	1	0.968
sub-23925	incongruent	1	0.910
sub-23925	incongruent	1	0.963
sub-23925	congruent	1	1.169
sub-23925	congruent	1	0.793
sub-23925	incongruent	1	1.386
sub-23925	congruent	1	0.770
sub-23925	congruent	1	0.845
sub-23925	incongruent	1	0.862
sub-23925	incongruent	1	0.902
sub-23925	incongruent	1	0.999
sub-23925	congruent	1	1.100
sub-23925	congruent	1	0.866
sub-23925	incongruent	1	0.819
sub-23925	incongruent	1	0.964
sub-23925	incongruent	1	1.041
sub-23925	incongruent	1	1.009
sub-23925	incongruent	1	0.868
sub-23925	incongruent	1	1.428
sub-23925	congruent	1	0.707
sub-23925	incongruent	1	0.819
sub-23925	congruent	1	0.730
sub-23925	congruent	0	0.749
sub-23925	congruent	1	1.040
sub-23925	congruent	1	0.684
sub-23925	incongruent	1	1.158
sub-23925	incongruent	0	0.857
sub-23925	congruent	1	1.009
sub-23925	congruent	1	0.957
sub-23925	incongruent	1	0.900
sub-23925	incongruent	1	1.149
sub-23925	incongruent	1	0.896
sub-23925	congruent	1	0.930
sub-23925	congruent	1	1.027
sub-23925	incongruent	1	1.116
sub-23925	congruent	1	1.244
sub-23925	congruent	1	0.670
sub-23925	congruent	1	0.774
sub-23925	congruent	1	0.769
sub-23925	congruent	1	0.750
sub-23925	incongruent	0	0.000
sub-23925	incongruent	0	0.000
sub-23925	congruent	1	0.624
sub-23925	congruent	1	0.746
sub-23925	incongruent	1	1.053
sub-23925	incongruent	1	0.880
sub-23925	congruent	1	0.577
sub-23925	congruent	1	0.547
sub-23925	congruent	1	0.730
sub-23925	congruent	1	0.723
sub-23925	incongruent	1	0.924
sub-23925	congruent	1	0.685
sub-23925	congruent	1	0.685
sub-23925	incongruent	1	1.046
sub-23925	congruent	1	0.720
sub-23925	incongruent	1	0.917
sub-23925	incongruent	1	0.902
sub-23925	congruent	1	0.764
sub-23925	congruent	1	0.585
sub-23925	incongruent	1	0.983
sub-23925	incongruent	1	1.324
sub-23925	congruent	1	0.786
sub-23925	incongruent	0	0.688
sub-23925	incongruent	1	0.876
sub-23925	congruent	1	0.923
sub-23925	incongruent	1	0.914
sub-23925	congruent	1	0.673
sub-23925	incongruent	1	0.811
sub-23925	incongruent	1	1.002
sub-23925	incongruent	1	1.257
sub-23925	congruent	1	0.791
sub-23925	incongruent	1	1.128
sub-23925	congruent	1	0.655
sub-23925	congruent	1	0.806
sub-23925	congruent	1	0.748
sub-23925	congruent	1	0.875
sub-23925	incongruent	1	0.864
sub-23925	incongruent	1	0.851
sub-23925	incongruent	1	1.626
sub-23925	congruent	1	0.673
sub-23925	incongruent	1	0.877
sub-23925	congruent	1	0.876
sub-23925	incongruent	1	0.788
sub-23925	congruent	1	0.622
sub-23925	incongruent	1	1.178
sub-23925	incongruent	1	0.925
sub-23925	congruent	1	0.973
sub-23925	incongruent	1	0.835
sub-23925	congruent	1	0.787
sub-23925	congruent	1	0.706
sub-23925	incongruent	1	1.239
sub-23925	congruent	1	0.653
sub-23925	congruent	1	1.002
sub-23925	incongruent	1	1.035
sub-23925	incongruent	1	0.898
sub-23925	congruent	1	1.036
sub-23925	incongruent	1	1.039
sub-23925	congruent	1	0.530
sub-23925	incongruent	1	0.844
sub-23925	congruent	1	0.728
sub-23925	incongruent	0	0.000
sub-23925	congruent	1	0.552
sub-23925	incongruent	0	0.496
sub-23925	congruent	1	0.568
sub-23925	congruent	1	0.650
sub-23925	congruent	0	0.424
sub-23925	congruent	1	0.695
sub-23925	incongruent	1	0.923
sub-23925	incongruent	1	1.004
sub-23925	congruent	1	0.619
sub-23925	incongruent	1	0.703
sub-23925	incongruent	1	0.773
sub-23925	incongruent	1	0.834
sub-23925	incongruent	0	0.698
sub-23925	incongruent	1	0.593
sub-23925	incongruent	1	1.001
sub-23925	incongruent	1	0.740
sub-23925	incongruent	1	0.607
sub-23925	incongruent	1	1.011
sub-23925	congruent	1	0.489
sub-23925	congruent	1	0.851
