onset	duration	eye	startTime	stopTime
0.426	0.022	L	789694	789714
0.002	0.462	R	789270	789730
16.766	0.018	L	806034	806050
29.002	0.348	L	818270	818616
29.002	0.348	R	818270	818616
37.542	0.03	R	826810	826838
37.548	0.03	L	826816	826844
50.13	0.094	R	839398	839490
50.12	0.114	L	839388	839500
79.772	0.052	R	869040	869090
79.768	0.068	L	869036	869102
88.156	0.044	R	877424	877466
88.154	0.06	L	877422	877480
96.436	0.032	R	885704	885734
96.442	0.036	L	885710	885744
181.976	0.016	R	971244	971258
181.976	0.028	L	971244	971270
192.722	0.062	L	981990	982050
192.718	0.076	R	981986	982060
195.408	0.04	R	984676	984714
195.406	0.046	L	984674	984718
229.682	0.156	R	1018950	1019104
229.68	0.16	L	1018948	1019106
231.484	0.064	R	1020752	1020814
231.484	0.068	L	1020752	1020818
232.186	0.336	R	1021454	1021788
232.186	0.342	L	1021454	1021794
233.324	0.05	L	1022592	1022640
233.324	0.05	R	1022592	1022640
245.292	0.212	R	1034560	1034770
245.296	0.21	L	1034564	1034772
247.036	0.346	L	1036304	1036648
247.032	0.354	R	1036300	1036652
284.024	0.098	L	1073292	1073388
284.026	0.096	R	1073294	1073388
361.87	0.014	R	1151138	1151150
361.866	0.026	L	1151134	1151158
410.416	0.21	R	1199684	1199892
410.412	0.232	L	1199680	1199910
413.848	0.144	R	1203116	1203258
413.844	0.156	L	1203112	1203266
419.058	0.072	L	1208326	1208396
423.682	0.072	L	1212950	1213020
423.662	0.092	R	1212930	1213020
424.484	0.05	L	1213752	1213800
424.484	0.212	R	1213752	1213962
425.342	0.05	R	1214610	1214658
425.916	0.046	R	1215184	1215228
425.908	0.086	L	1215176	1215260
448.182	0.016	R	1237450	1237464
455.436	0.048	R	1244704	1244750
516.21	0.028	R	1305478	1305504
516.204	0.046	L	1305472	1305516
537.958	0.064	R	1327226	1327288
537.962	0.064	L	1327230	1327292
545.426	0.004	R	1334694	1334696
562.03	0.044	R	1351298	1351340
562.012	0.112	L	1351280	1351390
605.854	0.058	R	1395122	1395178
605.85	0.068	L	1395118	1395184
621.378	0.002	R	1410646	1410646
621.368	0.03	L	1410636	1410664
621.742	0.026	L	1411010	1411034
621.724	0.072	R	1410992	1411062
622.29	0.078	L	1411558	1411634
622.284	0.122	R	1411552	1411672
622.622	0.002	R	1411890	1411890
622.804	0.054	L	1412072	1412124
622.79	0.09	R	1412058	1412146
623.178	0.018	L	1412446	1412462
623.176	0.026	R	1412444	1412468
633.948	0.204	R	1423216	1423418
633.948	0.208	L	1423216	1423422
715.346	0.102	L	1504614	1504714
715.338	0.114	R	1504606	1504718
