onset	duration	eye	startTime	stopTime
-44.146	0.05	R	513578	513626
-44.148	0.068	L	513576	513642
-38.83	0.012	R	518894	518904
-38.844	0.05	L	518880	518928
-38.498	0.042	R	519226	519266
-38.51	0.076	L	519214	519288
-37.496	0.032	R	520228	520258
-37.51	0.066	L	520214	520278
-36.822	0.034	R	520902	520934
-36.84	0.072	L	520884	520954
-34.028	0.02	R	523696	523714
-34.04	0.048	L	523684	523730
-33.62	0.062	R	524104	524164
-33.634	0.09	L	524090	524178
-30.65	0.012	R	527074	527084
-30.664	0.044	L	527060	527102
-26.918	0.032	L	530806	530836
-25.322	0.014	R	532402	532414
-25.336	0.044	L	532388	532430
-24.906	0.098	R	532818	532914
-24.902	0.098	L	532822	532918
-24.524	0.086	R	533200	533284
-24.522	0.098	L	533202	533298
-21.468	0.05	R	536256	536304
-21.474	0.068	L	536250	536316
-18.31	0.022	R	539414	539434
-18.324	0.056	L	539400	539454
-15.728	0.028	R	541996	542022
-15.736	0.052	L	541988	542038
-10.274	0.088	R	547450	547536
-10.026	0.012	R	547698	547708
-10.282	0.3	L	547442	547740
-9.418	0.09	R	548306	548394
-9.428	0.12	L	548296	548414
-8.276	0.062	R	549448	549508
-8.288	0.092	L	549436	549526
-7.298	0.046	R	550426	550470
-7.31	0.062	L	550414	550474
-6.038	0.016	R	551686	551700
-6.05	0.054	L	551674	551726
-5.342	0.036	R	552382	552416
-5.358	0.078	L	552366	552442
-3.89	0.01	R	553834	553842
-3.906	0.048	L	553818	553864
-2.514	0.032	L	555210	555240
-1.49	0.36	R	556234	556592
-0.832	0.05	L	556892	556940
-0.822	0.092	R	556902	556992
-0.582	0.44	L	557142	557580
-0.594	0.452	R	557130	557580
0.002	0.306	R	557726	558030
0.002	0.312	L	557726	558036
1.254	0.058	L	558978	559034
1.26	0.052	R	558984	559034
6.14	0.024	R	563864	563886
6.13	0.058	L	563854	563910
7.458	0.036	R	565182	565216
7.448	0.074	L	565172	565244
12.552	0.02	R	570276	570294
12.54	0.066	L	570264	570328
15.57	0.052	R	573294	573344
15.566	0.064	L	573290	573352
22.28	0.02	R	580004	580022
22.272	0.042	L	579996	580036
27.884	0.054	R	585608	585660
27.874	0.096	L	585598	585692
30.536	0.018	L	588260	588276
34.336	0.032	R	592060	592090
34.328	0.052	L	592052	592102
35.75	0.058	R	593474	593530
35.742	0.088	L	593466	593552
38.066	0.01	R	595790	595798
38.056	0.044	L	595780	595822
42.814	0.02	R	600538	600556
42.804	0.048	L	600528	600574
45.828	0.012	R	603552	603562
45.814	0.066	L	603538	603602
47.58	0.078	R	605304	605380
47.572	0.116	L	605296	605410
55.748	0.04	R	613472	613510
55.736	0.08	L	613460	613538
58.248	0.026	R	615972	615996
58.24	0.044	L	615964	616006
64.202	0.022	R	621926	621946
64.192	0.048	L	621916	621962
70.176	0.032	R	627900	627930
70.166	0.082	L	627890	627970
75.388	0.09	R	633112	633200
75.382	0.12	L	633106	633224
79.95	0.02	L	637674	637692
81.124	0.002	L	638848	638848
81.498	0.034	L	639222	639254
83.75	0.086	R	641474	641558
83.744	0.112	L	641468	641578
85.938	0.074	R	643662	643734
85.928	0.12	L	643652	643770
87.92	0.082	R	645644	645724
87.912	0.114	L	645636	645748
90.36	0.1	R	648084	648182
90.35	0.124	L	648074	648196
92.276	0.11	R	650000	650108
92.27	0.122	L	649994	650114
93.992	0.08	R	651716	651794
93.982	0.108	L	651706	651812
96.854	0.01	R	654578	654586
96.838	0.058	L	654562	654618
140.94	0.048	R	698664	698710
140.936	0.06	L	698660	698718
143.466	0.04	R	701190	701228
143.458	0.058	L	701182	701238
144.942	0.056	R	702666	702720
144.93	0.082	L	702654	702734
148.332	0.052	L	706056	706106
148.338	0.046	R	706062	706106
152.806	0.028	L	710530	710556
153.212	0.024	R	710936	710958
153.198	0.054	L	710922	710974
159.034	0.008	R	716758	716764
159.016	0.034	L	716740	716772
160.068	0.068	R	717792	717858
160.06	0.078	L	717784	717860
163.098	0.012	R	720822	720832
163.084	0.042	L	720808	720848
168.064	0.014	R	725788	725800
168.044	0.05	L	725768	725816
170.898	0.022	L	728622	728642
171.762	0.06	R	729486	729544
171.754	0.07	L	729478	729546
172.9	0.018	L	730624	730640
174.5	0.072	R	732224	732294
174.494	0.088	L	732218	732304
178.088	0.052	L	735812	735862
178.094	0.046	R	735818	735862
178.618	0.048	R	736342	736388
178.612	0.066	L	736336	736400
182.66	0.034	R	740384	740416
182.652	0.048	L	740376	740422
185.718	0.058	R	743442	743498
185.712	0.07	L	743436	743504
188.27	0.068	R	745994	746060
188.264	0.078	L	745988	746064
189.944	0.104	R	747668	747770
189.94	0.122	L	747664	747784
193.39	0.064	R	751114	751176
193.384	0.072	L	751108	751178
195.006	0.06	R	752730	752788
194.996	0.08	L	752720	752798
197.172	0.004	R	754896	754898
197.158	0.028	L	754882	754908
199.674	0.03	R	757398	757426
199.664	0.052	L	757388	757438
201.022	0.076	R	758746	758820
201.016	0.102	L	758740	758840
204.714	0.024	R	762438	762460
204.706	0.05	L	762430	762478
205.876	0.022	R	763600	763620
205.866	0.042	L	763590	763630
208.906	0.016	R	766630	766644
208.894	0.044	L	766618	766660
212.528	0.064	L	770252	770314
212.538	0.056	R	770262	770316
213.49	0.034	L	771214	771246
214.172	0.046	R	771896	771940
214.148	0.086	L	771872	771956
216.158	0.082	L	773882	773962
216.166	0.076	R	773890	773964
219.778	0.044	R	777502	777544
219.766	0.062	L	777490	777550
221.664	0.016	R	779388	779402
221.662	0.022	L	779386	779406
227.378	0.008	R	785102	785108
227.368	0.03	L	785092	785120
228.438	0.056	R	786162	786216
228.426	0.08	L	786150	786228
229.032	0.088	L	786756	786842
229.038	0.088	R	786762	786848
230.544	0.026	L	788268	788292
231.404	0.04	R	789128	789166
231.394	0.056	L	789118	789172
231.708	0.074	R	789432	789504
231.7	0.084	L	789424	789506
233.47	0.052	R	791194	791244
233.46	0.096	L	791184	791278
235.148	0.04	R	792872	792910
235.138	0.062	L	792862	792922
238.478	0.08	R	796202	796280
238.472	0.09	L	796196	796284
239.628	0.07	R	797352	797420
239.616	0.096	L	797340	797434
242.306	0.044	R	800030	800072
242.298	0.058	L	800022	800078
242.878	0.058	R	800602	800658
242.876	0.066	L	800600	800664
247.428	0.022	R	805152	805172
247.418	0.054	L	805142	805194
249.888	0.038	R	807612	807648
249.882	0.062	L	807606	807666
250.862	0.064	R	808586	808648
250.852	0.092	L	808576	808666
252.64	0.066	R	810364	810428
252.632	0.078	L	810356	810432
257.75	0.064	R	815474	815536
257.746	0.07	L	815470	815538
263.052	0.032	L	820776	820806
263.058	0.028	R	820782	820808
263.752	0.016	R	821476	821490
263.74	0.05	L	821464	821512
265.752	0.042	R	823476	823516
265.738	0.068	L	823462	823528
267.412	0.026	R	825136	825160
267.402	0.052	L	825126	825176
268.924	0.038	R	826648	826684
268.922	0.048	L	826646	826692
269.742	0.038	R	827466	827502
269.732	0.072	L	827456	827526
273.232	0.076	L	830956	831030
273.238	0.072	R	830962	831032
278.596	0.008	R	836320	836326
278.588	0.034	L	836312	836344
280.422	0.026	L	838146	838170
283.868	0.014	R	841592	841604
283.868	0.022	L	841592	841612
287.57	0.044	R	845294	845336
287.57	0.058	L	845294	845350
290.364	0.012	L	848088	848098
291.548	0.026	R	849272	849296
291.544	0.034	L	849268	849300
291.982	0.068	L	849706	849772
291.998	0.056	R	849722	849776
295.302	0.042	R	853026	853066
295.296	0.052	L	853020	853070
296.478	0.05	R	854202	854250
296.464	0.074	L	854188	854260
299.278	0.044	R	857002	857044
299.264	0.072	L	856988	857058
302.806	0.028	L	860530	860556
305.744	0.01	L	863468	863476
307.592	0.028	R	865316	865342
307.558	0.084	L	865282	865364
308.002	0.034	R	865726	865758
307.988	0.056	L	865712	865766
311.846	0.012	L	869570	869580
314.732	0.046	R	872456	872500
314.716	0.078	L	872440	872516
315.166	0.058	R	872890	872946
315.158	0.082	L	872882	872962
319.976	0.02	L	877700	877718
320.668	0.01	R	878392	878400
320.66	0.03	L	878384	878412
339.1	0.264	L	896824	897086
339.846	0.076	L	897570	897644
339.1	0.826	R	896824	897648
340.062	0.052	L	897786	897836
340.072	0.048	R	897796	897842
341.016	0.082	R	898740	898820
341.01	0.108	L	898734	898840
