participant_id	condition	accuracy	reaction_time
sub-23069	congruent	1	0.855
sub-23069	incongruent	1	0.649
sub-23069	congruent	1	0.457
sub-23069	incongruent	1	0.744
sub-23069	incongruent	1	0.585
sub-23069	congruent	1	0.363
sub-23069	congruent	1	0.398
sub-23069	incongruent	0	0.376
sub-23069	incongruent	1	0.540
sub-23069	congruent	1	0.452
sub-23069	congruent	1	0.414
sub-23069	incongruent	0	0.393
sub-23069	incongruent	1	0.451
sub-23069	incongruent	1	0.490
sub-23069	congruent	1	0.414
sub-23069	incongruent	1	0.508
sub-23069	congruent	1	0.402
sub-23069	congruent	1	0.395
sub-23069	congruent	1	0.436
sub-23069	congruent	1	0.397
sub-23069	congruent	1	0.392
sub-23069	congruent	1	0.421
sub-23069	congruent	1	0.417
sub-23069	congruent	1	0.631
sub-23069	congruent	1	0.406
sub-23069	congruent	1	0.301
sub-23069	incongruent	1	0.541
sub-23069	incongruent	1	0.557
sub-23069	incongruent	1	0.534
sub-23069	incongruent	1	0.518
sub-23069	incongruent	1	0.565
sub-23069	incongruent	1	0.422
sub-23069	incongruent	1	0.460
sub-23069	congruent	1	0.416
sub-23069	congruent	1	0.424
sub-23069	incongruent	1	0.568
sub-23069	congruent	1	0.420
sub-23069	congruent	1	0.529
sub-23069	congruent	1	0.372
sub-23069	incongruent	1	0.620
sub-23069	incongruent	1	0.550
sub-23069	congruent	1	0.459
sub-23069	incongruent	0	0.379
sub-23069	incongruent	1	0.691
sub-23069	incongruent	1	0.613
sub-23069	congruent	1	0.403
sub-23069	incongruent	1	0.524
sub-23069	incongruent	1	0.546
sub-23069	incongruent	0	0.378
sub-23069	incongruent	1	0.618
sub-23069	congruent	1	0.425
sub-23069	incongruent	1	0.543
sub-23069	congruent	1	0.424
sub-23069	congruent	1	0.436
sub-23069	incongruent	1	0.536
sub-23069	congruent	1	0.543
sub-23069	incongruent	1	0.586
sub-23069	incongruent	1	0.476
sub-23069	congruent	1	0.374
sub-23069	congruent	1	0.395
sub-23069	incongruent	1	1.876
sub-23069	incongruent	1	0.544
sub-23069	congruent	1	0.355
sub-23069	congruent	1	0.336
sub-23069	incongruent	1	0.569
sub-23069	incongruent	1	0.452
sub-23069	congruent	1	0.358
sub-23069	incongruent	1	0.566
sub-23069	congruent	1	0.416
sub-23069	congruent	1	0.444
sub-23069	congruent	1	0.338
sub-23069	congruent	1	0.363
sub-23069	congruent	1	0.362
sub-23069	incongruent	1	0.550
sub-23069	incongruent	0	0.400
sub-23069	congruent	1	0.467
sub-23069	congruent	1	0.448
sub-23069	incongruent	1	0.487
sub-23069	incongruent	1	0.454
sub-23069	congruent	1	0.538
sub-23069	incongruent	1	0.436
sub-23069	congruent	1	0.395
sub-23069	incongruent	1	0.479
sub-23069	congruent	1	0.387
sub-23069	incongruent	1	0.657
sub-23069	incongruent	1	0.719
sub-23069	congruent	1	0.391
sub-23069	incongruent	1	0.537
sub-23069	congruent	1	0.356
sub-23069	congruent	1	0.419
sub-23069	congruent	1	0.375
sub-23069	incongruent	0	0.356
sub-23069	congruent	1	0.421
sub-23069	congruent	1	0.413
sub-23069	congruent	1	0.559
sub-23069	congruent	1	0.420
sub-23069	incongruent	1	0.611
sub-23069	congruent	1	0.416
sub-23069	congruent	1	0.401
sub-23069	congruent	1	0.439
sub-23069	incongruent	1	0.487
sub-23069	incongruent	0	0.397
sub-23069	congruent	1	0.413
sub-23069	incongruent	0	0.431
sub-23069	incongruent	1	0.502
sub-23069	congruent	1	0.448
sub-23069	congruent	1	0.467
sub-23069	incongruent	1	0.517
sub-23069	congruent	1	0.489
sub-23069	incongruent	1	0.579
sub-23069	incongruent	1	0.797
sub-23069	incongruent	1	0.768
sub-23069	incongruent	1	0.482
sub-23069	incongruent	1	1.026
sub-23069	incongruent	1	0.636
sub-23069	incongruent	1	0.545
sub-23069	incongruent	1	0.491
sub-23069	congruent	1	0.460
sub-23069	incongruent	1	0.586
sub-23069	congruent	1	0.504
sub-23069	congruent	1	0.650
sub-23069	incongruent	1	1.147
sub-23069	congruent	1	0.356
sub-23069	incongruent	1	0.388
sub-23069	incongruent	1	0.440
sub-23069	congruent	1	0.346
sub-23069	incongruent	0	0.367
sub-23069	congruent	1	0.380
sub-23069	incongruent	1	0.461
sub-23069	incongruent	0	0.440
sub-23069	congruent	1	0.373
sub-23069	congruent	1	0.365
sub-23069	congruent	1	0.357
sub-23069	congruent	1	0.457
sub-23069	congruent	1	0.380
sub-23069	congruent	1	0.473
sub-23069	congruent	1	0.419
sub-23069	congruent	1	0.413
sub-23069	incongruent	1	0.399
sub-23069	congruent	1	0.437
sub-23069	congruent	1	0.665
sub-23069	congruent	1	0.476
sub-23069	congruent	1	0.405
sub-23069	congruent	1	0.352
sub-23069	congruent	1	0.559
sub-23069	congruent	1	0.329
sub-23069	congruent	1	0.394
sub-23069	incongruent	1	0.540
sub-23069	congruent	1	0.403
sub-23069	incongruent	1	0.481
sub-23069	incongruent	0	0.403
sub-23069	congruent	1	0.608
sub-23069	incongruent	1	0.539
sub-23069	incongruent	1	0.642
sub-23069	congruent	1	0.389
sub-23069	incongruent	1	0.596
sub-23069	incongruent	1	0.523
sub-23069	incongruent	1	0.557
sub-23069	incongruent	1	0.450
sub-23069	incongruent	1	0.442
sub-23069	congruent	1	0.378
sub-23069	incongruent	0	0.291
sub-23069	incongruent	1	0.609
sub-23069	congruent	1	0.383
sub-23069	incongruent	1	0.597
sub-23069	incongruent	0	0.352
sub-23069	congruent	1	0.401
sub-23069	congruent	1	0.404
sub-23069	incongruent	1	0.506
sub-23069	incongruent	1	0.481
sub-23069	congruent	1	0.387
sub-23069	congruent	1	0.393
sub-23069	incongruent	0	0.424
sub-23069	incongruent	1	0.577
sub-23069	incongruent	1	0.456
sub-23069	incongruent	1	0.462
sub-23069	incongruent	1	0.465
sub-23069	congruent	1	0.321
sub-23069	incongruent	1	0.440
sub-23069	incongruent	1	0.375
sub-23069	congruent	1	0.808
sub-23069	congruent	1	0.332
sub-23069	congruent	1	0.348
sub-23069	congruent	1	0.375
sub-23069	congruent	1	0.342
sub-23069	congruent	1	0.319
sub-23069	congruent	1	0.386
sub-23069	congruent	1	0.352
sub-23069	congruent	1	0.376
sub-23069	incongruent	0	0.661
sub-23069	incongruent	0	0.400
sub-23069	incongruent	1	0.500
sub-23069	incongruent	1	0.411
sub-23069	congruent	1	0.490
sub-23069	incongruent	1	0.646
sub-23069	congruent	1	0.379
sub-23069	incongruent	1	0.678
sub-23069	incongruent	1	0.508
sub-23069	incongruent	1	0.549
sub-23069	congruent	1	0.394
sub-23069	incongruent	1	0.516
sub-23069	incongruent	1	0.404
sub-23069	incongruent	1	0.538
sub-23069	congruent	1	0.385
sub-23069	congruent	1	0.515
sub-23069	congruent	1	0.345
sub-23069	incongruent	0	0.324
sub-23069	congruent	1	0.362
sub-23069	incongruent	1	0.504
sub-23069	incongruent	1	0.521
sub-23069	incongruent	1	0.427
sub-23069	congruent	1	0.376
sub-23069	congruent	1	0.359
sub-23069	incongruent	0	0.290
sub-23069	congruent	1	0.322
sub-23069	incongruent	0	0.476
sub-23069	incongruent	1	0.507
sub-23069	incongruent	1	0.458
sub-23069	congruent	1	0.385
sub-23069	congruent	1	0.364
sub-23069	congruent	1	0.368
sub-23069	congruent	1	0.472
sub-23069	incongruent	0	0.341
sub-23069	incongruent	1	0.511
sub-23069	incongruent	1	0.376
sub-23069	incongruent	1	0.439
sub-23069	congruent	1	0.514
sub-23069	congruent	1	0.398
sub-23069	incongruent	0	0.432
sub-23069	congruent	1	0.377
sub-23069	incongruent	1	0.541
sub-23069	congruent	1	0.390
sub-23069	incongruent	0	0.381
sub-23069	congruent	1	0.409
sub-23069	congruent	1	0.381
sub-23069	incongruent	1	0.657
sub-23069	congruent	1	0.409
sub-23069	incongruent	1	0.592
sub-23069	incongruent	1	0.458
sub-23069	incongruent	1	0.369
