onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.118	0.052	L	1390880	1390930	-38.7	718.0	578.2	422.7	13.32	488
0.118	0.052	R	1390880	1390930	79.7	714.7	656.5	475.3	12.15	417
0.43	0.026	L	1391192	1391216	620.7	417.9	808.1	464.5	3.80	256
0.428	0.028	R	1391190	1391216	653.6	477.2	853.8	521.7	4.04	248
0.606	0.016	R	1391368	1391382	867.9	511.6	905.5	515.0	0.74	63
1.55	0.026	L	1392312	1392336	865.9	464.1	1010.6	471.0	2.87	189
1.55	0.028	R	1392312	1392338	904.7	504.4	1057.4	512.3	3.03	184
2.012	0.028	R	1392774	1392800	1074.6	495.8	934.1	484.6	2.80	171
2.014	0.026	L	1392776	1392800	1020.2	464.9	876.0	443.8	2.89	179
2.754	0.026	L	1393516	1393540	875.2	444.1	723.9	396.7	3.16	200
2.754	0.028	R	1393516	1393542	923.8	505.1	759.4	450.8	3.45	209
2.984	0.03	L	1393746	1393774	718.0	385.8	448.9	346.5	5.38	306
2.984	0.03	R	1393746	1393774	743.7	433.7	471.7	407.2	5.40	305
3.086	0.03	L	1393848	1393876	441.5	359.2	156.6	471.4	5.95	342
3.086	0.03	R	1393848	1393876	459.0	410.1	190.5	510.5	5.57	319
3.34	0.016	R	1394102	1394116	179.1	508.7	153.7	482.7	0.70	60
3.34	0.02	L	1394102	1394120	159.2	476.6	122.7	437.5	1.04	86
3.84	0.03	R	1394602	1394630	734.3	488.3	936.5	493.4	4.05	222
3.842	0.03	L	1394604	1394632	681.1	442.0	892.6	444.6	4.23	244
3.978	0.174	R	1394740	1394912	930.8	487.0	85.3	349.5	16.61	1700
3.968	0.238	L	1394730	1394966	903.7	455.5	70.3	270.8	16.52	902
4.28	0.018	L	1395042	1395058	43.9	306.9	7.7	267.2	1.02	83
4.28	0.018	R	1395042	1395058	50.1	367.2	7.8	346.4	0.88	72
4.73	0.052	L	1395492	1395542	-59.8	274.9	770.5	444.2	16.25	548
4.728	0.056	R	1395490	1395544	12.1	358.2	892.8	509.3	17.13	544
4.988	0.02	L	1395750	1395768	791.7	443.9	841.4	424.6	1.06	84
4.988	0.02	R	1395750	1395768	912.6	532.7	958.2	506.7	1.05	84
6.164	0.064	R	1396926	1396988	918.9	504.7	1712.6	525.1	15.08	392
6.164	0.064	L	1396926	1396988	823.5	430.8	1732.8	399.2	17.28	462
6.358	0.05	L	1397120	1397168	1725.5	410.6	940.6	397.6	14.92	460
6.358	0.052	R	1397120	1397170	1696.8	535.2	1046.8	459.0	12.45	385
6.554	0.026	L	1397316	1397340	939.2	414.3	796.4	428.1	2.87	192
6.554	0.026	R	1397316	1397340	1014.9	456.1	885.6	476.5	2.62	174
7.026	0.066	R	1397788	1397852	897.7	486.5	1695.4	538.1	15.30	427
7.028	0.07	L	1397790	1397858	810.1	425.3	1729.9	414.9	17.57	489
7.296	0.124	R	1398058	1398180	1674.9	567.4	-302.6	381.7	35.14	533
7.296	0.124	L	1398058	1398180	1722.6	447.5	-525.0	298.0	39.85	572
7.608	0.042	L	1398370	1398410	-492.6	378.0	42.4	442.4	9.77	392
7.608	0.042	R	1398370	1398410	-405.8	423.6	93.7	486.5	9.13	366
8.096	0.058	L	1398858	1398914	-88.4	430.9	825.1	466.5	17.73	493
8.096	0.058	R	1398858	1398914	-63.5	487.9	857.0	503.3	17.86	477
8.61	0.256	L	1399372	1399626	822.2	430.8	934.0	437.4	2.12	654
8.58	0.326	R	1399342	1399666	877.5	512.8	953.1	519.8	1.53	2042
9.088	0.018	R	1399850	1399866	946.4	526.9	902.0	505.9	0.99	75
9.088	0.02	L	1399850	1399868	915.1	490.6	868.4	464.2	1.08	88
9.326	0.15	L	1400088	1400236	883.2	466.4	858.1	387.3	1.61	752
9.32	0.208	R	1400082	1400288	901.0	500.3	917.0	488.9	0.40	3246
9.65	0.07	L	1400412	1400480	882.4	471.7	-104.9	403.5	19.00	458
9.65	0.07	R	1400412	1400480	912.3	513.0	-67.7	451.8	18.85	459
11.364	0.068	L	1402126	1402192	-122.7	425.2	1152.0	390.5	24.20	623
11.364	0.068	R	1402126	1402192	-66.9	493.1	1176.5	455.6	23.61	562
11.658	0.074	L	1402420	1402492	1155.1	389.4	-129.1	428.8	24.47	508
11.658	0.074	R	1402420	1402492	1167.1	467.2	-69.3	511.8	23.57	478
12.21	0.026	L	1402972	1402996	-138.5	449.6	277.2	409.4	7.93	456
12.208	0.028	R	1402970	1402996	-121.3	534.4	286.1	467.2	7.84	420
12.59	0.048	L	1403352	1403398	424.3	406.4	-101.8	486.3	10.24	328
12.59	0.048	R	1403352	1403398	441.0	470.3	-48.9	554.9	9.57	337
12.882	0.04	L	1403644	1403682	-122.9	500.2	302.3	511.1	8.16	379
12.882	0.042	R	1403644	1403684	-63.3	567.2	373.4	569.7	8.38	327
13.306	0.044	L	1404068	1404110	333.4	507.3	791.1	456.1	9.28	385
13.306	0.044	R	1404068	1404110	412.4	570.2	864.7	498.6	9.23	356
13.5	0.02	L	1404262	1404280	796.5	454.5	853.4	452.6	1.16	90
13.5	0.02	R	1404262	1404280	872.7	513.7	930.0	501.0	1.20	93
13.704	0.162	L	1404466	1404626	858.6	470.5	849.4	376.5	1.87	938
13.704	0.204	R	1404466	1404668	911.8	521.0	913.9	509.9	0.23	2745
15.682	0.024	L	1406444	1406466	869.7	475.1	788.4	445.8	1.76	119
15.684	0.022	R	1406446	1406466	909.2	505.3	843.2	480.3	1.44	99
15.778	0.056	L	1406540	1406594	791.4	445.4	1527.7	400.6	14.45	432
15.776	0.058	R	1406538	1406594	836.9	484.3	1576.4	452.7	14.50	399
16.172	0.02	R	1406934	1406952	1572.5	457.2	1522.9	420.4	1.19	87
16.172	0.022	L	1406934	1406954	1519.7	412.3	1447.5	389.3	1.45	113
16.482	0.018	L	1407244	1407260	1476.4	414.0	1506.5	438.2	0.75	59
16.724	0.052	L	1407486	1407536	1492.0	444.1	875.4	478.6	12.17	361
16.726	0.052	R	1407488	1407538	1522.0	497.7	957.8	519.1	11.14	327
17.766	0.14	L	1408528	1408666	873.7	487.2	857.4	416.7	1.47	895
17.762	0.2	R	1408524	1408722	922.3	531.0	903.5	506.4	0.63	3270
20.126	0.028	L	1410888	1410914	870.7	472.1	1027.0	471.4	3.17	206
20.126	0.028	R	1410888	1410914	907.4	509.3	1054.7	503.9	2.99	185
20.518	0.024	R	1411280	1411302	1054.5	511.6	947.5	510.3	2.16	140
20.518	0.026	L	1411280	1411304	1027.0	467.5	894.9	465.2	2.67	172
20.762	0.018	L	1411524	1411540	887.3	471.8	849.7	462.5	0.79	67
22.512	0.062	L	1413274	1413334	852.0	459.4	174.9	484.0	13.48	346
22.514	0.06	R	1413276	1413334	900.5	498.7	227.8	546.0	13.42	339
22.778	0.046	L	1413540	1413584	159.9	492.7	764.8	449.1	12.07	458
22.776	0.048	R	1413538	1413584	206.8	546.2	833.3	489.4	12.52	441
22.964	0.022	R	1413726	1413746	846.0	494.0	922.4	482.7	1.57	114
22.964	0.024	L	1413726	1413748	796.6	460.6	878.6	456.5	1.67	122
23.298	0.07	R	1414060	1414128	934.1	510.5	932.5	424.0	1.76	1947
24.004	0.052	L	1414766	1414816	870.4	504.3	201.7	514.6	13.36	423
24.006	0.05	R	1414768	1414816	925.6	543.6	266.6	574.9	13.18	408
24.234	0.032	L	1414996	1415026	184.7	517.4	-105.6	502.6	5.55	308
24.234	0.032	R	1414996	1415026	236.1	576.0	-26.0	548.1	5.03	269
24.394	0.026	R	1415156	1415180	-24.9	537.7	159.6	522.1	3.51	235
24.394	0.028	L	1415156	1415182	-92.8	496.3	102.0	484.3	3.70	247
25.266	0.032	L	1416028	1416058	130.9	517.9	-105.6	443.7	4.72	248
25.268	0.032	R	1416030	1416060	151.4	551.2	-66.1	472.2	4.41	223
25.648	0.066	L	1416410	1416474	-125.2	443.8	923.8	450.9	20.29	511
25.646	0.08	R	1416408	1416486	-77.8	471.5	982.4	466.7	20.51	516
26.008	0.024	L	1416770	1416792	940.3	443.2	874.8	496.5	1.71	118
26.01	0.022	R	1416772	1416792	995.7	477.8	929.4	516.8	1.56	116
27.938	0.02	R	1418700	1418718	913.3	537.1	959.7	517.2	1.02	78
27.938	0.02	L	1418700	1418718	891.1	501.9	930.9	477.7	0.94	72
28.084	0.018	R	1418846	1418862	947.8	505.8	907.9	508.5	0.81	62
31.084	0.018	L	1421846	1421862	910.0	498.1	942.8	480.3	0.75	61
31.084	0.018	R	1421846	1421862	917.4	517.8	962.2	502.5	0.96	79
31.276	0.018	L	1422038	1422054	940.9	485.2	893.8	483.6	0.95	74
31.276	0.02	R	1422038	1422056	956.1	504.4	907.6	508.1	0.98	78
31.77	0.126	R	1422532	1422656	944.9	541.0	945.8	505.6	0.71	2011
31.77	0.164	L	1422532	1422694	909.0	525.2	856.6	436.5	2.09	3145
32.336	0.034	R	1423098	1423130	915.1	562.3	655.7	550.9	5.24	240
32.336	0.036	L	1423098	1423132	874.8	513.5	608.0	485.9	5.41	250
32.618	0.022	L	1423380	1423400	592.9	511.2	511.2	505.6	1.65	120
32.618	0.024	R	1423380	1423402	632.9	564.0	549.0	566.2	1.69	120
33.948	0.034	L	1424710	1424742	532.0	506.4	814.2	501.1	5.71	272
33.944	0.038	R	1424706	1424742	552.5	541.6	838.4	530.4	5.78	245
34.356	0.02	L	1425118	1425136	823.2	488.2	875.4	479.4	1.07	83
34.356	0.02	R	1425118	1425136	838.5	533.1	892.9	518.8	1.14	84
38.082	0.02	R	1428844	1428862	917.2	519.1	858.0	509.0	1.21	92
38.08	0.024	L	1428842	1428864	889.5	473.3	798.9	455.2	1.86	130
38.35	0.02	L	1429112	1429130	812.6	455.5	884.3	453.1	1.45	109
38.35	0.02	R	1429112	1429130	853.6	502.3	913.4	499.5	1.21	99
