onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.01	0.108	L	1390772	1390878	-38.6	713.9	937
0.01	0.108	R	1390772	1390878	74.5	712.9	1294
0.17	0.258	R	1390932	1391188	658.9	477.1	1214
0.17	0.26	L	1390932	1391190	602.2	419.9	875
0.456	0.15	R	1391218	1391366	858.4	517.7	1190
0.456	1.094	L	1391218	1392310	848.5	463.7	944
0.622	0.928	R	1391384	1392310	904.0	507.6	1317
1.578	0.434	R	1392340	1392772	1066.2	503.4	1466
1.576	0.438	L	1392338	1392774	1016.5	468.8	1138
2.04	0.714	L	1392802	1393514	877.1	443.8	1172
2.04	0.714	R	1392802	1393514	923.6	492.0	1523
2.78	0.204	L	1393542	1393744	724.6	386.3	1203
2.782	0.202	R	1393544	1393744	752.5	435.8	1534
3.014	0.072	L	1393776	1393846	446.2	358.0	1249
3.014	0.072	R	1393776	1393846	464.3	410.0	1578
3.116	0.224	L	1393878	1394100	165.8	473.8	1232
3.116	0.224	R	1393878	1394100	182.8	512.6	1595
3.36	0.234	L	1394122	1394354	121.9	444.9	1215
3.356	0.238	R	1394118	1394354	156.8	480.7	1577
3.744	0.096	R	1394506	1394600	732.3	484.1	1465
3.744	0.098	L	1394506	1394602	675.2	438.9	1132
3.872	0.096	L	1394634	1394728	896.3	449.8	1112
3.87	0.108	R	1394632	1394738	944.2	499.8	1419
4.206	0.074	L	1394968	1395040	41.1	313.5	1082
4.152	0.128	R	1394914	1395040	59.9	365.3	1409
4.298	0.43	R	1395060	1395488	20.2	343.5	1518
4.298	0.432	L	1395060	1395490	-26.7	270.6	1146
4.782	0.206	L	1395544	1395748	788.2	445.4	1081
4.784	0.204	R	1395546	1395748	903.1	525.1	1435
5.008	1.156	L	1395770	1396924	822.1	431.4	1115
5.008	1.156	R	1395770	1396924	926.4	506.9	1474
6.228	0.13	L	1396990	1397118	1728.8	405.1	1183
6.228	0.13	R	1396990	1397118	1703.4	536.5	1478
6.408	0.146	L	1397170	1397314	941.3	407.6	1318
6.41	0.144	R	1397172	1397314	1021.5	457.8	1659
6.58	0.446	R	1397342	1397786	891.3	481.8	1722
6.58	0.448	L	1397342	1397788	807.3	428.4	1336
7.098	0.198	L	1397860	1398056	1738.1	432.5	1346
7.092	0.204	R	1397854	1398056	1686.7	565.5	1592
7.42	0.188	L	1398182	1398368	-504.4	348.7	1305
7.42	0.188	R	1398182	1398368	-379.4	401.4	1692
7.65	0.266	L	1398412	1398676	57.1	444.4	1131
7.65	0.266	R	1398412	1398676	86.4	503.0	1624
8.066	0.03	L	1398828	1398856	-90.8	430.7	1035
8.066	0.03	R	1398828	1398856	-67.4	485.8	1535
8.154	0.426	R	1398916	1399340	870.3	504.9	1513
8.154	0.456	L	1398916	1399370	832.5	463.7	1079
8.866	0.222	L	1399628	1399848	932.7	485.1	1035
8.906	0.182	R	1399668	1399848	952.6	529.2	1472
9.106	0.214	R	1399868	1400080	902.1	506.7	1573
9.108	0.218	L	1399870	1400086	878.7	470.2	1131
9.476	0.174	L	1400238	1400410	874.1	455.9	1073
