onset	duration	eye	startTime	stopTime
13.032	0.066	R	478268	478332
13.028	0.078	L	478264	478340
14.92	0.074	R	480156	480228
14.91	0.086	L	480146	480230
25.192	0.162	L	490428	490588
25.186	0.172	R	490422	490592
31.212	0.074	R	496448	496520
31.2	0.102	L	496436	496536
37.972	0.098	L	503208	503304
37.98	0.09	R	503216	503304
43.586	0.09	R	508822	508910
43.578	0.108	L	508814	508920
52.004	0.076	R	517240	517314
51.994	0.092	L	517230	517320
56.954	0.052	R	522190	522240
56.952	0.058	L	522188	522244
60.026	0.104	L	525262	525364
60.032	0.106	R	525268	525372
62.872	0.082	R	528108	528188
62.862	0.098	L	528098	528194
67.2	0.718	L	532436	533152
67.2	0.744	R	532436	533178
68.9	0.82	L	534136	534954
69.89	0.29	L	535126	535414
68.868	1.332	R	534104	535434
71.892	0.6	L	537128	537726
71.876	0.636	R	537112	537746
73.176	0.212	L	538412	538622
73.168	0.226	R	538404	538628
74.202	0.014	R	539438	539450
74.184	0.052	L	539420	539470
77.214	0.078	L	542450	542526
77.218	0.078	R	542454	542530
80.366	0.06	R	545602	545660
80.356	0.08	L	545592	545670
81.996	0.082	L	547232	547312
82.0	0.082	R	547236	547316
88.03	0.192	R	553266	553456
88.016	0.216	L	553252	553466
89.384	0.504	L	554620	555122
89.386	0.528	R	554622	555148
90.856	0.136	L	556092	556226
90.864	0.13	R	556100	556228
96.294	0.168	R	561530	561696
96.29	0.194	L	561526	561718
137.47	0.092	R	602706	602796
137.462	0.11	L	602698	602806
139.08	0.114	L	604316	604428
139.088	0.112	R	604324	604434
140.658	0.112	L	605894	606004
140.66	0.114	R	605896	606008
142.884	0.098	L	608120	608216
142.886	0.096	R	608122	608216
146.112	0.074	L	611348	611420
146.114	0.082	R	611350	611430
147.928	0.11	L	613164	613272
147.93	0.114	R	613166	613278
153.12	0.13	L	618356	618484
153.118	0.132	R	618354	618484
155.102	0.098	L	620338	620434
154.894	0.314	R	620130	620442
156.908	0.318	L	622144	622460
156.89	0.36	R	622126	622484
158.118	0.032	R	623354	623384
158.11	0.058	L	623346	623402
160.728	0.396	R	625964	626358
160.74	0.392	L	625976	626366
161.544	0.178	L	626780	626956
161.544	0.182	R	626780	626960
162.638	0.112	L	627874	627984
162.638	0.116	R	627874	627988
164.52	0.124	L	629756	629878
164.514	0.148	R	629750	629896
165.788	0.396	L	631024	631418
165.752	0.45	R	630988	631436
168.368	0.072	R	633604	633674
168.364	0.09	L	633600	633688
171.742	0.07	R	636978	637046
171.736	0.086	L	636972	637056
172.346	0.244	R	637582	637824
172.344	0.252	L	637580	637830
175.468	0.242	R	640704	640944
175.462	0.256	L	640698	640952
182.232	0.126	L	647468	647592
182.238	0.122	R	647474	647594
183.44	0.248	L	648676	648922
183.44	0.25	R	648676	648924
186.828	0.172	R	652064	652234
186.826	0.184	L	652062	652244
187.624	0.224	L	652860	653082
187.626	0.226	R	652862	653086
194.52	0.478	R	659756	660232
194.532	0.512	L	659768	660278
195.864	0.078	L	661100	661176
195.844	0.104	R	661080	661182
199.054	0.132	L	664290	664420
199.046	0.154	R	664282	664434
202.298	0.086	L	667534	667618
202.29	0.11	R	667526	667634
203.906	0.098	L	669142	669238
203.896	0.136	R	669132	669266
