participant_id	condition	accuracy	reaction_time
sub-23534	incongruent	1	0.798
sub-23534	incongruent	0	0.426
sub-23534	congruent	1	0.738
sub-23534	incongruent	1	0.368
sub-23534	incongruent	0	0.398
sub-23534	congruent	1	0.484
sub-23534	incongruent	1	0.601
sub-23534	congruent	0	0.370
sub-23534	congruent	1	0.725
sub-23534	incongruent	1	0.589
sub-23534	congruent	1	0.375
sub-23534	congruent	0	0.077
sub-23534	congruent	0	0.301
sub-23534	congruent	0	0.832
sub-23534	incongruent	0	0.631
sub-23534	incongruent	1	0.453
sub-23534	incongruent	0	0.751
sub-23534	congruent	1	1.060
sub-23534	incongruent	0	0.756
sub-23534	incongruent	0	0.531
sub-23534	congruent	1	0.730
sub-23534	incongruent	0	1.008
sub-23534	incongruent	1	0.674
sub-23534	congruent	0	0.396
sub-23534	incongruent	0	0.382
sub-23534	congruent	1	0.653
sub-23534	incongruent	1	0.663
sub-23534	incongruent	1	0.404
sub-23534	congruent	1	0.681
sub-23534	congruent	1	0.878
sub-23534	incongruent	1	0.608
sub-23534	incongruent	1	0.563
sub-23534	incongruent	0	0.442
sub-23534	incongruent	0	0.589
sub-23534	congruent	1	0.650
sub-23534	incongruent	0	0.461
sub-23534	congruent	1	1.282
sub-23534	incongruent	1	0.792
sub-23534	incongruent	1	0.778
sub-23534	incongruent	0	0.714
sub-23534	congruent	1	0.783
sub-23534	congruent	1	1.479
sub-23534	incongruent	0	0.830
sub-23534	incongruent	1	1.146
sub-23534	congruent	1	0.739
sub-23534	incongruent	1	0.996
sub-23534	congruent	1	0.959
sub-23534	congruent	1	0.902
sub-23534	congruent	1	0.609
sub-23534	congruent	1	1.102
sub-23534	congruent	1	0.877
sub-23534	congruent	1	0.636
sub-23534	congruent	1	0.784
sub-23534	congruent	1	1.233
sub-23534	congruent	1	0.564
sub-23534	incongruent	1	0.802
sub-23534	incongruent	1	1.030
sub-23534	incongruent	1	1.106
sub-23534	congruent	1	0.808
sub-23534	congruent	0	0.829
sub-23534	incongruent	1	0.754
sub-23534	incongruent	1	0.704
sub-23534	incongruent	1	0.879
sub-23534	congruent	1	0.711
sub-23534	congruent	1	0.671
sub-23534	congruent	1	0.775
sub-23534	congruent	1	0.574
sub-23534	congruent	1	0.368
sub-23534	congruent	1	0.018
sub-23534	incongruent	0	0.471
sub-23534	incongruent	0	0.990
sub-23534	incongruent	1	0.755
sub-23534	congruent	1	0.951
sub-23534	incongruent	1	0.932
sub-23534	congruent	1	0.737
sub-23534	incongruent	1	0.736
sub-23534	congruent	1	0.636
sub-23534	congruent	1	0.601
sub-23534	incongruent	0	0.358
sub-23534	congruent	1	0.533
sub-23534	congruent	1	0.627
sub-23534	incongruent	1	0.750
sub-23534	congruent	1	0.373
sub-23534	incongruent	1	0.451
sub-23534	incongruent	1	0.376
sub-23534	incongruent	0	0.456
sub-23534	congruent	1	0.639
sub-23534	incongruent	1	0.734
sub-23534	incongruent	1	0.464
sub-23534	incongruent	1	0.530
sub-23534	congruent	0	0.358
sub-23534	congruent	1	0.788
sub-23534	incongruent	1	0.608
sub-23534	congruent	1	0.626
sub-23534	incongruent	1	0.575
sub-23534	congruent	1	0.822
sub-23534	congruent	1	0.578
sub-23534	incongruent	1	0.915
sub-23534	congruent	1	0.400
sub-23534	congruent	1	0.528
sub-23534	incongruent	1	0.720
sub-23534	incongruent	0	0.866
sub-23534	incongruent	1	0.620
sub-23534	incongruent	0	0.545
sub-23534	congruent	1	0.959
sub-23534	congruent	1	0.610
sub-23534	congruent	1	0.847
sub-23534	congruent	1	0.654
sub-23534	incongruent	1	0.795
sub-23534	incongruent	1	0.800
sub-23534	incongruent	1	0.822
sub-23534	incongruent	1	0.787
sub-23534	congruent	1	0.670
sub-23534	congruent	1	0.777
sub-23534	congruent	1	0.563
sub-23534	incongruent	1	0.695
sub-23534	congruent	1	0.686
sub-23534	incongruent	1	0.945
sub-23534	incongruent	1	0.772
sub-23534	congruent	1	0.755
sub-23534	incongruent	0	0.771
sub-23534	congruent	1	0.612
sub-23534	congruent	1	0.560
sub-23534	congruent	1	0.484
sub-23534	incongruent	0	0.593
sub-23534	congruent	1	0.405
sub-23534	incongruent	1	0.913
sub-23534	incongruent	1	0.813
sub-23534	congruent	1	0.815
sub-23534	congruent	1	0.580
sub-23534	incongruent	1	0.888
sub-23534	incongruent	0	0.465
sub-23534	incongruent	0	0.366
sub-23534	incongruent	1	0.830
sub-23534	incongruent	0	0.477
sub-23534	congruent	1	1.033
sub-23534	congruent	1	0.709
sub-23534	incongruent	1	0.885
sub-23534	congruent	1	0.645
sub-23534	congruent	1	0.578
sub-23534	congruent	1	0.496
sub-23534	congruent	1	0.626
sub-23534	incongruent	1	0.609
sub-23534	congruent	1	0.660
sub-23534	incongruent	1	0.782
sub-23534	congruent	1	0.603
sub-23534	congruent	1	0.606
sub-23534	congruent	1	0.551
sub-23534	incongruent	1	0.886
sub-23534	congruent	1	0.740
sub-23534	incongruent	1	0.706
sub-23534	congruent	1	0.553
sub-23534	incongruent	0	0.562
sub-23534	incongruent	0	1.189
sub-23534	congruent	1	0.714
sub-23534	incongruent	1	0.875
sub-23534	congruent	1	0.644
sub-23534	congruent	1	0.546
sub-23534	congruent	1	0.531
sub-23534	incongruent	1	0.708
sub-23534	congruent	1	0.538
sub-23534	incongruent	1	0.675
sub-23534	incongruent	1	0.582
sub-23534	congruent	1	0.772
sub-23534	incongruent	1	0.806
sub-23534	incongruent	1	0.716
sub-23534	incongruent	1	0.790
sub-23534	incongruent	1	0.925
sub-23534	incongruent	1	0.722
sub-23534	congruent	1	0.824
sub-23534	congruent	1	0.685
sub-23534	congruent	1	0.771
sub-23534	incongruent	1	0.774
sub-23534	congruent	1	0.645
sub-23534	incongruent	1	1.065
sub-23534	congruent	1	0.526
sub-23534	incongruent	1	0.692
sub-23534	incongruent	1	0.784
sub-23534	congruent	1	0.505
sub-23534	incongruent	1	0.661
sub-23534	congruent	1	0.548
sub-23534	congruent	0	0.417
sub-23534	congruent	1	0.538
sub-23534	incongruent	0	0.513
sub-23534	congruent	1	0.508
sub-23534	incongruent	1	0.643
sub-23534	congruent	1	0.837
sub-23534	incongruent	1	0.976
sub-23534	congruent	0	0.741
sub-23534	incongruent	1	0.781
sub-23534	congruent	1	0.714
sub-23534	congruent	1	0.562
sub-23534	congruent	1	0.772
sub-23534	congruent	1	0.511
sub-23534	congruent	1	0.503
sub-23534	incongruent	0	0.432
sub-23534	congruent	0	0.866
sub-23534	incongruent	1	0.845
sub-23534	incongruent	1	0.940
sub-23534	incongruent	1	0.713
sub-23534	incongruent	1	0.828
sub-23534	incongruent	1	0.771
sub-23534	congruent	1	0.516
sub-23534	congruent	1	0.617
sub-23534	incongruent	1	0.700
sub-23534	congruent	0	0.340
sub-23534	incongruent	1	0.693
sub-23534	congruent	1	0.625
sub-23534	congruent	1	0.923
sub-23534	incongruent	1	1.040
sub-23534	congruent	1	0.744
sub-23534	congruent	1	0.883
sub-23534	congruent	1	1.145
sub-23534	incongruent	1	0.687
sub-23534	congruent	0	0.425
sub-23534	congruent	0	0.607
sub-23534	congruent	1	0.565
