onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.001	0.047	L	2510433	2510479	.	.	777.6	415.6	3.1e+006	513
0.001	0.047	R	2510433	2510479	.	.	836.4	480.0	3.1e+006	564
0.332	0.026	L	2510764	2510789	795.8	415.9	920.9	510.5	3.49	230
0.331	0.027	R	2510763	2510789	846.7	486.1	962.0	587.9	3.42	211
0.537	0.069	L	2510969	2511037	913.2	510.7	908.6	503.6	0.19	1917
0.536	0.07	R	2510968	2511037	954.9	585.5	952.9	572.6	0.29	2026
1.067	0.155	L	2511499	2511653	920.8	512.7	936.8	468.7	1.05	1717
1.06	0.162	R	2511492	2511653	958.2	618.9	998.2	554.8	1.70	3270
1.398	2.095	L	2511830	2513924	928.9	526.4	923.2	500.1	0.60	1930
1.397	2.096	R	2511829	2513924	968.5	624.4	959.7	591.3	0.77	2058
3.99	0.135	L	2514422	2514556	923.4	495.7	922.4	497.7	0.05	1891
3.989	0.136	R	2514421	2514556	953.9	582.3	951.5	584.1	0.07	1995
4.51	0.133	L	2514942	2515074	929.6	515.7	922.5	477.0	0.88	1560
4.502	0.163	R	2514934	2515096	957.9	605.5	970.8	583.7	0.56	3270
6.692	0.028	R	2517124	2517151	953.7	584.1	1045.1	567.7	2.06	88
6.698	0.025	L	2517130	2517154	952.2	524.1	1040.2	513.5	1.96	100
6.784	0.028	R	2517216	2517243	1052.5	567.2	1287.8	575.5	5.16	303
6.784	0.029	L	2517216	2517244	1040.9	521.6	1282.5	521.0	5.30	315
8.177	0.069	L	2518609	2518677	1248.0	527.8	1243.5	513.8	0.32	1971
8.177	0.069	R	2518609	2518677	1258.7	582.6	1259.6	576.0	0.15	1980
8.667	0.035	L	2519099	2519133	1239.0	528.1	927.9	530.9	6.87	330
8.668	0.037	R	2519100	2519136	1250.9	589.0	961.9	595.4	6.38	291
9.249	0.051	L	2519681	2519731	941.8	550.8	1570.7	514.3	13.58	422
9.25	0.05	R	2519682	2519731	950.7	606.0	1581.6	556.5	13.64	424
9.458	0.133	R	2519890	2520022	1578.9	555.5	1510.9	284.9	5.97	3270
9.464	0.134	L	2519896	2520029	1570.1	535.2	1501.0	306.6	5.10	1705
9.711	0.041	L	2520143	2520183	1508.8	274.8	1808.7	18.1	7.98	313
9.71	0.044	R	2520142	2520185	1506.9	326.7	1831.5	62.2	8.46	275
10.001	0.056	L	2520433	2520488	1809.7	28.4	1206.3	509.2	15.96	513
10.002	0.067	R	2520434	2520500	1810.6	73.4	1249.1	547.2	15.18	496
10.292	0.036	L	2520724	2520759	1207.7	508.2	919.4	516.3	6.38	328
10.292	0.037	R	2520724	2520760	1224.8	570.1	957.1	585.4	5.93	264
13.092	0.068	L	2523524	2523591	959.7	551.8	959.0	527.6	0.54	1911
13.091	0.069	R	2523523	2523591	953.4	586.2	949.1	572.0	0.33	2032
13.398	0.156	L	2523830	2523985	963.6	534.6	932.2	484.9	1.31	1448
