onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.145	2.0	5169657	5171696	ShowFixation	VGS	1	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
2.184	0.2	5171696	5171932	BlankScreen	VGS	1	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
2.42	1.0	5171932	5172972	ELCue	VGS	1	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
3.866	2.0	5173378	5176017	ShowFixation	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
6.505	0.2	5176017	5176253	BlankScreen	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
6.741	1.0	5176253	5177293	ELCue	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
8.186	6.0	5177698	5184338	ShowFixation	VGS	3	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
14.826	0.2	5184338	5184577	BlankScreen	VGS	3	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
15.065	1.0	5184577	5185618	ELCue	VGS	3	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
16.509	2.0	5186021	5188663	ShowFixation	VGS	4	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
19.151	0.2	5188663	5188898	BlankScreen	VGS	4	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
19.386	1.0	5188898	5189939	ELCue	VGS	4	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
20.828	2.0	5190340	5192984	ShowFixation	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
23.472	0.2	5192984	5193219	BlankScreen	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
23.707	1.0	5193219	5194260	ELCue	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
25.149	2.0	5194661	5197305	ShowFixation	ANTI	6	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
27.793	0.2	5197305	5197540	BlankScreen	ANTI	6	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
28.028	1.0	5197540	5198581	ELCue	ANTI	6	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
29.468	2.0	5198980	5201626	ShowFixation	ANTI	7	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
32.114	0.2	5201626	5201861	BlankScreen	ANTI	7	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
32.349	1.0	5201861	5202902	ELCue	ANTI	7	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
33.793	6.0	5203305	5209947	ShowFixation	ANTI	8	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
