onset	duration	eye	startTime	stopTime
0.054	0.07	L	582276	582344
0.046	0.136	R	582268	582402
4.7	0.04	L	586922	586960
4.604	0.184	R	586826	587008
8.756	0.04	R	590978	591016
8.754	0.048	L	590976	591022
8.988	0.092	L	591210	591300
8.974	0.164	R	591196	591358
17.066	0.11	R	599288	599396
21.284	0.114	R	603506	603618
26.85	0.066	L	609072	609136
26.85	0.096	R	609072	609166
30.954	0.066	L	613176	613240
30.944	0.076	R	613166	613240
31.212	0.024	R	613434	613456
31.214	0.032	L	613436	613466
33.824	0.096	L	616046	616140
33.812	0.146	R	616034	616178
41.972	0.062	L	624194	624254
41.964	0.094	R	624186	624278
48.18	0.07	R	630402	630470
48.182	0.072	L	630404	630474
48.45	0.052	L	630672	630722
48.448	0.058	R	630670	630726
51.204	0.086	R	633426	633510
51.208	0.098	L	633430	633526
51.706	0.1	L	633928	634026
51.696	0.148	R	633918	634064
54.552	0.224	L	636774	636996
54.524	0.288	R	636746	637032
55.02	0.088	L	637242	637328
55.01	0.146	R	637232	637376
58.892	0.104	L	641114	641216
58.892	0.174	R	641114	641286
63.242	0.062	R	645464	645524
63.492	0.058	L	645714	645770
63.484	0.122	R	645706	645826
73.088	0.038	L	655310	655346
73.086	0.072	R	655308	655378
73.324	0.104	L	655546	655648
73.318	0.158	R	655540	655696
75.88	0.098	L	658102	658198
75.886	0.13	R	658108	658236
76.234	0.122	L	658456	658576
76.232	0.176	R	658454	658628
80.818	0.04	L	663040	663078
80.818	0.05	R	663040	663088
81.096	0.086	L	663318	663402
81.088	0.102	R	663310	663410
84.522	0.026	R	666744	666768
90.592	0.042	L	672814	672854
90.594	0.046	R	672816	672860
90.908	0.02	R	673130	673148
95.376	0.098	L	677598	677694
95.354	0.136	R	677576	677710
95.704	0.09	L	677926	678014
95.694	0.104	R	677916	678018
108.11	0.048	L	690332	690378
108.11	0.052	R	690332	690382
110.256	0.014	R	692478	692490
110.258	0.02	L	692480	692498
120.738	0.042	L	702960	703000
120.73	0.066	R	702952	703016
125.544	0.03	R	707766	707794
138.106	0.064	L	720328	720390
138.106	0.072	R	720328	720398
138.394	0.086	L	720616	720700
138.396	0.086	R	720618	720702
143.616	0.126	R	725838	725962
143.626	0.118	L	725848	725964
147.224	0.09	L	729446	729534
147.222	0.104	R	729444	729546
147.596	0.114	L	729818	729930
147.598	0.116	R	729820	729934
158.67	0.122	R	740892	741012
158.668	0.128	L	740890	741016
158.972	0.068	L	741194	741260
158.97	0.072	R	741192	741262
166.292	0.084	L	748514	748596
166.288	0.096	R	748510	748604
166.668	0.082	L	748890	748970
166.664	0.096	R	748886	748980
173.614	0.074	L	755836	755908
173.61	0.086	R	755832	755916
174.798	0.17	R	757020	757188
181.594	0.092	R	763816	763906
181.594	0.096	L	763816	763910
181.866	0.05	L	764088	764136
181.86	0.068	R	764082	764148
201.382	0.028	R	783604	783630
201.576	0.126	L	783798	783922
201.576	0.126	R	783798	783922
201.86	0.174	L	784082	784254
201.854	0.18	R	784076	784254
212.426	0.056	L	794648	794702
212.428	0.066	R	794650	794714
212.842	0.128	R	795064	795190
212.836	0.142	L	795058	795198
213.254	0.066	L	795476	795540
213.252	0.07	R	795474	795542
215.598	0.04	L	797820	797858
215.596	0.056	R	797818	797872
224.496	0.018	L	806718	806734
224.496	0.036	R	806718	806752
228.098	0.058	L	810320	810376
228.1	0.062	R	810322	810382
231.002	0.042	L	813224	813264
230.996	0.054	R	813218	813270
231.256	0.12	R	813478	813596
231.256	0.122	L	813478	813598
242.502	0.038	L	824724	824760
242.494	0.06	R	824716	824774
243.768	0.036	L	825990	826024
243.77	0.058	R	825992	826048
245.858	0.034	L	828080	828112
245.844	0.072	R	828066	828136
246.26	0.098	L	828482	828578
246.266	0.1	R	828488	828586
257.61	0.014	L	839832	839844
257.59	0.072	R	839812	839882
257.928	0.074	R	840150	840222
257.926	0.082	L	840148	840228
265.92	0.074	L	848142	848214
265.92	0.076	R	848142	848216
280.392	0.038	L	862614	862650
280.388	0.078	R	862610	862686
284.872	0.002	L	867094	867094
284.856	0.042	R	867078	867118
287.664	0.036	L	869886	869920
287.656	0.064	R	869878	869940
323.924	0.054	L	906146	906198
323.924	0.07	R	906146	906214
324.284	0.012	L	906506	906516
324.27	0.044	R	906492	906534
332.988	0.012	R	915210	915220
334.062	0.022	R	916284	916304
334.072	0.014	L	916294	916306
337.124	0.232	L	919346	919576
338.082	0.044	L	920304	920346
338.084	0.048	R	920306	920352
340.728	0.002	L	922950	922950
340.728	0.002	R	922950	922950
345.538	0.062	L	927760	927820
345.526	0.098	R	927748	927844
348.992	0.012	R	931214	931224
353.56	0.048	R	935782	935828
353.554	0.058	L	935776	935832
355.432	0.02	R	937654	937672
357.658	0.006	L	939880	939884
357.646	0.04	R	939868	939906
360.95	0.046	L	943172	943216
360.938	0.066	R	943160	943224
363.854	0.014	R	946076	946088
363.852	0.022	L	946074	946094
368.41	0.046	L	950632	950676
368.408	0.084	R	950630	950712
372.34	0.022	R	954562	954582
372.338	0.03	L	954560	954588
375.074	0.034	R	957296	957328
375.08	0.034	L	957302	957334
383.924	0.026	L	966146	966170
383.922	0.03	R	966144	966172
386.69	0.046	L	968912	968956
386.678	0.078	R	968900	968976
390.014	0.074	L	972236	972308
390.008	0.11	R	972230	972338
394.204	0.006	L	976426	976430
394.2	0.014	R	976422	976434
394.472	0.074	L	976694	976766
394.474	0.084	R	976696	976778
398.252	0.078	L	980474	980550
398.242	0.106	R	980464	980568
401.792	0.06	L	984014	984072
401.802	0.054	R	984024	984076
405.538	0.006	R	987760	987764
405.534	0.024	L	987756	987778
412.634	0.028	L	994856	994882
412.636	0.032	R	994858	994888
416.618	0.044	L	998840	998882
416.614	0.054	R	998836	998888
417.758	0.04	L	999980	1000018
417.754	0.046	R	999976	1000020
421.752	0.018	R	1003974	1003990
435.408	0.044	R	1017630	1017672
435.4	0.058	L	1017622	1017678
439.03	0.06	L	1021252	1021310
439.022	0.08	R	1021244	1021322
443.008	0.026	L	1025230	1025254
442.998	0.054	R	1025220	1025272
448.384	0.024	L	1030606	1030628
448.374	0.044	R	1030596	1030638
451.068	0.054	R	1033290	1033342
451.062	0.064	L	1033284	1033346
456.392	0.032	L	1038614	1038644
456.382	0.05	R	1038604	1038652
463.716	0.028	L	1045938	1045964
463.708	0.04	R	1045930	1045968
467.83	0.004	R	1050052	1050054
467.796	0.076	L	1050018	1050092
470.434	0.01	L	1052656	1052664
470.424	0.028	R	1052646	1052672
475.212	0.018	R	1057434	1057450
477.616	0.004	L	1059838	1059840
477.586	0.048	R	1059808	1059854
482.826	0.024	L	1065048	1065070
482.818	0.034	R	1065040	1065072
484.914	0.026	R	1067136	1067160
484.904	0.042	L	1067126	1067166
486.366	0.046	R	1068588	1068632
486.358	0.056	L	1068580	1068634
492.454	0.012	R	1074676	1074686
492.484	0.022	L	1074706	1074726
496.562	0.062	R	1078784	1078844
496.572	0.064	L	1078794	1078856
496.848	0.03	R	1079070	1079098
496.85	0.038	L	1079072	1079108
499.334	0.02	L	1081556	1081574
500.738	0.048	L	1082960	1083006
500.732	0.054	R	1082954	1083006
529.93	0.076	L	1112152	1112226
529.926	0.09	R	1112148	1112236
530.308	0.12	R	1112530	1112648
530.316	0.118	L	1112538	1112654
532.95	0.056	L	1115172	1115226
532.948	0.072	R	1115170	1115240
536.98	0.018	R	1119202	1119218
536.96	0.092	L	1119182	1119272
540.528	0.032	L	1122750	1122780
540.526	0.042	R	1122748	1122788
544.162	0.04	R	1126384	1126422
544.172	0.034	L	1126394	1126426
547.432	0.088	L	1129654	1129740
547.436	0.11	R	1129658	1129766
551.916	0.006	R	1134138	1134142
551.906	0.026	L	1134128	1134152
553.278	0.026	R	1135500	1135524
553.274	0.042	L	1135496	1135536
559.42	0.01	R	1141642	1141650
559.422	0.026	L	1141644	1141668
560.538	0.02	R	1142760	1142778
560.442	0.126	L	1142664	1142788
562.78	0.016	L	1145002	1145016
563.524	0.014	L	1145746	1145758
563.504	0.04	R	1145726	1145764
570.69	0.058	L	1152912	1152968
570.682	0.072	R	1152904	1152974
574.828	0.042	R	1157050	1157090
574.808	0.088	L	1157030	1157116
578.162	0.024	L	1160384	1160406
578.148	0.044	R	1160370	1160412
585.948	0.01	L	1168170	1168178
585.92	0.052	R	1168142	1168192
597.36	0.024	L	1179582	1179604
601.996	0.044	R	1184218	1184260
601.992	0.072	L	1184214	1184284
608.354	0.052	R	1190576	1190626
617.802	0.048	L	1200024	1200070
617.784	0.092	R	1200006	1200096
620.474	0.022	R	1202696	1202716
622.624	0.002	L	1204846	1204846
622.608	0.032	R	1204830	1204860
624.356	0.076	R	1206578	1206652
624.362	0.078	L	1206584	1206660
634.738	0.07	R	1216960	1217028
636.81	0.076	L	1219032	1219106
636.798	0.088	R	1219020	1219106
647.196	0.02	L	1229418	1229436
647.182	0.042	R	1229404	1229444
651.558	0.08	R	1233780	1233858
651.564	0.078	L	1233786	1233862
653.974	0.02	L	1236196	1236214
653.966	0.032	R	1236188	1236218
658.774	0.03	L	1240996	1241024
658.764	0.052	R	1240986	1241036
660.878	0.044	R	1243100	1243142
660.884	0.06	L	1243106	1243164
667.196	0.018	L	1249418	1249434
667.174	0.04	R	1249396	1249434
668.75	0.026	L	1250972	1250996
