onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.001	0.187	R	806827	807013	.	.	1042.4	610.4	2.5e+006	1169
0.001	0.629	L	806827	807455	.	.	918.3	512.0	2.5e+006	42
0.261	0.369	R	807087	807455	1038.3	680.3	919.9	585.4	3.05	2355
1.329	0.057	R	808155	808211	919.8	566.0	-71.6	243.9	19.51	598
1.327	0.071	L	808153	808223	927.8	520.3	-67.0	226.1	19.53	678
1.558	0.022	L	808384	808405	-55.6	246.7	63.8	345.2	2.86	245
1.558	0.03	R	808384	808413	-62.9	253.3	45.5	345.1	2.62	328
2.039	0.028	L	808865	808892	76.8	323.1	231.2	470.4	4.06	250
2.039	0.037	R	808865	808901	82.0	356.3	223.6	527.7	4.24	292
2.431	0.049	L	809257	809305	240.3	481.0	834.1	469.3	11.52	351
2.429	0.051	R	809255	809305	248.5	515.5	863.6	525.2	11.93	368
2.637	0.025	L	809463	809487	847.5	468.7	919.5	490.7	1.50	192
2.636	0.028	R	809462	809489	852.5	520.1	916.8	563.1	1.54	209
3.797	0.08	R	810623	810702	928.8	498.1	906.6	488.8	0.46	1590
3.78	0.146	L	810606	810751	917.4	516.5	894.2	486.9	0.75	1895
4.618	0.038	L	811444	811481	919.4	517.1	968.5	154.3	7.17	327
4.618	0.049	R	811444	811492	921.0	541.0	961.0	212.7	6.50	343
4.925	0.023	L	811751	811773	973.9	166.8	1002.2	18.9	2.88	233
4.926	0.029	R	811752	811780	975.3	194.0	1015.4	61.6	2.65	297
5.262	0.03	L	812088	812117	1009.2	24.1	868.5	450.7	8.70	570
5.262	0.03	R	812088	812117	1021.0	39.8	874.9	476.6	8.92	597
5.518	0.019	L	812344	812362	874.7	473.8	939.7	497.3	1.36	129
5.518	0.028	R	812344	812371	871.2	494.7	914.8	538.3	1.22	187
6.537	0.035	R	813363	813397	930.9	522.0	885.9	246.0	5.49	394
6.537	0.045	L	813363	813407	921.9	520.4	898.9	248.3	5.36	377
6.87	0.017	R	813696	813712	888.5	248.5	844.5	204.0	1.22	114
6.869	0.027	L	813695	813721	882.0	245.8	850.9	222.9	0.75	136
7.193	0.016	R	814019	814034	848.4	230.1	802.7	220.0	0.92	88
7.193	0.025	L	814019	814043	851.5	225.8	817.0	223.1	0.68	123
7.461	0.022	R	814287	814308	802.5	233.7	778.7	197.4	0.85	102
7.461	0.024	L	814287	814310	809.3	223.9	788.2	200.7	0.62	128
7.775	0.029	R	814601	814629	772.5	209.0	884.5	509.4	6.37	397
7.775	0.029	L	814601	814629	776.1	204.7	882.4	501.8	6.27	399
8.302	0.019	L	815128	815146	902.0	537.0	824.2	532.0	1.55	145
8.303	0.019	R	815129	815147	895.6	519.5	833.7	521.0	1.23	104
8.47	0.087	R	815296	815382	829.8	502.7	869.6	465.6	1.05	2431
8.456	0.145	L	815282	815426	824.0	528.6	841.4	488.7	0.87	1853
8.746	0.017	L	815572	815588	853.0	499.8	912.0	514.1	1.21	119
8.746	0.025	R	815572	815596	876.4	519.7	908.8	533.4	0.70	133
9.417	0.034	L	816243	816276	904.5	528.0	800.4	112.5	8.39	447
9.418	0.033	R	816244	816276	919.4	518.7	852.3	111.3	8.09	417
9.76	0.033	L	816586	816618	808.1	108.3	874.1	514.5	8.06	468
9.76	0.034	R	816586	816619	828.2	101.0	895.3	517.1	8.26	470
10.933	0.02	R	817759	817778	918.5	515.3	849.8	471.9	1.61	162
10.931	0.028	L	817757	817784	904.2	522.6	841.2	507.9	1.28	194
11.19	0.047	R	818016	818062	846.6	480.4	1544.9	506.5	13.53	565
11.191	0.047	L	818017	818063	830.9	503.7	1500.4	509.5	12.96	449
12.389	0.019	R	819215	819233	837.0	519.2	918.6	515.9	1.62	165
12.39	0.019	L	819216	819234	843.7	512.7	909.9	499.4	1.34	115
12.778	0.331	R	819604	819934	898.4	517.3	850.0	482.9	1.18	1806
