participant_id	condition	accuracy	reaction_time
sub-24127	incongruent	1	0.640
sub-24127	congruent	1	0.444
sub-24127	incongruent	1	0.513
sub-24127	incongruent	1	0.552
sub-24127	congruent	1	0.436
sub-24127	congruent	1	0.389
sub-24127	incongruent	1	0.530
sub-24127	incongruent	1	0.427
sub-24127	incongruent	1	0.428
sub-24127	incongruent	1	0.514
sub-24127	incongruent	1	0.473
sub-24127	incongruent	1	0.494
sub-24127	incongruent	1	0.468
sub-24127	incongruent	1	0.496
sub-24127	incongruent	1	0.513
sub-24127	congruent	1	0.399
sub-24127	congruent	1	0.365
sub-24127	congruent	1	0.391
sub-24127	congruent	1	0.375
sub-24127	congruent	1	0.374
sub-24127	incongruent	1	0.518
sub-24127	congruent	1	0.424
sub-24127	congruent	1	0.373
sub-24127	incongruent	1	0.436
sub-24127	congruent	1	0.326
sub-24127	congruent	1	0.321
sub-24127	congruent	0	0.425
sub-24127	congruent	1	0.395
sub-24127	incongruent	1	0.579
sub-24127	congruent	1	0.324
sub-24127	congruent	1	0.421
sub-24127	congruent	1	0.369
sub-24127	incongruent	1	0.421
sub-24127	congruent	1	0.559
sub-24127	incongruent	1	0.507
sub-24127	congruent	1	0.342
sub-24127	incongruent	1	0.424
sub-24127	incongruent	1	0.463
sub-24127	incongruent	1	0.492
sub-24127	incongruent	1	0.503
sub-24127	congruent	1	0.382
sub-24127	congruent	1	0.365
sub-24127	congruent	1	0.447
sub-24127	congruent	1	0.345
sub-24127	congruent	1	0.359
sub-24127	incongruent	1	0.431
sub-24127	incongruent	1	0.472
sub-24127	incongruent	1	0.477
sub-24127	congruent	1	0.367
sub-24127	incongruent	1	0.471
sub-24127	incongruent	1	0.504
sub-24127	congruent	1	0.398
sub-24127	incongruent	0	0.373
sub-24127	incongruent	1	0.430
sub-24127	congruent	1	0.366
sub-24127	incongruent	1	0.464
sub-24127	congruent	1	0.383
sub-24127	congruent	1	0.374
sub-24127	incongruent	1	0.469
sub-24127	congruent	1	0.397
sub-24127	incongruent	1	0.470
sub-24127	congruent	1	0.329
sub-24127	incongruent	0	0.295
sub-24127	incongruent	1	0.435
sub-24127	congruent	1	0.363
sub-24127	incongruent	1	0.467
sub-24127	incongruent	1	0.444
sub-24127	incongruent	1	0.492
sub-24127	congruent	1	0.367
sub-24127	congruent	1	0.334
sub-24127	congruent	1	0.351
sub-24127	incongruent	1	0.444
sub-24127	congruent	1	0.415
sub-24127	congruent	1	0.370
sub-24127	congruent	1	0.338
sub-24127	incongruent	1	0.555
sub-24127	congruent	1	0.360
sub-24127	congruent	1	0.364
sub-24127	incongruent	1	0.461
