participant_id	condition	accuracy	reaction_time
sub-23985	congruent	1	0.761
sub-23985	congruent	1	0.741
sub-23985	incongruent	0	0.869
sub-23985	incongruent	0	0.832
sub-23985	incongruent	0	0.933
sub-23985	incongruent	0	0.861
sub-23985	incongruent	0	0.808
sub-23985	incongruent	0	0.804
sub-23985	congruent	0	0.833
sub-23985	incongruent	0	0.767
sub-23985	congruent	1	1.015
sub-23985	congruent	1	0.731
sub-23985	incongruent	0	0.909
sub-23985	incongruent	0	1.017
sub-23985	congruent	0	0.955
sub-23985	congruent	1	1.290
sub-23985	congruent	1	0.599
sub-23985	incongruent	0	1.902
sub-23985	congruent	1	1.432
sub-23985	incongruent	0	0.000
sub-23985	incongruent	0	0.000
sub-23985	congruent	1	1.347
sub-23985	congruent	1	0.612
sub-23985	incongruent	1	1.401
sub-23985	congruent	1	0.601
sub-23985	congruent	1	0.508
sub-23985	congruent	1	0.791
sub-23985	congruent	1	0.577
sub-23985	incongruent	0	0.908
sub-23985	incongruent	1	1.945
sub-23985	congruent	0	0.605
sub-23985	incongruent	0	1.613
sub-23985	incongruent	0	0.000
sub-23985	incongruent	1	1.382
sub-23985	incongruent	0	0.000
sub-23985	congruent	1	1.202
sub-23985	incongruent	1	1.715
sub-23985	congruent	1	0.866
sub-23985	congruent	1	0.682
sub-23985	congruent	1	0.581
sub-23985	congruent	1	0.830
sub-23985	congruent	1	0.664
sub-23985	incongruent	1	1.115
sub-23985	incongruent	1	0.899
sub-23985	incongruent	1	0.849
sub-23985	congruent	1	0.686
sub-23985	congruent	1	0.747
sub-23985	incongruent	1	1.003
sub-23985	incongruent	1	1.136
sub-23985	incongruent	1	0.688
sub-23985	congruent	1	0.778
sub-23985	incongruent	1	1.036
sub-23985	congruent	1	0.551
sub-23985	incongruent	1	1.674
sub-23985	incongruent	1	1.608
sub-23985	congruent	1	0.994
sub-23985	congruent	1	0.549
sub-23985	congruent	1	0.938
sub-23985	congruent	1	0.623
sub-23985	incongruent	1	0.932
sub-23985	congruent	1	1.057
sub-23985	incongruent	1	1.064
sub-23985	congruent	1	0.790
sub-23985	congruent	1	0.936
sub-23985	incongruent	0	0.618
sub-23985	incongruent	1	0.999
sub-23985	congruent	1	0.504
sub-23985	congruent	0	0.844
sub-23985	incongruent	1	0.952
sub-23985	congruent	1	0.544
sub-23985	congruent	1	0.444
sub-23985	congruent	1	0.531
sub-23985	incongruent	1	0.791
sub-23985	congruent	0	0.618
sub-23985	incongruent	0	0.836
sub-23985	incongruent	1	0.812
sub-23985	congruent	1	0.729
sub-23985	incongruent	0	1.097
sub-23985	congruent	1	0.910
sub-23985	congruent	1	0.695
sub-23985	congruent	1	0.721
sub-23985	incongruent	1	0.917
sub-23985	incongruent	1	1.139
sub-23985	incongruent	0	1.168
sub-23985	incongruent	0	1.383
sub-23985	congruent	1	1.064
sub-23985	congruent	1	0.466
sub-23985	incongruent	1	1.053
sub-23985	incongruent	1	1.160
sub-23985	congruent	0	0.938
sub-23985	incongruent	1	0.741
sub-23985	congruent	1	0.349
sub-23985	incongruent	0	0.359
sub-23985	incongruent	1	0.423
sub-23985	congruent	1	0.388
sub-23985	incongruent	1	0.554
sub-23985	incongruent	1	0.496
sub-23985	incongruent	0	1.232
sub-23985	congruent	1	0.535
sub-23985	congruent	1	0.434
sub-23985	congruent	1	0.383
sub-23985	congruent	1	0.278
sub-23985	congruent	0	0.265
sub-23985	incongruent	0	0.749
sub-23985	congruent	1	0.380
sub-23985	incongruent	1	0.873
sub-23985	congruent	1	0.454
sub-23985	incongruent	1	0.751
sub-23985	incongruent	1	0.560
sub-23985	congruent	1	0.452
sub-23985	incongruent	0	0.515
sub-23985	incongruent	1	0.601
sub-23985	congruent	1	0.522
sub-23985	incongruent	1	0.604
sub-23985	congruent	1	0.541
sub-23985	incongruent	1	0.552
sub-23985	congruent	1	0.536
sub-23985	incongruent	0	0.343
sub-23985	congruent	1	0.425
sub-23985	incongruent	1	0.486
sub-23985	congruent	1	0.716
sub-23985	incongruent	0	0.504
sub-23985	congruent	1	0.464
sub-23985	incongruent	0	0.324
sub-23985	congruent	1	0.397
sub-23985	congruent	1	0.438
sub-23985	incongruent	0	0.354
sub-23985	incongruent	0	0.619
sub-23985	incongruent	1	0.601
sub-23985	congruent	1	0.480
sub-23985	incongruent	1	0.625
sub-23985	congruent	1	0.542
sub-23985	incongruent	0	0.702
sub-23985	congruent	1	0.647
sub-23985	incongruent	1	0.561
sub-23985	congruent	1	0.511
sub-23985	congruent	1	0.459
sub-23985	incongruent	0	0.740
sub-23985	congruent	1	0.500
sub-23985	incongruent	1	0.578
sub-23985	incongruent	1	0.419
sub-23985	incongruent	1	0.543
sub-23985	congruent	0	0.395
sub-23985	congruent	1	0.920
sub-23985	congruent	1	0.404
sub-23985	incongruent	1	0.330
sub-23985	congruent	1	0.420
sub-23985	incongruent	0	0.532
sub-23985	congruent	1	0.380
sub-23985	congruent	1	0.319
sub-23985	congruent	0	0.289
sub-23985	incongruent	0	0.303
sub-23985	incongruent	1	0.329
sub-23985	congruent	0	0.402
sub-23985	congruent	1	0.488
sub-23985	incongruent	0	0.388
sub-23985	incongruent	1	0.448
sub-23985	incongruent	1	0.410
sub-23985	incongruent	1	0.447
sub-23985	congruent	1	0.515
sub-23985	incongruent	1	0.808
sub-23985	incongruent	1	0.224
sub-23985	congruent	1	0.356
sub-23985	incongruent	0	0.265
sub-23985	congruent	0	0.405
sub-23985	congruent	1	0.328
sub-23985	incongruent	0	0.464
sub-23985	incongruent	1	0.571
sub-23985	congruent	1	0.524
sub-23985	congruent	1	0.665
sub-23985	congruent	1	0.457
sub-23985	congruent	1	0.575
sub-23985	incongruent	1	0.590
sub-23985	incongruent	0	0.500
sub-23985	incongruent	1	0.698
sub-23985	congruent	1	0.436
sub-23985	congruent	1	0.536
sub-23985	incongruent	1	0.658
sub-23985	incongruent	1	0.713
sub-23985	congruent	1	0.485
sub-23985	incongruent	1	1.760
sub-23985	incongruent	1	0.846
sub-23985	incongruent	1	0.566
sub-23985	incongruent	1	0.549
sub-23985	incongruent	1	0.389
sub-23985	incongruent	1	0.356
sub-23985	congruent	1	0.290
sub-23985	congruent	0	0.389
sub-23985	incongruent	0	0.590
sub-23985	congruent	1	0.379
sub-23985	congruent	1	0.339
sub-23985	incongruent	1	0.256
sub-23985	incongruent	1	0.276
sub-23985	incongruent	0	0.250
sub-23985	incongruent	1	0.276
sub-23985	congruent	1	0.241
sub-23985	congruent	0	0.358
sub-23985	incongruent	0	0.581
sub-23985	congruent	1	0.368
sub-23985	congruent	0	0.274
sub-23985	incongruent	0	0.355
sub-23985	congruent	0	0.334
sub-23985	congruent	0	0.305
sub-23985	incongruent	1	0.294
sub-23985	congruent	1	0.252
sub-23985	incongruent	0	0.203
sub-23985	incongruent	1	0.019
sub-23985	incongruent	1	0.909
sub-23985	congruent	1	0.374
sub-23985	congruent	1	0.231
sub-23985	congruent	0	0.359
sub-23985	congruent	0	0.275
sub-23985	incongruent	1	0.337
sub-23985	incongruent	1	0.306
sub-23985	incongruent	0	0.288
sub-23985	congruent	0	0.329
sub-23985	incongruent	0	0.397
sub-23985	incongruent	1	0.806
sub-23985	congruent	0	0.570
sub-23985	congruent	1	0.356
sub-23985	congruent	1	0.416
sub-23985	congruent	1	0.272
sub-23985	congruent	1	0.260
sub-23985	congruent	1	0.678
sub-23985	incongruent	1	0.690
sub-23985	congruent	1	0.607
sub-23985	congruent	1	0.576
sub-23985	incongruent	1	0.724
sub-23985	incongruent	1	0.741
sub-23985	congruent	1	0.913
sub-23985	congruent	1	0.450
sub-23985	congruent	1	0.476
sub-23985	congruent	1	0.387
sub-23985	incongruent	0	0.782
sub-23985	congruent	1	0.370
sub-23985	incongruent	0	0.339
sub-23985	incongruent	1	0.476
sub-23985	incongruent	1	0.340
sub-23985	incongruent	0	0.359
sub-23985	congruent	1	0.299
