onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.152	2.0	1390914	1392951	ShowFixation	VGS	1	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
2.19	0.2	1392952	1393187	BlankScreen	VGS	1	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
2.425	1.0	1393187	1394227	ELCue	VGS	1	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
3.95	2.0	1394712	1397273	ShowFixation	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
6.511	0.2	1397273	1397508	BlankScreen	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
6.746	1.0	1397508	1398548	ELCue	ANTI	2	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
8.21	2.0	1398972	1401594	ShowFixation	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
10.832	0.2	1401594	1401829	BlankScreen	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
11.067	1.0	1401829	1402866	ELCue	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
12.527	2.0	1403289	1405915	ShowFixation	VGS	4	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
15.153	0.2	1405915	1406150	BlankScreen	VGS	4	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
15.388	1.0	1406150	1407190	ELCue	VGS	4	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
16.835	6.0	1407597	1414236	ShowFixation	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
23.474	0.2	1414236	1414475	BlankScreen	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
23.713	1.0	1414475	1415515	ELCue	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
25.176	6.0	1415938	1422560	ShowFixation	VGS	6	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
31.798	0.2	1422560	1422800	BlankScreen	VGS	6	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
32.038	1.0	1422800	1423840	ELCue	VGS	6	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
33.499	6.0	1424261	1430885	ShowFixation	ANTI	7	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
40.123	0.2	1430885	1431125	BlankScreen	ANTI	7	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
40.363	1.0	1431125	1432165	ELCue	ANTI	7	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
41.826	2.0	1432588	1435210	ShowFixation	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
44.448	0.2	1435210	1435446	BlankScreen	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
44.684	1.0	1435446	1436486	ELCue	VGS	8	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
46.145	6.0	1436907	1443531	ShowFixation	VGS	9	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
52.769	0.2	1443531	1443770	BlankScreen	VGS	9	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
53.008	1.0	1443770	1444811	ELCue	VGS	9	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
54.47	2.0	1445232	1447856	ShowFixation	ANTI	10	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
