onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.01	0.35	L	3143834	3144182	1303.6	425.9	3973
0.01	0.35	R	3143834	3144182	1303.0	444.3	3440
0.398	0.176	L	3144222	3144396	983.9	522.3	4142
0.4	0.174	R	3144224	3144396	973.2	514.0	3677
0.59	0.89	L	3144414	3145302	965.9	544.4	3914
0.592	0.888	R	3144416	3145302	956.2	538.8	3459
1.502	0.066	R	3145326	3145390	911.2	536.3	3312
1.502	0.068	L	3145326	3145392	910.5	533.1	3828
1.594	0.116	L	3145418	3145532	1020.9	534.8	3869
1.594	0.116	R	3145418	3145532	1024.6	544.4	3334
1.732	0.082	L	3145556	3145636	957.7	537.2	3919
1.732	0.082	R	3145556	3145636	958.0	551.5	3384
1.866	0.12	R	3145690	3145808	697.7	949.9	3537
1.868	0.12	L	3145692	3145810	689.5	930.7	4063
2.032	0.138	L	3145856	3145992	999.2	666.1	4037
2.032	0.138	R	3145856	3145992	1005.5	677.7	3492
2.196	0.472	L	3146020	3146490	973.8	533.0	3926
2.196	0.472	R	3146020	3146490	975.2	542.7	3406
2.826	0.126	L	3146650	3146774	1039.6	532.2	3878
2.83	0.122	R	3146654	3146774	1056.0	561.4	3410
2.974	0.362	L	3146798	3147158	976.8	535.3	3807
2.974	0.362	R	3146798	3147158	981.1	561.6	3309
3.41	0.49	R	3147234	3147722	63.2	492.1	3325
3.408	0.494	L	3147232	3147724	39.7	465.4	3696
3.938	0.156	L	3147762	3147916	271.9	88.6	3700
3.938	0.156	R	3147762	3147916	295.7	122.6	3312
4.14	0.196	L	3147964	3148158	843.7	156.1	3779
4.14	0.196	R	3147964	3148158	852.4	175.8	3355
4.39	0.354	R	3148214	3148566	81.3	108.5	3566
4.388	0.36	L	3148212	3148570	56.9	60.2	3973
4.768	1.17	L	3148592	3149760	33.5	-16.9	4144
4.762	1.176	R	3148586	3149760	51.8	44.1	3746
6.01	0.126	L	3149834	3149958	935.6	470.4	4275
6.008	0.128	R	3149832	3149958	906.1	494.9	3850
6.158	0.188	L	3149982	3150168	972.1	539.2	4254
6.156	0.19	R	3149980	3150168	943.7	544.3	3843
6.364	0.222	L	3150188	3150408	956.8	586.9	3925
6.366	0.22	R	3150190	3150408	918.7	581.7	3599
6.618	0.336	L	3150442	3150776	1186.6	526.2	3721
6.616	0.338	R	3150440	3150776	1156.7	528.8	3389
6.98	0.606	L	3150804	3151408	1287.9	551.4	3582
6.978	0.608	R	3150802	3151408	1274.9	545.9	3183
7.76	0.192	L	3151584	3151774	975.0	539.0	3611
7.762	0.19	R	3151586	3151774	965.8	535.6	3138
7.974	0.266	L	3151798	3152062	879.5	552.7	3842
7.976	0.264	R	3151800	3152062	877.0	542.8	3325
8.268	0.396	R	3152092	3152486	1032.9	554.5	3378
8.268	0.398	L	3152092	3152488	1020.8	547.4	3940
8.686	1.618	R	3152510	3154126	987.0	546.4	3287
8.684	1.636	L	3152508	3154142	979.6	545.2	3811
10.424	4.654	L	3154248	3158900	967.1	540.1	4063
10.44	4.638	R	3154264	3158900	974.6	547.9	3525
15.126	0.138	L	3158950	3159086	1506.1	504.4	4303
15.282	0.628	L	3159106	3159732	1575.9	533.9	4010
15.126	0.784	R	3158950	3159732	1577.3	557.9	3498
16.106	3.204	R	3159930	3163132	975.1	546.9	3561
16.104	3.208	L	3159928	3163134	965.8	531.5	4073
19.344	0.888	L	3163168	3164054	1259.1	522.4	4088
19.344	0.888	R	3163168	3164054	1271.0	541.0	3551
20.414	4.626	R	3164238	3168862	972.5	535.3	3693
20.412	7.202	L	3164236	3171436	964.1	521.4	4186
25.056	2.558	R	3168880	3171436	974.6	540.2	3666
27.646	0.91	L	3171470	3172378	640.3	528.5	4230
27.648	0.908	R	3171472	3172378	661.7	540.6	3749
28.704	0.452	L	3172528	3172978	950.7	502.1	4033
28.704	0.452	R	3172528	3172978	955.1	533.6	3485
29.18	0.476	L	3173004	3173478	1035.6	514.3	3834
29.18	0.476	R	3173004	3173478	1040.0	551.9	3378
29.676	0.556	L	3173500	3174054	955.9	511.0	3652
29.678	0.554	R	3173502	3174054	958.7	544.0	3303
30.292	0.438	L	3174116	3174552	135.7	606.8	3693
30.292	0.438	R	3174116	3174552	146.5	654.8	3365
30.792	0.168	R	3174616	3174782	1031.0	540.4	3324
30.794	0.168	L	3174618	3174784	1047.7	509.3	3750
31.004	0.174	L	3174828	3175000	1410.4	512.4	3788
31.002	0.178	R	3174826	3175002	1387.4	551.1	3338
31.226	4.808	L	3175050	3179856	959.0	520.4	4157
31.226	4.808	R	3175050	3179856	969.1	537.5	3668
36.088	0.082	L	3179912	3179992	1480.8	470.6	4376
36.086	0.084	R	3179910	3179992	1527.6	496.5	3797
36.21	0.672	L	3180034	3180704	1872.6	511.7	4159
36.21	0.672	R	3180034	3180704	1927.2	512.2	3559
37.012	0.06	L	3180836	3180894	1868.7	502.6	4282
37.012	0.06	R	3180836	3180894	1930.0	497.6	3620
37.09	0.202	L	3180914	3181114	1831.3	481.7	4317
37.088	0.204	R	3180912	3181114	1882.1	486.8	3640
37.354	0.272	R	3181178	3181448	953.8	530.6	3928
37.35	0.278	L	3181174	3181450	918.0	511.0	4559
37.646	2.692	L	3181470	3184160	959.9	520.2	4140
37.648	2.69	R	3181472	3184160	989.9	535.4	3628
40.366	0.15	L	3184190	3184338	1187.4	517.2	4063
40.366	0.15	R	3184190	3184338	1193.5	541.7	3621
40.554	0.104	L	3184378	3184480	820.9	488.1	4088
40.556	0.102	R	3184380	3184480	813.6	511.1	3672
40.7	0.07	L	3184524	3184592	434.8	448.1	4091
40.7	0.07	R	3184524	3184592	455.5	457.6	3724
40.808	0.394	L	3184632	3185024	67.8	446.6	4058
40.81	0.392	R	3184634	3185024	115.6	472.6	3659
41.352	0.034	L	3185176	3185208	84.3	429.9	4183
41.352	0.034	R	3185176	3185208	121.2	463.5	3758
41.438	0.268	L	3185262	3185528	918.4	508.6	4217
41.436	0.27	R	3185260	3185528	925.5	546.4	3730
41.726	2.928	L	3185550	3188476	961.5	527.2	3996
41.726	2.93	R	3185550	3188478	972.5	543.9	3528
44.7	0.12	R	3188524	3188642	392.9	547.1	3673
44.7	0.122	L	3188524	3188644	384.8	512.5	4084
44.838	0.686	L	3188662	3189346	327.7	527.6	4000
44.842	0.682	R	3188666	3189346	341.9	559.3	3598
45.672	7.238	L	3189496	3196732	959.2	527.3	4118
45.672	7.238	R	3189496	3196732	947.9	544.4	3661
52.956	0.152	R	3196780	3196930	1420.2	565.0	3756
52.958	0.152	L	3196782	3196932	1423.0	543.7	4273
53.226	0.622	L	3197050	3197670	212.1	499.1	4220
53.228	0.62	R	3197052	3197670	226.6	530.2	3851
53.996	0.49	L	3197820	3198308	199.2	489.4	4186
53.996	0.49	R	3197820	3198308	222.1	523.9	3798
54.546	0.844	L	3198370	3199212	968.0	507.9	3960
54.542	0.85	R	3198366	3199214	972.8	539.4	3558
55.686	0.824	L	3199510	3200332	988.5	508.7	3724
55.708	0.802	R	3199532	3200332	976.2	529.5	3365
56.528	0.642	L	3200352	3200992	950.0	531.8	3904
56.526	0.644	R	3200350	3200992	934.6	548.2	3499
57.198	0.12	L	3201022	3201140	771.2	544.3	4173
57.198	0.12	R	3201022	3201140	769.4	544.9	3744
57.342	0.158	L	3201166	3201322	652.2	553.7	4153
57.344	0.156	R	3201168	3201322	656.0	545.3	3768
57.548	0.046	L	3201372	3201416	1211.8	613.2	4099
57.546	0.048	R	3201370	3201416	1208.5	602.1	3677
57.636	0.058	L	3201460	3201516	1676.4	543.6	4062
57.636	0.058	R	3201460	3201516	1682.0	543.6	3620
57.74	0.166	R	3201564	3201728	2589.6	264.9	3520
57.738	0.17	L	3201562	3201730	2183.3	488.7	4008
57.942	0.178	L	3201766	3201942	1711.6	513.5	4195
57.944	0.176	R	3201768	3201942	1732.1	518.7	3671
58.268	0.202	R	3202092	3202292	943.6	509.9	3905
58.268	0.204	L	3202092	3202294	947.8	500.7	4402
58.522	0.142	R	3202346	3202486	1650.3	486.2	3843
58.522	0.144	L	3202346	3202488	1613.5	451.0	4420
58.684	0.14	L	3202508	3202646	1655.9	483.4	4412
58.682	0.142	R	3202506	3202646	1679.4	508.6	3828
58.872	0.234	R	3202696	3202928	959.8	561.8	3921
