onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.106	0.04	L	390678	390716	492.5	477.9	943.2	457.6	10.64	477
0.104	0.042	R	390676	390716	490.0	427.2	960.5	401.2	11.11	507
0.382	0.024	L	390954	390976	942.1	462.1	831.2	499.6	2.79	196
0.382	0.026	R	390954	390978	968.0	409.6	849.9	476.7	3.24	229
1.412	0.126	R	391984	392108	851.5	508.3	842.2	518.8	0.34	1371
1.406	0.152	L	391978	392128	813.3	524.8	814.7	521.3	0.09	1884
1.858	0.018	R	392430	392446	848.9	495.1	880.6	490.4	0.76	65
1.858	0.028	L	392430	392456	822.6	512.8	830.2	508.3	0.21	82
2.638	0.028	L	393210	393236	818.7	507.7	647.9	479.8	4.11	242
2.638	0.042	R	393210	393250	852.6	483.6	691.3	439.0	3.98	319
2.808	0.024	L	393380	393402	647.8	482.1	559.4	489.1	2.09	152
2.808	0.024	R	393380	393402	664.3	436.3	558.6	451.6	2.52	185
3.038	0.022	L	393610	393630	565.8	492.6	498.2	496.8	1.59	115
3.038	0.024	R	393610	393632	584.3	453.7	510.9	461.9	1.74	126
3.298	0.016	R	393870	393884	517.2	465.5	490.2	460.2	0.64	55
3.518	0.024	L	394090	394112	468.1	499.1	563.9	510.1	2.26	168
3.518	0.024	R	394090	394112	495.1	461.3	596.9	475.3	2.41	164
3.798	0.032	R	394370	394400	584.3	477.3	895.9	478.9	7.38	433
3.798	0.054	L	394370	394422	553.6	513.8	862.4	508.2	7.31	438
4.426	0.026	R	394998	395022	876.5	485.8	786.7	477.8	2.15	142
4.426	0.026	L	394998	395022	859.8	511.7	775.9	505.2	2.00	127
4.688	0.022	L	395260	395280	791.8	506.1	853.8	508.3	1.48	102
4.69	0.022	R	395262	395282	809.0	472.5	868.5	473.3	1.42	98
6.864	0.11	R	397436	397544	879.2	511.8	874.8	517.3	0.17	2535
6.862	0.122	L	397434	397554	837.5	510.1	842.4	500.7	0.25	1861
9.158	0.026	L	399730	399754	850.1	506.6	852.4	507.4	0.06	62
10.34	0.144	R	400912	401054	870.9	511.4	873.9	497.2	0.35	1083
10.33	0.168	L	400902	401068	815.4	526.3	844.4	508.6	0.81	2127
11.092	0.078	L	401664	401740	852.2	500.8	2198.9	558.1	27.68	567
11.09	0.09	R	401662	401750	865.7	488.5	2206.2	488.4	27.78	523
11.348	0.066	L	401920	401984	2170.2	566.8	1489.6	468.1	13.80	705
11.348	0.068	R	401920	401986	2217.5	499.1	1512.4	453.8	14.15	688
12.294	0.044	R	402866	402908	1525.2	475.9	849.3	477.7	15.52	649
12.294	0.046	L	402866	402910	1502.7	487.7	822.6	502.4	15.62	622
12.594	0.026	L	403166	403190	796.3	506.8	937.2	515.8	3.37	246
