onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.167	0.017	R	5169679	5169695	879.1	664.6	848.7	632.3	0.98	85
0.167	0.021	L	5169679	5169699	872.7	668.3	843.5	612.2	1.40	107
0.444	0.023	L	5169956	5169978	856.9	634.8	901.4	503.9	3.05	246
0.445	0.024	R	5169957	5169980	861.4	615.4	929.3	494.9	3.05	227
0.628	0.017	R	5170140	5170156	934.5	474.7	955.5	519.4	1.09	97
0.627	0.019	L	5170139	5170157	926.0	480.6	955.4	532.8	1.32	112
2.135	0.175	L	5171647	5171821	940.7	524.1	935.6	529.0	0.16	1672
2.137	0.179	R	5171649	5171827	939.4	529.2	960.9	503.2	0.74	1780
2.646	0.024	L	5172158	5172181	942.3	531.2	848.8	499.2	2.17	144
2.647	0.025	R	5172159	5172183	943.1	549.8	849.9	518.1	2.16	128
2.79	0.027	L	5172302	5172328	838.2	500.0	607.1	512.8	5.04	348
2.791	0.026	R	5172303	5172328	847.0	513.0	626.0	527.4	4.83	327
4.682	0.017	R	5174194	5174210	896.8	555.1	951.1	549.4	1.20	114
4.682	0.018	L	5174194	5174211	898.6	527.1	943.3	527.8	0.98	83
5.806	0.046	R	5175318	5175363	956.5	539.8	1458.2	541.8	10.80	412
5.808	0.046	L	5175320	5175365	942.5	548.5	1443.2	539.4	10.78	388
6.484	0.034	L	5175996	5176029	1420.6	521.9	1045.9	502.9	8.09	407
6.483	0.037	R	5175995	5176031	1441.1	550.0	1098.3	550.5	7.39	328
6.706	0.031	R	5176218	5176248	1091.2	542.3	1372.3	511.3	6.14	349
6.707	0.032	L	5176219	5176250	1048.6	505.0	1331.3	470.3	6.18	334
7.191	0.015	R	5176703	5176717	1368.4	495.3	1344.7	473.6	0.70	64
7.19	0.019	L	5176702	5176720	1314.4	480.1	1280.3	445.0	1.06	85
7.675	0.016	R	5177187	5177202	1333.5	463.5	1302.5	436.4	0.89	79
7.676	0.017	L	5177188	5177204	1285.9	434.4	1244.9	404.9	1.10	101
8.325	0.206	R	5177837	5178042	1285.5	455.8	1017.6	467.4	5.85	3270
8.322	0.214	L	5177834	5178047	1228.8	422.5	935.0	479.8	6.53	1275
8.773	0.016	R	5178285	5178300	982.1	521.4	1019.1	539.9	0.91	82
8.774	0.017	L	5178286	5178302	950.8	507.0	998.5	518.7	1.08	98
