onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.228	L	1724775	1725002	1300.1	646.7	1488
0.012	0.23	R	1724775	1725004	1300.7	570.7	1352
0.29	0.138	L	1725053	1725190	667.9	598.3	1599
0.292	0.136	R	1725055	1725190	681.0	542.0	1458
0.456	0.898	L	1725219	1726116	946.9	530.9	1604
0.454	0.9	R	1725217	1726116	952.3	485.1	1424
1.379	0.284	R	1726142	1726425	897.9	430.2	1286
1.377	0.288	L	1726140	1726427	874.9	475.7	1447
1.686	1.03	L	1726449	1727478	934.9	507.1	1697
1.685	1.032	R	1726448	1727479	961.2	483.7	1519
2.734	0.057	R	1727497	1727553	926.1	446.7	1584
2.735	0.058	L	1727498	1727555	901.0	469.9	1794
2.825	0.757	L	1727588	1728344	1247.9	489.7	1743
2.823	0.759	R	1727586	1728344	1275.3	443.5	1524
3.726	0.17	L	1728489	1728658	973.6	518.2	1649
3.727	0.169	R	1728490	1728658	1000.8	458.0	1487
3.919	0.308	R	1728682	1728989	891.1	479.3	1537
3.918	0.311	L	1728681	1728991	864.5	529.0	1705
4.465	1.59	L	1729228	1730817	933.6	536.2	1749
4.427	2.682	R	1729190	1731871	957.8	462.8	1641
6.071	1.039	L	1730834	1731872	948.4	507.3	1952
7.171	0.234	R	1731934	1732167	1943.5	504.0	1679
7.173	0.233	L	1731936	1732168	1931.1	482.6	1862
7.433	0.436	L	1732196	1732631	1844.0	460.6	1852
7.426	0.477	R	1732189	1732665	1847.2	457.0	1692
8.044	0.28	L	1732807	1733086	1802.7	447.1	1829
8.044	0.281	R	1732807	1733087	1821.7	459.6	1669
8.384	0.183	L	1733147	1733329	933.8	533.0	1992
8.385	0.183	R	1733148	1733330	960.6	475.6	1811
8.619	0.126	R	1733382	1733507	1763.4	428.9	1679
8.622	0.124	L	1733385	1733508	1739.4	436.6	1862
8.764	0.138	R	1733527	1733664	1819.2	476.8	1625
8.764	0.139	L	1733527	1733665	1792.0	451.6	1825
9.089	3.706	L	1733852	1737557	924.2	523.2	1742
9.06	3.736	R	1733823	1737558	956.0	491.3	1572
12.995	2.434	L	1737758	1740191	941.3	544.4	1254
12.965	2.464	R	1737728	1740191	938.3	517.2	1165
15.485	0.134	L	1740248	1740381	339.7	544.8	1444
15.488	0.131	R	1740251	1740381	351.5	502.1	1332
15.635	0.593	L	1740398	1740990	291.6	548.8	1518
15.636	0.592	R	1740399	1740990	307.3	512.7	1382
16.369	0.082	R	1741132	1741213	798.9	481.7	1257
16.369	0.085	L	1741132	1741216	799.5	536.6	1423
16.476	0.871	L	1741239	1742109	919.7	530.9	1431
16.477	0.871	R	1741240	1742110	915.3	492.0	1291
17.363	2.283	L	1742126	1744408	942.8	519.1	1700
17.362	2.285	R	1742125	1744409	946.7	495.9	1502
19.673	0.043	L	1744436	1744478	925.1	465.9	1823
19.672	0.045	R	1744435	1744479	928.7	453.3	1631
19.778	0.289	L	1744541	1744829	104.8	477.7	1831
19.78	0.288	R	1744543	1744830	121.8	482.1	1683
20.091	0.278	L	1744854	1745131	83.8	448.6	1781
20.091	0.28	R	1744854	1745133	110.2	441.8	1643
20.385	0.114	L	1745148	1745261	53.6	423.6	1587
20.386	0.113	R	1745149	1745261	95.1	404.8	1450
20.642	0.1	R	1745405	1745504	92.7	415.6	1302
20.642	0.101	L	1745405	1745505	50.7	430.5	1415
20.797	0.149	L	1745560	1745708	836.1	514.9	1332
20.794	0.155	R	1745557	1745711	849.0	508.2	1200
21.223	0.166	L	1745986	1746151	944.3	539.9	1398
21.185	0.204	R	1745948	1746151	949.5	482.6	1307
21.409	0.205	L	1746172	1746376	1024.2	533.7	1429
21.409	0.206	R	1746172	1746377	1023.2	512.9	1325
21.636	1.681	L	1746399	1748079	953.8	537.5	1453
23.331	0.597	L	1748094	1748690	932.3	518.1	1701
21.636	2.293	R	1746399	1748691	945.2	503.9	1378
23.956	0.864	L	1748719	1749582	632.1	536.4	1720
23.968	0.852	R	1748731	1749582	646.7	483.2	1573
25.178	0.429	L	1749941	1750369	968.5	531.1	1480
25.179	0.43	R	1749942	1750371	979.2	505.7	1370
25.628	0.283	L	1750391	1750673	902.3	580.2	1197
25.628	3.502	R	1750391	1753892	940.8	509.8	1289
25.929	3.204	L	1750692	1753895	948.6	557.6	1443
29.31	1.242	L	1754073	1755314	943.9	567.4	1348
29.298	1.254	R	1754061	1755314	938.7	500.8	1245
30.785	1.486	L	1755548	1757033	968.0	566.3	1208
30.781	1.491	R	1755544	1757034	934.2	526.1	1131
32.305	0.823	L	1757068	1757890	1286.1	535.1	1446
32.305	0.823	R	1757068	1757890	1270.1	482.0	1310
33.271	0.177	L	1758034	1758210	988.6	526.9	1520
33.271	0.177	R	1758034	1758210	977.5	489.5	1367
33.689	2.91	L	1758452	1761361	948.5	523.3	1520
33.671	2.929	R	1758434	1761362	940.3	495.9	1382
36.654	0.214	L	1761417	1761630	227.1	599.6	1394
36.656	0.212	R	1761419	1761630	246.7	570.6	1234
36.887	0.562	L	1761650	1762211	305.7	594.6	1487
36.887	0.562	R	1761650	1762211	315.9	556.0	1317
37.594	0.166	L	1762357	1762522	937.3	515.7	1425
37.594	0.166	R	1762357	1762522	940.0	493.0	1257
37.996	0.086	L	1762759	1762844	982.0	537.3	1529
37.981	0.102	R	1762744	1762845	989.6	450.0	1390
38.1	0.456	L	1762863	1763318	1029.7	535.5	1501
38.101	0.456	R	1762864	1763319	1031.9	478.4	1348
38.578	2.35	R	1763341	1765690	949.7	507.1	1362
38.578	2.351	L	1763341	1765691	958.2	528.7	1513
41.14	0.107	R	1765903	1766009	2072.5	615.9	1424
41.138	0.11	L	1765901	1766010	2031.0	530.6	1675
41.275	0.495	L	1766038	1766532	1754.1	469.7	1729
41.276	0.494	R	1766039	1766532	1765.4	475.6	1510
41.911	0.231	L	1766674	1766904	1759.5	486.7	1676
41.911	0.233	R	1766674	1766906	1781.0	505.4	1472
42.201	0.444	L	1766964	1767407	985.3	518.5	1787
42.204	0.442	R	1766967	1767408	1001.4	475.5	1607
42.665	0.938	L	1767428	1768365	937.2	540.0	1651
43.626	1.58	L	1768389	1769968	947.4	518.3	1745
42.666	2.542	R	1767429	1769970	956.7	489.9	1529
45.472	0.14	L	1770235	1770374	-110.4	465.1	1774
45.434	0.179	R	1770197	1770375	-64.6	363.3	1722
45.635	0.406	L	1770398	1770803	15.0	460.0	1833
45.635	0.406	R	1770398	1770803	50.7	392.6	1708
46.184	0.638	R	1770947	1771584	934.6	481.8	1581
46.183	0.644	L	1770946	1771589	942.7	534.1	1774
47.056	0.767	L	1771819	1772585	955.7	560.7	1615
47.031	2.465	R	1771794	1774258	958.5	513.8	1388
47.837	1.66	L	1772600	1774259	954.4	559.3	1522
49.543	0.135	L	1774306	1774440	1547.5	579.9	1352
49.54	0.139	R	1774303	1774441	1557.5	562.3	1202
49.703	0.658	L	1774466	1775123	1598.4	578.8	1381
49.696	0.665	R	1774459	1775123	1608.9	562.5	1208
50.505	0.019	R	1775268	1775286	1031.9	508.5	1172
50.505	0.024	L	1775268	1775291	1022.3	545.8	1266
50.757	0.33	L	1775520	1775849	1007.1	534.1	1393
50.767	1.187	R	1775530	1776716	968.0	520.1	1093
51.969	3.03	R	1776732	1779761	951.3	505.5	1322
51.102	3.898	L	1775865	1779762	960.5	550.0	1385
55.186	0.896	L	1779949	1780844	956.5	553.1	1364
55.17	0.912	R	1779933	1780844	947.9	533.7	1275
56.299	1.579	L	1781062	1782640	977.1	561.0	914
56.282	1.596	R	1781045	1782640	943.9	531.4	827
57.933	0.329	L	1782696	1783024	1699.5	526.6	1255
57.931	0.331	R	1782694	1783024	1667.2	491.5	1087
58.292	0.378	L	1783055	1783432	1804.9	538.5	1386
58.294	0.376	R	1783057	1783432	1773.7	523.0	1191
58.796	0.156	R	1783559	1783714	1765.4	519.8	1297
58.796	0.157	L	1783559	1783715	1803.4	535.0	1499
59.227	0.2	L	1783990	1784189	1008.4	489.4	1553
59.197	0.231	R	1783960	1784190	974.6	442.8	1451
59.443	0.37	L	1784206	1784575	1030.9	530.9	1485
59.444	0.372	R	1784207	1784578	1007.7	477.9	1357
59.833	2.246	L	1784596	1786841	975.6	547.3	1351
59.835	2.244	R	1784598	1786841	952.3	501.9	1192
62.358	1.87	L	1787121	1788990	964.0	553.2	1304
62.336	1.894	R	1787099	1788992	945.2	488.0	1176
64.251	0.213	L	1789014	1789226	867.1	511.1	1457
64.251	0.215	R	1789014	1789228	859.6	466.5	1308
64.487	0.783	L	1789250	1790032	969.9	542.7	1357
64.493	0.779	R	1789256	1790034	942.9	505.1	1185
65.517	0.723	L	1790280	1791002	960.1	543.8	1389
65.486	0.755	R	1790249	1791003	951.0	500.4	1259
66.316	0.631	L	1791079	1791709	-43.1	423.3	1466
66.32	0.627	R	1791083	1791709	-22.7	449.4	1338
67.164	0.13	L	1791927	1792056	935.7	484.2	1566
67.162	0.133	R	1791925	1792057	930.5	481.6	1401
67.506	0.105	R	1792269	1792373	96.9	371.7	1506
67.583	0.029	L	1792346	1792374	43.7	519.9	1474
67.67	0.266	L	1792433	1792698	906.2	516.3	1527
67.666	0.271	R	1792429	1792699	899.4	495.8	1401
67.959	0.157	R	1792722	1792878	1036.7	516.5	1255
67.961	0.156	L	1792724	1792879	1049.4	521.7	1415
68.138	0.566	L	1792901	1793466	965.6	546.2	1366
68.139	0.568	R	1792902	1793469	927.2	533.6	1243
68.966	0.657	R	1793729	1794385	930.0	490.0	1229
69.637	0.128	R	1794400	1794527	902.0	516.9	1164
68.996	0.77	L	1793759	1794528	966.0	526.1	1350
69.779	1.706	R	1794542	1796247	938.2	525.5	1197
69.782	2.375	L	1794545	1796919	970.8	527.5	1406
72.174	0.166	L	1796937	1797102	937.1	535.6	1604
72.355	0.357	L	1797118	1797474	966.2	528.9	1619
71.501	1.212	R	1796264	1797475	933.4	500.4	1378
72.909	1.519	R	1797672	1799190	939.3	518.7	972
72.962	1.467	L	1797725	1799191	966.6	550.4	1101
74.476	0.843	L	1799239	1800081	1602.9	561.2	1314
74.474	0.845	R	1799237	1800081	1581.1	526.4	1123
75.499	0.119	L	1800262	1800380	1068.7	563.0	1413
75.502	0.116	R	1800265	1800380	1055.2	479.8	1291
75.895	0.021	L	1800658	1800678	1016.6	640.1	1353
75.936	0.374	L	1800699	1801072	987.5	532.8	1414
75.878	0.432	R	1800641	1801072	968.5	453.8	1299
76.33	0.143	R	1801093	1801235	1026.1	485.7	1104
76.329	0.145	L	1801092	1801236	1055.4	527.5	1247
76.494	0.62	L	1801257	1801876	976.1	551.5	1301
76.495	0.621	R	1801258	1801878	931.0	511.2	1127
77.443	1.984	L	1802206	1804189	980.5	557.1	1025
77.382	2.045	R	1802145	1804189	931.8	512.8	898
79.442	0.037	L	1804205	1804241	948.7	554.7	1046
79.443	0.037	R	1804206	1804242	908.9	527.7	908
79.764	3.065	L	1804527	1807591	981.8	556.4	875
79.741	3.09	R	1804504	1807593	927.1	514.9	769
83.097	0.547	L	1807860	1808406	63.5	480.6	1278
83.021	0.623	R	1807784	1808406	57.9	432.4	1214
83.789	0.309	L	1808552	1808860	71.5	429.2	1465
83.789	0.309	R	1808552	1808860	73.0	436.3	1338
84.162	0.309	L	1808925	1809233	917.8	445.9	1582
84.159	0.315	R	1808922	1809236	880.4	461.4	1426
84.699	0.129	R	1809462	1809590	988.5	441.2	1479
84.721	1.703	L	1809484	1811186	985.9	529.2	1385
84.843	1.586	R	1809606	1811191	936.2	505.4	1209
86.703	0.043	L	1811466	1811508	1031.1	729.1	1264
86.762	3.878	L	1811525	1815402	973.6	522.5	1453
86.679	3.964	R	1811442	1815405	936.3	501.4	1275
90.851	0.275	R	1815614	1815888	943.1	524.2	1061
90.893	0.234	L	1815656	1815889	976.9	544.6	1183
91.161	0.809	L	1815924	1816732	670.5	543.7	1418
91.162	0.808	R	1815925	1816732	619.7	527.6	1266
92.094	0.026	L	1816857	1816882	659.5	527.3	1594
92.094	0.027	R	1816857	1816883	641.2	526.7	1434
92.151	0.199	L	1816914	1817112	962.9	488.9	1637
92.149	0.204	R	1816912	1817115	935.3	478.0	1471
92.549	0.217	R	1817312	1817528	960.8	479.7	1512
92.597	0.17	L	1817360	1817529	990.9	510.1	1635
92.785	0.287	L	1817548	1817834	1039.3	509.4	1515
92.786	0.286	R	1817549	1817834	1002.0	518.5	1328
93.092	0.495	L	1817855	1818349	977.3	550.1	1156
93.092	0.496	R	1817855	1818350	919.2	554.4	981
93.86	0.389	L	1818623	1819011	967.5	517.6	1293
93.815	0.434	R	1818578	1819011	929.5	497.6	1141
94.263	0.954	L	1819026	1819979	983.6	532.3	1290
94.265	0.956	R	1819028	1819983	938.2	523.0	1108
95.449	0.799	L	1820212	1821010	969.3	546.7	1184
95.413	0.836	R	1820176	1821011	945.3	519.8	1032
96.271	0.119	L	1821034	1821152	896.6	654.1	876
96.278	0.112	R	1821041	1821152	860.5	618.9	756
96.414	2.627	L	1821177	1823803	979.0	556.7	1133
96.417	2.63	R	1821180	1823809	933.2	520.2	999
99.253	0.363	R	1824016	1824378	962.8	471.2	1338
99.277	0.34	L	1824040	1824379	982.0	548.3	1477
99.681	0.597	L	1824444	1825040	1938.8	673.5	1462
99.679	0.599	R	1824442	1825040	1932.9	636.8	1208
115.973	0.359	L	1840736	1841094	964.5	464.2	1903
