onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.173	L	641269	641441	1385.9	425.6	634
0.012	0.173	R	641269	641441	1391.7	428.6	714
0.249	0.186	L	641506	641691	436.0	601.4	638
0.259	0.176	R	641516	641691	439.4	611.4	766
0.497	2.561	R	641754	644314	960.4	549.3	731
0.498	2.561	L	641755	644315	950.0	551.9	648
3.117	0.471	L	644374	644844	1257.5	557.4	573
3.102	0.486	R	644359	644844	1274.0	553.3	658
3.732	0.064	L	644989	645052	1259.8	558.0	540
3.732	0.064	R	644989	645052	1275.2	538.7	629
3.834	0.249	L	645091	645339	924.5	550.1	572
3.843	0.24	R	645100	645339	937.9	549.1	657
4.101	0.562	L	645358	645919	865.6	547.7	612
4.108	0.556	R	645365	645920	880.4	557.1	694
4.691	2.594	L	645948	648541	947.7	549.3	619
4.691	2.594	R	645948	648541	958.4	558.1	690
7.319	0.539	L	648576	649114	646.8	539.3	610
7.318	0.54	R	648575	649114	657.5	556.1	716
8.001	0.14	R	649258	649397	857.2	570.9	716
8.001	0.141	L	649258	649398	850.7	546.5	626
8.176	0.554	L	649433	649986	971.8	544.3	641
8.176	0.554	R	649433	649986	981.0	559.6	712
8.745	0.225	R	650002	650226	1010.3	569.5	676
8.746	0.225	L	650003	650227	994.5	546.2	608
8.988	2.32	L	650245	652564	959.6	548.2	675
8.995	2.313	R	650252	652564	958.6	567.4	739
11.35	0.829	L	652607	653435	658.5	553.1	766
11.352	0.827	R	652609	653435	655.6	574.3	842
12.321	0.168	L	653578	653745	859.9	551.9	762
12.321	0.168	R	653578	653745	857.4	574.9	846
12.52	0.158	L	653777	653934	952.1	560.8	773
12.519	0.159	R	653776	653934	953.0	572.5	839
12.881	0.27	L	654138	654407	920.6	560.3	744
12.873	0.278	R	654130	654407	921.0	557.7	809
13.178	6.644	R	654435	661078	971.4	559.6	679
13.178	6.646	L	654435	661080	959.2	551.5	613
19.867	0.621	L	661124	661744	1267.5	559.2	600
19.854	0.634	R	661111	661744	1272.6	581.2	683
20.63	0.413	R	661887	662299	919.0	578.7	787
20.63	0.414	L	661887	662300	938.7	561.1	689
21.071	0.266	L	662328	662593	993.5	561.9	700
21.072	0.265	R	662329	662593	989.5	570.1	790
21.364	0.147	R	662621	662767	1044.6	566.2	789
21.365	0.149	L	662622	662770	1039.5	562.9	706
21.639	2.692	R	662896	665587	954.1	552.8	685
24.354	1.324	R	665611	666934	951.4	581.9	653
21.64	4.041	L	662897	666937	956.0	547.6	628
25.88	1.203	L	667137	668339	971.1	562.7	546
25.889	1.194	R	667146	668339	967.7	575.0	610
27.27	0.767	L	668527	669293	963.7	554.5	567
27.274	0.763	R	668531	669293	960.3	583.6	635
