onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.228	0.052	L	3108170	3108221	1258.3	410.6	1019.4	409.6	5.21	270
0.228	0.053	R	3108170	3108222	1264.1	480.5	1031.3	486.6	5.08	245
0.435	0.02	R	3108377	3108396	1025.4	491.2	1009.3	526.5	0.86	78
0.436	0.022	L	3108378	3108399	1008.4	449.1	987.3	486.5	0.95	96
1.945	0.102	L	3109887	3109988	990.1	523.1	1980.3	210.8	21.34	330
1.944	0.268	R	3109886	3110153	1009.2	568.1	1847.8	352.8	18.19	340
2.176	0.039	L	3110118	3110156	2002.1	195.3	1826.2	287.2	3.93	288
2.475	0.032	R	3110417	3110448	1825.0	378.6	1893.0	459.7	2.18	172
2.477	0.031	L	3110419	3110449	1812.3	283.4	1878.3	383.5	2.49	230
3.267	0.015	R	3111209	3111223	1921.7	469.3	1950.5	482.1	0.62	58
3.269	0.018	L	3111211	3111228	1879.3	403.2	1906.8	416.8	0.61	76
3.452	0.054	L	3111394	3111447	1894.2	430.0	1490.1	444.4	8.22	402
3.454	0.055	R	3111396	3111450	1938.0	493.5	1553.1	530.6	7.86	387
3.818	0.073	L	3111760	3111832	1868.2	455.5	1057.0	470.9	16.85	522
3.821	0.082	R	3111763	3111844	1897.9	525.7	1100.1	551.2	16.58	462
4.064	0.067	R	3112006	3112072	1095.7	546.9	1985.4	527.4	18.31	507
4.065	0.076	L	3112007	3112082	1054.6	483.7	1948.3	478.6	18.37	470
4.286	0.023	R	3112228	3112250	1981.9	563.2	1938.5	522.0	1.20	106
4.285	0.025	L	3112227	3112251	1964.5	501.2	1926.7	453.5	1.24	113
4.422	0.08	R	3112364	3112443	1940.7	530.2	991.9	538.1	19.58	472
4.42	0.089	L	3112362	3112450	1927.7	478.7	929.2	483.5	20.61	519
4.679	0.023	L	3112621	3112643	929.4	492.9	973.9	506.7	1.02	93
4.679	0.023	R	3112621	3112643	977.7	542.0	1017.2	568.8	1.05	92
7.481	0.068	R	3115423	3115490	1022.3	571.7	1608.4	579.2	12.56	424
7.482	0.069	L	3115424	3115492	994.0	509.3	1573.6	499.2	12.41	415
8.428	0.025	L	3116370	3116394	1103.0	492.6	1031.0	503.5	1.60	141
8.429	0.026	R	3116371	3116396	1130.6	553.1	1062.3	560.4	1.51	142
8.94	0.024	R	3116882	3116905	1061.9	557.8	1019.4	567.8	0.96	101
8.94	0.025	L	3116882	3116906	1035.9	485.8	986.6	487.3	1.08	105
11.287	0.036	R	3119229	3119264	1003.8	550.0	1144.9	542.9	3.11	171
11.286	0.038	L	3119228	3119265	978.7	508.8	1120.0	483.9	3.15	159
13.841	0.102	L	3121783	3121884	984.4	530.5	2112.8	322.9	23.04	348
