onset	duration	eye	startTime	stopTime
1.19	0.092	L	2692026	2692116
1.178	0.12	R	2692014	2692132
4.146	0.094	L	2694982	2695074
4.138	0.112	R	2694974	2695084
8.432	0.106	L	2699268	2699372
8.42	0.148	R	2699256	2699402
12.68	0.084	L	2703516	2703598
12.672	0.108	R	2703508	2703614
16.8	0.116	R	2707636	2707750
16.808	0.11	L	2707644	2707752
20.738	0.148	R	2711574	2711720
20.75	0.152	L	2711586	2711736
23.902	0.112	L	2714738	2714848
23.894	0.13	R	2714730	2714858
27.47	0.112	L	2718306	2718416
27.47	0.118	R	2718306	2718422
29.17	0.152	R	2720006	2720156
29.18	0.144	L	2720016	2720158
30.624	0.132	L	2721460	2721590
30.61	0.162	R	2721446	2721606
33.456	0.132	R	2724292	2724422
33.466	0.124	L	2724302	2724424
35.452	0.164	L	2726288	2726450
35.446	0.172	R	2726282	2726452
39.072	0.08	L	2729908	2729986
39.062	0.104	R	2729898	2730000
41.818	0.126	L	2732654	2732778
41.808	0.154	R	2732644	2732796
42.26	0.136	R	2733096	2733230
42.266	0.138	L	2733102	2733238
43.924	0.108	L	2734760	2734866
43.914	0.132	R	2734750	2734880
47.156	0.096	L	2737992	2738086
47.148	0.114	R	2737984	2738096
50.046	0.186	L	2740882	2741066
50.036	0.22	R	2740872	2741090
52.302	0.138	L	2743138	2743274
52.292	0.17	R	2743128	2743296
54.3	0.128	L	2745136	2745262
54.29	0.156	R	2745126	2745280
58.642	0.152	L	2749478	2749628
58.634	0.184	R	2749470	2749652
60.312	0.162	R	2751148	2751308
60.306	0.174	L	2751142	2751314
67.136	0.42	R	2757972	2758390
67.142	0.428	L	2757978	2758404
67.736	0.094	L	2758572	2758664
67.73	0.108	R	2758566	2758672
69.57	0.092	L	2760406	2760496
69.56	0.114	R	2760396	2760508
73.49	0.128	L	2764326	2764452
73.478	0.144	R	2764314	2764456
75.406	0.132	L	2766242	2766372
75.396	0.174	R	2766232	2766404
76.616	0.138	L	2767452	2767588
76.606	0.162	R	2767442	2767602
79.458	0.108	L	2770294	2770400
79.448	0.128	R	2770284	2770410
81.844	0.108	L	2772680	2772786
81.836	0.126	R	2772672	2772796
83.598	0.18	R	2774434	2774612
83.608	0.18	L	2774444	2774622
86.33	0.15	L	2777166	2777314
86.324	0.164	R	2777160	2777322
88.392	0.084	L	2779228	2779310
88.378	0.118	R	2779214	2779330
89.032	0.078	L	2779868	2779944
89.018	0.116	R	2779854	2779968
92.31	0.124	L	2783146	2783268
92.298	0.148	R	2783134	2783280
93.226	0.08	L	2784062	2784140
93.22	0.09	R	2784056	2784144
96.682	0.12	L	2787518	2787636
