onset	duration	eye	startTime	stopTime
8.82	0.03	L	1100500	1100528
8.786	0.066	R	1100466	1100530
12.806	0.04	L	1104486	1104524
12.788	0.088	R	1104468	1104554
34.442	0.072	R	1126122	1126192
34.466	0.052	L	1126146	1126196
46.634	0.01	L	1138314	1138322
54.996	0.022	L	1146676	1146696
54.988	0.032	R	1146668	1146698
60.57	0.062	L	1152250	1152310
60.568	0.064	R	1152248	1152310
76.032	0.122	R	1167712	1167832
76.048	0.116	L	1167728	1167842
79.116	0.074	R	1170796	1170868
79.122	0.084	L	1170802	1170884
79.632	0.074	R	1171312	1171384
79.63	0.082	L	1171310	1171390
84.664	0.098	L	1176344	1176440
86.598	0.02	R	1178278	1178296
86.584	0.07	L	1178264	1178332
91.174	0.044	L	1182854	1182896
91.166	0.074	R	1182846	1182918
110.128	0.042	R	1201808	1201848
110.128	0.064	L	1201808	1201870
111.912	0.074	L	1203592	1203664
111.896	0.108	R	1203576	1203682
112.972	0.056	R	1204652	1204706
112.962	0.104	L	1204642	1204744
114.572	0.044	R	1206252	1206294
114.56	0.082	L	1206240	1206320
121.7	0.034	R	1213380	1213412
131.196	0.09	L	1222876	1222964
131.18	0.114	R	1222860	1222972
137.048	0.088	R	1228728	1228814
137.048	0.126	L	1228728	1228852
141.582	0.046	R	1233262	1233306
149.994	0.052	R	1241674	1241724
149.992	0.056	L	1241672	1241726
151.994	0.266	R	1243674	1243938
151.956	0.354	L	1243636	1243988
155.424	0.03	L	1247104	1247132
166.772	0.116	R	1258452	1258566
166.756	0.184	L	1258436	1258618
174.654	0.036	L	1266334	1266368
174.634	0.064	R	1266314	1266376
190.28	0.028	R	1281960	1281986
190.268	0.084	L	1281948	1282030
216.728	0.042	L	1308408	1308448
247.266	0.054	R	1338946	1338998
247.274	0.08	L	1338954	1339032
257.936	0.03	R	1349616	1349644
257.932	0.058	L	1349612	1349668
261.788	0.014	R	1353468	1353480
261.788	0.03	L	1353468	1353496
269.04	0.074	R	1360720	1360792
269.062	0.054	L	1360742	1360794
312.438	0.08	R	1404118	1404196
312.408	0.138	L	1404088	1404224
315.192	0.512	R	1406872	1407382
315.156	0.582	L	1406836	1407416
319.584	0.024	R	1411264	1411286
319.572	0.058	L	1411252	1411308
333.764	0.038	L	1425444	1425480
333.736	0.102	R	1425416	1425516
357.43	0.02	R	1449110	1449128
357.408	0.056	L	1449088	1449142
389.086	0.068	R	1480766	1480832
389.082	0.086	L	1480762	1480846
392.546	0.034	R	1484226	1484258
392.534	0.05	L	1484214	1484262
399.194	0.012	R	1490874	1490884
412.02	0.13	R	1503700	1503828
412.038	0.118	L	1503718	1503834
421.718	0.06	L	1513398	1513456
440.482	0.102	L	1532162	1532262
440.492	0.684	R	1532172	1532854
442.04	0.11	R	1533720	1533828
442.024	0.136	L	1533704	1533838
468.568	0.116	R	1560248	1560362
468.566	0.158	L	1560246	1560402
509.808	0.048	L	1601488	1601534
509.788	0.096	R	1601468	1601562
513.602	0.042	L	1605282	1605322
513.572	0.11	R	1605252	1605360
518.248	0.044	L	1609928	1609970
518.226	0.072	R	1609906	1609976
521.156	0.36	L	1612836	1613194
521.156	0.384	R	1612836	1613218
530.718	0.062	R	1622398	1622458
530.718	0.074	L	1622398	1622470
536.276	0.012	R	1627956	1627966
536.274	0.024	L	1627954	1627976
540.524	0.012	L	1632204	1632214
563.108	0.016	R	1654788	1654802
563.088	0.07	L	1654768	1654836
566.196	0.072	R	1657876	1657946
566.19	0.136	L	1657870	1658004
581.75	0.144	R	1673430	1673572
581.76	0.136	L	1673440	1673574
643.456	0.004	L	1735136	1735138
643.43	0.042	R	1735110	1735150
677.792	0.01	R	1769472	1769480
