onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.01	0.194	L	647310	647502	595.8	564.0	1464
0.01	0.194	R	647310	647502	671.0	602.0	1201
0.232	0.192	L	647532	647722	695.1	423.7	1465
0.232	0.192	R	647532	647722	775.4	456.9	1199
0.452	0.136	R	647752	647886	968.6	542.8	1206
0.606	2.73	R	647906	650634	988.7	549.7	844
0.454	2.886	L	647754	650638	929.2	538.1	1062
3.476	1.836	L	650776	652610	958.2	550.5	740
3.486	1.826	R	650786	652610	973.8	539.0	595
5.376	0.134	L	652676	652808	1762.3	475.0	766
5.372	0.138	R	652672	652808	1761.9	462.4	609
5.55	0.184	L	652850	653032	1789.1	164.1	834
5.55	0.186	R	652850	653034	1793.3	140.7	662
5.822	0.222	L	653122	653342	160.1	358.4	947
5.826	0.218	R	653126	653342	162.6	348.7	833
6.092	0.176	R	653392	653566	924.4	626.4	882
6.096	0.174	L	653396	653568	911.4	572.1	1050
6.29	1.06	L	653590	654648	954.2	527.7	997
7.366	0.214	L	654666	654878	924.8	496.9	950
6.29	1.29	R	653590	654878	963.3	559.0	789
7.73	0.478	L	655030	655506	950.4	529.1	1021
7.73	0.478	R	655030	655506	969.4	553.6	799
8.232	0.326	R	655532	655856	882.6	581.5	967
8.23	0.33	L	655530	655858	859.7	538.5	1183
8.582	0.828	R	655882	656708	979.2	579.2	974
8.584	0.828	L	655884	656710	955.1	537.1	1179
9.46	0.254	L	656760	657012	1519.9	538.1	1058
9.458	0.256	R	656758	657012	1548.4	554.4	795
9.756	0.124	L	657056	657178	1765.2	970.3	1111
9.756	0.126	R	657056	657180	1789.4	971.0	831
9.93	0.212	L	657230	657440	1081.3	803.6	1207
9.932	0.212	R	657232	657442	1106.9	830.7	948
10.17	0.112	L	657470	657580	922.7	979.2	1251
10.172	0.11	R	657472	657580	948.9	1010.7	998
10.338	0.134	R	657638	657770	121.5	1018.5	1050
10.334	0.14	L	657634	657772	72.1	1067.6	1269
10.532	0.93	L	657832	658760	912.8	489.4	1422
10.528	0.936	R	657828	658762	960.3	522.3	1145
11.522	0.156	L	658822	658976	186.7	453.5	1504
11.524	0.154	R	658824	658976	200.5	441.7	1255
11.73	0.224	L	659030	659252	898.3	478.4	1464
11.726	0.228	R	659026	659252	945.7	527.8	1233
12.016	0.284	L	659316	659598	1748.6	135.9	1323
12.014	0.286	R	659314	659598	1790.4	165.2	1050
12.348	0.142	R	659648	659788	1048.8	471.0	1129
12.346	0.146	L	659646	659790	984.4	420.6	1382
12.512	0.26	L	659812	660070	922.0	477.4	1404
12.514	0.258	R	659814	660070	982.7	531.7	1170
12.828	0.27	L	660128	660396	155.2	309.2	1357
12.834	0.264	R	660134	660396	188.6	290.0	1144
13.126	0.202	R	660426	660626	123.2	87.1	1068
13.124	0.206	L	660424	660628	103.0	129.8	1290
13.38	0.12	R	660680	660798	868.7	452.9	1077
13.384	0.118	L	660684	660800	828.5	427.8	1325
13.526	0.216	R	660826	661040	962.0	535.1	1115
13.526	0.218	L	660826	661042	918.3	489.5	1380
13.798	0.166	L	661098	661262	1432.2	473.9	1367
13.792	0.172	R	661092	661262	1485.9	542.5	1094
14.002	0.214	L	661302	661514	955.6	473.2	1403
14.004	0.212	R	661304	661514	1018.3	532.6	1136
14.234	0.384	L	661534	661916	910.1	483.3	1415
14.232	0.386	R	661532	661916	968.9	541.6	1154
14.664	0.14	L	661964	662102	1378.7	448.4	1372
14.662	0.142	R	661962	662102	1442.3	519.6	1099
14.848	0.19	R	662148	662336	989.8	525.6	1142
14.846	0.194	L	662146	662338	935.1	473.7	1421
15.072	0.834	L	662372	663204	1210.1	481.8	1295
15.07	0.836	R	662370	663204	1274.3	521.6	1006
16.072	0.272	R	663372	663642	965.5	506.6	1012
16.362	0.176	R	663662	663836	1010.9	517.9	1128
16.07	0.47	L	663370	663838	939.4	499.4	1330
16.774	6.658	R	664074	670730	966.4	536.7	915
16.722	6.712	L	664022	670732	928.0	514.4	1122
23.498	0.324	L	670798	671120	1702.0	382.8	1216
23.494	0.33	R	670794	671122	1732.3	449.3	936
23.844	0.278	L	671144	671420	1669.0	296.9	1283
23.846	0.278	R	671146	671422	1691.7	379.4	947
24.146	0.084	L	671446	671528	1542.5	306.4	1330
24.148	0.082	R	671448	671528	1566.6	378.1	981
24.344	0.056	L	671644	671698	1540.9	308.7	1363
24.344	0.058	R	671644	671700	1565.5	373.7	1016
24.448	0.162	L	671748	671908	911.4	485.6	1451
24.45	0.16	R	671750	671908	956.8	532.1	1139
24.632	0.29	L	671932	672220	981.4	435.5	1505
24.632	0.29	R	671932	672220	1043.3	494.7	1179
24.98	0.182	L	672280	672460	1635.5	178.3	1364
24.976	0.188	R	672276	672462	1685.0	216.4	1035
25.22	2.406	L	672520	674924	908.7	469.4	1293
25.222	2.404	R	672522	674924	973.5	503.6	1034
27.65	0.254	L	674950	675202	846.0	370.2	1462
27.65	0.254	R	674950	675202	899.2	410.9	1207
27.934	0.568	L	675234	675800	611.7	478.7	1392
27.936	0.566	R	675236	675800	661.5	497.4	1100
28.65	0.094	L	675950	676042	874.7	496.6	1450
28.65	0.094	R	675950	676042	927.4	525.9	1119
28.768	0.21	L	676068	676276	958.3	502.5	1461
28.766	0.212	R	676066	676276	1009.4	530.7	1137
29.0	0.59	R	676300	676888	919.5	515.9	1100
29.0	0.592	L	676300	676890	857.7	507.6	1413
29.612	0.132	R	676912	677042	976.4	521.8	1100
29.612	0.136	L	676912	677046	908.9	516.6	1418
29.932	5.746	L	677232	682976	935.7	532.0	1009
29.952	5.728	R	677252	682978	966.7	524.5	796
35.714	0.264	R	683014	683276	712.4	532.1	661
35.714	0.266	L	683014	683278	690.2	544.6	818
36.042	0.784	L	683342	684124	1570.4	530.9	885
36.038	0.788	R	683338	684124	1594.9	535.0	671
36.974	0.01	L	684274	684282	1589.5	531.6	845
