onset	duration	eye	startTime	stopTime
0.945	0.132	L	495031	495162
0.943	0.139	R	495029	495167
2.156	0.16	L	496242	496401
2.154	0.162	R	496240	496401
2.546	0.116	L	496632	496747
2.543	0.124	R	496629	496752
5.033	0.108	L	499119	499226
5.028	0.118	R	499114	499231
8.579	0.103	L	502665	502767
8.574	0.125	R	502660	502784
12.883	0.11	R	506969	507078
12.881	0.13	L	506967	507096
16.131	0.132	L	510217	510348
16.128	0.141	R	510214	510354
17.996	0.164	L	512082	512245
17.992	0.168	R	512078	512245
21.121	0.14	L	515207	515346
21.113	0.162	R	515199	515360
22.536	0.116	L	516622	516737
22.534	0.125	R	516620	516744
27.372	0.09	L	521458	521547
27.37	0.103	R	521456	521558
29.586	0.09	R	523672	523761
29.586	0.115	L	523672	523786
32.68	0.086	L	526766	526851
32.676	0.099	R	526762	526860
37.755	0.196	L	531841	532036
37.749	0.213	R	531835	532047
38.122	0.307	L	532208	532514
38.113	0.322	R	532199	532520
39.416	0.175	R	533502	533676
39.416	0.177	L	533502	533678
42.157	0.128	L	536243	536370
42.153	0.136	R	536239	536374
43.358	0.129	L	537444	537572
43.356	0.139	R	537442	537580
50.13	0.161	L	544216	544376
50.128	0.168	R	544214	544381
50.519	0.163	L	544605	544767
50.514	0.183	R	544600	544782
51.948	0.133	L	546034	546166
51.942	0.154	R	546028	546181
53.735	0.12	L	547821	547940
53.732	0.14	R	547818	547957
56.338	0.095	L	550424	550518
56.332	0.122	R	550418	550539
58.799	0.123	L	552885	553007
58.802	0.13	R	552888	553017
60.298	0.129	L	554384	554512
60.297	0.133	R	554383	554515
61.425	0.173	L	555511	555683
61.425	0.182	R	555511	555692
66.739	0.149	R	560825	560973
66.74	0.508	L	560826	561333
67.045	0.206	R	561131	561336
68.072	0.15	L	562158	562307
68.071	0.159	R	562157	562315
69.309	0.141	L	563395	563535
69.308	0.15	R	563394	563543
71.178	0.134	L	565264	565397
71.178	0.138	R	565264	565401
71.572	0.075	L	565658	565732
71.571	0.093	R	565657	565749
73.089	0.149	L	567175	567323
73.083	0.187	R	567169	567355
79.378	0.17	L	573464	573633
79.377	0.18	R	573463	573642
79.795	0.204	L	573881	574084
79.793	0.208	R	573879	574086
81.73	0.116	L	575816	575931
81.731	0.118	R	575817	575934
82.893	0.139	L	576979	577117
82.891	0.151	R	576977	577127
87.552	0.182	L	581638	581819
87.871	0.327	L	581957	582283
87.547	0.657	R	581633	582289
89.118	0.156	R	583204	583359
89.117	0.16	L	583203	583362
92.309	0.161	L	586395	586555
92.309	0.168	R	586395	586562
92.672	0.194	L	586758	586951
92.669	0.211	R	586755	586965
93.892	0.327	L	587978	588304
93.89	0.438	R	587976	588413
96.523	0.141	L	590609	590749
96.521	0.158	R	590607	590764
96.931	0.437	L	591017	591453
96.919	0.486	R	591005	591490
98.59	0.146	R	592676	592821
98.589	0.148	L	592675	592822
115.514	0.218	R	609600	609817
115.514	0.223	L	609600	609822
116.734	0.14	L	610820	610959
116.731	0.145	R	610817	610961
118.774	0.1	L	612860	612959
118.771	0.107	R	612857	612963
120.293	0.065	L	614379	614443
120.291	0.068	R	614377	614444
124.093	0.166	R	618179	618344
124.091	0.177	L	618177	618353
124.461	0.209	L	618547	618755
124.455	0.227	R	618541	618767
125.955	0.119	L	620041	620159
125.953	0.129	R	620039	620167
