onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.014	0.149	L	494100	494248	1162.1	638.2	707
0.019	0.144	R	494105	494248	1169.0	547.6	668
0.187	0.254	R	494273	494526	1016.0	549.7	724
0.188	0.255	L	494274	494528	1009.1	606.3	802
0.464	0.453	L	494550	495002	955.4	568.0	740
0.463	0.456	R	494549	495004	938.4	523.5	673
1.188	0.154	R	495274	495427	967.5	423.4	624
1.197	0.93	L	495283	496212	951.4	555.6	733
1.359	0.77	R	495445	496214	943.8	494.5	683
2.414	0.101	R	496500	496600	955.0	409.2	640
2.418	0.101	L	496504	496604	947.1	499.2	685
2.766	0.822	L	496852	497673	553.4	499.3	725
2.741	0.847	R	496827	497673	568.5	466.7	683
3.721	0.221	R	497807	498027	944.6	496.8	538
3.721	0.223	L	497807	498029	945.1	537.9	606
3.961	0.391	L	498047	498437	870.3	587.0	637
3.963	0.389	R	498049	498437	855.6	545.6	566
4.377	0.34	R	498463	498802	992.3	510.1	595
4.376	0.343	L	498462	498804	1006.7	577.7	664
4.735	0.269	R	498821	499089	937.6	533.3	663
4.735	0.274	L	498821	499094	961.7	581.4	742
5.227	0.228	R	499313	499540	957.1	453.7	673
5.239	1.595	L	499325	500919	939.6	561.4	728
5.472	1.363	R	499558	500920	949.1	499.6	654
6.871	0.388	R	500957	501344	603.0	470.3	738
6.868	0.393	L	500954	501346	598.5	526.7	787
7.305	0.554	L	501391	501944	1260.8	540.1	718
7.305	0.554	R	501391	501944	1256.9	494.9	625
7.969	0.169	R	502055	502223	779.0	212.2	582
7.969	0.171	L	502055	502225	804.9	235.5	654
8.175	0.378	R	502261	502638	979.3	545.9	631
8.173	0.383	L	502259	502641	987.9	581.3	707
8.802	0.142	R	502888	503029	988.6	405.3	666
8.788	0.158	L	502874	503031	979.7	497.7	694
8.966	2.198	R	503052	505249	957.6	526.6	653
8.967	2.198	L	503053	505250	958.1	572.2	710
11.199	0.268	L	505285	505552	1333.6	550.1	738
11.201	0.266	R	505287	505552	1337.0	498.1	671
11.493	0.323	L	505579	505901	1577.0	551.9	766
11.493	0.323	R	505579	505901	1576.4	502.5	663
11.833	0.347	L	505919	506265	1607.2	560.9	706
