onset	duration	eye	startTime	stopTime
0.238	0.086	R	5955052	5955136
0.386	0.038	R	5955200	5955236
0.88	0.122	R	5955694	5955814
1.184	0.014	R	5955998	5956010
1.298	0.542	R	5956112	5956652
2.098	0.118	L	5956912	5957028
2.094	0.136	R	5956908	5957042
3.878	0.104	L	5958692	5958794
3.872	0.128	R	5958686	5958812
8.116	0.092	L	5962930	5963020
8.112	0.12	R	5962926	5963044
14.43	0.078	L	5969244	5969320
17.418	0.084	L	5972232	5972314
17.42	0.104	R	5972234	5972336
22.098	0.118	L	5976912	5977028
22.088	0.158	R	5976902	5977058
25.104	0.11	L	5979918	5980026
25.096	0.152	R	5979910	5980060
27.234	0.164	L	5982048	5982210
27.232	0.198	R	5982046	5982242
29.466	0.08	L	5984280	5984358
29.456	0.128	R	5984270	5984396
34.404	0.056	R	5989218	5989272
37.558	0.046	L	5992372	5992416
37.548	0.068	R	5992362	5992428
37.922	0.32	L	5992736	5993054
37.91	0.36	R	5992724	5993082
40.036	0.132	L	5994850	5994980
40.028	0.206	R	5994842	5995046
42.072	0.118	L	5996886	5997002
42.048	0.202	R	5996862	5997062
44.056	0.126	L	5998870	5998994
44.048	0.162	R	5998862	5999022
46.44	0.134	L	6001254	6001386
46.438	0.156	R	6001252	6001406
48.336	0.088	L	6003150	6003236
48.33	0.142	R	6003144	6003284
50.474	0.822	L	6005288	6006108
50.468	0.836	R	6005282	6006116
54.8	0.092	L	6009614	6009704
54.79	0.15	R	6009604	6009752
59.08	0.144	L	6013894	6014036
59.062	0.22	R	6013876	6014094
67.044	0.152	L	6021858	6022008
67.038	0.196	R	6021852	6022046
71.352	0.18	L	6026166	6026344
71.35	0.218	R	6026164	6026380
72.768	0.16	L	6027582	6027740
72.758	0.226	R	6027572	6027796
75.374	0.206	L	6030188	6030392
75.362	0.238	R	6030176	6030412
76.838	0.2	L	6031652	6031850
76.834	0.23	R	6031648	6031876
81.384	0.094	L	6036198	6036290
81.372	0.136	R	6036186	6036320
83.776	0.214	L	6038590	6038802
83.762	0.252	R	6038576	6038826
92.246	0.042	L	6047060	6047100
92.23	0.084	R	6047044	6047126
93.356	0.198	L	6048170	6048366
93.348	0.246	R	6048162	6048406
96.47	0.226	L	6051284	6051508
96.464	0.25	R	6051278	6051526
125.806	0.182	L	6080620	6080800
125.804	0.21	R	6080618	6080826
129.532	0.13	L	6084346	6084474
129.528	0.186	R	6084342	6084526
133.902	0.128	L	6088716	6088842
133.89	0.176	R	6088704	6088878
137.146	0.164	L	6091960	6092122
137.14	0.194	R	6091954	6092146
138.61	0.1	L	6093424	6093522
138.6	0.142	R	6093414	6093554
144.754	0.138	L	6099568	6099704
144.744	0.192	R	6099558	6099748
147.272	0.054	L	6102086	6102138
147.266	0.09	R	6102080	6102168
148.662	0.162	L	6103476	6103636
148.66	0.188	R	6103474	6103660
150.578	0.016	R	6105392	6105406
152.472	0.204	L	6107286	6107488
152.454	0.254	R	6107268	6107520
154.438	0.154	L	6109252	6109404
154.432	0.182	R	6109246	6109426
157.93	0.058	L	6112744	6112800
157.92	0.11	R	6112734	6112842
161.716	0.064	L	6116530	6116592
161.918	0.038	L	6116732	6116768
162.036	0.01	L	6116850	6116858
162.224	0.132	L	6117038	6117168
162.22	0.178	R	6117034	6117210
163.664	0.05	L	6118478	6118526
163.916	0.004	L	6118730	6118732
167.484	0.002	R	6122298	6122298
167.704	0.18	L	6122518	6122696
167.94	0.052	L	6122754	6122804
168.326	0.258	L	6123140	6123396
168.318	0.324	R	6123132	6123454
171.556	0.264	R	6126370	6126632
171.566	0.34	L	6126380	6126718
171.956	0.078	L	6126770	6126846
174.414	0.026	L	6129228	6129252
174.518	0.102	L	6129332	6129432
174.86	0.006	L	6129674	6129678
175.404	0.202	L	6130218	6130418
175.74	0.126	L	6130554	6130678
175.742	0.168	R	6130556	6130722
177.408	0.066	R	6132222	6132286
177.41	0.078	L	6132224	6132300
179.886	0.102	L	6134700	6134800
179.878	0.172	R	6134692	6134862
182.192	0.16	L	6137006	6137164
182.19	0.2	R	6137004	6137202
187.48	0.174	L	6142294	6142466
187.466	0.254	R	6142280	6142532
191.688	0.17	L	6146502	6146670
191.674	0.252	R	6146488	6146738
195.816	0.05	L	6150630	6150678
195.792	0.11	R	6150606	6150714
198.872	0.072	L	6153686	6153756
198.852	0.136	R	6153666	6153800
199.296	0.136	L	6154110	6154244
199.28	0.188	R	6154094	6154280
200.19	0.196	L	6155004	6155198
200.176	0.292	R	6154990	6155280
206.072	0.186	L	6160886	6161070
206.048	0.246	R	6160862	6161106
209.558	0.246	L	6164372	6164616
209.554	0.292	R	6164368	6164658
212.968	0.13	L	6167782	6167910
212.964	0.152	R	6167778	6167928
216.928	0.102	L	6171742	6171842
216.918	0.164	R	6171732	6171894
218.398	0.084	L	6173212	6173294
218.38	0.166	R	6173194	6173358
220.294	0.06	L	6175108	6175166
220.492	0.072	L	6175306	6175376
220.616	0.08	L	6175430	6175508
224.668	0.152	L	6179482	6179632
225.002	0.012	L	6179816	6179826
225.124	0.06	L	6179938	6179996
225.388	0.25	L	6180202	6180450
225.83	0.122	L	6180644	6180764
226.002	0.006	L	6180816	6180820
226.054	0.052	L	6180868	6180918
226.164	0.022	L	6180978	6180998
226.494	0.03	L	6181308	6181336
226.634	0.142	L	6181448	6181588
226.652	0.18	R	6181466	6181644
227.688	0.132	L	6182502	6182632
227.678	0.178	R	6182492	6182668
233.9	0.07	L	6188714	6188782
233.886	0.132	R	6188700	6188830
234.226	0.068	L	6189040	6189106
236.586	0.118	L	6191400	6191516
236.572	0.198	R	6191386	6191582
237.778	0.802	L	6192592	6193392
239.028	0.142	L	6193842	6193982
239.642	0.072	L	6194456	6194526
239.624	0.116	R	6194438	6194552
240.598	0.004	L	6195412	6195414
243.256	0.164	L	6198070	6198232
243.246	0.198	R	6198060	6198256
251.016	0.106	L	6205830	6205934
251.006	0.18	R	6205820	6205998
251.476	0.11	L	6206290	6206398
255.462	0.152	L	6210276	6210426
255.456	0.208	R	6210270	6210476
258.382	0.132	L	6213196	6213326
258.374	0.19	R	6213188	6213376
258.942	0.128	L	6213756	6213882
258.924	0.18	R	6213738	6213916
264.194	0.188	L	6219008	6219194
264.172	0.264	R	6218986	6219248
270.106	0.236	L	6224920	6225154
270.092	0.34	R	6224906	6225244
273.914	0.188	L	6228728	6228914
273.886	0.278	R	6228700	6228976
277.78	0.214	L	6232594	6232806
