onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.372	0.042	L	2231824	2231864	635.2	421.8	910.0	506.5	5.58	200
0.37	0.044	R	2231822	2231864	656.0	398.8	951.3	502.3	6.07	227
0.856	0.016	L	2232308	2232322	919.2	522.2	937.9	492.1	0.69	60
2.072	0.022	L	2233524	2233544	916.6	504.0	947.6	453.7	1.16	65
2.072	0.024	R	2233524	2233546	959.4	508.6	986.8	454.3	1.20	63
2.362	0.026	R	2233814	2233838	1004.0	460.7	942.8	505.8	1.49	71
2.362	0.028	L	2233814	2233840	968.2	444.0	903.5	501.1	1.69	71
6.692	0.018	L	2238144	2238160	917.9	502.7	878.8	484.1	0.85	61
6.69	0.02	R	2238142	2238160	930.7	511.8	891.8	485.1	0.92	64
6.954	0.034	L	2238406	2238438	874.0	487.2	612.9	531.2	5.17	241
6.956	0.034	R	2238408	2238440	879.1	486.6	626.5	506.7	4.94	225
8.524	0.026	L	2239976	2240000	847.3	521.5	943.1	503.2	1.91	105
8.524	0.028	R	2239976	2240002	854.1	521.0	949.1	509.0	1.87	93
11.042	0.052	R	2242494	2242544	951.7	526.0	1541.3	524.8	11.17	307
11.042	0.056	L	2242494	2242548	954.5	517.5	1549.1	528.0	11.26	293
11.572	0.016	R	2243024	2243038	1566.8	517.8	1604.0	514.2	0.68	58
11.572	0.018	L	2243024	2243040	1556.6	526.6	1600.1	534.0	0.81	63
12.294	0.016	L	2243746	2243760	903.6	506.7	872.6	517.8	0.64	53
12.294	0.016	R	2243746	2243760	925.8	509.9	889.2	517.4	0.73	61
12.564	0.024	R	2244016	2244038	902.3	526.4	982.3	523.5	1.56	96
12.566	0.024	L	2244018	2244040	883.3	529.8	971.1	513.5	1.74	107
13.016	0.016	R	2244468	2244482	989.4	527.2	956.3	529.6	0.65	53
13.014	0.02	L	2244466	2244484	982.3	505.6	933.0	517.4	0.99	72
14.408	0.016	L	2245860	2245874	937.6	506.3	919.1	534.1	0.65	55
19.428	0.054	L	2250880	2250932	929.7	512.3	284.1	499.0	12.42	348
19.43	0.056	R	2250882	2250936	935.9	507.4	303.1	506.0	12.17	303
20.442	0.058	R	2251894	2251950	324.4	521.4	905.8	541.1	11.23	262
20.444	0.058	L	2251896	2251952	332.5	524.3	901.2	517.4	10.98	258
20.694	0.016	L	2252146	2252160	929.6	513.9	962.9	500.7	0.70	59
20.692	0.018	R	2252144	2252160	926.3	546.1	964.1	535.9	0.76	56
21.346	0.018	R	2252798	2252814	960.6	518.0	912.5	531.3	0.97	77
21.346	0.02	L	2252798	2252816	961.5	506.9	914.2	529.0	1.02	80
22.114	0.028	L	2253566	2253592	920.8	509.5	784.7	500.4	2.66	145
22.116	0.028	R	2253568	2253594	923.8	500.4	784.7	498.5	2.71	142
22.874	0.018	L	2254326	2254342	776.1	504.9	736.3	519.8	0.83	63
22.874	0.018	R	2254326	2254342	784.0	487.5	744.9	503.2	0.82	62
23.18	0.032	L	2254632	2254662	716.6	511.3	855.8	470.1	2.84	112
23.18	0.034	R	2254632	2254664	735.2	509.9	894.8	478.9	3.18	120
24.054	0.048	R	2255506	2255552	907.2	477.7	1340.8	412.6	8.44	277
24.056	0.048	L	2255508	2255554	887.1	473.9	1291.0	396.4	7.91	242
24.436	0.036	R	2255888	2255922	1360.4	387.5	1615.3	251.7	5.39	226
24.436	0.038	L	2255888	2255924	1320.7	376.2	1571.7	264.2	5.11	210
24.928	0.058	L	2256380	2256436	1589.9	257.1	966.9	462.9	12.34	305
24.928	0.062	R	2256380	2256440	1626.7	262.7	1000.0	528.3	12.82	305
25.224	0.024	L	2256676	2256698	945.9	483.0	851.0	506.6	1.91	121
25.224	0.024	R	2256676	2256698	981.8	525.8	884.6	530.0	1.89	117
25.706	0.018	R	2257158	2257174	893.1	536.4	931.6	528.9	0.76	60
25.704	0.022	L	2257156	2257176	852.9	517.6	911.3	500.8	1.19	79
32.538	0.028	L	2263990	2264016	927.8	526.3	822.0	395.9	3.29	186
32.538	0.028	R	2263990	2264016	953.8	511.1	848.4	367.4	3.50	196
33.088	0.026	L	2264540	2264564	796.3	406.7	824.2	487.6	1.68	96
33.088	0.026	R	2264540	2264564	829.9	369.3	866.3	463.7	1.99	118
33.75	0.048	R	2265202	2265248	880.9	485.1	1175.7	482.5	5.71	170
33.752	0.048	L	2265204	2265250	846.7	487.6	1132.6	479.8	5.54	154
33.98	0.032	L	2265432	2265462	1139.4	473.6	938.6	503.2	3.93	189
33.98	0.034	R	2265432	2265464	1182.8	474.6	976.7	497.3	4.01	174
