onset	duration	eye	startTime	stopTime
0.496	0.09	L	5335190	5335278
0.496	0.094	R	5335190	5335282
4.436	0.09	R	5339130	5339218
4.44	0.092	L	5339134	5339224
10.732	0.068	R	5345426	5345492
10.736	0.072	L	5345430	5345500
13.526	0.13	R	5348220	5348348
13.51	0.148	L	5348204	5348350
16.258	0.108	R	5350952	5351058
16.256	0.118	L	5350950	5351066
20.516	0.088	L	5355210	5355296
20.51	0.106	R	5355204	5355308
24.914	0.086	R	5359608	5359692
24.91	0.102	L	5359604	5359704
29.178	0.094	R	5363872	5363964
29.17	0.11	L	5363864	5363972
33.45	0.178	R	5368144	5368320
33.456	0.174	L	5368150	5368322
38.03	0.078	L	5372724	5372800
38.024	0.09	R	5372718	5372806
44.144	0.098	R	5378838	5378934
44.134	0.118	L	5378828	5378944
46.83	0.086	R	5381524	5381608
46.824	0.094	L	5381518	5381610
50.356	0.108	L	5385050	5385156
50.36	0.114	R	5385054	5385166
55.424	0.058	L	5390118	5390174
55.434	0.058	R	5390128	5390184
59.296	0.086	L	5393990	5394074
59.296	0.09	R	5393990	5394078
64.956	0.088	L	5399650	5399736
64.96	0.092	R	5399654	5399744
66.972	0.198	L	5401666	5401862
66.978	0.198	R	5401672	5401868
71.328	0.206	L	5406022	5406226
71.322	0.216	R	5406016	5406230
75.618	0.108	R	5410312	5410418
75.618	0.112	L	5410312	5410422
81.466	0.014	R	5416160	5416172
81.448	0.07	L	5416142	5416210
83.836	0.172	L	5418530	5418700
83.838	0.17	R	5418532	5418700
84.426	0.112	L	5419120	5419230
84.428	0.118	R	5419122	5419238
85.24	0.148	R	5419934	5420080
84.906	0.8	L	5419600	5420398
85.628	0.086	R	5420322	5420406
92.222	0.202	L	5426916	5427116
92.23	0.202	R	5426924	5427124
95.382	0.062	L	5430076	5430136
95.386	0.064	R	5430080	5430142
143.492	0.044	R	5478186	5478228
143.48	0.074	L	5478174	5478246
144.526	0.078	R	5479220	5479296
144.522	0.098	L	5479216	5479312
148.044	0.076	L	5482738	5482812
148.042	0.084	R	5482736	5482818
150.836	0.124	R	5485530	5485652
150.842	0.126	L	5485536	5485660
156.798	0.014	R	5491492	5491504
156.79	0.028	L	5491484	5491510
158.236	0.152	L	5492930	5493080
158.234	0.156	R	5492928	5493082
163.298	0.088	R	5497992	5498078
163.284	0.12	L	5497978	5498096
165.612	0.078	L	5500306	5500382
165.618	0.076	R	5500312	5500386
173.27	0.184	L	5507964	5508146
173.278	0.178	R	5507972	5508148
181.624	0.086	R	5516318	5516402
181.62	0.128	L	5516314	5516440
187.346	0.158	L	5522040	5522196
187.34	0.172	R	5522034	5522204
189.712	0.096	R	5524406	5524500
189.714	0.104	L	5524408	5524510
203.734	0.156	L	5538428	5538582
203.732	0.16	R	5538426	5538584
205.33	0.102	R	5540024	5540124
205.322	0.13	L	5540016	5540144
208.632	0.15	L	5543326	5543474
208.622	0.164	R	5543316	5543478
209.712	0.144	L	5544406	5544548
209.702	0.162	R	5544396	5544556
213.65	0.07	R	5548344	5548412
213.658	0.064	L	5548352	5548414
215.358	0.086	L	5550052	5550136
215.352	0.092	R	5550046	5550136
217.13	0.084	R	5551824	5551906
217.13	0.09	L	5551824	5551912
223.282	0.096	R	5557976	5558070
223.28	0.106	L	5557974	5558078
228.448	0.056	R	5563142	5563196
228.452	0.062	L	5563146	5563206
229.716	0.08	L	5564410	5564488
229.718	0.078	R	5564412	5564488
230.738	0.086	L	5565432	5565516
230.734	0.094	R	5565428	5565520
234.642	0.12	R	5569336	5569454
234.634	0.134	L	5569328	5569460
240.764	0.094	L	5575458	5575550
240.772	0.086	R	5575466	5575550
252.576	0.134	R	5587270	5587402
252.576	0.148	L	5587270	5587416
254.344	0.088	L	5589038	5589124
254.346	0.088	R	5589040	5589126
255.412	0.044	L	5590106	5590148
255.41	0.056	R	5590104	5590158
256.592	0.07	L	5591286	5591354
256.588	0.076	R	5591282	5591356
257.744	0.114	R	5592438	5592550
257.74	0.122	L	5592434	5592554
260.672	0.102	L	5595366	5595466
260.668	0.112	R	5595362	5595472
262.938	0.092	L	5597632	5597722
262.95	0.08	R	5597644	5597722
267.9	0.156	R	5602594	5602748
267.904	0.174	L	5602598	5602770
269.44	0.108	R	5604134	5604240
269.436	0.116	L	5604130	5604244
272.374	0.096	R	5607068	5607162
272.386	0.086	L	5607080	5607164
275.128	0.076	L	5609822	5609896
275.128	0.082	R	5609822	5609902
276.514	0.084	L	5611208	5611290
276.518	0.086	R	5611212	5611296
283.522	0.102	L	5618216	5618316
283.512	0.142	R	5618206	5618346
286.704	0.162	L	5621398	5621558
286.706	0.164	R	5621400	5621562
293.392	0.094	L	5628086	5628178
293.392	0.098	R	5628086	5628182
294.706	0.11	L	5629400	5629508
294.708	0.108	R	5629402	5629508
299.71	0.118	L	5634404	5634520
299.712	0.118	R	5634406	5634522
301.986	0.204	L	5636680	5636882
301.988	0.222	R	5636682	5636902
305.04	0.15	R	5639734	5639882
305.04	0.156	L	5639734	5639888
313.444	0.198	L	5648138	5648334
313.444	0.206	R	5648138	5648342
314.942	0.166	L	5649636	5649800
314.944	0.174	R	5649638	5649810
315.87	0.146	L	5650564	5650708
315.884	0.136	R	5650578	5650712
321.472	0.146	L	5656166	5656310
321.476	0.142	R	5656170	5656310
322.806	0.192	L	5657500	5657690
322.806	0.196	R	5657500	5657694
333.982	0.104	R	5668676	5668778
333.978	0.114	L	5668672	5668784
335.846	0.094	R	5670540	5670632
335.844	0.098	L	5670538	5670634
340.358	0.266	L	5675052	5675316
340.348	0.276	R	5675042	5675316
348.452	0.094	R	5683146	5683238
