onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.338	0.084	R	5335032	5335114	658.6	634.9	975.2	597.6	6.22	1135
0.34	0.086	L	5335034	5335118	643.7	637.9	950.3	551.7	6.22	1150
0.462	0.192	R	5335156	5335346	960.7	577.8	973.8	531.7	0.95	1475
0.464	0.206	L	5335158	5335362	947.5	558.2	971.2	505.2	1.14	1340
4.408	0.184	R	5339102	5339284	974.7	564.2	994.0	520.1	0.92	1511
4.406	0.198	L	5339100	5339296	961.7	576.3	992.6	537.8	0.94	1545
5.642	0.046	R	5340336	5340380	967.1	553.5	1275.5	573.8	5.84	278
5.644	0.048	L	5340338	5340384	949.2	561.9	1243.8	586.7	5.59	242
5.834	0.054	L	5340528	5340580	1238.5	587.5	903.5	552.2	6.38	205
5.834	0.056	R	5340528	5340582	1259.0	574.1	921.2	543.0	6.43	204
6.03	0.016	R	5340724	5340738	933.7	537.8	962.3	544.2	0.56	49
6.75	0.072	L	5341444	5341514	933.1	572.5	324.1	580.0	11.37	439
6.752	0.072	R	5341446	5341516	963.2	554.8	358.2	565.2	11.29	423
10.704	0.154	R	5345398	5345550	944.0	549.2	958.1	521.2	0.60	1467
10.702	0.164	L	5345396	5345558	920.8	530.2	962.4	542.7	0.82	1482
13.486	0.242	R	5348180	5348420	950.6	547.4	960.7	478.4	1.33	1527
13.482	0.252	L	5348176	5348426	925.2	569.9	946.6	558.1	0.46	1782
15.17	0.064	R	5349864	5349926	964.5	547.0	1653.6	552.2	12.69	459
15.172	0.078	L	5349866	5349942	931.3	561.5	1591.1	570.5	12.15	419
16.088	0.068	L	5350782	5350848	1610.0	574.2	953.2	553.6	12.10	367
16.09	0.068	R	5350784	5350850	1626.6	539.7	983.6	529.2	11.84	314
16.23	0.212	R	5350924	5351134	976.0	540.5	941.4	493.6	1.11	1880
16.226	0.23	L	5350920	5351148	953.3	553.9	937.9	571.4	0.44	1692
19.498	0.038	R	5354192	5354228	972.1	559.5	1257.4	556.9	5.33	312
19.5	0.042	L	5354194	5354234	934.7	564.6	1218.7	565.5	5.30	276
19.706	0.016	L	5354400	5354414	1215.6	554.6	1245.6	553.5	0.56	50
20.476	0.194	R	5355170	5355362	1017.3	540.1	960.4	555.0	1.10	1733
20.476	0.196	L	5355170	5355364	969.5	532.3	917.9	561.2	1.11	1446
23.794	0.036	L	5358488	5358522	927.6	561.3	666.2	573.6	4.87	235
23.794	0.036	R	5358488	5358522	951.3	551.0	708.0	559.3	4.53	211
23.892	0.05	R	5358586	5358634	691.1	563.8	477.0	576.8	3.95	263
23.892	0.054	L	5358586	5358638	669.8	576.2	458.8	591.3	3.89	303
24.876	0.196	R	5359570	5359764	468.5	587.7	942.3	512.8	8.85	1449
24.872	0.218	L	5359566	5359782	452.1	601.1	924.1	548.3	8.76	1434
25.598	0.016	L	5360292	5360306	917.5	560.4	948.1	567.0	0.58	47
25.598	0.016	R	5360292	5360306	932.0	539.3	964.3	542.0	0.60	50
27.99	0.072	L	5362684	5362754	933.9	556.6	342.1	574.4	10.86	413
27.992	0.072	R	5362686	5362756	959.8	544.3	363.0	560.5	10.94	395
29.142	0.2	R	5363836	5364034	919.0	536.3	1040.0	518.5	2.28	1491
29.134	0.238	L	5363828	5364064	905.7	548.0	1025.4	558.9	2.24	1559
29.98	0.02	L	5364674	5364692	996.1	556.6	953.8	560.0	0.79	56
29.978	0.022	R	5364672	5364692	1006.3	554.8	953.1	556.2	0.99	69
32.42	0.066	R	5367114	5367178	962.9	537.9	1609.6	579.4	11.85	377
32.422	0.08	L	5367116	5367194	913.2	556.9	1510.0	598.3	10.95	322
32.808	0.018	R	5367502	5367518	1567.2	565.5	1529.8	562.9	0.67	50
32.808	0.02	L	5367502	5367520	1526.9	586.0	1475.2	589.1	0.93	65
33.422	0.27	L	5368116	5368384	1417.8	583.6	908.2	541.3	9.41	1413
33.426	0.266	R	5368120	5368384	1433.8	573.2	942.8	513.6	9.10	1319
36.768	0.048	R	5371462	5371508	963.1	553.5	1380.0	563.2	7.69	365
36.77	0.048	L	5371464	5371510	949.4	560.5	1342.5	578.4	7.27	320
37.076	0.074	L	5371770	5371842	1364.6	579.1	623.7	586.0	13.61	567
37.076	0.076	R	5371770	5371844	1377.6	561.6	629.1	566.7	13.75	514
37.368	0.016	L	5372062	5372076	620.5	571.2	648.7	560.5	0.56	47
37.366	0.018	R	5372060	5372076	626.3	565.9	665.2	550.5	0.77	60
37.804	0.03	R	5372498	5372526	1115.1	525.8	955.1	535.8	2.98	163
37.804	0.032	L	5372498	5372528	1102.8	530.3	931.0	544.6	3.20	194
37.994	0.18	R	5372688	5372866	951.1	537.0	1022.0	509.9	1.41	1652
37.992	0.19	L	5372686	5372874	931.2	534.3	992.2	539.0	1.14	1607
38.63	0.022	L	5373324	5373344	977.2	534.0	920.4	530.5	1.06	75
38.632	0.02	R	5373326	5373344	1014.9	552.8	967.6	551.7	0.88	67
44.114	0.178	R	5378808	5378984	959.2	550.8	966.6	488.0	1.19	1666
44.104	0.214	L	5378798	5379010	945.7	561.0	942.2	547.6	0.26	1796
44.984	0.04	R	5379678	5379716	956.0	546.2	1269.8	547.7	5.81	339
44.986	0.044	L	5379680	5379722	916.8	561.8	1242.2	560.5	6.02	314
46.01	0.042	L	5380704	5380744	1225.0	541.7	945.5	529.6	5.17	207
46.01	0.044	R	5380704	5380746	1272.7	529.9	980.6	523.3	5.40	194
46.794	0.188	R	5381488	5381674	964.9	517.3	989.3	493.0	0.64	1477
46.79	0.222	L	5381484	5381704	940.2	526.1	966.8	542.1	0.58	1393
49.28	0.044	L	5383974	5384016	942.6	549.7	610.6	575.2	6.14	345
