onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.151	2.0	267787	269809	ShowFixation	ANTI	1	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
2.173	0.2	269809	270027	BlankScreen	ANTI	1	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
2.391	1.0	270027	271050	ELCue	ANTI	1	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
3.831	2.0	271467	274096	ShowFixation	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
6.46	0.2	274096	274331	BlankScreen	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
6.695	1.0	274331	275372	ELCue	ANTI	2	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
8.155	2.0	275791	278417	ShowFixation	ANTI	3	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
10.781	0.2	278417	278652	BlankScreen	ANTI	3	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
11.016	1.0	278652	279693	ELCue	ANTI	3	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
12.477	6.0	280113	286738	ShowFixation	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
19.102	0.2	286738	286977	BlankScreen	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
19.341	1.0	286977	288018	ELCue	ANTI	4	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
20.801	6.0	288437	295063	ShowFixation	VGS	5	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
27.427	0.2	295063	295302	BlankScreen	VGS	5	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
27.666	1.0	295302	296342	ELCue	VGS	5	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
29.124	6.0	296760	303371	ShowFixation	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
35.735	0.2	303371	303610	BlankScreen	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
35.974	1.0	303610	304651	ELCue	ANTI	6	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
37.429	2.0	305065	307696	ShowFixation	VGS	7	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
40.06	0.2	307696	307931	BlankScreen	VGS	7	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
40.295	1.0	307931	308972	ELCue	VGS	7	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
41.752	2.0	309388	312017	ShowFixation	VGS	8	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
44.381	0.2	312017	312252	BlankScreen	VGS	8	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
44.616	1.0	312252	313292	ELCue	VGS	8	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
46.072	2.0	313708	316338	ShowFixation	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
48.702	0.2	316338	316573	BlankScreen	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
48.937	1.0	316573	317614	ELCue	VGS	9	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
50.393	2.0	318029	320659	ShowFixation	VGS	10	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
53.023	0.2	320659	320894	BlankScreen	VGS	10	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
53.258	1.0	320894	321935	ELCue	VGS	10	1	True	lime	460	[1035 1515  405  675]	[405 885 405 675]
54.711	6.0	322347	328980	ShowFixation	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
61.344	0.2	328980	329219	BlankScreen	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
61.583	1.0	329219	330259	ELCue	VGS	11	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
63.041	6.0	330677	337304	ShowFixation	VGS	12	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
69.668	0.2	337304	337544	BlankScreen	VGS	12	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
69.908	1.0	337544	338585	ELCue	VGS	12	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
71.362	6.0	338998	345629	ShowFixation	ANTI	13	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
77.993	0.2	345629	345869	BlankScreen	ANTI	13	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
78.233	1.0	345869	346909	ELCue	ANTI	13	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
79.694	6.0	347330	353954	ShowFixation	VGS	14	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
86.318	0.2	353954	354193	BlankScreen	VGS	14	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
86.557	1.0	354193	355234	ELCue	VGS	14	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
88.018	2.0	355654	358279	ShowFixation	ANTI	15	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
90.643	0.2	358279	358514	BlankScreen	ANTI	15	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
90.878	1.0	358514	359555	ELCue	ANTI	15	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
92.331	6.0	359967	366600	ShowFixation	ANTI	16	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
98.964	0.2	366600	366839	BlankScreen	ANTI	16	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
99.203	1.0	366839	367880	ELCue	ANTI	16	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
108.751	6.0	376387	382415	ShowFixation	VGS	17	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
114.779	0.2	382415	382655	BlankScreen	VGS	17	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
115.019	1.0	382655	383655	ELCue	VGS	17	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
116.436	2.0	384072	386106	ShowFixation	ANTI	18	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
118.47	0.2	386106	386342	BlankScreen	ANTI	18	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
118.707	1.0	386343	387343	ELCue	ANTI	18	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
120.127	2.0	387763	389793	ShowFixation	ANTI	19	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
122.157	0.2	389793	390029	BlankScreen	ANTI	19	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
122.393	1.0	390029	391029	ELCue	ANTI	19	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
123.814	2.0	391450	393481	ShowFixation	VGS	20	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
125.845	0.2	393481	393717	BlankScreen	VGS	20	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
126.081	1.0	393717	394717	ELCue	VGS	20	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
127.504	6.0	395140	401168	ShowFixation	ANTI	21	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
133.532	0.2	401168	401407	BlankScreen	ANTI	21	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
133.771	1.0	401407	402407	ELCue	ANTI	21	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
135.193	2.0	402829	404858	ShowFixation	ANTI	22	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
137.223	0.2	404859	405094	BlankScreen	ANTI	22	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
137.458	1.0	405094	406094	ELCue	ANTI	22	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
138.881	2.0	406517	408545	ShowFixation	ANTI	23	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
140.909	0.2	408545	408780	BlankScreen	ANTI	23	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
141.144	1.0	408780	409780	ELCue	ANTI	23	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
142.565	2.0	410201	412232	ShowFixation	ANTI	24	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
144.596	0.2	412232	412467	BlankScreen	ANTI	24	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
144.831	1.0	412467	413467	ELCue	ANTI	24	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
146.248	2.0	413884	415919	ShowFixation	VGS	25	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
148.283	0.2	415919	416154	BlankScreen	VGS	25	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
148.518	1.0	416154	417154	ELCue	VGS	25	2	False	lime	460	[1035 1515  405  675]	[405 885 405 675]
150.096	6.0	417732	423757	ShowFixation	VGS	26	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
156.121	0.2	423757	423996	BlankScreen	VGS	26	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
156.36	1.0	423996	424996	ELCue	VGS	26	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
157.781	6.0	425417	431448	ShowFixation	ANTI	27	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
163.812	0.2	431448	431687	BlankScreen	ANTI	27	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
164.051	1.0	431687	432687	ELCue	ANTI	27	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
165.472	2.0	433108	435139	ShowFixation	VGS	28	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
167.503	0.2	435139	435374	BlankScreen	VGS	28	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
167.738	1.0	435374	436374	ELCue	VGS	28	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
169.156	6.0	436792	442826	ShowFixation	ANTI	29	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
175.19	0.2	442826	443065	BlankScreen	ANTI	29	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
175.429	1.0	443065	444065	ELCue	ANTI	29	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
176.847	6.0	444483	450517	ShowFixation	ANTI	30	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
182.881	0.2	450517	450756	BlankScreen	ANTI	30	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
183.12	1.0	450756	451756	ELCue	ANTI	30	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
184.544	6.0	452180	458208	ShowFixation	VGS	31	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
190.572	0.2	458208	458447	BlankScreen	VGS	31	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
190.811	1.0	458447	459447	ELCue	VGS	31	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
192.232	6.0	459868	465899	ShowFixation	ANTI	32	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
198.263	0.2	465899	466138	BlankScreen	ANTI	32	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
198.502	1.0	466138	467138	ELCue	ANTI	32	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
199.916	2.0	467552	469590	ShowFixation	ANTI	33	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
201.954	0.2	469590	469825	BlankScreen	ANTI	33	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
202.189	1.0	469825	470825	ELCue	ANTI	33	2	False	red	460	[405 885 405 675]	[1035 1515  405  675]
203.575	6.0	471211	477243	ShowFixation	ANTI	34	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
209.607	0.2	477243	477482	BlankScreen	ANTI	34	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
209.846	1.0	477482	478482	ELCue	ANTI	34	2	False	red	180	[1035 1515  405  675]	[405 885 405 675]
211.262	2.0	478898	480934	ShowFixation	VGS	35	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
213.298	0.2	480934	481169	BlankScreen	VGS	35	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
213.533	1.0	481169	482169	ELCue	VGS	35	2	False	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
214.957	6.0	482593	488621	ShowFixation	ANTI	36	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
220.985	0.2	488621	488860	BlankScreen	ANTI	36	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
221.224	1.0	488860	489860	ELCue	ANTI	36	2	False	red	600	[ 90 570 405 675]	[1350 1830  405  675]
222.648	2.0	490284	492312	ShowFixation	VGS	37	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
224.676	0.2	492312	492547	BlankScreen	VGS	37	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
224.911	1.0	492547	493547	ELCue	VGS	37	2	False	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
226.337	2.0	493973	495999	ShowFixation	ANTI	38	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
228.363	0.2	495999	496234	BlankScreen	ANTI	38	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
228.598	1.0	496234	497234	ELCue	ANTI	38	2	False	red	40	[1350 1830  405  675]	[ 90 570 405 675]
