onset	duration	eye	startTime	stopTime
2.013	0.083	R	3310196	3310278
2.008	0.119	L	3310191	3310309
4.607	0.099	R	3312790	3312888
4.601	0.162	L	3312784	3312945
8.384	0.09	R	3316567	3316656
8.385	0.127	L	3316568	3316694
9.61	0.108	R	3317793	3317900
9.603	0.155	L	3317786	3317940
12.293	0.115	R	3320476	3320590
12.297	0.115	L	3320480	3320594
15.696	0.082	R	3323879	3323960
15.698	0.089	L	3323881	3323969
21.375	0.11	R	3329558	3329667
21.378	0.138	L	3329561	3329698
25.163	0.044	R	3333346	3333389
25.163	0.051	L	3333346	3333396
28.759	0.13	R	3336942	3337071
28.752	0.17	L	3336935	3337104
32.024	0.016	L	3340207	3340222
34.656	0.086	L	3342839	3342924
34.659	0.091	R	3342842	3342932
37.662	0.115	L	3345845	3345959
37.663	0.118	R	3345846	3345963
41.773	0.188	R	3349956	3350143
41.767	0.205	L	3349950	3350154
46.213	0.025	L	3354396	3354420
46.204	0.034	R	3354387	3354420
50.144	0.083	R	3358327	3358409
50.152	0.086	L	3358335	3358420
52.792	0.085	R	3360975	3361059
52.795	0.086	L	3360978	3361063
56.064	0.17	R	3364247	3364416
56.055	0.19	L	3364238	3364427
60.422	0.041	R	3368605	3368645
60.43	0.037	L	3368613	3368649
62.79	0.135	R	3370973	3371107
62.786	0.163	L	3370969	3371131
66.437	0.066	L	3374620	3374685
66.427	0.077	R	3374610	3374686
70.912	0.412	L	3379095	3379506
70.927	0.4	R	3379110	3379509
73.585	0.063	R	3381768	3381830
73.586	0.066	L	3381769	3381834
75.227	0.08	R	3383410	3383489
75.219	0.093	L	3383402	3383494
77.537	0.179	R	3385720	3385898
77.531	0.197	L	3385714	3385910
80.951	0.055	L	3389134	3389188
80.945	0.063	R	3389128	3389190
83.607	0.334	R	3391790	3392123
83.6	0.351	L	3391783	3392133
86.286	0.131	R	3394469	3394599
86.3	0.123	L	3394483	3394605
88.203	0.102	L	3396386	3396487
88.207	0.101	R	3396390	3396490
90.751	0.114	R	3398934	3399047
90.743	0.144	L	3398926	3399069
92.684	0.015	R	3400867	3400881
92.681	0.033	L	3400864	3400896
96.371	0.076	R	3404554	3404629
96.365	0.097	L	3404548	3404644
98.207	0.127	L	3406390	3406516
98.202	0.135	R	3406385	3406519
152.851	0.099	R	3461034	3461132
152.851	0.135	L	3461034	3461168
156.148	0.098	R	3464331	3464428
156.141	0.134	L	3464324	3464457
160.556	0.043	R	3468739	3468781
160.564	0.044	L	3468747	3468790
162.919	0.087	R	3471102	3471188
162.915	0.122	L	3471098	3471219
165.838	0.05	R	3474021	3474070
165.817	0.113	L	3474000	3474112
170.37	0.074	R	3478553	3478626
170.372	0.089	L	3478555	3478643
173.007	0.1	L	3481190	3481289
173.006	0.102	R	3481189	3481290
176.292	0.06	R	3484475	3484534
176.298	0.067	L	3484481	3484547
178.046	0.071	R	3486229	3486299
178.033	0.107	L	3486216	3486322
180.535	0.043	R	3488718	3488760
180.54	0.052	L	3488723	3488774
185.862	0.128	R	3494045	3494172
185.862	0.142	L	3494045	3494186
191.447	0.138	R	3499630	3499767
191.448	0.182	L	3499631	3499812
197.047	0.468	R	3505230	3505697
197.048	0.485	L	3505231	3505715
201.27	0.162	R	3509453	3509614
201.271	0.182	L	3509454	3509635
203.6	0.049	R	3511783	3511831
203.598	0.074	L	3511781	3511854
206.407	0.104	R	3514590	3514693
206.406	0.126	L	3514589	3514714
209.964	0.068	R	3518147	3518214
209.971	0.082	L	3518154	3518235
212.653	0.148	R	3520836	3520983
212.662	0.162	L	3520845	3521006
217.506	0.069	R	3525689	3525757
217.504	0.111	L	3525687	3525797
221.462	0.02	R	3529645	3529664
221.449	0.112	L	3529632	3529743
223.911	0.156	R	3532094	3532249
223.921	0.188	L	3532104	3532291
227.812	0.085	R	3535995	3536079
227.802	0.138	L	3535985	3536122
231.167	0.107	R	3539350	3539456
231.172	0.121	L	3539355	3539475
234.494	0.081	R	3542677	3542757
234.49	0.1	L	3542673	3542772
237.538	0.131	R	3545721	3545851
237.533	0.152	L	3545716	3545867
242.555	0.172	R	3550738	3550909
242.54	0.212	L	3550723	3550934
246.321	0.048	R	3554504	3554551
246.276	0.163	L	3554459	3554621
250.108	0.09	R	3558291	3558380
250.115	0.117	L	3558298	3558414
253.656	0.121	R	3561839	3561959
253.661	0.144	L	3561844	3561987
257.58	0.237	R	3565763	3565999
257.575	0.297	L	3565758	3566054
261.297	0.045	R	3569480	3569524
261.302	0.088	L	3569485	3569572
264.874	0.042	R	3573057	3573098
264.85	0.102	L	3573033	3573134
265.982	0.156	L	3574165	3574320
265.969	0.194	R	3574152	3574345
272.902	0.372	R	3581085	3581456
272.885	0.393	L	3581068	3581460
273.682	0.105	R	3581865	3581969
273.683	0.12	L	3581866	3581985
280.55	0.143	L	3588733	3588875
280.541	0.152	R	3588724	3588875
281.315	0.053	R	3589498	3589550
281.292	0.133	L	3589475	3589607
288.023	0.111	R	3596206	3596316
288.025	0.112	L	3596208	3596319
291.225	0.068	R	3599408	3599475
291.215	0.118	L	3599398	3599515
292.373	0.028	L	3600556	3600583
292.342	0.077	R	3600525	3600601
295.771	0.184	R	3603954	3604137
295.776	0.196	L	3603959	3604154
299.388	0.021	R	3607571	3607591
299.378	0.037	L	3607561	3607597
299.955	0.096	R	3608138	3608233
299.946	0.122	L	3608129	3608250
303.619	0.063	R	3611802	3611864
303.59	0.16	L	3611773	3611932
310.565	0.122	R	3618748	3618869
310.543	0.176	L	3618726	3618901
314.819	0.167	R	3623002	3623168
314.816	0.184	L	3622999	3623182
318.384	0.03	R	3626567	3626596
318.349	0.11	L	3626532	3626641
320.293	0.101	R	3628476	3628576
320.288	0.153	L	3628471	3628623
326.15	0.169	R	3634333	3634501
326.138	0.224	L	3634321	3634544
331.327	0.079	R	3639510	3639588
331.317	0.096	L	3639500	3639595
445.877	0.1	R	3754060	3754159
445.874	0.122	L	3754057	3754178
452.199	0.097	R	3760382	3760478
452.185	0.123	L	3760368	3760490
456.609	0.064	L	3764792	3764855
456.604	0.078	R	3764787	3764864
457.122	0.062	R	3765305	3765366
457.112	0.086	L	3765295	3765380
459.673	0.087	L	3767856	3767942
459.664	0.113	R	3767847	3767959
463.249	0.071	R	3771432	3771502
463.254	0.085	L	3771437	3771521
466.416	0.002	R	3774599	3774600
466.4	0.047	L	3774583	3774629
470.518	0.097	R	3778701	3778797
470.509	0.157	L	3778692	3778848
475.615	0.085	R	3783798	3783882
475.601	0.127	L	3783784	3783910
479.238	0.082	R	3787421	3787502
479.226	0.112	L	3787409	3787520
483.226	0.077	R	3791409	3791485
483.207	0.163	L	3791390	3791552
486.027	0.855	R	3794210	3795064
486.029	0.864	L	3794212	3795075
487.305	0.06	R	3795488	3795547
487.303	0.097	L	3795486	3795582
490.248	0.087	R	3798431	3798517
490.246	0.121	L	3798429	3798549
493.921	0.086	R	3802104	3802189
493.911	0.121	L	3802094	3802214
497.526	0.283	R	3805709	3805991
497.52	0.314	L	3805703	3806016
500.362	0.051	R	3808545	3808595
500.359	0.058	L	3808542	3808599
501.896	0.042	R	3810079	3810120
501.899	0.04	L	3810082	3810121
504.9	0.057	R	3813083	3813139
504.896	0.079	L	3813079	3813157
506.703	0.139	R	3814886	3815024
506.689	0.197	L	3814872	3815068
509.384	0.081	R	3817567	3817647
509.385	0.108	L	3817568	3817675
510.324	0.069	L	3818507	3818575
512.636	0.103	R	3820819	3820921
512.638	0.104	L	3820821	3820924
513.089	0.253	R	3821272	3821524
513.073	0.314	L	3821256	3821569
516.919	0.074	R	3825102	3825175
516.914	0.095	L	3825097	3825191
519.744	0.078	R	3827927	3828004
519.737	0.107	L	3827920	3828026
524.266	0.185	L	3832449	3832633
524.275	0.177	R	3832458	3832634
527.448	0.041	R	3835631	3835671
527.419	0.133	L	3835602	3835734
527.978	0.087	R	3836161	3836247
527.981	0.097	L	3836164	3836260
530.978	0.063	R	3839161	3839223
530.982	0.077	L	3839165	3839241
533.246	0.03	R	3841429	3841458
533.222	0.099	L	3841405	3841503
536.443	0.15	R	3844626	3844775
536.444	0.167	L	3844627	3844793
537.526	0.144	L	3845709	3845852
537.525	0.149	R	3845708	3845856
542.8	0.74	R	3850983	3851722
543.701	0.128	R	3851884	3852011
542.802	1.035	L	3850985	3852019
548.313	1.026	L	3856496	3857521
550.161	0.103	L	3858344	3858446
552.889	0.095	R	3861072	3861166
552.904	0.092	L	3861087	3861178
557.779	0.063	R	3865962	3866024
557.773	0.097	L	3865956	3866052
564.554	0.023	R	3872737	3872759
564.538	0.041	L	3872721	3872761
565.448	0.061	R	3873631	3873691
565.442	0.096	L	3873625	3873720
565.708	0.105	R	3873891	3873995
565.702	0.126	L	3873885	3874010
569.587	0.088	R	3877770	3877857
569.586	0.121	L	3877769	3877889
572.966	0.085	R	3881149	3881233
572.97	0.086	L	3881153	3881238
573.51	0.036	L	3881693	3881728
574.368	0.112	R	3882551	3882662
574.368	0.114	L	3882551	3882664
576.68	0.092	R	3884863	3884954
576.685	0.088	L	3884868	3884955
579.561	0.078	R	3887744	3887821
579.571	0.083	L	3887754	3887836
584.042	0.105	R	3892225	3892329
584.038	0.133	L	3892221	3892353
588.427	0.063	R	3896610	3896672
588.424	0.091	L	3896607	3896697
591.871	0.156	R	3900054	3900209
591.881	0.162	L	3900064	3900225
595.005	0.061	L	3903188	3903248
594.985	0.09	R	3903168	3903257
599.612	0.075	R	3907795	3907869
599.604	0.118	L	3907787	3907904
603.063	0.101	R	3911246	3911346
603.055	0.129	L	3911238	3911366
606.195	0.065	R	3914378	3914442
606.191	0.077	L	3914374	3914450
608.727	0.112	R	3916910	3917021
608.716	0.142	L	3916899	3917040
611.386	0.081	R	3919569	3919649
611.396	0.075	L	3919579	3919653
613.964	0.083	R	3922147	3922229
613.963	0.087	L	3922146	3922232
615.999	0.099	R	3924182	3924280
615.997	0.132	L	3924180	3924311
620.19	0.063	R	3928373	3928435
620.173	0.105	L	3928356	3928460
690.533	0.014	L	3998716	3998729
690.569	0.022	R	3998752	3998773
694.091	0.061	R	4002274	4002334
694.092	0.071	L	4002275	4002345
698.134	0.027	R	4006317	4006343
698.124	0.074	L	4006307	4006380
700.712	0.082	R	4008895	4008976
700.713	0.088	L	4008896	4008983
705.376	0.093	R	4013559	4013651
705.366	0.125	L	4013549	4013673
709.685	0.132	R	4017868	4017999
709.675	0.17	L	4017858	4018027
712.543	0.063	L	4020726	4020788
712.545	0.062	R	4020728	4020789
717.306	0.108	R	4025489	4025596
717.298	0.152	L	4025481	4025632
721.137	0.141	R	4029320	4029460
721.128	0.174	L	4029311	4029484
724.999	0.118	R	4033182	4033299
724.994	0.142	L	4033177	4033318
727.659	0.056	L	4035842	4035897
727.662	0.062	R	4035845	4035906
731.104	0.122	R	4039287	4039408
731.1	0.143	L	4039283	4039425
733.448	0.042	R	4041631	4041672
733.451	0.051	L	4041634	4041684
735.623	0.114	R	4043806	4043919
735.615	0.14	L	4043798	4043937
739.354	0.063	R	4047537	4047599
739.348	0.087	L	4047531	4047617
742.226	0.065	R	4050409	4050473
742.219	0.079	L	4050402	4050480
744.865	0.092	R	4053048	4053139
744.854	0.138	L	4053037	4053174
747.617	0.063	R	4055800	4055862
747.608	0.08	L	4055791	4055870
750.072	0.103	R	4058255	4058357
750.07	0.124	L	4058253	4058376
