participant_id	condition	accuracy	reaction_time
sub-24374	congruent	1	0.699
sub-24374	congruent	1	0.453
sub-24374	congruent	1	0.358
sub-24374	incongruent	0	0.260
sub-24374	incongruent	1	0.427
sub-24374	incongruent	1	0.437
sub-24374	congruent	1	0.549
sub-24374	incongruent	1	0.464
sub-24374	congruent	1	0.509
sub-24374	congruent	1	0.368
sub-24374	congruent	1	0.390
sub-24374	incongruent	1	0.528
sub-24374	congruent	1	0.417
sub-24374	incongruent	1	0.424
sub-24374	congruent	1	0.289
sub-24374	incongruent	1	0.529
sub-24374	congruent	1	0.278
sub-24374	congruent	1	0.394
sub-24374	congruent	1	0.327
sub-24374	congruent	1	0.345
sub-24374	incongruent	1	0.496
sub-24374	congruent	1	0.333
sub-24374	incongruent	1	0.467
sub-24374	congruent	1	0.367
sub-24374	congruent	1	0.404
sub-24374	incongruent	1	0.596
sub-24374	incongruent	1	0.488
sub-24374	incongruent	1	0.613
sub-24374	congruent	1	0.334
sub-24374	incongruent	1	0.507
sub-24374	congruent	1	0.524
sub-24374	incongruent	1	0.377
sub-24374	congruent	1	0.351
sub-24374	congruent	1	0.323
sub-24374	incongruent	1	0.469
sub-24374	incongruent	1	0.410
sub-24374	incongruent	1	0.439
sub-24374	incongruent	1	0.496
sub-24374	incongruent	1	0.440
sub-24374	congruent	1	0.345
sub-24374	incongruent	1	0.373
sub-24374	incongruent	1	0.478
sub-24374	incongruent	1	0.459
sub-24374	congruent	1	0.787
sub-24374	incongruent	1	0.507
sub-24374	congruent	1	0.446
sub-24374	congruent	1	0.377
sub-24374	incongruent	1	0.517
sub-24374	congruent	1	0.375
sub-24374	congruent	1	0.369
sub-24374	congruent	1	0.396
sub-24374	incongruent	1	0.491
sub-24374	incongruent	1	0.400
sub-24374	congruent	1	0.432
sub-24374	congruent	1	0.378
sub-24374	incongruent	1	0.454
sub-24374	incongruent	1	0.409
sub-24374	incongruent	1	0.377
sub-24374	congruent	1	0.425
sub-24374	incongruent	1	0.521
sub-24374	congruent	1	1.191
sub-24374	congruent	1	0.389
sub-24374	congruent	1	0.334
sub-24374	incongruent	0	0.343
sub-24374	incongruent	1	0.407
sub-24374	incongruent	1	0.421
sub-24374	congruent	1	0.334
sub-24374	congruent	1	0.283
sub-24374	incongruent	1	0.452
sub-24374	congruent	1	0.307
sub-24374	congruent	1	0.455
sub-24374	congruent	1	0.365
sub-24374	congruent	1	0.310
sub-24374	incongruent	1	0.338
sub-24374	incongruent	1	0.419
sub-24374	incongruent	1	0.346
sub-24374	congruent	1	0.396
sub-24374	incongruent	1	0.526
sub-24374	congruent	1	0.294
sub-24374	congruent	1	0.322
sub-24374	congruent	1	0.351
sub-24374	incongruent	0	0.321
sub-24374	incongruent	1	0.596
sub-24374	congruent	1	0.365
sub-24374	incongruent	1	0.520
sub-24374	congruent	1	0.340
sub-24374	incongruent	1	0.436
sub-24374	incongruent	1	0.419
sub-24374	incongruent	1	0.383
sub-24374	congruent	1	0.336
sub-24374	incongruent	1	0.409
sub-24374	congruent	1	0.424
