onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.262	0.032	L	2821236	2821266	475.8	352.3	606.4	349.2	2.54	130
0.392	0.04	L	2821366	2821404	612.6	352.1	882.2	465.9	5.75	292
0.602	0.018	L	2821576	2821592	902.4	481.5	935.8	482.5	0.66	51
2.776	0.046	L	2823750	2823794	929.9	513.9	604.4	498.6	6.43	318
0.002	3.59	R	2820976	2824564	.	.	.	.	0.00	0
4.01	0.04	L	2824984	2825022	623.5	504.2	923.2	500.0	5.92	270
4.302	0.164	L	2825276	2825438	944.8	511.5	903.2	492.2	0.91	1028
7.04	0.064	L	2828014	2828076	934.0	492.6	267.8	503.6	12.93	410
3.73	4.184	R	2824704	2828886	.	.	.	.	0.00	0
8.092	0.056	L	2829066	2829120	336.5	517.5	944.7	498.4	11.86	370
8.322	0.02	L	2829296	2829314	955.5	514.8	903.3	513.2	1.03	75
8.442	0.224	L	2829416	2829638	904.9	523.7	932.0	523.5	0.54	1060
12.832	0.134	L	2833806	2833938	944.3	537.2	941.9	531.6	0.12	1267
15.588	0.038	L	2836562	2836598	940.8	549.5	768.0	512.3	3.52	245
8.052	8.186	R	2829026	2837210	.	.	.	.	0.00	0
16.416	0.03	L	2837390	2837418	768.0	520.7	869.0	515.3	2.01	118
16.912	0.024	L	2837886	2837908	886.3	521.4	955.7	517.0	1.38	91
19.616	0.168	L	2840590	2840756	941.2	531.0	932.1	516.1	0.35	1295
22.9	0.124	L	2843874	2843996	939.3	528.7	925.9	529.0	0.27	1119
23.692	0.046	L	2844666	2844710	945.6	535.0	622.1	528.2	6.43	310
16.376	8.188	R	2837350	2845536	.	.	.	.	0.00	0
24.726	0.046	L	2845700	2845744	635.8	541.5	928.2	525.7	5.83	248
24.876	0.268	L	2845850	2846116	938.7	529.0	983.3	579.8	1.35	1095
28.022	0.088	L	2848996	2849082	934.8	545.0	-41.1	409.7	18.76	473
24.702	4.182	R	2845676	2849856	.	.	.	.	0.00	0
29.062	0.068	L	2850036	2850102	-22.8	416.6	798.7	464.7	15.68	436
29.302	0.032	L	2850276	2850306	828.4	491.1	951.9	512.7	2.50	152
35.752	0.12	L	2856726	2856844	955.1	552.9	940.8	578.5	0.59	1212
36.352	0.058	L	2857326	2857382	954.9	537.8	313.0	516.7	12.63	411
29.022	8.186	R	2849996	2858180	.	.	.	.	0.00	0
37.598	0.194	L	2858572	2858764	940.4	561.3	980.3	559.4	0.80	1222
37.948	0.018	L	2858922	2858938	974.9	551.5	1012.8	551.2	0.76	55
38.182	0.03	L	2859156	2859184	1004.9	552.7	898.4	543.5	2.14	126
38.344	0.022	L	2859318	2859338	904.1	554.8	961.4	550.6	1.15	75
42.794	0.124	L	2863768	2863890	977.2	549.2	972.7	540.7	0.19	1170
44.668	0.056	L	2865642	2865696	967.6	550.4	1562.4	551.7	11.59	383
37.346	8.188	R	2858320	2866506	.	.	.	.	0.00	0
45.806	0.232	L	2866780	2867010	955.1	547.6	953.0	549.2	0.05	1229
46.384	0.024	L	2867358	2867380	955.2	523.7	1019.6	523.1	1.29	80
46.654	0.02	L	2867628	2867646	1006.8	541.1	957.5	540.4	0.99	72
53.022	0.052	L	2873996	2874046	955.0	542.7	1397.1	499.8	8.76	356
53.66	0.042	L	2874634	2874674	1388.8	507.5	1689.1	525.2	5.73	255
45.672	8.186	R	2866646	2874830	.	.	.	.	0.00	0
54.226	0.062	L	2875200	2875260	1729.6	521.5	1012.4	516.8	13.77	480
54.362	0.226	L	2875336	2875560	1028.1	545.4	919.2	536.6	2.19	1340
54.966	0.018	L	2875940	2875956	926.4	540.9	959.8	539.8	0.67	53
57.298	0.046	L	2878272	2878316	935.0	563.9	751.6	543.8	3.70	312
57.562	0.06	L	2878536	2878594	774.7	533.9	176.5	559.8	11.67	417
53.996	4.134	R	2874970	2879102	.	.	.	.	0.00	0
58.296	0.058	L	2879270	2879326	228.8	598.8	883.9	541.9	12.88	411
58.518	0.204	L	2879492	2879694	899.9	548.2	950.8	539.4	1.04	1168
58.924	0.02	L	2879898	2879916	939.5	531.2	895.7	533.0	0.88	63
59.222	0.018	L	2880196	2880212	909.7	541.6	946.6	544.3	0.74	58
65.556	0.044	L	2886530	2886572	966.7	542.8	1258.9	520.0	5.85	269
