onset	duration	eye	startTime	stopTime
0.002	3.59	R	2820976	2824564
4.352	0.036	L	2825326	2825360
3.73	4.184	R	2824704	2828886
8.498	0.07	L	2829472	2829540
12.878	0.014	L	2833852	2833864
8.052	8.186	R	2829026	2837210
19.658	0.038	L	2840632	2840668
16.376	8.188	R	2837350	2845536
24.928	0.128	L	2845902	2846028
24.702	4.182	R	2845676	2849856
35.792	0.02	L	2856766	2856784
29.022	8.186	R	2849996	2858180
37.65	0.07	L	2858624	2858692
37.346	8.188	R	2858320	2866506
45.848	0.122	L	2866822	2866942
45.672	8.186	R	2866646	2874830
54.412	0.094	L	2875386	2875478
53.996	4.134	R	2874970	2879102
58.57	0.074	L	2879544	2879616
58.266	8.188	R	2879240	2887426
66.756	0.128	L	2887730	2887856
66.59	8.174	R	2887564	2895736
75.004	0.096	L	2895978	2896072
74.9	4.184	R	2895874	2900056
79.222	4.184	R	2900196	2904378
83.834	0.094	L	2904808	2904900
83.544	4.182	R	2904518	2908698
88.154	0.08	L	2909128	2909206
87.864	4.184	R	2908838	2913020
92.514	0.064	L	2913488	2913550
99.002	0.02	L	2919976	2919994
92.186	8.186	R	2913160	2921344
116.93	0.032	L	2937904	2937934
116.93	0.036	R	2937904	2937938
121.294	0.026	L	2942268	2942292
121.288	0.038	R	2942262	2942298
124.964	0.008	R	2945938	2945944
124.96	0.016	L	2945934	2945948
132.592	0.028	L	2953566	2953592
136.128	0.088	R	2957102	2957188
136.128	0.096	L	2957102	2957196
147.702	0.08	R	2968676	2968754
147.7	0.092	L	2968674	2968764
152.438	0.038	R	2973412	2973448
152.436	0.058	L	2973410	2973466
155.292	0.062	R	2976266	2976326
155.29	0.076	L	2976264	2976338
160.454	0.042	R	2981428	2981468
160.448	0.066	L	2981422	2981486
162.86	0.112	L	2983834	2983944
162.864	0.11	R	2983838	2983946
166.59	0.062	R	2987564	2987624
166.592	0.076	L	2987566	2987640
170.312	0.068	R	2991286	2991352
170.306	0.086	L	2991280	2991364
174.44	0.032	R	2995414	2995444
174.432	0.058	L	2995406	2995462
179.018	0.054	R	2999992	3000044
179.016	0.072	L	2999990	3000060
181.57	0.09	R	3002544	3002632
181.568	0.096	L	3002542	3002636
185.168	0.06	R	3006142	3006200
185.164	0.078	L	3006138	3006214
189.19	0.056	R	3010164	3010218
189.192	0.064	L	3010166	3010228
192.638	0.106	R	3013612	3013716
192.636	0.11	L	3013610	3013718
197.442	0.066	R	3018416	3018480
197.436	0.084	L	3018410	3018492
200.418	0.068	R	3021392	3021458
200.412	0.086	L	3021386	3021470
204.046	0.078	R	3025020	3025096
204.044	0.094	L	3025018	3025110
207.7	0.072	R	3028674	3028744
207.698	0.084	L	3028672	3028754
211.342	0.026	R	3032316	3032340
211.334	0.056	L	3032308	3032362
215.42	0.106	R	3036394	3036498
215.414	0.124	L	3036388	3036510
220.482	0.054	R	3041456	3041508
220.474	0.076	L	3041448	3041522
223.272	0.086	R	3044246	3044330
223.258	0.114	L	3044232	3044344
227.068	0.028	R	3048042	3048068
227.064	0.048	L	3048038	3048084
231.73	0.06	R	3052704	3052762
231.728	0.088	L	3052702	3052788
234.496	0.074	R	3055470	3055542
234.486	0.106	L	3055460	3055564
238.122	0.072	R	3059096	3059166
238.118	0.09	L	3059092	3059180
241.968	0.066	R	3062942	3063006
241.966	0.086	L	3062940	3063024
246.016	0.042	R	3066990	3067030
246.014	0.058	L	3066988	3067044
249.574	0.064	R	3070548	3070610
249.57	0.088	L	3070544	3070630
256.012	0.03	R	3076986	3077014
256.004	0.056	L	3076978	3077032
260.808	0.072	R	3081782	3081852
260.798	0.108	L	3081772	3081878
266.036	0.03	R	3087010	3087038
266.028	0.062	L	3087002	3087062
269.706	0.03	R	3090680	3090708
269.7	0.06	L	3090674	3090732
272.332	0.102	R	3093306	3093406
272.326	0.124	L	3093300	3093422
275.158	0.054	R	3096132	3096184
275.15	0.088	L	3096124	3096210
279.684	0.172	R	3100658	3100828
279.674	0.19	L	3100648	3100836
282.14	0.048	R	3103114	3103160
282.142	0.066	L	3103116	3103180
285.252	0.044	R	3106226	3106268
285.246	0.074	L	3106220	3106292
288.064	0.096	R	3109038	3109132
288.058	0.126	L	3109032	3109156
290.356	0.062	R	3111330	3111390
290.348	0.092	L	3111322	3111412
292.732	0.062	R	3113706	3113766
292.724	0.092	L	3113698	3113788
325.114	3.548	L	3146088	3149634
328.798	3.552	L	3149772	3153322
336.934	0.032	R	3157908	3157938
332.488	7.552	L	3153462	3161012
340.966	0.094	R	3161940	3162032
344.894	0.07	R	3165868	3165936
340.176	7.556	L	3161150	3168704
348.472	0.112	R	3169446	3169556
347.87	3.496	L	3168844	3172338
357.256	0.06	R	3178230	3178288
351.87	7.24	L	3172844	3180082
359.984	0.094	R	3180958	3181050
359.246	3.55	L	3180220	3183768
363.96	0.106	R	3184934	3185038
362.934	3.55	L	3183908	3187456
366.622	3.548	L	3187596	3191142
371.744	0.062	R	3192718	3192778
370.308	3.55	L	3191282	3194830
375.046	0.09	R	3196020	3196108
373.996	3.548	L	3194970	3198516
380.552	0.064	R	3201526	3201588
377.68	7.556	L	3198654	3206208
386.426	0.074	R	3207400	3207472
385.374	3.548	L	3206348	3209894
389.948	0.082	R	3210922	3211002
389.058	3.552	L	3210032	3213582
393.204	0.126	R	3214178	3214302
392.748	3.548	L	3213722	3217268
396.786	0.06	R	3217760	3217818
400.94	0.064	R	3221914	3221976
396.418	7.552	L	3217392	3224942
404.892	0.094	R	3225866	3225958
409.894	0.058	R	3230868	3230924
404.11	7.552	L	3225084	3232634
413.352	0.114	R	3234326	3234438
411.8	3.548	L	3232774	3236320
420.286	0.056	R	3241260	3241314
415.488	7.552	L	3236462	3244012
423.178	3.548	L	3244152	3247698
427.366	0.042	R	3248340	3248380
430.742	0.066	R	3251716	3251780
426.864	7.554	L	3247838	3255390
435.412	0.078	R	3256386	3256462
439.98	0.052	R	3260954	3261004
434.554	7.554	L	3255528	3263080
443.342	0.1	R	3264316	3264414
448.18	0.052	R	3269154	3269204
442.23	7.552	L	3263204	3270754
450.92	0.1	R	3271894	3271992
449.92	7.554	L	3270894	3278446
458.474	0.108	R	3279448	3279554
457.612	7.552	L	3278586	3286136
466.126	0.062	R	3287100	3287160
465.302	3.55	L	3286276	3289824
470.174	0.086	R	3291148	3291232
468.988	3.55	L	3289962	3293510
477.988	0.084	R	3298962	3299044
472.678	7.552	L	3293652	3301202
480.852	0.082	R	3301826	3301906
486.18	0.038	R	3307154	3307190
480.368	7.554	L	3301342	3308894
489.202	0.096	R	3310176	3310270
488.06	7.552	L	3309034	3316584
496.716	0.074	R	3317690	3317762
495.75	3.55	L	3316724	3320272
499.438	7.552	L	3320412	3327962
532.472	0.328	L	3353446	3353772
534.62	0.004	L	3355594	3355596
534.77	0.11	R	3355744	3355852
534.668	5.786	L	3355642	3361426
540.578	0.308	L	3361552	3361858
543.0	0.098	R	3363974	3364070
542.454	2.192	L	3363428	3365618
546.042	0.002	L	3367016	3367016
546.1	0.002	L	3367074	3367074
546.194	0.012	L	3367168	3367178
546.244	0.04	L	3367218	3367256
546.308	2.874	L	3367282	3370154
550.264	0.08	R	3371238	3371316
549.32	6.676	L	3370294	3376968
558.018	0.1	R	3378992	3379090
557.404	3.156	L	3378378	3381532
562.298	0.048	R	3383272	3383318
560.7	3.546	L	3381674	3385218
564.382	2.606	L	3385356	3387960
569.294	0.064	R	3390268	3390330
568.342	6.44	L	3389316	3395754
576.194	0.02	L	3397168	3397186
576.938	0.092	R	3397912	3398002
576.238	2.216	L	3397212	3399426
580.45	0.094	R	3401424	3401516
579.838	7.18	L	3400812	3407990
587.838	0.084	R	3408812	3408894
587.156	3.55	L	3408130	3411678
591.584	0.1	R	3412558	3412656
596.154	0.066	R	3417128	3417192
590.842	7.572	L	3411816	3419386
599.776	0.128	R	3420750	3420876
598.55	3.552	L	3419524	3423074
603.684	0.094	R	3424658	3424750
602.242	2.682	L	3423216	3425896
606.334	6.246	L	3427308	3433552
614.396	0.124	R	3435370	3435492
613.68	7.49	L	3434654	3442142
621.844	0.11	R	3442818	3442926
621.308	3.55	L	3442282	3445830
626.03	0.1	R	3447004	3447102
624.978	2.936	L	3445952	3448886
630.21	0.076	R	3451184	3451258
629.056	3.158	L	3450030	3453186
638.63	0.05	R	3459604	3459652
632.352	6.796	L	3453326	3460120
640.95	0.1	R	3461924	3462022
646.352	0.046	R	3467326	3467370
640.506	7.09	L	3461480	3468568
647.718	7.552	L	3468692	3476242
656.164	0.158	R	3477138	3477294
657.026	0.08	R	3478000	3478078
660.21	0.066	R	3481184	3481248
655.408	7.554	L	3476382	3483934
665.66	0.122	R	3486634	3486754
663.082	7.554	L	3484056	3491608
671.674	0.182	R	3492648	3492828
670.774	7.552	L	3491748	3499298
679.066	0.11	R	3500040	3500148
679.902	0.134	R	3500876	3501008
678.462	3.552	L	3499436	3502986
683.466	0.038	R	3504440	3504476
682.152	3.548	L	3503126	3506672
686.864	0.112	R	3507838	3507948
685.838	6.676	L	3506812	3513486
694.392	0.106	R	3515366	3515470
693.9	3.178	L	3514874	3518050
698.432	0.134	R	3519406	3519538
702.864	0.05	R	3523838	3523886
697.214	7.556	L	3518188	3525742
705.862	0.122	R	3526836	3526956
704.89	2.962	L	3525864	3528824
