onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.037	L	4144497	4144533	1304.4	371.0	1572
0.012	0.038	R	4144497	4144534	1354.9	464.8	1371
0.067	0.2	L	4144552	4144751	1346.0	365.7	1497
0.065	0.202	R	4144550	4144751	1393.0	462.6	1320
0.294	0.116	R	4144779	4144894	1170.3	471.7	1281
0.294	0.117	L	4144779	4144895	1130.4	393.1	1435
0.44	2.271	L	4144925	4147195	898.6	481.5	1389
0.44	2.272	R	4144925	4147196	960.3	534.3	1240
2.735	0.236	R	4147220	4147455	873.6	473.6	1296
2.735	0.237	L	4147220	4147456	811.8	418.3	1451
2.991	0.135	R	4147476	4147610	833.7	429.3	1335
2.992	0.136	L	4147477	4147612	772.8	379.5	1488
3.142	0.181	R	4147627	4147807	830.8	404.6	1240
3.142	0.182	L	4147627	4147808	762.8	358.3	1374
3.347	0.123	R	4147832	4147954	916.2	345.0	1125
3.348	0.124	L	4147833	4147956	862.9	309.4	1257
3.528	0.058	L	4148013	4148070	1466.3	312.4	1210
3.525	0.061	R	4148010	4148070	1528.3	333.2	1044
3.711	0.148	L	4148196	4148343	1456.6	307.4	1297
3.711	0.148	R	4148196	4148343	1515.0	333.3	1078
3.905	0.272	R	4148390	4148661	1010.9	521.8	1171
3.904	0.293	L	4148389	4148681	967.3	505.0	1320
4.361	0.304	L	4148846	4149149	965.2	479.4	1422
4.397	0.268	R	4148882	4149149	990.0	493.3	1252
4.691	0.301	L	4149176	4149476	926.4	500.0	1367
4.682	0.31	R	4149167	4149476	972.2	527.0	1220
5.055	1.117	L	4149540	4150656	1745.7	321.5	1324
5.052	1.12	R	4149537	4150656	1810.1	353.8	1085
6.225	0.127	L	4150710	4150836	1092.7	419.3	1623
6.227	0.125	R	4150712	4150836	1131.6	479.4	1351
6.378	0.71	R	4150863	4151572	958.6	542.7	1246
6.378	0.722	L	4150863	4151584	912.7	507.2	1425
7.296	3.526	R	4151781	4155306	962.7	531.0	1291
7.271	3.577	L	4151756	4155332	910.8	487.3	1443
10.905	0.246	L	4155390	4155635	963.5	446.8	1473
10.943	0.21	R	4155428	4155637	1013.2	497.9	1292
11.178	0.175	L	4155663	4155837	904.7	403.1	1476
11.173	0.181	R	4155658	4155838	953.2	442.1	1314
