onset	duration	eye	startTime	stopTime
4.22	0.094	L	4148705	4148798
4.211	0.112	R	4148696	4148807
7.12	0.107	L	4151605	4151711
7.116	0.116	R	4151601	4151716
10.852	0.045	R	4155337	4155381
12.597	0.115	L	4157082	4157196
12.579	0.145	R	4157064	4157208
16.608	0.196	L	4161093	4161288
16.577	0.235	R	4161062	4161296
19.814	0.064	R	4164299	4164362
22.019	0.119	L	4166504	4166622
22.008	0.135	R	4166493	4166627
22.803	0.096	L	4167288	4167383
22.803	0.1	R	4167288	4167387
25.001	0.09	L	4169486	4169575
24.962	0.15	R	4169447	4169596
26.531	0.124	L	4171016	4171139
26.512	0.155	R	4170997	4171151
30.187	0.102	L	4174672	4174773
30.175	0.439	R	4174660	4175098
30.43	0.186	L	4174915	4175100
33.144	0.101	L	4177629	4177729
33.112	0.146	R	4177597	4177742
37.34	0.215	R	4181825	4182039
37.478	0.09	L	4181963	4182052
38.395	0.062	L	4182880	4182941
38.386	0.079	R	4182871	4182949
40.163	0.064	L	4184648	4184711
40.155	0.087	R	4184640	4184726
43.077	0.118	L	4187562	4187679
43.073	0.122	R	4187558	4187679
45.807	0.12	L	4190292	4190411
45.776	0.157	R	4190261	4190417
46.966	0.115	L	4191451	4191565
46.949	0.165	R	4191434	4191598
49.989	0.084	L	4194474	4194557
49.969	0.123	R	4194454	4194576
51.625	0.155	L	4196110	4196264
51.589	0.211	R	4196074	4196284
56.236	0.143	L	4200721	4200863
56.227	0.16	R	4200712	4200871
58.36	0.232	L	4202845	4203076
58.329	0.274	R	4202814	4203087
59.813	0.157	L	4204298	4204454
59.806	0.179	R	4204291	4204469
62.713	0.223	L	4207198	4207420
62.697	0.244	R	4207182	4207425
66.584	0.116	R	4211069	4211184
66.586	0.115	L	4211071	4211185
69.139	0.054	L	4213624	4213677
69.131	0.073	R	4213616	4213688
70.977	0.213	L	4215462	4215674
70.97	0.221	R	4215455	4215675
73.458	0.103	L	4217943	4218045
73.31	0.264	R	4217795	4218058
77.436	0.135	L	4221921	4222055
77.409	0.167	R	4221894	4222060
79.086	0.202	R	4223571	4223772
79.09	0.2	L	4223575	4223774
79.929	0.07	L	4224414	4224483
79.917	0.1	R	4224402	4224501
80.873	0.258	R	4225358	4225615
80.886	0.252	L	4225371	4225622
83.548	0.078	L	4228033	4228110
83.508	0.124	R	4227993	4228116
85.113	0.115	L	4229598	4229712
85.103	0.126	R	4229588	4229713
88.069	0.106	L	4232554	4232659
88.033	0.161	R	4232518	4232678
90.663	0.074	L	4235148	4235221
90.663	0.076	R	4235148	4235223
92.799	0.117	L	4237284	4237400
92.788	0.134	R	4237273	4237406
96.204	0.096	R	4240689	4240784
97.748	0.09	L	4242233	4242322
97.73	0.122	R	4242215	4242336
98.49	0.264	R	4242975	4243238
98.493	0.269	L	4242978	4243246
149.748	0.061	R	4294233	4294293
152.35	0.07	L	4296835	4296904
152.335	0.107	R	4296820	4296926
155.177	0.17	L	4299662	4299831
155.152	0.206	R	4299637	4299842
159.101	0.059	L	4303586	4303644
159.077	0.101	R	4303562	4303662
163.041	0.218	R	4307526	4307743
163.189	0.074	L	4307674	4307747
164.558	0.153	R	4309043	4309195
164.565	0.149	L	4309050	4309198
167.422	0.196	L	4311907	4312102
167.409	0.212	R	4311894	4312105
170.278	0.082	L	4314763	4314844
170.263	0.108	R	4314748	4314855
173.877	0.079	L	4318362	4318440
173.85	0.127	R	4318335	4318461
178.085	0.102	L	4322570	4322671
178.079	0.112	R	4322564	4322675
181.656	0.057	L	4326141	4326197
181.575	0.149	R	4326060	4326208
182.764	0.122	R	4327249	4327370
187.042	0.105	L	4331527	4331631
187.017	0.143	R	4331502	4331644
189.718	0.19	R	4334203	4334392
189.74	0.169	L	4334225	4334393
194.38	0.039	L	4338865	4338903
194.355	0.101	R	4338840	4338940
197.055	0.154	L	4341540	4341693
197.027	0.183	R	4341512	4341694
200.761	0.128	L	4345246	4345373
200.748	0.145	R	4345233	4345377
203.714	0.116	L	4348199	4348314
203.703	0.137	R	4348188	4348324
208.264	0.102	L	4352749	4352850
208.248	0.136	R	4352733	4352868
209.571	0.222	R	4354056	4354277
209.686	0.118	L	4354171	4354288
213.179	0.086	L	4357664	4357749
213.162	0.119	R	4357647	4357765
217.123	0.181	R	4361608	4361788
217.135	0.175	L	4361620	4361794
220.105	0.145	L	4364590	4364734
220.078	0.177	R	4364563	4364739
223.394	0.128	L	4367879	4368006
223.377	0.149	R	4367862	4368010
227.439	0.102	L	4371924	4372025
227.423	0.12	R	4371908	4372027
231.805	0.107	L	4376290	4376396
231.792	0.121	R	4376277	4376397
235.559	0.039	L	4380044	4380082
235.524	0.103	R	4380009	4380111
239.287	0.09	L	4383772	4383861
239.275	0.111	R	4383760	4383870
243.393	0.115	L	4387878	4387992
243.36	0.169	R	4387845	4388013
245.39	0.066	L	4389875	4389940
245.407	0.053	R	4389892	4389944
247.433	0.111	L	4391918	4392028
247.417	0.143	R	4391902	4392044
251.91	0.066	L	4396395	4396460
251.897	0.091	R	4396382	4396472
258.03	0.1	L	4402515	4402614
257.994	0.164	R	4402479	4402642
258.933	0.883	L	4403418	4404300
260.808	0.11	L	4405293	4405402
261.311	2.732	L	4405796	4408527
264.172	0.87	L	4408657	4409526
271.961	0.136	L	4416446	4416581
271.933	0.181	R	4416418	4416598
273.67	0.078	L	4418155	4418232
273.647	0.126	R	4418132	4418257
276.278	0.694	L	4420763	4421456
276.835	0.15	R	4421320	4421469
278.278	0.797	L	4422763	4423559
280.0	0.181	R	4424485	4424665
279.207	1.257	L	4423692	4424948
282.092	0.232	L	4426577	4426808
282.673	0.382	L	4427158	4427539
283.169	3.597	L	4427654	4431250
291.696	0.105	R	4436181	4436285
286.894	7.546	L	4431379	4438924
295.797	0.119	R	4440282	4440400
300.824	0.007	R	4445309	4445315
294.57	7.544	L	4439055	4446598
302.931	0.083	R	4447416	4447498
303.849	0.418	R	4448334	4448751
308.284	0.112	R	4452769	4452880
302.246	7.559	L	4446731	4454289
