onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.35	0.047	L	9233538	9233584	1267.7	386.8	956.8	492.6	6.62	310
0.352	0.047	R	9233540	9233586	1310.7	443.7	1017.2	573.1	6.47	324
0.602	0.018	R	9233790	9233807	990.5	566.4	974.9	581.1	0.43	64
1.53	0.187	R	9234718	9234904	982.6	589.3	973.0	541.0	0.99	3270
1.52	0.223	L	9234708	9234930	934.1	535.5	924.5	522.9	0.32	1531
7.28	0.014	R	9240468	9240481	961.6	578.2	934.4	574.5	0.55	50
8.787	0.021	R	9241975	9241995	942.3	582.1	977.6	602.5	0.82	69
9.662	0.018	L	9242850	9242867	969.2	510.7	945.5	502.9	0.49	60
9.16	0.666	R	9242348	9243013	1021.5	569.1	992.1	561.7	0.61	148
9.88	0.161	R	9243068	9243228	965.7	611.6	982.7	586.2	0.62	1372
9.872	0.176	L	9243060	9243235	964.1	538.9	987.4	511.0	0.73	1677
10.253	0.016	L	9243441	9243456	975.4	530.0	939.6	526.3	0.72	65
10.256	0.018	R	9243444	9243461	972.9	591.4	949.3	586.0	0.48	67
11.277	0.019	L	9244465	9244483	935.4	510.0	981.3	505.2	0.91	71
11.276	0.025	R	9244464	9244488	942.0	580.5	990.7	568.8	0.99	94
11.342	0.029	L	9244530	9244558	977.4	506.2	878.8	518.3	1.97	137
11.342	0.032	R	9244530	9244561	981.6	568.5	871.9	572.6	2.18	157
11.481	0.024	L	9244669	9244692	891.7	501.8	942.6	513.0	1.04	109
11.476	0.04	R	9244664	9244703	877.2	572.4	949.8	576.8	1.44	149
12.847	0.024	L	9246035	9246058	960.1	514.6	903.2	511.2	1.03	97
12.848	0.024	R	9246036	9246059	954.4	573.0	904.7	561.8	0.92	102
15.017	0.017	L	9248205	9248221	876.4	515.8	852.3	477.2	0.81	65
15.018	0.021	R	9248206	9248226	907.1	587.7	873.8	548.0	0.92	55
15.55	0.02	R	9248738	9248757	883.1	548.1	823.0	530.7	1.13	92
15.554	0.017	L	9248742	9248758	855.0	490.3	823.4	461.2	0.78	71
15.784	0.05	L	9248972	9249021	835.9	471.0	324.2	487.2	9.09	410
15.781	0.054	R	9248969	9249022	828.0	504.6	341.1	563.9	8.71	293
16.5	0.206	R	9249688	9249893	890.2	591.5	922.7	528.4	1.29	2472
16.499	0.226	L	9249687	9249912	847.5	523.9	889.5	508.0	0.82	1427
19.032	0.018	R	9252220	9252237	1039.0	540.4	1053.4	599.4	1.09	86
19.24	0.048	L	9252428	9252475	955.3	505.9	584.4	397.4	6.77	238
19.089	0.23	R	9252277	9252506	1001.6	582.9	596.3	473.0	7.36	3185
21.347	0.014	L	9254535	9254548	907.3	508.4	934.1	514.4	0.50	51
21.345	0.016	R	9254533	9254548	905.6	570.4	942.3	575.1	0.67	54
24.388	0.021	L	9257576	9257596	906.4	508.0	876.6	512.0	0.55	63
24.39	0.021	R	9257578	9257598	963.4	557.0	931.6	553.5	0.58	72
24.513	0.015	R	9257701	9257715	935.3	545.8	967.9	547.8	0.60	56
27.628	0.099	R	9260816	9260914	967.6	595.6	1879.7	-159.2	20.72	365
27.628	0.101	L	9260816	9260916	901.2	507.8	1958.0	-170.3	21.94	355
27.891	0.047	L	9261079	9261125	2031.1	-222.6	1822.9	13.2	5.30	240
27.895	0.048	R	9261083	9261130	1903.4	-189.7	1856.6	39.0	3.96	241
28.212	0.017	R	9261400	9261416	1857.1	19.8	1879.1	-11.4	0.66	63
28.215	0.018	L	9261403	9261420	1823.0	18.1	1836.7	-24.5	0.77	61
28.896	0.068	L	9262084	9262151	1796.5	2.4	918.1	476.9	17.70	451
28.899	0.066	R	9262087	9262152	1809.4	42.1	996.2	570.3	17.21	460
35.993	0.092	R	9269181	9269272	955.7	575.1	1311.9	572.9	6.48	332
35.994	0.093	L	9269182	9269274	920.6	492.8	1220.6	489.8	5.45	320
37.147	0.046	L	9270335	9270380	1196.5	543.4	884.1	531.3	5.73	222
37.147	0.046	R	9270335	9270380	1284.5	559.3	950.8	557.6	6.11	232
37.992	0.018	R	9271180	9271197	907.2	576.7	947.8	584.2	0.76	70
40.229	0.075	L	9273417	9273491	898.1	528.4	1229.7	-20.7	11.50	321
40.228	0.08	R	9273416	9273495	963.6	598.7	1297.8	-131.9	14.42	418
40.45	0.046	L	9273638	9273683	1262.6	-16.4	978.5	-214.6	6.05	307
40.449	0.052	R	9273637	9273688	1289.3	-131.3	920.6	-351.5	7.52	324
40.61	0.057	L	9273798	9273854	958.9	-223.7	489.6	-315.4	8.12	306
40.608	0.068	R	9273796	9273863	922.8	-343.4	229.2	-559.1	12.33	462
41.498	0.283	R	9274686	9274968	260.5	-602.9	894.7	557.8	22.87	1481
41.506	0.29	L	9274694	9274983	457.0	-263.7	843.3	504.4	14.89	3270
41.965	0.022	L	9275153	9275174	847.2	520.9	809.8	494.6	0.84	65
