onset	duration	eye	startTime	stopTime
1.562	0.108	R	9234750	9234857
1.558	0.115	L	9234746	9234860
9.179	0.624	R	9242367	9242990
9.918	0.056	R	9243106	9243161
9.91	0.078	L	9243098	9243175
16.534	0.125	R	9249722	9249846
16.53	0.132	L	9249718	9249849
19.173	0.07	R	9252361	9252430
41.66	0.074	L	9274848	9274921
41.661	0.079	R	9274849	9274927
58.781	0.047	R	9291969	9292015
58.778	0.071	L	9291966	9292036
76.137	0.103	R	9309325	9309427
76.124	0.136	L	9309312	9309447
89.202	0.13	R	9322390	9322519
89.198	0.139	L	9322386	9322524
129.336	0.075	R	9362524	9362598
129.329	0.098	L	9362517	9362614
133.799	0.148	R	9366987	9367134
133.785	0.183	L	9366973	9367155
138.953	0.102	R	9372141	9372242
138.927	0.147	L	9372115	9372261
142.47	0.126	R	9375658	9375783
142.285	0.334	L	9375473	9375806
145.633	0.078	R	9378821	9378898
145.628	0.096	L	9378816	9378911
149.931	0.13	R	9383119	9383248
149.888	0.199	L	9383076	9383274
156.213	0.087	R	9389401	9389487
156.199	0.107	L	9389387	9389493
156.702	0.172	R	9389890	9390061
156.698	0.181	L	9389886	9390066
161.509	0.132	L	9394697	9394828
161.518	0.125	R	9394706	9394830
164.231	0.139	L	9397419	9397557
164.234	0.154	R	9397422	9397575
164.562	0.178	L	9397750	9397927
164.564	0.178	R	9397752	9397929
167.649	0.184	L	9400837	9401020
167.653	0.184	R	9400841	9401024
171.835	0.122	R	9405023	9405144
171.827	0.135	L	9405015	9405149
175.557	0.161	R	9408745	9408905
175.549	0.191	L	9408737	9408927
179.107	0.16	R	9412295	9412454
179.102	0.176	L	9412290	9412465
179.51	0.177	R	9412698	9412874
179.504	0.213	L	9412692	9412904
186.776	0.167	R	9419964	9420130
186.771	0.177	L	9419959	9420135
187.456	0.134	R	9420644	9420777
187.445	0.18	L	9420633	9420812
194.185	0.123	R	9427373	9427495
194.169	0.146	L	9427357	9427502
201.668	0.312	R	9434856	9435167
201.612	0.386	L	9434800	9435185
209.777	0.175	R	9442965	9443139
209.763	0.218	L	9442951	9443168
213.57	0.079	R	9446758	9446836
213.559	0.127	L	9446747	9446873
217.144	0.063	R	9450332	9450394
217.129	0.107	L	9450317	9450423
228.332	0.148	R	9461520	9461667
228.325	0.19	L	9461513	9461702
234.601	0.241	L	9467789	9468029
234.636	0.206	R	9467824	9468029
236.308	0.14	R	9469496	9469635
236.3	0.177	L	9469488	9469664
239.598	0.126	R	9472786	9472911
239.594	0.137	L	9472782	9472918
247.562	0.127	R	9480750	9480876
247.546	0.184	L	9480734	9480917
254.696	0.179	R	9487884	9488062
254.684	0.244	L	9487872	9488115
259.482	0.127	R	9492670	9492796
259.471	0.17	L	9492659	9492828
266.618	0.088	R	9499806	9499893
266.611	0.099	L	9499799	9499897
270.826	0.104	R	9504014	9504117
270.81	0.157	L	9503998	9504154
271.165	0.109	R	9504353	9504461
271.16	0.133	L	9504348	9504480
282.817	0.053	R	9516005	9516057
282.813	0.082	L	9516001	9516082
291.697	0.122	L	9524885	9525006
291.697	0.131	R	9524885	9525015
296.544	0.123	R	9529732	9529854
296.528	0.185	L	9529716	9529900
296.949	0.124	R	9530137	9530260
296.936	0.166	L	9530124	9530289
368.962	1.37	L	9602150	9603519
368.962	1.797	R	9602150	9603946
372.033	0.1	L	9605221	9605320
372.038	0.104	R	9605226	9605329
385.18	0.17	R	9618368	9618537
385.178	0.184	L	9618366	9618549
389.038	0.124	R	9622226	9622349
389.029	0.184	L	9622217	9622400
392.936	0.106	R	9626124	9626229
392.921	0.194	L	9626109	9626302
403.557	0.166	R	9636745	9636910
403.555	0.213	L	9636743	9636955
407.952	0.068	R	9641140	9641207
407.941	0.093	L	9641129	9641221
411.019	0.066	R	9644207	9644272
411.013	0.098	L	9644201	9644298
418.007	0.144	R	9651195	9651338
417.997	0.205	L	9651185	9651389
419.874	0.118	R	9653062	9653179
419.851	0.189	L	9653039	9653227
423.18	0.063	R	9656368	9656430
423.177	0.072	L	9656365	9656436
427.27	0.12	R	9660458	9660577
427.251	0.172	L	9660439	9660610
433.069	0.151	L	9666257	9666407
433.068	0.158	R	9666256	9666413
438.31	0.185	R	9671498	9671682
438.242	0.303	L	9671430	9671732
442.036	0.143	R	9675224	9675366
442.023	0.194	L	9675211	9675404
447.001	0.083	R	9680189	9680271
446.981	0.118	L	9680169	9680286
453.382	0.153	R	9686570	9686722
453.36	0.229	L	9686548	9686776
459.644	0.224	R	9692832	9693055
459.631	0.272	L	9692819	9693090
464.458	0.161	R	9697646	9697806
464.402	0.238	L	9697590	9697827
467.998	0.118	R	9701186	9701303
467.981	0.169	L	9701169	9701337
472.364	0.183	R	9705552	9705734
472.365	0.191	L	9705553	9705743
473.151	0.006	R	9706339	9706344
473.216	0.002	R	9706404	9706405
475.904	0.146	R	9709092	9709237
475.894	0.179	L	9709082	9709260
482.23	0.124	R	9715418	9715541
482.221	0.142	L	9715409	9715550
483.824	0.237	R	9717012	9717248
483.807	0.264	L	9716995	9717258
487.294	0.089	L	9720482	9720570
487.294	0.093	R	9720482	9720574
491.088	0.158	L	9724276	9724433
491.09	0.157	R	9724278	9724434
494.336	0.176	L	9727524	9727699
494.316	0.21	R	9727504	9727713
495.567	0.189	R	9728755	9728943
495.556	0.231	L	9728744	9728974
499.953	0.086	L	9733141	9733226
499.955	0.093	R	9733143	9733235
502.93	0.198	L	9736118	9736315
502.925	0.217	R	9736113	9736329
503.431	0.209	R	9736619	9736827
503.423	0.224	L	9736611	9736834
506.567	0.169	L	9739755	9739923
506.565	0.171	R	9739753	9739923
510.268	0.145	R	9743456	9743600
510.266	0.154	L	9743454	9743607
517.418	0.19	L	9750606	9750795
517.412	0.198	R	9750600	9750797
517.816	0.214	L	9751004	9751217
517.817	0.223	R	9751005	9751227
521.281	0.114	L	9754469	9754582
521.287	0.117	R	9754475	9754591
524.902	0.121	R	9758090	9758210
524.893	0.144	L	9758081	9758224
528.967	0.16	L	9762155	9762314
528.974	0.158	R	9762162	9762319
532.449	0.12	R	9765637	9765756
532.442	0.143	L	9765630	9765772
535.933	0.149	R	9769121	9769269
535.926	0.16	L	9769114	9769273
541.419	0.092	R	9774607	9774698
541.411	0.106	L	9774599	9774704
543.998	0.146	R	9777186	9777331
543.821	0.348	L	9777009	9777356
550.125	0.241	R	9783313	9783553
550.112	0.293	L	9783300	9783592
579.712	0.114	L	9812900	9813013
579.718	0.114	R	9812906	9813019
589.177	0.178	L	9822365	9822542
589.182	0.19	R	9822370	9822559
594.192	0.145	R	9827380	9827524
594.188	0.16	L	9827376	9827535
598.988	0.137	R	9832176	9832312
598.987	0.157	L	9832175	9832331
607.998	0.223	R	9841186	9841408
607.983	0.276	L	9841171	9841446
611.268	0.101	R	9844456	9844556
611.263	0.126	L	9844451	9844576
620.119	0.047	R	9853307	9853353
620.109	0.076	L	9853297	9853372
620.676	0.179	R	9853864	9854042
620.672	0.204	L	9853860	9854063
626.3	0.18	L	9859488	9859667
626.301	0.185	R	9859489	9859673
632.041	0.166	R	9865229	9865394
632.03	0.201	L	9865218	9865418
639.633	0.129	R	9872821	9872949
639.625	0.163	L	9872813	9872975
648.24	0.112	R	9881428	9881539
648.238	0.12	L	9881426	9881545
654.935	0.164	R	9888123	9888286
654.928	0.198	L	9888116	9888313
663.26	0.161	R	9896448	9896608
663.252	0.185	L	9896440	9896624
674.332	0.134	R	9907520	9907653
674.324	0.157	L	9907512	9907668
685.417	0.102	R	9918605	9918706
685.401	0.146	L	9918589	9918734
693.23	0.121	R	9926418	9926538
693.224	0.149	L	9926412	9926560
697.277	0.1	R	9930465	9930564
697.265	0.162	L	9930453	9930614
699.929	0.056	L	9933117	9933172
721.546	0.212	L	9954734	9954945
721.543	0.229	R	9954731	9954959
722.896	0.202	R	9956084	9956285
722.886	0.222	L	9956074	9956295
724.368	0.106	R	9957556	9957661
724.359	0.129	L	9957547	9957675
730.582	0.136	R	9963770	9963905
730.579	0.141	L	9963767	9963907
733.964	0.243	R	9967152	9967394
733.951	0.282	L	9967139	9967420
