onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.023	0.349	R	2827235	2827583	523.1	480.8	579
0.02	0.353	L	2827232	2827584	484.8	483.2	520
0.409	0.104	L	2827621	2827724	824.2	579.0	552
0.407	0.106	R	2827619	2827724	869.0	551.5	576
0.534	0.355	L	2827746	2828100	926.2	633.3	572
0.535	0.355	R	2827747	2828101	974.3	592.8	573
0.962	0.097	R	2828174	2828270	590.7	1156.4	617
0.956	0.105	L	2828168	2828272	605.4	1076.3	542
1.113	0.398	L	2828325	2828722	416.3	876.8	572
1.103	0.408	R	2828315	2828722	438.2	876.2	654
1.575	1.005	L	2828787	2829791	918.5	670.7	766
1.575	1.005	R	2828787	2829791	961.4	620.8	753
2.638	0.114	R	2829850	2829963	464.9	609.4	781
2.633	0.12	L	2829845	2829964	452.2	622.8	741
2.799	0.274	L	2830011	2830284	926.0	670.0	770
2.799	0.278	R	2830011	2830288	950.5	631.1	759
3.239	0.376	L	2830451	2830826	910.7	660.8	671
3.224	0.398	R	2830436	2830833	942.0	632.6	680
3.789	1.222	L	2831001	2832222	924.5	662.7	538
3.756	1.266	R	2830968	2832233	945.0	610.3	559
5.124	1.215	L	2832336	2833550	929.1	657.2	562
5.099	1.247	R	2832311	2833557	944.1	595.8	566
6.491	0.151	L	2833703	2833853	935.7	662.4	536
6.457	0.185	R	2833669	2833853	947.2	592.3	575
6.666	0.137	L	2833878	2834014	830.4	764.6	570
6.667	0.137	R	2833879	2834015	826.0	706.7	600
6.831	0.173	L	2834043	2834215	698.0	690.2	605
6.83	0.175	R	2834042	2834216	702.8	641.3	630
7.021	0.573	L	2834233	2834805	654.3	647.0	566
7.023	0.571	R	2834235	2834805	674.7	607.2	605
7.735	0.072	L	2834947	2835018	661.8	650.8	513
7.735	0.072	R	2834947	2835018	688.6	605.8	550
7.839	0.537	L	2835051	2835587	902.8	678.9	580
7.838	0.543	R	2835050	2835592	914.7	597.9	565
8.525	0.233	R	2835737	2835969	862.3	596.9	602
8.539	0.22	L	2835751	2835970	863.4	657.1	602
8.778	0.562	L	2835990	2836551	940.0	670.4	706
8.78	0.563	R	2835992	2836554	944.8	608.3	694
9.515	0.78	L	2836727	2837506	936.5	650.6	675
9.501	0.805	R	2836713	2837517	943.3	596.3	648
10.403	0.739	L	2837615	2838353	931.6	649.0	585
10.366	0.778	R	2837578	2838355	944.1	606.0	568
11.16	0.299	L	2838372	2838670	921.5	714.3	607
11.161	0.298	R	2838373	2838670	926.3	690.1	640
11.48	0.283	R	2838692	2838974	898.2	775.9	682
11.481	0.283	L	2838693	2838975	907.7	805.1	661
11.783	0.082	L	2838995	2839076	905.1	901.4	654
11.785	0.08	R	2838997	2839076	890.2	869.1	678
12.006	0.198	L	2839218	2839415	887.6	726.3	652
12.006	0.199	R	2839218	2839416	886.2	682.9	689
12.221	0.566	L	2839433	2839998	852.4	679.5	654
12.221	0.566	R	2839433	2839998	865.4	647.0	685
12.802	0.193	L	2840014	2840206	894.9	660.4	715
12.805	0.196	R	2840017	2840212	907.7	625.9	680
13.137	0.343	L	2840349	2840691	925.6	663.3	631
13.099	0.39	R	2840311	2840700	946.5	622.7	642
13.679	0.17	L	2840891	2841060	929.6	630.6	548
13.659	0.194	R	2840871	2841064	941.2	587.7	559
14.035	0.401	L	2841247	2841647	927.5	657.4	569
14.01	0.439	R	2841222	2841660	942.7	610.3	588
14.624	0.711	L	2841836	2842546	922.1	659.5	583
