participant_id	condition	accuracy	reaction_time
sub-24408	incongruent	1	0.840
sub-24408	incongruent	1	0.683
sub-24408	congruent	1	0.480
sub-24408	incongruent	1	0.573
sub-24408	congruent	1	0.437
sub-24408	incongruent	1	0.567
sub-24408	incongruent	1	0.514
sub-24408	congruent	1	0.484
sub-24408	congruent	1	0.384
sub-24408	incongruent	1	0.608
sub-24408	congruent	0	0.666
sub-24408	incongruent	1	1.121
sub-24408	congruent	1	0.518
sub-24408	congruent	1	0.478
sub-24408	incongruent	1	0.879
sub-24408	incongruent	1	0.731
sub-24408	incongruent	1	0.713
sub-24408	incongruent	1	0.664
sub-24408	congruent	1	0.496
sub-24408	incongruent	1	0.613
sub-24408	congruent	1	0.461
sub-24408	incongruent	1	0.561
sub-24408	incongruent	1	0.623
sub-24408	congruent	1	0.464
sub-24408	congruent	1	0.412
sub-24408	congruent	1	0.279
sub-24408	congruent	1	0.394
sub-24408	incongruent	0	0.379
sub-24408	incongruent	1	0.620
sub-24408	congruent	1	0.895
sub-24408	congruent	1	0.417
sub-24408	congruent	0	0.500
sub-24408	congruent	1	0.529
sub-24408	incongruent	1	0.617
sub-24408	congruent	1	0.878
sub-24408	congruent	1	0.466
sub-24408	congruent	1	0.658
sub-24408	incongruent	1	0.555
sub-24408	congruent	1	0.431
sub-24408	incongruent	1	0.669
sub-24408	congruent	0	0.600
sub-24408	congruent	1	0.522
sub-24408	incongruent	1	0.917
sub-24408	congruent	1	0.735
sub-24408	congruent	1	0.459
sub-24408	incongruent	1	0.643
sub-24408	incongruent	1	0.622
sub-24408	incongruent	1	0.617
sub-24408	congruent	1	0.508
sub-24408	congruent	1	0.514
sub-24408	incongruent	1	0.701
sub-24408	incongruent	1	0.607
sub-24408	congruent	1	0.423
sub-24408	congruent	1	0.410
sub-24408	incongruent	1	0.635
sub-24408	incongruent	1	0.678
sub-24408	incongruent	1	1.883
sub-24408	incongruent	1	0.807
sub-24408	congruent	0	0.696
sub-24408	incongruent	0	1.874
sub-24408	congruent	1	0.829
sub-24408	incongruent	1	0.772
sub-24408	incongruent	1	0.581
sub-24408	incongruent	1	0.899
sub-24408	congruent	1	0.643
sub-24408	congruent	1	0.507
sub-24408	congruent	1	0.628
sub-24408	congruent	1	0.526
sub-24408	congruent	1	0.496
sub-24408	congruent	1	0.395
sub-24408	incongruent	1	0.593
sub-24408	congruent	1	0.509
sub-24408	incongruent	1	0.474
sub-24408	congruent	1	0.485
sub-24408	congruent	1	0.487
sub-24408	incongruent	1	0.890
sub-24408	incongruent	0	0.684
sub-24408	incongruent	1	0.514
sub-24408	incongruent	1	0.841
sub-24408	congruent	1	0.556
sub-24408	incongruent	1	0.410
sub-24408	incongruent	1	0.593
sub-24408	congruent	1	0.365
sub-24408	incongruent	0	0.362
sub-24408	incongruent	1	1.509
sub-24408	incongruent	1	0.744
sub-24408	incongruent	1	0.693
sub-24408	incongruent	1	0.771
sub-24408	congruent	1	0.462
sub-24408	incongruent	1	0.627
sub-24408	incongruent	1	0.431
sub-24408	congruent	1	0.458
sub-24408	incongruent	0	0.700
sub-24408	congruent	1	0.511
sub-24408	congruent	1	0.444
sub-24408	incongruent	1	0.399
sub-24408	congruent	1	0.506
sub-24408	congruent	1	0.476
sub-24408	congruent	0	0.466
sub-24408	congruent	1	0.392
sub-24408	incongruent	0	0.393
sub-24408	incongruent	1	0.710
sub-24408	congruent	1	0.820
sub-24408	incongruent	1	0.771
sub-24408	congruent	1	0.570
sub-24408	incongruent	1	0.586
sub-24408	congruent	1	0.482
sub-24408	congruent	1	0.474
sub-24408	incongruent	1	0.749
sub-24408	incongruent	1	0.511
sub-24408	congruent	1	0.448
sub-24408	incongruent	1	0.470
sub-24408	congruent	1	0.489
sub-24408	congruent	1	0.937
sub-24408	congruent	1	0.453
sub-24408	congruent	1	0.371
sub-24408	congruent	1	0.405
sub-24408	incongruent	0	0.393
sub-24408	incongruent	1	1.411
sub-24408	incongruent	1	0.675
sub-24408	incongruent	1	0.827
sub-24408	incongruent	1	0.602
sub-24408	incongruent	0	0.564
sub-24408	congruent	1	0.554
sub-24408	incongruent	1	0.519
sub-24408	congruent	1	0.607
sub-24408	congruent	1	0.464
sub-24408	congruent	1	0.351
sub-24408	incongruent	1	0.378
sub-24408	congruent	1	0.620
sub-24408	congruent	1	0.468
sub-24408	congruent	1	0.382
sub-24408	incongruent	1	0.703
sub-24408	incongruent	1	0.537
sub-24408	congruent	1	0.432
sub-24408	congruent	1	0.354
sub-24408	incongruent	1	0.582
sub-24408	congruent	1	0.395
sub-24408	congruent	1	0.554
sub-24408	congruent	1	0.692
sub-24408	congruent	1	0.388
sub-24408	incongruent	0	0.478
sub-24408	congruent	1	0.442
sub-24408	congruent	1	0.374
sub-24408	incongruent	1	0.614
sub-24408	incongruent	1	0.572
sub-24408	incongruent	1	0.670
sub-24408	incongruent	1	0.581
sub-24408	incongruent	1	1.572
sub-24408	congruent	1	0.559
sub-24408	incongruent	1	0.720
sub-24408	congruent	1	0.437
sub-24408	incongruent	0	0.323
sub-24408	incongruent	1	0.630
sub-24408	incongruent	1	0.743
sub-24408	incongruent	1	0.908
sub-24408	incongruent	1	1.730
sub-24408	congruent	1	0.624
sub-24408	congruent	1	0.457
sub-24408	congruent	1	0.425
sub-24408	incongruent	1	0.550
sub-24408	incongruent	1	0.456
sub-24408	congruent	1	0.616
sub-24408	congruent	1	0.455
sub-24408	congruent	1	0.331
sub-24408	congruent	1	0.491
sub-24408	congruent	1	0.563
sub-24408	congruent	1	0.345
sub-24408	congruent	1	0.288
sub-24408	incongruent	1	0.345
sub-24408	incongruent	1	0.714
sub-24408	congruent	1	0.479
sub-24408	congruent	1	0.740
sub-24408	incongruent	1	0.774
sub-24408	incongruent	0	0.432
sub-24408	incongruent	1	0.687
sub-24408	incongruent	1	0.580
sub-24408	incongruent	1	0.588
sub-24408	incongruent	1	0.659
sub-24408	congruent	1	0.507
sub-24408	incongruent	1	0.862
sub-24408	incongruent	1	0.510
sub-24408	congruent	1	0.442
sub-24408	incongruent	0	0.928
sub-24408	incongruent	1	0.851
sub-24408	congruent	1	0.568
sub-24408	incongruent	1	0.306
sub-24408	congruent	0	0.364
sub-24408	congruent	1	0.470
sub-24408	congruent	1	0.392
sub-24408	congruent	0	0.092
sub-24408	congruent	1	0.304
sub-24408	incongruent	1	0.269
sub-24408	congruent	1	0.574
sub-24408	incongruent	0	1.031
sub-24408	congruent	0	0.908
sub-24408	congruent	1	0.572
sub-24408	congruent	1	0.397
sub-24408	incongruent	0	1.027
sub-24408	incongruent	0	0.605
sub-24408	incongruent	0	0.530
sub-24408	incongruent	1	0.809
sub-24408	incongruent	1	0.590
sub-24408	congruent	1	1.745
sub-24408	congruent	1	0.443
sub-24408	congruent	0	0.328
sub-24408	incongruent	0	1.110
sub-24408	congruent	1	0.844
sub-24408	congruent	1	0.993
sub-24408	congruent	1	0.457
sub-24408	incongruent	1	0.868
sub-24408	congruent	1	0.606
sub-24408	incongruent	1	0.467
sub-24408	congruent	1	0.540
sub-24408	congruent	1	0.472
sub-24408	incongruent	1	0.753
sub-24408	congruent	1	0.429
