participant_id	condition	accuracy	reaction_time
sub-24246	congruent	1	0.711
sub-24246	congruent	1	0.599
sub-24246	congruent	1	0.624
sub-24246	incongruent	1	0.711
sub-24246	incongruent	1	0.563
sub-24246	incongruent	1	0.469
sub-24246	incongruent	1	0.566
sub-24246	incongruent	1	0.547
sub-24246	incongruent	1	0.832
sub-24246	incongruent	1	0.661
sub-24246	congruent	1	0.360
sub-24246	incongruent	1	0.686
sub-24246	congruent	1	0.441
sub-24246	congruent	1	0.394
sub-24246	congruent	1	0.360
sub-24246	incongruent	1	0.458
sub-24246	incongruent	1	0.624
sub-24246	congruent	1	0.400
sub-24246	incongruent	1	0.448
sub-24246	congruent	1	0.414
sub-24246	congruent	1	0.389
sub-24246	incongruent	1	0.523
sub-24246	congruent	1	0.423
sub-24246	incongruent	1	0.478
sub-24246	congruent	1	0.450
sub-24246	incongruent	1	0.422
sub-24246	incongruent	1	0.760
sub-24246	congruent	1	0.361
sub-24246	congruent	1	0.364
sub-24246	incongruent	1	0.434
sub-24246	incongruent	1	0.434
sub-24246	congruent	1	0.351
sub-24246	congruent	1	0.390
sub-24246	congruent	1	0.416
sub-24246	incongruent	1	0.358
sub-24246	congruent	0	0.298
sub-24246	congruent	1	0.425
sub-24246	congruent	1	0.487
sub-24246	congruent	1	0.444
sub-24246	incongruent	1	0.405
sub-24246	congruent	1	0.553
sub-24246	congruent	1	0.400
sub-24246	incongruent	1	0.406
sub-24246	incongruent	1	0.491
sub-24246	incongruent	1	0.496
sub-24246	congruent	1	0.576
sub-24246	incongruent	1	0.608
sub-24246	congruent	1	0.476
sub-24246	congruent	1	0.544
sub-24246	congruent	1	0.365
sub-24246	incongruent	1	0.745
sub-24246	congruent	1	0.583
sub-24246	congruent	1	0.465
sub-24246	incongruent	0	0.469
sub-24246	incongruent	1	0.716
sub-24246	congruent	1	0.521
sub-24246	incongruent	1	0.663
sub-24246	incongruent	0	0.426
sub-24246	incongruent	1	0.842
sub-24246	incongruent	1	0.744
sub-24246	congruent	1	0.493
sub-24246	congruent	1	0.312
sub-24246	incongruent	1	0.484
sub-24246	incongruent	1	0.603
sub-24246	incongruent	1	0.275
sub-24246	congruent	0	0.294
sub-24246	incongruent	1	0.481
sub-24246	incongruent	1	0.548
sub-24246	incongruent	1	0.550
sub-24246	congruent	1	0.494
sub-24246	congruent	1	0.453
sub-24246	congruent	1	0.353
sub-24246	congruent	1	0.322
sub-24246	congruent	1	0.303
sub-24246	incongruent	1	0.439
sub-24246	incongruent	0	0.286
sub-24246	congruent	1	0.437
sub-24246	congruent	1	0.493
sub-24246	congruent	1	0.453
sub-24246	congruent	1	0.304
sub-24246	congruent	1	0.287
sub-24246	incongruent	0	0.343
sub-24246	incongruent	1	0.454
sub-24246	congruent	1	0.363
sub-24246	incongruent	1	0.580
sub-24246	congruent	1	0.374
sub-24246	congruent	1	0.360
sub-24246	incongruent	1	0.521
sub-24246	incongruent	1	0.397
sub-24246	incongruent	1	0.407
sub-24246	congruent	1	0.563
sub-24246	incongruent	1	1.905
sub-24246	incongruent	1	0.516
sub-24246	incongruent	1	0.493
sub-24246	congruent	1	0.602
sub-24246	congruent	1	0.346
sub-24246	incongruent	1	0.412
sub-24246	incongruent	0	0.559
sub-24246	congruent	1	0.563
sub-24246	incongruent	1	0.529
sub-24246	incongruent	1	0.847
sub-24246	incongruent	1	0.589
sub-24246	congruent	1	0.399
sub-24246	congruent	1	0.386
sub-24246	incongruent	1	0.488
sub-24246	incongruent	1	0.740
sub-24246	incongruent	1	0.499
sub-24246	incongruent	1	0.593
sub-24246	incongruent	1	1.262
sub-24246	congruent	1	0.638
sub-24246	incongruent	0	1.042
sub-24246	congruent	0	1.526
sub-24246	congruent	1	1.066
sub-24246	incongruent	1	0.721
sub-24246	incongruent	1	0.787
sub-24246	congruent	0	1.087
sub-24246	congruent	1	0.532
sub-24246	congruent	1	0.428
sub-24246	congruent	1	1.083
sub-24246	congruent	1	0.389
sub-24246	incongruent	1	0.664
sub-24246	incongruent	1	0.474
sub-24246	incongruent	1	0.695
sub-24246	incongruent	1	0.451
sub-24246	congruent	1	0.876
sub-24246	congruent	1	0.630
sub-24246	congruent	1	0.610
sub-24246	incongruent	1	0.518
sub-24246	incongruent	1	0.716
sub-24246	incongruent	1	0.417
sub-24246	congruent	1	0.591
sub-24246	congruent	1	0.364
sub-24246	congruent	1	0.392
sub-24246	incongruent	1	0.707
sub-24246	incongruent	1	0.797
sub-24246	congruent	1	0.549
sub-24246	congruent	0	0.643
sub-24246	incongruent	1	0.703
sub-24246	incongruent	1	0.773
sub-24246	congruent	1	0.440
sub-24246	incongruent	1	1.183
sub-24246	congruent	0	0.713
sub-24246	incongruent	1	0.641
sub-24246	incongruent	1	0.721
sub-24246	congruent	0	0.716
sub-24246	congruent	1	0.397
sub-24246	incongruent	1	0.412
sub-24246	incongruent	1	1.132
sub-24246	incongruent	1	0.695
sub-24246	incongruent	1	1.072
sub-24246	incongruent	1	0.580
sub-24246	incongruent	0	0.356
sub-24246	incongruent	1	0.650
sub-24246	incongruent	0	0.000
sub-24246	congruent	1	0.813
