participant_id	condition	accuracy	reaction_time
sub-23779	congruent	1	0.566
sub-23779	congruent	1	0.428
sub-23779	congruent	1	0.446
sub-23779	incongruent	1	0.584
sub-23779	congruent	1	0.453
sub-23779	incongruent	1	0.594
sub-23779	incongruent	1	0.521
sub-23779	incongruent	1	0.582
sub-23779	incongruent	1	0.529
sub-23779	incongruent	1	0.512
sub-23779	incongruent	1	0.557
sub-23779	congruent	1	0.525
sub-23779	incongruent	1	0.631
sub-23779	incongruent	1	0.466
sub-23779	incongruent	1	0.510
sub-23779	congruent	1	0.414
sub-23779	congruent	1	0.429
sub-23779	incongruent	1	0.441
sub-23779	congruent	1	0.438
sub-23779	congruent	1	0.437
sub-23779	incongruent	1	0.550
sub-23779	incongruent	1	0.625
sub-23779	incongruent	1	0.537
sub-23779	congruent	1	0.439
sub-23779	incongruent	1	0.499
sub-23779	congruent	1	0.435
sub-23779	incongruent	0	0.410
sub-23779	congruent	1	0.435
sub-23779	incongruent	1	0.511
sub-23779	incongruent	1	0.533
sub-23779	congruent	1	0.424
sub-23779	congruent	1	0.511
sub-23779	congruent	1	0.491
sub-23779	incongruent	1	0.458
sub-23779	congruent	1	0.445
sub-23779	congruent	1	0.407
sub-23779	congruent	1	0.410
sub-23779	congruent	1	0.509
sub-23779	incongruent	1	0.607
sub-23779	congruent	1	0.434
sub-23779	incongruent	1	0.599
sub-23779	incongruent	1	0.530
sub-23779	incongruent	1	0.502
sub-23779	incongruent	1	0.508
sub-23779	congruent	1	0.400
sub-23779	incongruent	1	0.514
sub-23779	congruent	1	0.438
sub-23779	incongruent	1	0.594
sub-23779	congruent	1	0.458
sub-23779	congruent	1	0.470
sub-23779	congruent	1	0.414
sub-23779	congruent	1	0.409
sub-23779	congruent	1	0.446
sub-23779	incongruent	1	0.616
sub-23779	congruent	1	0.416
sub-23779	congruent	1	0.485
sub-23779	incongruent	1	0.517
sub-23779	incongruent	1	0.508
sub-23779	congruent	1	0.435
sub-23779	incongruent	1	0.529
sub-23779	congruent	1	0.528
sub-23779	incongruent	1	0.574
sub-23779	congruent	1	0.439
sub-23779	incongruent	1	0.483
sub-23779	congruent	1	0.404
sub-23779	congruent	1	0.404
sub-23779	incongruent	0	0.403
sub-23779	incongruent	1	0.506
sub-23779	incongruent	1	0.587
sub-23779	incongruent	1	0.483
sub-23779	congruent	1	0.434
sub-23779	congruent	1	0.412
sub-23779	congruent	1	0.461
sub-23779	incongruent	1	0.559
sub-23779	incongruent	1	0.516
sub-23779	congruent	1	0.483
sub-23779	congruent	1	0.505
sub-23779	incongruent	1	0.556
sub-23779	incongruent	1	0.532
sub-23779	congruent	1	0.456
sub-23779	congruent	1	0.445
sub-23779	congruent	1	0.518
sub-23779	congruent	1	0.469
sub-23779	congruent	1	0.399
sub-23779	incongruent	1	0.460
sub-23779	congruent	1	0.416
sub-23779	incongruent	1	0.494
sub-23779	incongruent	1	0.470
sub-23779	incongruent	0	0.392
sub-23779	incongruent	1	0.505
sub-23779	incongruent	1	0.424
sub-23779	congruent	0	0.415
sub-23779	congruent	1	0.554
sub-23779	congruent	1	0.432
sub-23779	congruent	1	0.597
sub-23779	incongruent	1	0.545
sub-23779	congruent	1	0.415
sub-23779	incongruent	1	0.452
sub-23779	incongruent	0	0.404
sub-23779	incongruent	1	0.842
sub-23779	incongruent	1	0.597
sub-23779	congruent	1	0.443
sub-23779	incongruent	1	0.749
sub-23779	incongruent	1	0.540
sub-23779	incongruent	1	0.578
sub-23779	incongruent	1	0.643
sub-23779	incongruent	1	0.723
sub-23779	congruent	1	0.470
sub-23779	congruent	1	0.517
sub-23779	congruent	1	0.445
sub-23779	incongruent	1	0.618
sub-23779	congruent	1	0.487
sub-23779	congruent	1	0.428
sub-23779	congruent	1	0.411
sub-23779	congruent	1	0.450
sub-23779	incongruent	1	0.510
sub-23779	incongruent	1	0.595
sub-23779	incongruent	1	0.617
sub-23779	congruent	1	0.453
sub-23779	congruent	1	0.569
sub-23779	incongruent	1	0.555
sub-23779	incongruent	1	0.570
sub-23779	incongruent	1	0.527
sub-23779	incongruent	1	0.539
sub-23779	congruent	1	0.430
sub-23779	congruent	1	0.452
sub-23779	congruent	1	0.406
sub-23779	congruent	1	0.517
sub-23779	incongruent	1	0.510
sub-23779	incongruent	1	0.504
sub-23779	congruent	1	0.429
sub-23779	incongruent	1	0.425
sub-23779	incongruent	1	0.503
sub-23779	congruent	1	0.376
sub-23779	congruent	1	0.395
sub-23779	incongruent	1	0.607
sub-23779	incongruent	1	0.593
sub-23779	congruent	1	0.438
sub-23779	incongruent	1	0.558
sub-23779	incongruent	1	0.481
sub-23779	incongruent	1	0.528
sub-23779	congruent	1	0.461
sub-23779	congruent	1	0.465
sub-23779	incongruent	1	0.577
sub-23779	congruent	1	0.423
sub-23779	incongruent	1	0.496
sub-23779	congruent	1	0.480
sub-23779	incongruent	1	0.475
sub-23779	incongruent	1	0.491
sub-23779	congruent	1	0.416
sub-23779	incongruent	1	0.445
sub-23779	incongruent	1	0.428
sub-23779	congruent	1	0.422
sub-23779	incongruent	1	0.431
sub-23779	congruent	1	0.395
sub-23779	incongruent	1	0.410
sub-23779	congruent	1	0.399
sub-23779	congruent	1	0.389
sub-23779	incongruent	1	0.572
sub-23779	congruent	1	0.455
sub-23779	incongruent	1	0.490
sub-23779	congruent	1	0.413
sub-23779	incongruent	1	0.480
sub-23779	congruent	1	0.407
sub-23779	congruent	1	0.399
sub-23779	incongruent	1	0.510
sub-23779	congruent	1	0.401
sub-23779	incongruent	1	0.439
sub-23779	congruent	1	0.373
sub-23779	congruent	1	0.417
sub-23779	congruent	1	0.425
sub-23779	congruent	1	0.415
sub-23779	congruent	1	0.440
sub-23779	congruent	1	0.410
sub-23779	incongruent	1	0.414
sub-23779	congruent	1	0.535
sub-23779	incongruent	1	0.645
sub-23779	incongruent	1	0.986
sub-23779	incongruent	1	1.019
sub-23779	congruent	1	0.576
sub-23779	incongruent	1	0.621
sub-23779	congruent	1	0.430
sub-23779	congruent	1	0.392
sub-23779	congruent	1	0.405
sub-23779	congruent	1	0.370
sub-23779	congruent	1	0.458
sub-23779	congruent	1	0.369
sub-23779	incongruent	1	0.548
sub-23779	incongruent	1	0.451
sub-23779	incongruent	1	0.544
sub-23779	incongruent	1	0.592
sub-23779	congruent	1	0.440
sub-23779	congruent	1	0.547
sub-23779	congruent	1	0.381
sub-23779	incongruent	1	0.576
sub-23779	incongruent	1	0.505
sub-23779	congruent	1	0.449
sub-23779	congruent	1	0.472
sub-23779	congruent	1	0.439
sub-23779	congruent	1	0.350
sub-23779	congruent	1	0.380
sub-23779	incongruent	1	0.573
sub-23779	incongruent	1	0.462
sub-23779	congruent	1	0.423
sub-23779	congruent	1	0.536
sub-23779	congruent	1	0.769
sub-23779	incongruent	1	0.788
sub-23779	congruent	1	0.474
sub-23779	congruent	1	0.530
sub-23779	incongruent	1	0.639
sub-23779	congruent	1	0.489
sub-23779	incongruent	1	0.689
sub-23779	incongruent	1	0.597
sub-23779	congruent	1	0.459
sub-23779	incongruent	1	0.731
sub-23779	incongruent	1	0.916
sub-23779	congruent	1	0.476
sub-23779	congruent	1	0.552
sub-23779	incongruent	1	0.506
sub-23779	congruent	1	0.416
sub-23779	incongruent	1	0.622
sub-23779	incongruent	1	0.491
sub-23779	incongruent	1	0.520
sub-23779	congruent	1	0.401
sub-23779	incongruent	1	0.573
sub-23779	congruent	1	0.520
sub-23779	congruent	1	0.464
sub-23779	incongruent	0	0.487
sub-23779	congruent	1	0.502
sub-23779	incongruent	1	0.546
sub-23779	congruent	1	0.736
sub-23779	incongruent	1	0.455
sub-23779	congruent	1	0.395
sub-23779	incongruent	0	0.576
sub-23779	incongruent	1	0.511
sub-23779	incongruent	1	0.538
sub-23779	incongruent	1	0.457
sub-23779	incongruent	1	0.532
sub-23779	incongruent	1	0.497
sub-23779	incongruent	1	0.474
