onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.393	R	358386	358778	805.5	457.2	831
0.012	0.394	L	358386	358779	784.5	444.3	839
0.433	0.407	L	358807	359213	922.5	515.0	841
0.433	0.408	R	358807	359214	954.7	530.0	810
0.907	0.172	L	359281	359452	1477.3	190.4	794
0.906	0.173	R	359280	359452	1494.5	185.0	718
1.111	0.512	R	359485	359996	1669.3	106.6	744
1.11	0.516	L	359484	359999	1642.4	122.0	857
1.668	0.349	L	360042	360390	1691.8	554.6	956
1.669	0.348	R	360043	360390	1729.9	592.3	827
2.055	0.281	R	360429	360709	1783.8	379.3	829
2.055	0.282	L	360429	360710	1761.3	340.0	946
2.365	0.274	L	360739	361012	1643.7	233.8	944
2.363	0.277	R	360737	361013	1674.2	262.7	841
2.66	0.275	L	361034	361308	1583.7	208.1	978
2.66	0.276	R	361034	361309	1616.5	245.7	891
2.953	0.219	R	361327	361545	1573.0	221.9	913
2.954	0.22	L	361328	361547	1537.8	183.2	988
3.191	0.204	L	361565	361768	1491.6	141.0	990
3.192	0.203	R	361566	361768	1520.0	181.0	908
3.416	0.159	L	361790	361948	1428.6	89.0	933
3.416	0.159	R	361790	361948	1456.9	129.1	851
3.719	0.17	L	362093	362262	1367.9	57.5	881
3.719	0.173	R	362093	362265	1402.5	100.8	795
3.938	0.194	R	362312	362505	904.7	524.3	880
3.936	0.198	L	362310	362507	870.6	489.3	912
4.158	0.135	L	362532	362666	976.7	493.5	902
4.158	0.136	R	362532	362667	1018.7	519.0	871
4.342	0.322	L	362716	363037	1407.3	49.6	785
4.343	0.322	R	362717	363038	1425.4	95.7	716
4.71	0.132	L	363084	363215	883.1	516.1	812
4.71	0.132	R	363084	363215	916.5	544.2	770
4.861	1.503	L	363235	364737	927.3	498.2	801
4.861	1.507	R	363235	364741	955.1	525.5	757
6.512	3.63	R	364886	368515	940.6	524.1	790
6.52	3.627	L	364894	368520	925.4	504.6	833
10.304	0.153	R	368678	368830	945.0	511.2	670
10.297	0.161	L	368671	368831	934.5	506.2	759
10.66	0.354	R	369034	369387	919.7	512.7	751
10.649	0.367	L	369023	369389	920.1	498.0	835
11.05	0.193	R	369424	369616	1220.6	537.1	834
11.049	0.195	L	369423	369617	1199.3	510.7	922
11.26	0.64	L	369634	370273	1230.2	509.8	880
11.259	0.641	R	369633	370273	1263.2	536.2	780
12.042	0.026	L	370416	370441	1221.0	513.7	818
12.042	0.028	R	370416	370443	1259.3	536.0	693
12.104	0.143	R	370478	370620	946.7	527.1	746
12.102	0.146	L	370476	370621	911.8	498.2	816
12.269	3.626	R	370643	374268	932.9	522.8	803
12.267	3.63	L	370641	374270	905.8	498.8	856
16.035	2.401	L	374409	376809	912.2	503.8	889
16.026	2.413	R	374400	376812	937.1	543.3	800
18.571	0.294	L	376945	377238	914.1	520.7	722
18.56	0.312	R	376934	377245	928.1	512.4	631
19.04	0.275	L	377414	377688	886.1	509.8	740
19.034	0.281	R	377408	377688	911.0	524.2	659
19.335	0.29	L	377709	377998	832.1	486.6	805
19.335	0.291	R	377709	377999	846.1	499.2	759
19.677	0.405	L	378051	378455	277.9	524.7	858
19.668	0.414	R	378042	378455	300.8	542.2	908
20.104	0.121	L	378478	378598	210.8	482.0	861
20.105	0.12	R	378479	378598	234.2	487.4	908
20.368	0.009	R	378742	378750	239.6	475.3	934
20.368	0.01	L	378742	378751	216.1	473.2	901
20.43	0.2	L	378804	379003	858.1	486.3	969
20.42	0.412	R	378794	379205	894.4	509.7	959
20.647	0.187	L	379021	379207	833.7	511.7	1034
20.856	0.199	L	379230	379428	914.0	506.8	1010
20.855	0.202	R	379229	379430	970.5	543.0	961
21.081	0.252	R	379455	379706	853.5	529.0	1003
21.08	0.254	L	379454	379707	805.9	500.1	1038
21.356	2.167	L	379730	381896	894.8	510.4	1051
21.356	2.169	R	379730	381898	958.0	542.2	985
23.563	0.093	L	381937	382029	565.7	499.5	1071
23.566	0.091	R	381940	382030	617.8	525.4	1053
23.686	0.86	L	382060	382919	313.7	535.7	975
23.689	0.857	R	382063	382919	357.2	562.4	1011
24.688	0.011	R	383062	383072	343.1	564.9	888
24.688	0.012	L	383062	383073	301.1	539.1	856
24.74	0.256	R	383114	383369	854.3	541.6	795
24.74	0.257	L	383114	383370	803.6	519.2	863
25.016	0.1	L	383390	383489	861.4	508.7	890
25.016	0.1	R	383390	383489	910.8	548.0	817
25.278	2.411	R	383652	386062	947.3	525.7	728
25.285	2.411	L	383659	386069	919.2	512.8	791
27.832	0.132	L	386206	386337	1194.7	446.2	773
27.828	0.137	R	386202	386338	1229.1	448.8	672
28.001	0.333	L	386375	386707	778.3	492.0	858
28.003	0.331	R	386377	386707	792.1	509.9	822
28.354	0.329	L	386728	387056	715.1	454.7	870
28.354	0.33	R	386728	387057	726.8	469.7	847
28.705	0.162	L	387079	387240	666.5	415.3	887
28.706	0.161	R	387080	387240	675.9	418.0	871
28.974	0.106	L	387348	387453	666.8	418.4	932
28.974	0.106	R	387348	387453	685.5	418.7	918
29.118	0.195	L	387492	387686	847.6	498.5	988
29.109	0.204	R	387483	387686	882.4	518.5	957
29.33	0.198	R	387704	387901	925.7	525.0	993
29.331	0.202	L	387705	387906	895.3	498.3	1025
29.735	6.546	R	388109	394654	939.4	518.1	885
29.711	6.571	L	388085	394655	916.2	494.3	911
36.326	0.106	R	394700	394805	1494.5	529.2	702
36.326	0.107	L	394700	394806	1478.3	497.7	798
36.452	0.739	L	394826	395564	1535.5	501.6	845
36.452	0.739	R	394826	395564	1559.6	531.5	699
37.333	0.149	L	395707	395855	906.2	493.2	815
37.335	0.148	R	395709	395856	906.5	521.4	752
37.677	0.202	L	396051	396252	927.9	509.7	716
37.701	0.179	R	396075	396253	932.3	526.7	640
37.899	0.225	R	396273	396497	872.4	532.6	700
38.14	5.672	R	396514	402185	954.4	510.9	767
37.898	5.921	L	396272	402192	925.6	498.8	827
43.974	0.696	R	402348	403043	925.2	524.2	960
43.972	0.7	L	402346	403045	913.3	488.8	1029
44.697	0.094	L	403071	403164	974.2	456.6	886
44.694	0.098	R	403068	403165	990.6	490.6	852
44.815	0.228	L	403189	403416	875.6	438.5	881
44.816	0.229	R	403190	403418	885.9	474.0	861
45.062	0.18	L	403436	403615	851.8	386.8	887
45.061	0.181	R	403435	403615	862.3	425.9	865
45.267	0.249	L	403641	403889	803.1	297.1	857
45.267	0.249	R	403641	403889	809.3	322.9	853
45.659	0.023	L	404033	404055	799.1	295.4	887
45.659	0.023	R	404033	404055	808.6	322.5	886
45.707	0.301	R	404081	404381	864.5	504.5	895
45.706	0.303	L	404080	404382	843.3	470.3	880
