onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.012	0.34	R	167165	167504	456.7	394.1	882
0.012	0.342	L	167165	167506	414.9	352.5	1121
0.64	0.241	R	167793	168033	950.5	505.2	868
0.64	0.242	L	167793	168034	959.8	519.8	1192
0.945	0.669	L	168098	168766	1823.6	360.8	1180
0.946	0.668	R	168099	168766	1749.3	433.8	818
1.674	0.105	L	168827	168931	1032.0	490.3	1138
1.676	0.103	R	168829	168931	1076.9	496.5	813
1.798	0.583	L	168951	169533	955.4	533.3	1121
1.8	0.588	R	168953	169540	954.7	512.0	806
2.568	0.117	L	169721	169837	971.0	519.9	1052
2.538	0.147	R	169691	169837	1028.1	476.8	760
2.821	0.297	R	169974	170270	965.9	499.4	814
2.821	0.821	L	169974	170794	954.7	553.9	1066
3.133	0.51	R	170286	170795	972.4	526.4	784
3.707	0.272	L	170860	171131	242.1	507.3	1026
3.706	0.275	R	170859	171133	231.9	475.5	781
4.04	0.111	L	171193	171303	988.6	570.5	993
4.04	0.111	R	171193	171303	989.8	547.7	728
4.218	0.707	L	171371	172077	949.2	531.2	1037
4.218	0.707	R	171371	172077	957.5	507.2	754
4.992	0.794	L	172145	172938	943.1	534.6	1074
4.992	0.803	R	172145	172947	968.8	510.0	793
5.959	0.908	L	173112	174019	947.6	548.1	937
5.938	0.929	R	173091	174019	965.6	510.9	688
6.93	0.237	R	174083	174319	1509.1	559.0	675
6.921	0.248	L	174074	174321	1494.7	501.1	921
7.188	0.227	L	174341	174567	1539.1	473.9	889
7.19	0.225	R	174343	174567	1600.9	505.9	657
7.432	0.153	L	174585	174737	1595.8	451.9	839
7.431	0.154	R	174584	174737	1630.7	495.1	632
7.73	0.04	L	174883	174922	1593.6	456.1	819
7.73	0.042	R	174883	174924	1631.5	499.9	626
7.809	0.378	L	174962	175339	1301.2	483.1	843
7.808	0.382	R	174961	175342	1264.5	485.0	671
8.232	0.203	L	175385	175587	1642.9	459.3	899
8.226	0.21	R	175379	175588	1646.6	511.3	698
8.606	0.111	L	175759	175869	883.0	501.4	850
8.581	0.136	R	175734	175869	905.7	491.5	697
8.736	2.301	L	175889	178189	946.9	550.9	891
8.737	2.301	R	175890	178190	948.7	502.2	675
11.075	0.133	R	178228	178360	717.4	516.2	666
11.074	0.135	L	178227	178361	665.6	518.0	871
11.234	0.672	L	178387	179058	623.6	518.4	880
11.227	0.679	R	178380	179058	634.6	527.3	672
12.05	0.336	L	179203	179538	860.6	547.9	894
12.05	0.339	R	179203	179541	891.6	525.0	695
