onset	duration	eye	startTime	stopTime
1.498	0.128	R	1177690	1177816
1.5	0.144	L	1177692	1177834
6.066	0.062	R	1182258	1182318
6.068	0.078	L	1182260	1182336
7.894	0.078	L	1184086	1184162
7.888	0.104	R	1184080	1184182
9.778	0.11	L	1185970	1186078
9.782	0.108	R	1185974	1186080
12.646	0.03	L	1188838	1188866
12.634	0.046	R	1188826	1188870
13.816	0.044	L	1190008	1190050
13.8	0.068	R	1189992	1190058
16.398	0.032	L	1192590	1192620
16.402	0.048	R	1192594	1192640
18.806	0.026	R	1194998	1195022
18.808	0.04	L	1195000	1195038
21.946	0.052	R	1198138	1198188
21.952	0.056	L	1198144	1198198
22.874	0.048	L	1199066	1199112
22.866	0.078	R	1199058	1199134
26.764	0.048	L	1202956	1203002
26.756	0.086	R	1202948	1203032
28.55	0.032	R	1204742	1204772
28.554	0.044	L	1204746	1204788
29.776	0.14	R	1205968	1206106
29.768	0.174	L	1205960	1206132
31.58	0.034	L	1207772	1207804
31.58	0.068	R	1207772	1207838
34.21	0.12	R	1210402	1210520
34.2	0.152	L	1210392	1210542
36.202	0.142	R	1212394	1212534
36.2	0.146	L	1212392	1212536
38.094	0.072	R	1214286	1214356
38.084	0.102	L	1214276	1214376
39.83	0.038	R	1216022	1216058
39.826	0.05	L	1216018	1216066
41.82	0.018	L	1218012	1218028
41.806	0.046	R	1217998	1218042
43.872	0.068	R	1220064	1220130
43.86	0.094	L	1220052	1220144
46.364	0.042	L	1222556	1222596
46.37	0.036	R	1222562	1222596
48.708	0.124	R	1224900	1225022
48.708	0.14	L	1224900	1225038
51.008	0.06	R	1227200	1227258
50.972	0.106	L	1227164	1227268
54.318	0.04	L	1230510	1230548
54.304	0.058	R	1230496	1230552
55.59	0.084	R	1231782	1231864
55.6	0.078	L	1231792	1231868
56.366	0.02	R	1232558	1232576
56.316	0.086	L	1232508	1232592
58.674	0.042	L	1234866	1234906
58.688	0.032	R	1234880	1234910
60.132	0.104	L	1236324	1236426
60.128	0.112	R	1236320	1236430
62.826	0.12	R	1239018	1239136
62.82	0.144	L	1239012	1239154
64.248	0.116	L	1240440	1240554
64.248	0.118	R	1240440	1240556
66.944	0.1	L	1243136	1243234
66.932	0.12	R	1243124	1243242
68.268	0.076	L	1244460	1244534
68.266	0.094	R	1244458	1244550
68.952	0.062	L	1245144	1245204
68.98	0.054	R	1245172	1245224
70.172	0.046	L	1246364	1246408
70.166	0.07	R	1246358	1246426
72.062	0.154	R	1248254	1248406
72.058	0.186	L	1248250	1248434
75.522	0.104	R	1251714	1251816
75.492	0.186	L	1251684	1251868
77.46	0.058	L	1253652	1253708
77.452	0.088	R	1253644	1253730
79.212	0.062	R	1255404	1255464
79.212	0.068	L	1255404	1255470
80.686	0.052	L	1256878	1256928
80.678	0.066	R	1256870	1256934
81.728	0.11	R	1257920	1258028
81.728	0.132	L	1257920	1258050
83.914	0.046	R	1260106	1260150
83.888	0.082	L	1260080	1260160
85.552	0.094	L	1261744	1261836
85.536	0.14	R	1261728	1261866
89.902	0.078	L	1266094	1266170
89.902	0.088	R	1266094	1266180
90.358	0.126	R	1266550	1266674
90.354	0.148	L	1266546	1266692
92.002	0.12	L	1268194	1268312
91.998	0.13	R	1268190	1268318
93.302	0.07	L	1269494	1269562
93.304	0.076	R	1269496	1269570
96.546	0.078	R	1272738	1272814
96.552	0.08	L	1272744	1272822
100.256	0.004	R	1276448	1276450
100.242	0.068	L	1276434	1276500
137.014	0.038	R	1313206	1313242
137.014	0.04	L	1313206	1313244
138.204	0.104	L	1314396	1314498
138.2	0.112	R	1314392	1314502
138.838	0.164	R	1315030	1315192
138.838	0.17	L	1315030	1315198
142.32	0.128	R	1318512	1318638
142.314	0.156	L	1318506	1318660
143.506	0.112	R	1319698	1319808
143.504	0.136	L	1319696	1319830
145.376	0.154	R	1321568	1321720
145.372	0.188	L	1321564	1321750
146.31	0.032	L	1322502	1322532
146.294	0.056	R	1322486	1322540
149.406	0.018	R	1325598	1325614
149.408	0.03	L	1325600	1325628
163.306	0.072	R	1339498	1339568
163.31	0.086	L	1339502	1339586
167.51	0.074	R	1343702	1343774
167.502	0.1	L	1343694	1343792
170.018	0.094	L	1346210	1346302
174.8	0.046	R	1350992	1351036
174.794	0.072	L	1350986	1351056
179.572	0.062	R	1355764	1355824
179.568	0.106	L	1355760	1355864
180.99	0.144	R	1357182	1357324
180.982	0.174	L	1357174	1357346
182.63	0.112	R	1358822	1358932
182.632	0.114	L	1358824	1358936
190.412	0.08	L	1366604	1366682
190.412	0.082	R	1366604	1366684
195.262	0.02	L	1371454	1371472
207.73	0.036	R	1383922	1383956
207.736	0.046	L	1383928	1383972
213.628	0.01	R	1389820	1389828
213.612	0.044	L	1389804	1389846
215.466	0.008	R	1391658	1391664
219.922	0.054	R	1396114	1396166
219.932	0.052	L	1396124	1396174
222.066	0.084	R	1398258	1398340
222.058	0.128	L	1398250	1398376
227.834	0.058	R	1404026	1404082
227.828	0.1	L	1404020	1404118
231.292	0.04	L	1407484	1407522
233.846	0.024	R	1410038	1410060
233.852	0.022	L	1410044	1410064
234.964	0.014	L	1411156	1411168
241.688	0.048	R	1417880	1417926
241.692	0.062	L	1417884	1417944
243.228	0.166	R	1419420	1419584
243.232	0.17	L	1419424	1419592
244.694	0.09	R	1420886	1420974
244.702	0.096	L	1420894	1420988
248.35	0.012	R	1424542	1424552
248.354	0.018	L	1424546	1424562
250.8	0.046	R	1426992	1427036
250.796	0.054	L	1426988	1427040
252.5	0.062	R	1428692	1428752
252.502	0.074	L	1428694	1428766
253.724	0.034	R	1429916	1429948
255.62	0.03	L	1431812	1431840
255.616	0.036	R	1431808	1431842
259.274	0.098	R	1435466	1435562
259.25	0.156	L	1435442	1435596
261.396	0.094	R	1437588	1437680
261.39	0.156	L	1437582	1437736
263.782	0.036	R	1439974	1440008
263.738	0.118	L	1439930	1440046
267.166	0.064	R	1443358	1443420
267.164	0.078	L	1443356	1443432
272.896	0.012	R	1449088	1449098
272.872	0.066	L	1449064	1449128
276.6	0.1	L	1452792	1452890
279.676	0.128	R	1455868	1455994
279.676	0.136	L	1455868	1456002
295.42	0.096	R	1471612	1471706
295.432	0.088	L	1471624	1471710
297.228	0.144	R	1473420	1473562
297.224	0.166	L	1473416	1473580
301.162	0.08	R	1477354	1477432
301.152	0.14	L	1477344	1477482
303.242	0.02	R	1479434	1479452
304.97	0.012	R	1481162	1481172
304.956	0.048	L	1481148	1481194
307.26	0.11	R	1483452	1483560
307.256	0.184	L	1483448	1483630
308.606	0.004	R	1484798	1484800
308.588	0.09	L	1484780	1484868
316.686	0.054	R	1492878	1492930
316.688	0.076	L	1492880	1492954
361.306	0.138	R	1537498	1537634
361.304	0.16	L	1537496	1537654
365.246	0.078	R	1541438	1541514
365.238	0.104	L	1541430	1541532
372.718	0.112	R	1548910	1549020
372.716	0.146	L	1548908	1549052
376.19	0.01	L	1552382	1552390
378.742	0.06	R	1554934	1554992
378.746	0.064	L	1554938	1555000
381.324	0.082	R	1557516	1557596
381.32	0.108	L	1557512	1557618
387.904	0.064	R	1564096	1564158
387.896	0.098	L	1564088	1564184
396.188	0.06	R	1572380	1572438
396.182	0.092	L	1572374	1572464
441.564	0.05	R	1617756	1617804
441.538	0.122	L	1617730	1617850
444.674	0.36	L	1620866	1621224
444.682	0.356	R	1620874	1621228
446.142	0.122	R	1622334	1622454
446.132	0.16	L	1622324	1622482
448.922	0.142	R	1625114	1625254
448.916	0.192	L	1625108	1625298
450.32	0.056	R	1626512	1626566
453.082	0.09	R	1629274	1629362
453.076	0.098	L	1629268	1629364
455.666	0.09	R	1631858	1631946
455.668	0.09	L	1631860	1631948
456.13	0.14	R	1632322	1632460
456.132	0.154	L	1632324	1632476
459.512	0.024	R	1635704	1635726
459.512	0.04	L	1635704	1635742
462.584	0.014	L	1638776	1638788
462.642	0.022	R	1638834	1638854
462.62	0.172	L	1638812	1638982
464.094	0.044	R	1640286	1640328
464.078	0.086	L	1640270	1640354
464.794	0.166	R	1640986	1641150
464.786	0.21	L	1640978	1641186
466.92	0.018	R	1643112	1643128
466.902	0.058	L	1643094	1643150
467.738	0.01	R	1643930	1643938
467.728	0.028	L	1643920	1643946
469.888	0.054	L	1646080	1646132
469.892	0.09	R	1646084	1646172
471.672	0.166	R	1647864	1648028
471.672	0.172	L	1647864	1648034
474.868	0.048	R	1651060	1651106
474.872	0.062	L	1651064	1651124
