participant_id	trial_type	accuracy
sub-24017	BY	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	0
sub-24017	BY	1
sub-24017	BY	0
sub-24017	AY	0
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AY	0
sub-24017	BY	0
sub-24017	AX	0
sub-24017	AY	0
sub-24017	AX	0
sub-24017	AX	0
sub-24017	BY	0
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	1
sub-24017	BX	1
sub-24017	AX	0
sub-24017	BY	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AY	0
sub-24017	AX	0
sub-24017	AX	1
sub-24017	BY	1
sub-24017	AX	0
sub-24017	AX	1
sub-24017	BY	1
sub-24017	AX	0
sub-24017	BX	0
sub-24017	AX	1
sub-24017	AY	0
sub-24017	AX	1
sub-24017	AY	0
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AY	1
sub-24017	n/a	n/a
sub-24017	AY	0
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	1
sub-24017	BX	1
sub-24017	BY	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AY	0
sub-24017	AX	1
sub-24017	AY	0
sub-24017	AY	1
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	0
sub-24017	AX	1
sub-24017	AX	0
sub-24017	AX	1
sub-24017	BY	1
sub-24017	AX	1
sub-24017	BX	0
sub-24017	AX	1
sub-24017	BX	1
sub-24017	AX	1
sub-24017	BX	1
sub-24017	BX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	BY	0
sub-24017	AX	1
sub-24017	BY	1
sub-24017	AY	0
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	1
sub-24017	BX	1
sub-24017	AX	1
sub-24017	BX	1
sub-24017	n/a	n/a
sub-24017	AX	1
sub-24017	BX	1
sub-24017	AY	1
sub-24017	AX	0
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	BY	1
sub-24017	AX	1
sub-24017	AX	0
sub-24017	BY	1
sub-24017	AX	0
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	0
sub-24017	AX	1
sub-24017	BX	1
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	1
sub-24017	AX	0
sub-24017	AY	0
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	1
sub-24017	BY	1
sub-24017	AX	1
sub-24017	AX	0
sub-24017	BX	0
sub-24017	AX	0
sub-24017	BX	1
sub-24017	AY	1
sub-24017	AX	1
sub-24017	AX	0
sub-24017	BX	1
sub-24017	AX	0
sub-24017	AX	0
sub-24017	AX	1
sub-24017	AX	0
sub-24017	AX	1
sub-24017	AX	0
sub-24017	BX	0
sub-24017	AX	1
sub-24017	AX	1
sub-24017	AX	1
sub-24017	n/a	n/a
