onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.032	0.164	L	2580340	2580502	956.4	537.1	2328
0.01	0.216	R	2580318	2580532	1032.2	495.4	1839
0.526	0.098	R	2580834	2580930	709.0	532.5	1753
0.54	0.088	L	2580848	2580934	701.9	572.4	2239
0.652	0.024	L	2580960	2580982	839.3	501.8	2306
0.7	1.218	L	2581008	2582224	860.6	376.9	2260
0.652	3.854	R	2580960	2584812	893.1	569.3	1703
1.94	2.568	L	2582248	2584814	869.5	449.7	2224
4.526	2.236	L	2584834	2587068	884.5	443.2	2220
4.526	2.236	R	2584834	2587068	941.5	582.9	1716
6.814	0.132	L	2587122	2587252	1425.3	472.5	2168
6.814	0.14	R	2587122	2587260	1499.3	582.5	1637
6.998	0.182	R	2587306	2587486	1505.0	873.1	1457
6.97	0.212	L	2587278	2587488	1399.3	725.5	1989
7.2	0.388	L	2587508	2587894	1500.2	584.2	2110
7.2	0.388	R	2587508	2587894	1603.0	598.2	1687
7.77	0.288	L	2588078	2588364	894.0	537.9	2119
7.776	0.284	R	2588084	2588366	905.1	622.3	1713
8.086	0.212	L	2588394	2588604	746.1	509.6	2180
8.102	0.202	R	2588410	2588610	884.3	651.6	1693
8.326	0.336	L	2588634	2588968	893.9	597.2	2044
8.328	0.346	R	2588636	2588980	952.6	660.6	1660
9.014	0.038	L	2589322	2589358	895.2	1021.4	1720
9.078	0.064	R	2589386	2589448	982.0	671.8	1721
9.178	0.094	L	2589486	2589578	699.9	662.2	2091
9.29	0.102	L	2589598	2589698	713.3	558.1	2181
9.176	0.218	R	2589484	2589700	803.9	561.8	1846
9.42	0.688	R	2589728	2590414	950.9	587.8	1706
9.424	0.724	L	2589732	2590454	868.6	527.8	2164
10.196	0.05	L	2590504	2590552	815.5	951.3	1832
10.266	0.03	L	2590574	2590602	810.4	781.2	1988
10.298	0.08	R	2590606	2590684	927.0	662.3	1759
10.318	0.064	L	2590626	2590688	857.5	593.2	2168
10.408	0.052	L	2590716	2590766	1008.9	498.2	2256
10.48	0.09	L	2590788	2590876	1038.2	375.0	2371
10.406	0.168	R	2590714	2590880	1061.3	614.4	1808
10.598	0.352	L	2590906	2591256	893.1	488.6	2234
10.598	0.352	R	2590906	2591256	976.9	526.2	1839
10.994	0.142	R	2591302	2591442	1389.0	479.4	1752
10.998	0.14	L	2591306	2591444	1330.1	505.5	2096
11.17	0.738	L	2591478	2592214	1529.0	506.2	2135
11.168	0.74	R	2591476	2592214	1584.9	508.2	1770
12.058	0.078	L	2592366	2592442	1539.6	469.0	2164
12.058	0.08	R	2592366	2592444	1554.4	477.2	1805
12.19	0.65	L	2592498	2593146	861.4	478.4	2273
12.194	0.646	R	2592502	2593146	981.4	547.4	1882
13.188	3.102	R	2593496	2596596	968.1	587.9	1678
13.31	4.532	L	2593618	2598148	849.6	461.2	2153
16.306	1.536	R	2596614	2598148	967.5	574.0	1705
17.88	1.43	R	2598188	2599616	905.7	565.1	1567
17.86	1.452	L	2598168	2599618	905.3	417.6	2090
19.346	0.042	L	2599654	2599694	1187.7	433.3	1932
19.346	0.044	R	2599654	2599696	1226.1	491.6	1520
19.43	0.146	L	2599738	2599882	719.3	386.6	2126
19.432	0.144	R	2599740	2599882	725.3	523.6	1616
19.6	0.634	L	2599908	2600540	612.3	468.0	2152
19.6	0.634	R	2599908	2600540	626.7	554.4	1692
20.366	0.138	L	2600674	2600810	770.8	437.9	2018
20.366	0.138	R	2600674	2600810	795.7	603.9	1502
20.528	0.438	L	2600836	2601272	867.9	398.3	2048
20.528	0.438	R	2600836	2601272	891.3	588.7	1532
21.39	0.038	L	2601698	2601734	798.4	659.3	1946
21.448	0.832	L	2601756	2602586	857.1	386.8	2129
21.36	0.92	R	2601668	2602586	932.8	532.3	1613
22.38	0.022	L	2602688	2602708	-154.4	365.7	2558
22.338	0.112	R	2602646	2602756	277.9	606.0	1497
22.488	0.086	L	2602796	2602880	-72.2	255.6	2369
22.48	0.16	R	2602788	2602946	101.8	602.7	1563
22.702	0.852	L	2603010	2603860	873.5	340.8	2314
22.698	0.86	R	2603006	2603864	920.1	574.5	1698
23.864	0.036	L	2604172	2604206	2221.7	292.7	2129
23.832	0.068	R	2604140	2604206	2286.3	332.0	1527
23.952	0.334	R	2604260	2604592	1491.0	517.9	1720
23.95	0.338	L	2604258	2604594	1398.5	354.2	2335
24.322	0.182	L	2604630	2604810	1701.7	352.3	2356
24.32	0.184	R	2604628	2604810	1776.3	494.0	1775
24.654	0.022	L	2604962	2604982	1700.3	368.2	2338
24.654	0.022	R	2604962	2604982	1764.8	503.5	1763
24.73	0.2	L	2605038	2605236	957.2	376.7	2451
24.73	0.202	R	2605038	2605238	959.0	556.3	1806
24.958	0.296	R	2605266	2605560	841.5	516.0	1867
24.958	0.306	L	2605266	2605570	805.8	432.1	2438
25.614	0.03	L	2605922	2605950	1421.0	578.4	2096
25.618	0.032	R	2605926	2605956	1672.1	377.6	1716
25.7	0.196	L	2606008	2606202	863.5	550.1	2351
25.712	0.184	R	2606020	2606202	908.0	663.3	1858
25.922	1.53	L	2606230	2607758	909.8	450.3	1971
27.47	0.386	L	2607778	2608162	883.4	420.2	2065
25.922	1.934	R	2606230	2608162	934.5	546.6	1535
27.894	0.526	L	2608202	2608726	597.0	416.2	2079
27.896	0.93	R	2608204	2609132	609.9	510.3	1594
29.012	0.26	L	2609320	2609578	937.8	420.5	2232
29.01	0.264	R	2609318	2609580	939.1	580.4	1612
29.338	0.024	R	2609646	2609668	216.5	525.0	1607
29.398	0.07	L	2609706	2609774	147.4	286.2	2210
29.378	0.092	R	2609686	2609776	251.7	393.4	1665
29.844	0.056	R	2610152	2610206	880.0	877.3	1377
29.988	0.172	R	2610296	2610466	898.4	530.0	1679
30.048	0.116	L	2610356	2610470	871.8	424.4	2205
30.184	0.194	R	2610492	2610684	967.5	593.2	1598
30.184	4.522	L	2610492	2615012	902.1	446.1	1995
34.726	1.412	L	2615034	2616444	911.6	461.1	1897
30.4	5.738	R	2610708	2616444	930.5	541.3	1543
36.18	0.096	R	2616488	2616582	483.6	561.4	1563
36.18	0.098	L	2616488	2616584	507.8	413.6	2051
36.318	0.06	L	2616626	2616684	919.8	401.2	2075
