onset	duration	eye	startTime	stopTime
0.254	0.184	R	2580562	2580744
0.272	0.174	L	2580580	2580752
8.712	0.202	L	2589020	2589220
8.714	0.21	R	2589022	2589230
12.884	0.172	R	2593192	2593362
12.888	0.188	L	2593196	2593382
21.004	0.236	R	2601312	2601546
21.006	0.276	L	2601314	2601588
23.628	0.142	R	2603936	2604076
23.642	0.184	L	2603950	2604132
25.306	0.186	R	2605614	2605798
25.304	0.2	L	2605612	2605810
29.522	0.242	R	2609830	2610070
29.516	0.284	L	2609824	2610106
37.656	0.542	R	2617964	2618504
37.654	0.548	L	2617962	2618508
39.22	0.336	R	2619528	2619862
39.202	0.368	L	2619510	2619876
42.128	0.354	L	2622436	2622788
42.142	0.398	R	2622450	2622846
50.272	0.26	L	2630580	2630838
50.29	0.28	R	2630598	2630876
53.614	0.048	L	2633922	2633968
54.916	0.21	R	2635224	2635432
54.918	0.258	L	2635226	2635482
63.238	0.222	L	2643546	2643766
63.232	0.23	R	2643540	2643768
69.744	0.008	L	2650052	2650058
71.396	0.06	R	2651704	2651762
71.382	0.118	L	2651690	2651806
71.812	0.308	L	2652120	2652426
71.816	0.314	R	2652124	2652436
74.286	0.13	R	2654594	2654722
74.278	0.148	L	2654586	2654732
79.968	0.216	R	2660276	2660490
79.966	0.266	L	2660274	2660538
88.41	0.126	R	2668718	2668842
88.396	0.19	L	2668704	2668892
89.92	0.294	R	2670228	2670520
89.914	0.332	L	2670222	2670552
90.358	0.168	R	2670666	2670832
90.34	0.598	L	2670648	2671244
91.45	1.064	L	2671758	2672820
92.588	0.234	L	2672896	2673128
92.96	0.022	L	2673268	2673288
93.682	0.026	L	2673990	2674014
93.972	0.078	L	2674280	2674356
95.176	0.446	L	2675484	2675928
96.174	0.028	L	2676482	2676508
96.336	0.21	L	2676644	2676852
96.34	0.226	R	2676648	2676872
98.936	0.236	R	2679244	2679478
98.934	0.39	L	2679242	2679630
139.662	0.164	R	2719970	2720132
139.664	0.166	L	2719972	2720136
144.01	0.132	R	2724318	2724448
144.002	0.158	L	2724310	2724466
145.642	0.202	L	2725950	2726150
145.644	0.312	R	2725952	2726262
147.618	0.176	R	2727926	2728100
147.624	0.182	L	2727932	2728112
152.098	0.024	L	2732406	2732428
153.052	0.008	L	2733360	2733366
153.184	0.096	L	2733492	2733586
160.688	0.046	L	2740996	2741040
163.908	0.012	R	2744216	2744226
163.882	0.786	L	2744190	2744974
165.036	0.222	L	2745344	2745564
165.394	0.03	L	2745702	2745730
165.724	0.034	L	2746032	2746064
165.998	0.07	L	2746306	2746374
166.344	0.06	L	2746652	2746710
169.936	0.056	L	2750244	2750298
171.684	0.238	R	2751992	2752228
171.668	0.562	L	2751976	2752536
178.782	0.156	R	2759090	2759244
178.73	0.482	L	2759038	2759518
179.94	0.13	L	2760248	2760376
180.174	0.032	L	2760482	2760512
182.68	0.284	L	2762988	2763270
183.462	0.148	L	2763770	2763916
185.834	0.222	R	2766142	2766362
185.778	0.56	L	2766086	2766644
186.662	0.202	L	2766970	2767170
187.398	0.04	L	2767706	2767744
189.086	0.076	L	2769394	2769468
190.178	0.214	R	2770486	2770698
190.172	0.27	L	2770480	2770748
190.616	0.148	L	2770924	2771070
191.006	0.134	L	2771314	2771446
195.042	0.03	L	2775350	2775378
197.364	0.086	L	2777672	2777756
197.734	0.414	L	2778042	2778454
204.816	0.012	R	2785124	2785134
204.764	0.284	L	2785072	2785354
210.482	0.556	L	2790790	2791344
211.18	0.504	L	2791488	2791990
219.218	0.014	L	2799526	2799538
223.232	0.188	R	2803540	2803726
223.208	0.294	L	2803516	2803808
224.044	0.508	L	2804352	2804858
225.682	0.388	L	2805990	2806376
232.094	0.102	R	2812402	2812502
231.998	0.508	L	2812306	2812812
233.726	0.17	L	2814034	2814202
234.036	0.596	L	2814344	2814938
235.32	0.228	R	2815628	2815854
235.3	0.356	L	2815608	2815962
235.804	0.556	L	2816112	2816666
236.918	0.09	R	2817226	2817314
236.872	0.468	L	2817180	2817646
238.332	0.144	R	2818640	2818782
238.322	0.388	L	2818630	2819016
239.512	0.19	R	2819820	2820008
239.506	0.304	L	2819814	2820116
240.11	0.168	L	2820418	2820584
243.886	0.136	R	2824194	2824328
243.878	0.27	L	2824186	2824454
244.54	0.734	L	2824848	2825580
245.428	0.012	L	2825736	2825746
246.234	0.012	R	2826542	2826552
246.222	0.038	L	2826530	2826566
248.874	0.022	L	2829182	2829202
252.292	0.372	L	2832600	2832970
252.806	0.708	L	2833114	2833820
255.106	0.232	R	2835414	2835644
255.096	0.326	L	2835404	2835728
255.61	0.04	L	2835918	2835956
256.1	0.146	R	2836408	2836552
256.088	0.212	L	2836396	2836606
257.432	0.19	R	2837740	2837928
257.424	0.262	L	2837732	2837992
258.188	0.024	R	2838496	2838518
258.166	0.082	L	2838474	2838554
259.64	0.156	L	2839948	2840102
261.274	0.144	R	2841582	2841724
261.266	0.41	L	2841574	2841982
261.766	0.01	L	2842074	2842082
262.524	0.122	R	2842832	2842952
262.486	0.48	L	2842794	2843272
268.552	0.232	R	2848860	2849090
268.514	0.386	L	2848822	2849206
278.576	0.374	L	2858884	2859256
278.586	0.406	R	2858894	2859298
281.138	0.166	R	2861446	2861610
281.13	0.316	L	2861438	2861752
284.894	0.016	L	2865202	2865216
288.086	0.136	R	2868394	2868528
288.08	0.152	L	2868388	2868538
294.806	0.07	R	2875114	2875182
294.792	0.096	L	2875100	2875194
299.83	0.144	R	2880138	2880280
299.824	0.156	L	2880132	2880286
301.238	0.07	L	2881546	2881614
308.666	0.016	L	2888974	2888988
310.752	0.206	R	2891060	2891264
310.668	0.562	L	2890976	2891536
