participant_id	condition	accuracy	reaction_time
sub-21835	congruent	1	0.442
sub-21835	incongruent	0	0.287
sub-21835	incongruent	0	0.290
sub-21835	incongruent	1	0.359
sub-21835	congruent	1	0.280
sub-21835	congruent	1	0.272
sub-21835	congruent	1	0.320
sub-21835	incongruent	0	0.305
sub-21835	incongruent	0	0.297
sub-21835	congruent	1	0.377
sub-21835	congruent	1	0.292
sub-21835	congruent	1	0.317
sub-21835	incongruent	0	0.261
sub-21835	congruent	1	0.281
sub-21835	incongruent	0	0.437
sub-21835	incongruent	1	0.399
sub-21835	incongruent	0	0.301
sub-21835	incongruent	0	0.271
sub-21835	incongruent	0	0.287
sub-21835	incongruent	1	0.379
sub-21835	congruent	1	0.333
sub-21835	congruent	1	0.296
sub-21835	incongruent	0	0.247
sub-21835	congruent	1	0.276
sub-21835	congruent	0	0.267
sub-21835	incongruent	1	0.201
sub-21835	congruent	1	0.324
sub-21835	congruent	1	0.308
sub-21835	incongruent	0	0.315
sub-21835	incongruent	1	0.370
sub-21835	incongruent	1	0.365
sub-21835	congruent	1	0.350
sub-21835	incongruent	0	0.305
sub-21835	congruent	1	0.255
sub-21835	congruent	1	0.346
sub-21835	congruent	1	0.272
sub-21835	congruent	1	0.314
sub-21835	congruent	1	0.305
sub-21835	congruent	1	0.273
sub-21835	incongruent	0	0.316
sub-21835	incongruent	0	0.328
sub-21835	incongruent	1	0.352
sub-21835	congruent	1	0.334
sub-21835	congruent	1	0.262
sub-21835	congruent	1	0.304
sub-21835	incongruent	0	0.233
sub-21835	incongruent	0	0.243
sub-21835	incongruent	0	0.328
sub-21835	congruent	1	0.306
sub-21835	incongruent	1	0.479
sub-21835	congruent	1	0.267
sub-21835	incongruent	1	0.307
sub-21835	incongruent	0	0.247
sub-21835	congruent	1	0.327
sub-21835	congruent	1	0.307
sub-21835	congruent	1	0.270
sub-21835	congruent	1	0.217
sub-21835	incongruent	1	0.380
sub-21835	incongruent	1	0.431
sub-21835	incongruent	0	0.270
sub-21835	congruent	1	0.670
sub-21835	incongruent	0	0.254
sub-21835	congruent	0	0.246
sub-21835	congruent	0	0.257
sub-21835	incongruent	1	0.290
sub-21835	incongruent	0	0.286
sub-21835	incongruent	0	0.330
sub-21835	incongruent	1	0.305
sub-21835	congruent	1	0.334
sub-21835	congruent	1	0.297
sub-21835	incongruent	0	0.284
sub-21835	incongruent	1	0.337
sub-21835	incongruent	0	0.247
sub-21835	incongruent	1	0.349
sub-21835	congruent	1	0.282
sub-21835	congruent	0	0.275
sub-21835	congruent	1	0.248
sub-21835	incongruent	0	0.357
sub-21835	congruent	1	0.262
sub-21835	congruent	0	0.301
sub-21835	incongruent	0	0.245
sub-21835	incongruent	0	0.353
sub-21835	incongruent	1	0.316
sub-21835	incongruent	1	0.319
sub-21835	congruent	1	0.283
sub-21835	congruent	1	0.347
sub-21835	incongruent	1	0.382
sub-21835	congruent	1	0.336
sub-21835	congruent	1	0.254
sub-21835	incongruent	0	0.310
sub-21835	congruent	1	0.253
sub-21835	incongruent	0	0.287
sub-21835	incongruent	0	0.337
sub-21835	congruent	1	0.321
sub-21835	congruent	1	0.272
sub-21835	congruent	1	0.307
sub-21835	incongruent	0	0.280
sub-21835	incongruent	0	0.268
sub-21835	congruent	1	0.308
sub-21835	incongruent	1	0.471
sub-21835	incongruent	0	0.302
sub-21835	congruent	1	0.264
sub-21835	congruent	1	0.263
sub-21835	congruent	1	0.301
sub-21835	incongruent	1	0.473
sub-21835	incongruent	0	0.339
sub-21835	incongruent	1	0.423
sub-21835	congruent	1	0.305
sub-21835	incongruent	0	0.332
sub-21835	congruent	1	0.243
sub-21835	incongruent	1	0.309
sub-21835	congruent	1	0.285
sub-21835	congruent	1	0.285
sub-21835	congruent	1	0.291
sub-21835	incongruent	1	0.418
sub-21835	congruent	1	0.262
sub-21835	congruent	1	0.165
sub-21835	incongruent	0	0.246
sub-21835	congruent	1	0.280
sub-21835	incongruent	1	0.288
sub-21835	incongruent	1	0.491
sub-21835	incongruent	0	0.289
sub-21835	incongruent	0	0.260
sub-21835	incongruent	0	0.331
sub-21835	incongruent	0	0.339
sub-21835	incongruent	1	0.488
sub-21835	incongruent	1	0.367
sub-21835	congruent	1	0.289
sub-21835	incongruent	1	0.391
sub-21835	incongruent	0	0.278
sub-21835	congruent	0	0.274
sub-21835	congruent	1	0.420
sub-21835	incongruent	1	0.417
sub-21835	incongruent	1	0.272
sub-21835	congruent	1	0.440
sub-21835	congruent	1	0.340
sub-21835	congruent	1	0.307
sub-21835	congruent	1	0.307
sub-21835	congruent	1	0.265
sub-21835	congruent	1	0.262
sub-21835	incongruent	0	0.322
sub-21835	incongruent	0	0.308
sub-21835	incongruent	1	0.357
sub-21835	congruent	1	0.282
sub-21835	congruent	1	0.302
sub-21835	incongruent	0	0.289
sub-21835	incongruent	1	0.412
sub-21835	incongruent	0	0.287
sub-21835	congruent	1	0.350
sub-21835	congruent	1	0.308
sub-21835	incongruent	1	0.400
sub-21835	incongruent	1	0.341
sub-21835	incongruent	1	0.424
sub-21835	congruent	1	0.291
sub-21835	congruent	1	0.279
sub-21835	incongruent	1	0.444
sub-21835	congruent	1	0.346
sub-21835	incongruent	0	0.289
sub-21835	congruent	1	0.309
sub-21835	incongruent	0	0.296
sub-21835	congruent	1	0.313
sub-21835	congruent	1	0.271
sub-21835	incongruent	0	0.313
sub-21835	congruent	1	0.248
sub-21835	incongruent	0	0.333
sub-21835	incongruent	0	0.286
sub-21835	congruent	1	0.373
sub-21835	congruent	1	0.304
sub-21835	incongruent	0	0.263
sub-21835	incongruent	0	0.285
sub-21835	congruent	1	0.375
sub-21835	congruent	1	0.328
sub-21835	congruent	1	0.331
sub-21835	incongruent	0	0.233
sub-21835	congruent	1	0.278
sub-21835	congruent	1	0.248
sub-21835	incongruent	0	0.177
sub-21835	congruent	1	0.374
sub-21835	congruent	1	0.282
sub-21835	congruent	0	0.249
sub-21835	incongruent	0	0.632
sub-21835	congruent	1	0.291
sub-21835	congruent	1	0.322
sub-21835	congruent	1	0.306
sub-21835	incongruent	0	0.315
sub-21835	incongruent	1	0.385
sub-21835	congruent	1	0.300
sub-21835	congruent	1	0.323
sub-21835	incongruent	1	0.319
sub-21835	incongruent	0	0.286
sub-21835	incongruent	1	0.371
sub-21835	congruent	1	0.318
sub-21835	incongruent	1	0.440
sub-21835	congruent	1	0.382
sub-21835	incongruent	1	0.409
sub-21835	congruent	0	0.365
sub-21835	incongruent	0	0.256
sub-21835	congruent	1	0.341
sub-21835	incongruent	1	0.453
sub-21835	incongruent	1	0.346
sub-21835	incongruent	0	0.366
sub-21835	congruent	0	0.315
sub-21835	incongruent	1	0.410
sub-21835	congruent	1	0.319
sub-21835	incongruent	0	0.270
sub-21835	incongruent	0	0.434
sub-21835	congruent	1	0.345
sub-21835	congruent	1	0.311
sub-21835	congruent	1	0.315
sub-21835	incongruent	1	0.435
sub-21835	congruent	1	0.266
sub-21835	congruent	1	0.229
sub-21835	incongruent	0	0.208
sub-21835	congruent	1	0.310
sub-21835	congruent	1	0.413
sub-21835	incongruent	1	0.392
sub-21835	incongruent	0	0.252
sub-21835	incongruent	1	0.350
sub-21835	congruent	1	0.358
sub-21835	congruent	1	0.263
sub-21835	incongruent	1	0.226
sub-21835	congruent	1	0.202
sub-21835	incongruent	0	0.214
sub-21835	incongruent	1	0.236
sub-21835	incongruent	0	0.190
sub-21835	incongruent	0	0.189
sub-21835	congruent	1	0.256
sub-21835	congruent	1	0.233
sub-21835	congruent	1	0.326
sub-21835	congruent	1	0.238
sub-21835	incongruent	0	0.254
sub-21835	congruent	0	0.213
sub-21835	incongruent	1	0.158
sub-21835	congruent	1	0.269
sub-21835	incongruent	1	0.232
sub-21835	incongruent	0	0.199
sub-21835	congruent	0	0.188
sub-21835	incongruent	0	0.256
sub-21835	congruent	1	0.313
sub-21835	congruent	1	0.279
