onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.437	0.028	L	1764669	1764696	788.6	413.2	928.2	510.4	3.34	185
0.437	0.032	R	1764669	1764700	860.6	404.3	1014.7	555.2	4.24	193
0.614	0.016	R	1764846	1764861	1010.9	564.0	1000.8	523.0	0.83	75
3.238	0.154	R	1767470	1767623	997.1	518.5	989.7	484.3	0.69	3270
3.237	0.176	L	1767469	1767644	945.8	516.6	926.6	540.6	0.60	3214
7.203	0.048	R	1771435	1771482	981.6	523.9	1431.2	472.5	8.77	250
7.203	0.051	L	1771435	1771485	939.6	551.8	1386.0	485.3	8.75	240
8.024	0.041	L	1772256	1772296	1377.5	528.7	999.1	524.2	7.34	275
8.024	0.042	R	1772256	1772297	1427.5	489.6	1047.9	484.8	7.36	254
8.688	0.015	L	1772920	1772934	988.7	522.5	949.0	521.4	0.78	74
8.687	0.017	R	1772919	1772935	1063.8	556.8	1020.3	560.8	0.86	76
10.271	0.016	L	1774503	1774518	998.4	551.8	954.0	547.5	0.88	77
11.276	0.027	L	1775508	1775534	935.2	537.8	728.0	523.7	4.07	234
11.277	0.028	R	1775509	1775536	987.6	545.7	791.1	522.6	3.88	213
11.744	0.025	L	1775976	1776000	723.7	516.2	567.8	511.1	3.04	190
11.745	0.026	R	1775977	1776002	769.1	501.5	607.0	482.9	3.18	190
12.124	0.039	R	1776356	1776394	605.9	511.3	969.3	514.8	7.09	267
12.125	0.039	L	1776357	1776395	560.9	518.6	908.2	529.6	6.78	242
12.574	0.02	L	1776806	1776825	911.3	526.0	970.5	542.1	1.21	79
12.575	0.02	R	1776807	1776826	993.7	548.8	1055.2	546.0	1.21	82
13.038	0.017	R	1777270	1777286	1050.9	555.9	1003.7	557.2	0.93	81
13.039	0.016	L	1777271	1777286	979.7	528.1	936.0	528.6	0.86	74
15.389	0.044	L	1779621	1779664	963.4	535.0	372.1	544.6	11.42	381
15.391	0.046	R	1779623	1779668	967.2	540.3	374.2	541.9	11.45	359
16.735	0.185	R	1780967	1781151	960.5	518.2	995.0	473.4	1.12	3270
16.73	0.207	L	1780962	1781168	914.4	545.0	936.3	530.0	0.52	3270
17.102	0.017	R	1781334	1781350	1004.7	514.5	1049.6	520.4	0.89	77
23.822	0.043	L	1788054	1788096	949.0	566.1	490.9	543.9	8.94	336
23.824	0.045	R	1788056	1788100	968.9	559.8	514.2	528.8	8.88	311
24.219	0.036	L	1788451	1788486	459.7	530.7	140.4	525.0	6.00	251
24.221	0.037	R	1788453	1788489	465.4	516.8	144.5	508.9	6.02	228
24.751	0.052	R	1788983	1789034	139.9	548.9	882.1	538.3	14.11	424
24.752	0.052	L	1788984	1789035	146.7	566.5	819.8	536.2	12.81	378
25.017	0.12	R	1789249	1789368	894.2	536.0	291.6	482.0	11.63	625
25.014	0.155	L	1789246	1789400	839.2	526.9	266.0	531.0	11.00	3270
25.262	0.021	L	1789494	1789514	255.6	552.5	165.3	555.7	1.68	121
25.263	0.022	R	1789495	1789516	282.6	541.6	185.7	538.2	1.80	129
25.487	0.052	R	1789719	1789770	194.9	522.4	944.9	509.6	14.29	429
25.488	0.053	L	1789720	1789772	167.7	532.8	876.4	541.1	13.50	370
25.727	0.017	R	1789959	1789975	934.0	508.5	984.1	520.2	1.02	89
25.729	0.016	L	1789961	1789976	907.5	517.7	951.6	528.1	0.89	81
28.092	0.054	L	1792324	1792377	953.4	538.2	215.4	476.2	14.18	402
28.093	0.056	R	1792325	1792380	997.3	552.8	246.8	482.1	14.43	372
29.334	0.051	R	1793566	1793616	226.0	488.6	899.6	531.3	12.93	376
29.336	0.05	L	1793568	1793617	268.6	494.0	869.1	526.8	11.52	336
29.678	0.027	R	1793910	1793936	899.1	512.5	1055.5	521.5	3.09	170
29.679	0.027	L	1793911	1793937	892.8	555.1	1022.2	567.2	2.56	139
29.993	0.015	L	1794225	1794239	1016.1	531.7	977.2	535.2	0.77	71
29.992	0.016	R	1794224	1794239	1048.0	541.0	1005.7	548.8	0.85	73
32.289	0.035	L	1796521	1796555	978.2	537.6	698.5	541.1	5.50	238
32.29	0.035	R	1796522	1796556	978.4	545.0	687.5	555.6	5.72	217
32.646	0.015	R	1796878	1796892	669.6	575.0	630.5	571.3	0.77	72
33.498	0.041	R	1797730	1797770	673.0	547.0	959.2	531.0	5.63	218
33.5	0.04	L	1797732	1797771	654.4	508.1	928.7	500.9	5.39	187
33.836	0.024	R	1798068	1798091	979.6	534.8	1039.7	525.2	1.20	60
33.911	0.021	R	1798143	1798163	1043.3	536.1	1108.8	531.2	1.29	84
33.914	0.019	L	1798146	1798164	1006.7	539.7	1071.0	541.5	1.27	105
34.122	0.018	R	1798354	1798371	1105.1	546.6	1055.5	548.8	0.98	81
34.124	0.017	L	1798356	1798372	1072.3	512.9	1024.5	514.8	0.94	80
34.31	0.018	L	1798542	1798559	1032.8	524.2	985.4	523.3	0.94	72
34.311	0.019	R	1798543	1798561	1044.7	556.6	986.4	556.4	1.15	85
35.596	0.166	R	1799828	1799993	954.6	570.9	986.0	515.4	1.27	3270
35.591	0.182	L	1799823	1800004	972.2	578.3	975.9	531.1	0.94	1593
38.899	0.016	R	1803131	1803146	965.2	554.6	1010.1	553.7	0.89	76
40.683	0.032	R	1804915	1804946	971.5	560.1	1259.5	552.5	5.74	280
40.682	0.034	L	1804914	1804947	940.8	570.2	1211.3	573.8	5.39	230
42.575	0.022	L	1806807	1806828	1062.9	559.6	978.9	556.8	1.68	111
42.577	0.024	R	1806809	1806832	1073.3	552.1	982.4	546.2	1.82	107
44.924	0.037	R	1809156	1809192	977.0	554.3	1287.7	527.4	6.21	247
44.926	0.037	L	1809158	1809194	973.6	578.7	1270.5	574.7	5.91	228
46.201	0.02	L	1810433	1810452	1028.5	570.9	953.8	564.6	1.50	125
46.2	0.024	R	1810432	1810455	1034.5	545.3	932.1	553.9	2.05	125
46.485	0.015	L	1810717	1810731	931.1	578.9	892.4	591.6	0.81	80
46.668	0.206	R	1810900	1811105	883.8	567.2	918.1	538.8	0.89	2549
46.667	0.211	L	1810899	1811109	885.7	558.6	894.7	543.7	0.35	3076
47.033	0.016	R	1811265	1811280	929.4	538.3	968.4	546.1	0.79	66
47.032	0.018	L	1811264	1811281	905.3	552.9	958.3	556.4	1.06	86
48.743	0.014	R	1812975	1812988	977.0	535.4	939.9	531.5	0.74	77
49.216	0.044	L	1813448	1813491	950.9	597.4	361.4	586.0	11.54	409
49.216	0.047	R	1813448	1813494	971.6	547.0	374.1	556.4	11.69	382
49.471	0.107	R	1813703	1813809	350.9	567.6	2051.3	562.9	31.32	500
49.473	0.108	L	1813705	1813812	378.2	594.2	1945.8	622.3	28.85	414
49.796	0.028	R	1814028	1814055	1978.4	598.9	1744.4	550.9	4.37	251
49.795	0.03	L	1814027	1814056	1971.8	627.4	1697.8	570.6	5.12	312
50.42	0.052	L	1814652	1814703	1686.6	562.3	969.5	553.1	13.87	414
50.422	0.052	R	1814654	1814705	1720.4	576.0	1037.9	531.2	13.23	377
51.005	0.02	R	1815237	1815256	1010.8	550.6	943.1	536.0	1.39	121
51.006	0.019	L	1815238	1815256	972.0	551.8	908.9	522.8	1.39	119
51.245	0.017	R	1815477	1815493	945.3	537.3	988.4	545.5	0.88	74
52.153	0.015	R	1816385	1816399	972.6	541.8	932.9	534.1	0.81	81
53.717	0.06	L	1817949	1818008	961.2	576.8	274.5	564.3	13.39	328
53.718	0.063	R	1817950	1818012	962.2	554.4	279.3	541.8	13.29	296
54.144	0.031	L	1818376	1818406	273.4	546.5	14.3	571.1	4.80	249
54.144	0.032	R	1818376	1818407	245.1	560.5	-14.7	569.5	4.80	213
54.599	0.015	R	1818831	1818845	-17.1	588.9	22.6	593.7	0.73	65
55.043	0.057	R	1819275	1819331	35.7	576.0	866.6	533.7	15.88	445
55.044	0.057	L	1819276	1819332	86.4	562.5	841.7	525.9	14.43	384
55.349	0.022	R	1819581	1819602	872.8	520.6	959.6	551.2	1.84	134
55.348	0.024	L	1819580	1819603	868.8	511.2	959.4	534.2	1.87	110
61.9	0.048	R	1826132	1826179	979.3	564.5	1582.1	536.3	11.80	385
61.901	0.049	L	1826133	1826181	965.8	544.2	1547.5	541.4	11.37	329
62.941	0.046	L	1827173	1827218	1574.9	553.4	996.7	525.0	11.30	400
62.94	0.05	R	1827172	1827221	1551.0	543.5	985.4	519.1	11.05	329
63.223	0.017	L	1827455	1827471	971.5	553.8	919.7	548.3	1.04	91
63.225	0.017	R	1827457	1827473	971.8	556.0	915.3	558.0	1.13	108
63.639	0.015	L	1827871	1827885	879.5	546.1	837.5	546.9	0.84	81
63.639	0.015	R	1827871	1827885	904.3	534.9	864.5	537.9	0.79	76
63.869	0.022	L	1828101	1828122	854.8	549.0	942.4	543.1	1.75	131
63.869	0.023	R	1828101	1828123	874.8	565.5	971.1	547.1	1.95	133
64.287	0.195	L	1828519	1828713	943.3	579.7	938.9	531.6	0.97	2025
64.287	0.196	R	1828519	1828714	973.4	547.4	969.3	516.3	0.63	2655
