onset	duration	eye	startTime	stopTime
5.452	0.026	R	2477476	2477500
5.444	0.048	L	2477468	2477514
8.576	0.022	R	2480600	2480620
8.578	0.028	L	2480602	2480628
12.39	0.03	R	2484414	2484442
12.394	0.028	L	2484418	2484444
13.464	0.088	R	2485488	2485574
13.47	0.084	L	2485494	2485576
16.578	0.094	R	2488602	2488694
16.582	0.094	L	2488606	2488698
22.238	0.072	L	2494262	2494332
22.232	0.078	R	2494256	2494332
25.056	0.036	R	2497080	2497114
25.056	0.05	L	2497080	2497128
30.008	0.042	R	2502032	2502072
30.008	0.044	L	2502032	2502074
30.586	0.226	R	2502610	2502834
30.586	0.25	L	2502610	2502858
31.558	0.35	R	2503582	2503930
31.542	0.378	L	2503566	2503942
33.672	0.126	R	2505696	2505820
33.676	0.128	L	2505700	2505826
35.636	0.56	L	2507660	2508218
35.654	0.542	R	2507678	2508218
36.916	0.028	R	2508940	2508966
36.928	0.02	L	2508952	2508970
37.31	0.408	L	2509334	2509740
37.9	1.59	R	2509924	2511512
37.89	1.606	L	2509914	2511518
41.926	0.128	R	2513950	2514076
41.928	0.156	L	2513952	2514106
42.716	0.326	L	2514740	2515064
46.4	0.024	R	2518424	2518446
46.386	0.046	L	2518410	2518454
54.654	0.03	L	2526678	2526706
54.648	0.038	R	2526672	2526708
58.918	0.002	R	2530942	2530942
58.914	0.02	L	2530938	2530956
60.29	0.038	R	2532314	2532350
60.292	0.05	L	2532316	2532364
67.104	0.208	R	2539128	2539334
67.114	0.206	L	2539138	2539342
68.462	0.022	L	2540486	2540506
68.456	0.03	R	2540480	2540508
72.848	0.024	L	2544872	2544894
72.85	0.022	R	2544874	2544894
79.326	0.02	R	2551350	2551368
79.324	0.04	L	2551348	2551386
84.3	0.086	R	2556324	2556408
84.298	0.098	L	2556322	2556418
84.998	0.14	R	2557022	2557160
85.004	0.14	L	2557028	2557166
93.158	0.126	R	2565182	2565306
93.158	0.13	L	2565182	2565310
96.602	0.036	R	2568626	2568660
96.602	0.04	L	2568626	2568664
147.944	0.006	L	2619968	2619972
147.934	0.02	R	2619958	2619976
151.288	0.064	R	2623312	2623374
151.294	0.062	L	2623318	2623378
156.686	0.062	R	2628710	2628770
156.69	0.06	L	2628714	2628772
162.816	0.062	R	2634840	2634900
162.818	0.07	L	2634842	2634910
181.844	0.024	L	2653868	2653890
181.836	0.036	R	2653860	2653894
185.19	0.136	R	2657214	2657348
185.192	0.138	L	2657216	2657352
189.022	0.018	R	2661046	2661062
189.022	0.02	L	2661046	2661064
192.49	0.102	L	2664514	2664614
192.486	0.114	R	2664510	2664622
200.38	0.018	R	2672404	2672420
201.044	0.016	L	2673068	2673082
201.036	0.032	R	2673060	2673090
203.972	0.078	L	2675996	2676072
203.966	0.088	R	2675990	2676076
204.714	0.036	L	2676738	2676772
204.706	0.05	R	2676730	2676778
211.652	0.018	R	2683676	2683692
211.652	0.02	L	2683676	2683694
211.946	0.084	L	2683970	2684052
211.942	0.09	R	2683966	2684054
215.638	0.06	L	2687662	2687720
215.624	0.076	R	2687648	2687722
226.642	0.01	L	2698666	2698674
226.632	0.032	R	2698656	2698686
238.102	0.01	L	2710126	2710134
238.09	0.028	R	2710114	2710140
245.294	0.02	R	2717318	2717336
250.538	0.014	L	2722562	2722574
250.524	0.034	R	2722548	2722580
253.586	0.022	R	2725610	2725630
257.202	0.112	R	2729226	2729336
257.212	0.108	L	2729236	2729342
272.682	0.006	L	2744706	2744710
272.676	0.016	R	2744700	2744714
280.74	0.022	R	2752764	2752784
283.964	0.048	L	2755988	2756034
283.952	0.07	R	2755976	2756044
309.936	0.026	L	2781960	2781984
309.932	0.032	R	2781956	2781986
339.902	0.002	L	2811926	2811926
339.902	0.004	R	2811926	2811928
342.17	0.048	R	2814194	2814240
342.178	0.044	L	2814202	2814244
343.274	0.11	L	2815298	2815406
343.268	0.12	R	2815292	2815410
365.586	0.03	L	2837610	2837638
365.574	0.048	R	2837598	2837644
369.346	0.014	R	2841370	2841382
369.344	0.018	L	2841368	2841384
377.034	0.054	L	2849058	2849110
377.02	0.074	R	2849044	2849116
384.868	0.082	R	2856892	2856972
384.874	0.078	L	2856898	2856974
385.47	0.006	R	2857494	2857498
392.586	0.086	R	2864610	2864694
392.59	0.084	L	2864614	2864696
400.05	0.124	R	2872074	2872196
400.06	0.118	L	2872084	2872200
451.284	0.024	L	2923308	2923330
451.276	0.038	R	2923300	2923336
457.44	0.022	L	2929464	2929484
457.432	0.036	R	2929456	2929490
464.952	0.016	L	2936976	2936990
464.944	0.026	R	2936968	2936992
484.19	0.008	R	2956214	2956220
491.424	0.226	R	2963448	2963672
491.54	0.112	L	2963564	2963674
495.662	0.014	R	2967686	2967698
495.866	0.092	R	2967890	2967980
495.868	0.094	L	2967892	2967984
533.414	0.026	R	3005438	3005462
533.416	0.032	L	3005440	3005470
534.452	0.056	R	3006476	3006530
534.448	0.072	L	3006472	3006542
554.582	0.164	R	3026606	3026768
554.588	0.162	L	3026612	3026772
556.778	0.182	R	3028802	3028982
556.776	0.19	L	3028800	3028988
572.058	0.024	L	3044082	3044104
572.24	0.064	R	3044264	3044326
572.236	0.08	L	3044260	3044338
640.146	0.01	R	3112170	3112178
640.412	0.066	R	3112436	3112500
640.416	0.064	L	3112440	3112502
656.456	0.014	R	3128480	3128492
668.174	0.002	R	3140198	3140198
677.836	0.09	L	3149860	3149948
677.828	0.112	R	3149852	3149962
685.796	0.02	L	3157820	3157838
685.79	0.032	R	3157814	3157844
691.528	0.026	L	3163552	3163576
691.52	0.04	R	3163544	3163582
707.126	0.03	R	3179150	3179178
