onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.128	0.054	L	2472152	2472204	1229.1	969.7	821.9	577.0	12.29	365
0.13	0.056	R	2472154	2472208	1235.0	983.6	840.1	568.4	12.45	353
0.396	0.026	R	2472420	2472444	842.1	564.2	931.2	489.7	2.55	148
0.396	0.028	L	2472420	2472446	827.5	574.6	917.6	510.3	2.43	130
3.11	0.04	R	2475134	2475172	949.5	512.6	1266.4	515.0	6.98	278
3.112	0.04	L	2475136	2475174	937.6	530.5	1228.6	530.3	6.41	257
3.87	0.026	L	2475894	2475918	1115.4	520.1	1000.6	518.9	2.54	152
3.872	0.026	R	2475896	2475920	1133.9	525.0	1031.7	527.3	2.26	134
4.328	0.024	L	2476352	2476374	1004.5	532.6	930.8	527.9	1.64	106
4.328	0.024	R	2476352	2476374	1020.9	526.0	953.0	524.0	1.50	86
4.586	0.096	R	2476610	2476704	939.4	543.2	957.6	538.0	0.42	577
4.584	0.1	L	2476608	2476706	929.6	537.5	951.4	551.0	0.57	970
5.41	0.126	R	2477434	2477558	968.9	543.6	957.1	535.2	0.32	1064
5.406	0.144	L	2477430	2477572	953.4	540.9	956.1	530.3	0.24	1346
8.538	0.122	R	2480562	2480682	960.1	549.1	971.9	566.3	0.47	885
8.54	0.122	L	2480564	2480684	946.4	543.6	963.0	552.5	0.42	1298
10.958	0.036	L	2482982	2483016	937.9	539.5	705.7	526.7	5.15	217
10.96	0.036	R	2482984	2483018	953.1	541.2	740.7	529.7	4.71	195
11.232	0.022	L	2483256	2483276	699.2	533.9	624.4	532.6	1.64	112
11.234	0.022	R	2483258	2483278	720.4	533.2	651.3	533.6	1.51	98
12.354	0.122	L	2484378	2484498	828.2	538.4	958.7	554.4	2.93	1298
12.352	0.13	R	2484376	2484504	827.6	538.2	960.1	530.1	2.95	986
12.66	0.022	L	2484684	2484704	947.8	543.8	1002.0	548.5	1.21	75
12.66	0.022	R	2484684	2484704	965.3	533.1	1022.3	537.4	1.27	80
12.988	0.02	L	2485012	2485030	1003.1	545.0	962.0	548.5	0.92	67
12.99	0.018	R	2485014	2485030	1012.5	531.9	974.3	535.7	0.85	64
13.436	0.176	L	2485460	2485634	964.2	555.7	976.1	594.1	0.90	1334
13.434	0.188	R	2485458	2485644	967.6	550.8	951.6	562.3	0.44	1174
15.174	0.03	L	2487198	2487226	932.3	536.6	776.0	520.3	3.47	174
15.176	0.03	R	2487200	2487228	945.7	534.0	794.9	524.6	3.34	162
15.462	0.024	L	2487486	2487508	756.6	524.7	677.0	522.5	1.75	118
15.462	0.024	R	2487486	2487508	769.8	525.8	696.0	524.7	1.62	101
15.624	0.02	L	2487648	2487666	680.9	522.7	635.8	529.6	1.00	80
15.626	0.02	R	2487650	2487668	689.3	523.2	643.9	530.0	1.00	76
16.464	0.026	R	2488488	2488512	867.7	530.4	981.8	536.2	2.54	145
16.464	0.028	L	2488488	2488514	864.7	526.2	979.5	527.7	2.55	138
16.546	0.184	R	2488570	2488752	981.3	546.3	1046.4	523.7	1.53	953
16.548	0.188	L	2488572	2488758	985.5	537.9	1054.9	538.4	1.54	1408
17.262	0.024	L	2489286	2489308	1018.7	535.6	951.6	537.7	1.49	99
17.264	0.024	R	2489288	2489310	1038.5	542.1	976.2	545.4	1.39	89
18.672	0.018	L	2490696	2490712	951.8	547.5	925.6	531.1	0.69	55
19.706	0.036	L	2491730	2491764	941.0	519.0	670.1	505.0	5.98	273
19.708	0.034	R	2491732	2491764	943.3	543.7	704.9	521.5	5.27	250
19.846	0.044	L	2491870	2491912	672.0	504.3	315.2	561.4	7.73	297
19.848	0.042	R	2491872	2491912	671.7	522.2	329.8	557.2	7.35	280
21.466	0.028	R	2493490	2493516	847.1	553.5	966.6	550.9	2.65	136
21.468	0.028	L	2493492	2493518	856.6	540.7	966.1	535.4	2.43	117
21.654	0.02	L	2493678	2493696	978.9	540.8	929.0	551.9	1.13	83
22.2	0.17	L	2494224	2494392	952.5	559.2	960.2	575.9	0.41	1304
22.198	0.176	R	2494222	2494396	944.8	570.3	952.7	565.6	0.20	816
25.018	0.132	R	2497042	2497172	940.6	553.4	944.4	550.2	0.11	912
25.018	0.14	L	2497042	2497180	932.5	555.4	946.7	567.9	0.42	1364
28.106	0.04	L	2500130	2500168	952.2	555.2	653.3	566.8	6.59	277
28.108	0.04	R	2500132	2500170	953.3	552.9	670.8	564.4	6.23	250
29.23	0.026	L	2501254	2501278	820.9	555.6	930.4	552.2	2.43	130
29.228	0.028	R	2501252	2501278	828.5	546.4	950.7	540.8	2.71	142
29.97	0.138	R	2501994	2502130	957.2	573.3	958.4	573.8	0.03	872
29.97	0.142	L	2501994	2502134	951.9	552.3	956.2	552.8	0.10	1373
30.548	0.278	R	2502572	2502848	957.3	568.4	1016.5	1604.7	21.88	1134
30.55	0.3	L	2502574	2502872	960.2	557.5	1093.9	1687.2	23.81	1338
31.096	0.042	R	2503120	2503160	970.6	1596.4	1059.9	1277.2	6.80	268
31.096	0.044	L	2503120	2503162	1131.8	1668.4	1178.5	1292.4	7.75	295
31.502	0.482	R	2503526	2504006	1061.9	1305.5	957.9	606.9	15.37	567
31.502	0.484	L	2503526	2504008	1201.3	1318.4	931.9	648.1	15.73	726
33.636	0.228	R	2505660	2505886	945.0	576.4	965.6	511.8	1.51	770
33.638	0.228	L	2505662	2505888	943.8	571.6	969.0	535.3	0.98	1318
34.192	0.016	L	2506216	2506230	954.6	522.7	936.9	545.1	0.63	53
34.612	0.068	R	2506636	2506702	936.3	531.7	1035.8	1445.6	19.44	440
34.614	0.068	L	2506638	2506704	936.8	545.3	1138.9	1501.2	20.67	438
34.952	0.03	R	2506976	2507004	1039.7	1448.2	1043.3	1255.4	3.98	214
34.95	0.034	L	2506974	2507006	1162.3	1512.6	1145.6	1271.0	5.00	257
35.206	0.044	R	2507230	2507272	1051.0	1250.5	736.9	1630.2	10.04	374
35.204	0.048	L	2507228	2507274	1160.0	1262.8	829.5	1777.6	12.42	426
35.616	0.626	L	2507640	2508264	843.1	1770.3	951.3	589.6	24.45	1445
35.618	0.624	R	2507642	2508264	732.8	1637.0	963.4	546.6	23.01	886
36.846	0.154	R	2508870	2509022	949.8	541.8	787.9	655.8	4.31	1135
36.848	0.154	L	2508872	2509024	943.8	529.5	808.2	646.6	3.90	1151
37.112	0.03	L	2509136	2509164	798.9	639.0	907.2	529.1	3.33	173
37.112	0.03	R	2509136	2509164	797.2	662.5	914.2	532.0	3.79	198
37.49	0.1	R	2509514	2509612	934.4	505.6	826.0	1310.4	17.08	473
37.282	0.492	L	2509306	2509796	916.1	499.6	894.2	1402.9	18.82	1177
37.84	1.724	L	2509864	2511586	885.1	1394.9	1043.7	704.6	14.86	2076
37.84	1.724	R	2509864	2511586	819.9	1365.9	1043.5	726.1	14.22	521
39.698	0.03	L	2511722	2511750	1036.5	706.7	967.7	531.3	4.11	219
39.698	0.03	R	2511722	2511750	1031.2	712.9	970.2	557.0	3.65	201
40.474	0.018	R	2512498	2512514	955.8	524.0	924.6	510.6	0.74	57
40.472	0.02	L	2512496	2512514	930.9	510.9	891.1	493.0	0.95	70
40.616	0.056	L	2512640	2512694	892.6	495.2	322.3	495.2	12.08	326
40.62	0.054	R	2512644	2512696	916.8	516.7	357.1	507.9	11.86	322
41.06	0.062	R	2513084	2513144	358.3	498.3	1235.5	420.2	18.58	479
41.062	0.062	L	2513086	2513146	327.5	495.3	1182.1	409.5	18.14	462
41.876	0.204	R	2513900	2514102	971.9	499.7	1130.8	1411.9	18.90	865
41.876	0.238	L	2513900	2514136	940.6	452.0	1217.4	1648.4	24.81	1348
42.278	0.04	L	2514302	2514340	1189.7	1530.1	866.5	1622.7	6.74	272
