onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.01	0.118	L	2472034	2472150	1230.9	968.2	5250
0.01	0.12	R	2472034	2472152	1234.6	985.8	4842
0.182	0.214	L	2472206	2472418	822.3	573.4	5303
0.186	0.21	R	2472210	2472418	838.5	566.2	4886
0.422	2.688	R	2472446	2475132	948.3	515.5	4721
0.424	2.688	L	2472448	2475134	940.6	522.3	5081
3.152	0.442	L	2475176	2475616	1252.5	530.6	4786
3.15	0.444	R	2475174	2475616	1275.1	522.2	4425
3.742	0.128	L	2475766	2475892	1118.6	520.9	4704
3.742	0.13	R	2475766	2475894	1139.4	526.6	4346
3.896	0.432	L	2475920	2476350	1006.0	521.4	4856
3.898	0.43	R	2475922	2476350	1026.9	527.0	4512
4.352	0.232	L	2476376	2476606	928.2	528.4	4728
4.352	0.234	R	2476376	2476608	942.0	528.4	4418
4.684	0.722	L	2476708	2477428	947.0	532.4	4573
4.682	0.728	R	2476706	2477432	963.5	536.5	4244
5.536	3.002	R	2477560	2480560	964.6	527.5	4268
5.55	2.99	L	2477574	2480562	948.7	534.7	4569
8.662	2.296	L	2480686	2482980	951.5	536.0	4365
8.66	2.3	R	2480684	2482982	960.8	543.6	4102
10.994	0.238	L	2483018	2483254	703.6	528.7	4727
10.996	0.238	R	2483020	2483256	731.1	531.0	4463
11.254	0.666	L	2483278	2483942	634.1	539.0	4496
11.256	0.664	R	2483280	2483942	646.7	537.2	4291
12.068	0.284	R	2484092	2484374	833.9	525.3	4082
12.068	0.286	L	2484092	2484376	829.4	531.1	4298
12.476	0.184	L	2484500	2484682	946.8	538.7	4362
12.482	0.178	R	2484506	2484682	954.9	528.4	4094
12.682	0.306	L	2484706	2485010	1004.0	544.7	4440
12.682	0.308	R	2484706	2485012	1018.7	534.1	4182
13.008	0.426	R	2485032	2485456	969.3	542.9	3998
13.008	0.428	L	2485032	2485458	963.0	546.4	4210
13.612	1.562	L	2485636	2487196	948.6	542.2	4226
13.622	1.554	R	2485646	2487198	944.6	539.4	4006
15.204	0.258	L	2487228	2487484	762.3	522.1	4568
15.206	0.256	R	2487230	2487484	774.3	524.7	4372
15.486	0.138	L	2487510	2487646	685.1	521.5	4483
15.486	0.14	R	2487510	2487648	694.7	520.7	4314
15.644	0.546	L	2487668	2488212	648.1	532.7	4292
15.646	0.544	R	2487670	2488212	649.2	535.0	4125
16.338	0.126	L	2488362	2488486	861.4	526.5	4312
16.338	0.126	R	2488362	2488486	859.2	534.6	4099
16.49	0.056	R	2488514	2488568	985.2	539.4	4087
16.492	0.056	L	2488516	2488570	985.8	529.5	4321
16.736	0.526	L	2488760	2489284	1031.1	530.4	4364
16.73	0.534	R	2488754	2489286	1045.2	535.5	4104
17.286	1.386	L	2489310	2490694	948.7	542.1	4779
18.69	1.016	L	2490714	2491728	945.1	525.9	5071
17.288	2.42	R	2489312	2491730	957.9	534.8	4633
19.742	0.104	L	2491766	2491868	674.8	500.2	5161
19.742	0.106	R	2491766	2491870	684.0	521.0	4906
19.89	0.622	L	2491914	2492534	328.8	558.0	5103
19.89	0.622	R	2491914	2492534	293.6	560.5	4935
20.66	0.806	R	2492684	2493488	845.8	549.6	4624
20.66	0.808	L	2492684	2493490	844.4	534.4	4901
21.496	0.158	L	2493520	2493676	982.9	536.0	4797
21.494	0.704	R	2493518	2494220	950.9	561.8	4463
21.674	0.526	L	2493698	2494222	945.1	555.0	4687
22.37	2.648	L	2494394	2497040	940.0	547.8	4580
22.374	2.644	R	2494398	2497040	948.8	550.7	4309
25.158	2.948	L	2497182	2500128	955.4	550.9	4481
25.15	2.958	R	2497174	2500130	946.4	553.5	4253
28.146	0.69	L	2500170	2500858	648.2	561.3	4730
28.148	0.688	R	2500172	2500858	642.4	568.0	4487
28.984	0.244	R	2501008	2501250	823.2	547.4	4280
28.984	0.246	L	2501008	2501252	815.9	553.0	4580
29.256	0.714	L	2501280	2501992	957.1	549.6	4399
29.256	0.714	R	2501280	2501992	955.6	555.0	4109
30.108	0.44	R	2502132	2502570	955.0	573.0	4279
30.112	0.438	L	2502136	2502572	953.3	559.8	4624
30.85	0.246	L	2502874	2503118	1135.7	1684.6	4488
30.826	0.27	R	2502850	2503118	976.8	1587.6	4294
31.14	0.362	L	2503164	2503524	1196.1	1303.4	4607
31.138	0.364	R	2503162	2503524	1061.4	1292.6	4323
31.986	1.122	L	2504010	2505130	939.6	646.6	4504
31.984	1.124	R	2504008	2505130	954.7	643.0	4213
33.256	0.38	R	2505280	2505658	945.4	569.2	4173
33.256	0.382	L	2505280	2505660	938.3	566.5	4461
33.866	0.326	L	2505890	2506214	960.5	520.8	4696
33.864	0.748	R	2505888	2506634	951.8	524.8	4424
34.208	0.406	L	2506232	2506636	937.3	544.6	4890
34.682	0.268	L	2506706	2506972	1153.5	1507.4	4715
34.68	0.272	R	2506704	2506974	1033.4	1456.1	4447
34.984	0.22	L	2507008	2507226	1158.5	1261.4	4752
34.982	0.224	R	2507006	2507228	1048.8	1242.1	4434
35.252	0.364	L	2507276	2507638	838.0	1768.8	4817
35.25	0.368	R	2507274	2507640	735.5	1637.3	4552
36.242	0.604	R	2508266	2508868	955.9	542.7	4238
36.242	0.606	L	2508266	2508870	948.1	545.7	4585
37.002	0.11	L	2509026	2509134	798.5	644.5	4595
37.0	0.112	R	2509024	2509134	791.0	663.2	4154
37.142	0.14	L	2509166	2509304	924.4	508.9	4785
37.142	0.348	R	2509166	2509512	933.5	508.7	4393
37.774	0.066	L	2509798	2509862	885.3	1395.2	4923
37.59	0.25	R	2509614	2509862	818.4	1359.2	4480
39.564	0.134	L	2511588	2511720	1037.8	709.8	4771
39.564	0.134	R	2511588	2511720	1030.6	718.8	4346
39.728	0.744	L	2511752	2512494	946.2	517.2	4590
39.728	0.746	R	2511752	2512496	960.4	528.4	4194
40.492	0.124	L	2512516	2512638	896.2	493.7	4653
40.492	0.128	R	2512516	2512642	923.5	514.1	4274
40.674	0.386	R	2512698	2513082	348.2	502.9	4645
40.672	0.39	L	2512696	2513084	324.8	499.7	4968
41.124	0.308	L	2513148	2513454	1213.2	379.9	5228
41.122	0.31	R	2513146	2513454	1233.7	412.0	4643
41.618	0.258	L	2513642	2513898	938.4	446.7	5546
41.618	0.258	R	2513642	2513898	980.1	481.1	4897
42.114	0.164	L	2514138	2514300	1196.5	1544.0	5568
42.08	0.2	R	2514104	2514302	1116.3	1437.6	5230
42.318	0.368	L	2514342	2514708	872.3	1636.0	5635
42.318	0.37	R	2514342	2514710	829.2	1576.1	5154
42.728	0.302	R	2514752	2515052	809.5	1990.4	5052
43.11	0.14	R	2515134	2515272	952.9	452.3	4888
43.114	0.138	L	2515138	2515274	957.0	434.0	5322
43.272	1.538	L	2515296	2516832	940.3	509.9	4879
43.272	1.54	R	2515296	2516834	959.3	531.3	4520
44.852	0.11	L	2516876	2516984	663.2	497.2	5055
44.856	0.106	R	2516880	2516984	683.1	519.7	4687
44.998	0.05	L	2517022	2517070	977.1	469.0	5093
44.996	0.052	R	2517020	2517070	1006.4	501.2	4708
45.114	0.292	L	2517138	2517428	1685.4	462.8	5123
45.424	0.274	L	2517448	2517720	1660.7	424.4	5108
45.112	0.586	R	2517136	2517720	1696.2	497.4	4506
45.716	0.036	L	2517740	2517774	1631.1	385.0	4940
45.718	0.034	R	2517742	2517774	1661.9	432.7	4332
45.9	0.444	L	2517924	2518366	986.0	490.1	5102
45.9	0.444	R	2517924	2518366	1022.2	523.1	4590
46.492	0.216	L	2518516	2518730	890.4	871.8	5237
46.472	0.236	R	2518496	2518730	938.9	892.7	4674
46.75	0.184	L	2518774	2518956	1202.7	1248.0	5281
46.748	0.188	R	2518772	2518958	1185.4	1244.0	4748
