onset	duration	eye	startTime	stopTime
0.443	0.117	R	2346231	2346347
0.435	0.144	L	2346223	2346366
1.548	0.149	R	2347336	2347484
1.833	0.148	R	2347621	2347768
1.537	0.484	L	2347325	2347808
2.375	0.156	R	2348163	2348318
2.357	0.208	L	2348145	2348352
3.179	0.143	R	2348967	2349109
3.169	0.181	L	2348957	2349137
4.153	0.131	R	2349941	2350071
4.145	0.174	L	2349933	2350106
4.921	0.126	R	2350709	2350834
4.912	0.162	L	2350700	2350861
5.323	0.132	R	2351111	2351242
5.314	0.168	L	2351102	2351269
5.768	0.194	R	2351556	2351749
5.759	0.226	L	2351547	2351772
6.365	0.141	R	2352153	2352293
6.358	0.174	L	2352146	2352319
8.059	0.147	R	2353847	2353993
8.051	0.18	L	2353839	2354018
8.363	0.162	R	2354151	2354312
8.358	0.191	L	2354146	2354336
9.589	0.133	R	2355377	2355509
9.581	0.162	L	2355369	2355530
10.584	0.131	R	2356372	2356502
10.572	0.168	L	2356360	2356527
12.076	0.059	R	2357864	2357922
12.068	0.095	L	2357856	2357950
12.29	0.149	R	2358078	2358226
12.28	0.189	L	2358068	2358256
12.591	0.163	R	2358379	2358541
12.584	0.189	L	2358372	2358560
13.01	0.143	R	2358798	2358940
13.005	0.172	L	2358793	2358964
13.915	0.136	R	2359703	2359838
13.908	0.171	L	2359696	2359866
14.885	0.148	R	2360673	2360820
14.875	0.189	L	2360663	2360851
16.394	0.357	R	2362182	2362538
16.387	0.382	L	2362175	2362556
16.873	0.181	R	2362661	2362841
16.862	0.212	L	2362650	2362861
18.533	0.102	R	2364321	2364422
18.52	0.16	L	2364308	2364467
20.725	0.34	R	2366513	2366852
21.125	0.194	R	2366913	2367106
20.717	0.67	L	2366505	2367174
22.301	0.134	R	2368089	2368222
22.293	0.179	L	2368081	2368259
23.46	0.088	R	2369248	2369335
23.45	0.125	L	2369238	2369362
24.922	0.104	R	2370710	2370813
24.915	0.133	L	2370703	2370835
25.517	0.167	R	2371305	2371471
25.511	0.184	L	2371299	2371482
26.202	0.167	R	2371990	2372156
26.197	0.192	L	2371985	2372176
26.994	0.183	R	2372782	2372964
26.989	0.219	L	2372777	2372995
29.093	0.323	R	2374881	2375203
29.09	0.336	L	2374878	2375213
29.537	0.216	R	2375325	2375540
29.532	0.263	L	2375320	2375582
30.0	0.168	R	2375788	2375955
29.995	0.184	L	2375783	2375966
30.72	0.144	R	2376508	2376651
30.705	0.188	L	2376493	2376680
31.008	0.286	L	2376796	2377081
31.02	0.662	R	2376808	2377469
31.52	0.177	L	2377308	2377484
32.019	0.137	R	2377807	2377943
32.012	0.155	L	2377800	2377954
33.492	0.472	R	2379280	2379751
33.485	0.486	L	2379273	2379758
35.629	0.189	L	2381417	2381605
35.636	0.185	R	2381424	2381608
36.558	0.146	R	2382346	2382491
36.551	0.164	L	2382339	2382502
37.085	0.175	R	2382873	2383047
37.078	0.192	L	2382866	2383057
38.107	0.14	R	2383895	2384034
38.101	0.152	L	2383889	2384040
38.734	0.178	R	2384522	2384699
38.727	0.19	L	2384515	2384704
41.659	0.392	R	2387447	2387838
41.657	0.402	L	2387445	2387846
42.138	0.242	L	2387926	2388167
42.149	0.231	R	2387937	2388167
43.097	0.175	R	2388885	2389059
43.089	0.211	L	2388877	2389087
44.077	0.232	R	2389865	2390096
44.7	0.129	R	2390488	2390616
44.058	0.817	L	2389846	2390662
45.555	0.103	R	2391343	2391445
45.544	0.158	L	2391332	2391489
46.491	0.121	R	2392279	2392399
46.478	0.165	L	2392266	2392430
47.316	0.097	R	2393104	2393200
47.298	0.156	L	2393086	2393241
48.227	0.194	R	2394015	2394208
48.216	0.218	L	2394004	2394221
