onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.002	1.24	L	756746	757984	.	.	893.7	489.9	2.6e+006	148
0.002	1.266	R	756746	758010	.	.	981.6	472.4	2.6e+006	982
1.422	0.022	L	758166	758186	916.7	520.7	952.0	587.3	1.57	114
1.424	0.02	R	758168	758186	975.0	519.6	1004.7	582.3	1.44	109
2.694	0.032	L	759438	759468	936.8	570.7	672.3	551.5	5.46	295
2.694	0.038	R	759438	759474	964.0	542.5	690.8	516.1	5.64	256
2.968	0.016	L	759712	759726	654.9	561.3	625.7	575.3	0.67	65
2.968	0.016	R	759712	759726	680.2	528.6	649.5	539.7	0.67	61
3.562	0.028	L	760306	760332	678.4	611.3	998.3	649.5	6.62	369
3.562	0.028	R	760306	760332	712.9	582.6	1069.0	623.8	7.37	417
3.87	0.028	L	760614	760640	1152.3	620.5	946.2	567.9	4.38	279
3.87	0.03	R	760614	760642	1197.7	592.8	988.3	546.1	4.42	259
4.386	0.026	L	761130	761154	965.9	581.0	856.2	563.0	2.29	166
4.39	0.022	R	761134	761154	998.5	548.0	911.7	537.1	1.80	129
4.66	0.022	L	761404	761424	875.0	570.0	956.0	579.6	1.68	120
4.66	0.022	R	761404	761424	911.7	541.2	987.4	543.7	1.56	115
6.498	0.028	L	763242	763268	963.4	582.6	1157.7	622.9	4.08	231
6.498	0.03	R	763242	763270	993.7	551.0	1225.4	592.9	4.84	268
6.582	0.032	R	763326	763356	1225.0	603.4	1555.9	597.4	6.64	342
6.582	0.034	L	763326	763358	1176.4	635.1	1506.6	630.7	6.62	331
6.978	0.02	L	763722	763740	1525.2	656.8	1529.0	707.3	1.03	78
6.98	0.018	R	763724	763740	1544.5	608.4	1539.7	651.1	0.88	68
7.29	0.018	R	764034	764050	1551.1	636.8	1597.2	623.6	0.94	79
7.29	0.018	L	764034	764050	1520.5	708.3	1566.9	693.7	0.96	77
7.478	0.048	L	764222	764268	1532.9	689.7	908.5	595.2	12.73	467
7.48	0.052	R	764224	764274	1554.0	620.0	961.9	527.6	12.09	380
8.956	0.02	L	765700	765718	954.3	554.2	1012.3	543.8	1.22	96
8.956	0.02	R	765700	765718	972.0	544.6	1037.2	539.5	1.35	108
9.088	0.016	L	765832	765846	977.7	543.9	940.1	550.9	0.79	69
9.088	0.018	R	765832	765848	1000.9	540.9	962.0	538.1	0.81	64
9.458	0.142	L	766202	766342	967.5	587.1	905.0	606.5	1.35	1019
9.45	0.174	R	766194	766366	977.9	521.5	1024.6	521.4	0.96	2568
11.31	0.1	L	768054	768152	941.9	576.1	1738.0	626.8	15.71	385
11.308	0.102	R	768052	768152	977.6	505.8	1801.9	580.9	16.30	405
12.136	0.02	R	768880	768898	1772.7	578.2	1725.9	591.3	0.93	71
12.14	0.016	L	768884	768898	1720.5	644.7	1685.5	647.9	0.67	61
12.758	0.194	L	769502	769694	1691.5	642.5	922.6	581.1	15.28	1150
12.752	0.222	R	769496	769716	1737.2	529.6	990.2	441.4	14.89	1386
13.68	0.018	L	770424	770440	932.5	558.4	978.4	552.3	0.95	80
13.68	0.018	R	770424	770440	975.5	509.0	1021.3	504.7	0.95	78
15.804	0.234	L	772548	772780	973.4	571.7	932.3	560.2	0.88	1426
15.796	0.278	R	772540	772816	1014.7	477.3	1018.6	502.6	0.53	1033
16.232	0.052	R	772976	773026	1001.3	432.8	1427.9	682.0	10.05	309
16.232	0.054	L	772976	773028	955.4	582.9	1375.6	896.4	10.69	363
16.466	0.042	R	773210	773250	1406.5	697.3	1016.1	425.1	9.70	393
16.466	0.046	L	773210	773254	1372.2	898.3	1013.7	530.3	10.50	498
16.704	0.086	L	773448	773532	991.3	549.8	1113.5	882.3	7.33	244
16.706	0.084	R	773450	773532	990.1	504.3	1163.4	832.5	7.67	270
16.89	0.03	R	773634	773662	1173.9	741.4	972.1	660.5	4.47	266
16.888	0.058	L	773632	773688	1126.4	889.2	918.0	634.6	6.80	320
17.004	0.058	L	773748	773804	931.3	643.1	1629.8	619.3	13.95	446
17.004	0.058	R	773748	773804	983.4	596.5	1677.0	635.6	13.87	488
17.152	0.038	L	773896	773932	1585.4	653.3	1154.3	702.7	8.66	463
17.154	0.048	R	773898	773944	1614.0	650.6	1179.0	678.9	8.71	317
17.394	0.036	L	774138	774172	1112.2	714.3	1513.8	820.6	8.35	414
