onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
1.242	0.18	L	757986	758164	904.5	503.5	900
1.268	0.156	R	758012	758166	974.7	504.5	978
1.444	1.25	L	758188	759436	941.0	580.3	830
1.444	1.25	R	758188	759436	977.9	550.5	886
2.726	0.242	L	759470	759710	660.3	557.5	859
2.732	0.236	R	759476	759710	684.9	528.9	888
2.984	0.578	L	759728	760304	661.5	587.7	934
2.984	0.578	R	759728	760304	685.4	556.8	982
3.764	0.106	L	760508	760612	1155.9	620.4	1044
3.748	0.122	R	760492	760612	1201.1	594.0	1100
3.898	0.488	L	760642	761128	969.5	580.1	1112
3.9	0.49	R	760644	761132	1003.5	553.7	1166
4.412	0.248	L	761156	761402	868.1	566.5	1110
4.412	0.248	R	761156	761402	909.4	538.8	1192
4.682	1.816	L	761426	763240	958.5	587.0	1021
4.682	1.816	R	761426	763240	988.6	545.6	1077
6.526	0.056	L	763270	763324	1168.7	632.1	934
6.528	0.054	R	763272	763324	1223.7	600.0	994
6.616	0.362	L	763360	763720	1522.9	643.2	942
6.614	0.366	R	763358	763722	1550.0	603.2	1049
6.998	0.292	L	763742	764032	1520.6	704.1	944
6.998	0.292	R	763742	764032	1541.5	648.5	1059
7.308	0.17	L	764052	764220	1537.2	688.3	886
7.308	0.172	R	764052	764222	1562.6	620.8	1020
7.526	1.43	L	764270	765698	953.2	570.0	869
7.532	1.424	R	764276	765698	981.4	536.6	958
8.976	0.112	L	765720	765830	987.0	544.6	762
8.976	0.112	R	765720	765830	1009.9	540.3	859
9.106	0.344	R	765850	766192	970.1	542.7	863
9.104	0.354	L	765848	766200	955.5	555.5	768
9.624	1.684	R	766368	768050	976.1	517.9	907
9.6	1.71	L	766344	768052	950.6	562.9	795
11.41	0.504	L	768154	768656	1720.2	633.2	883
11.41	0.504	R	768154	768656	1764.9	588.2	1069
12.046	0.09	R	768790	768878	1776.9	577.1	1044
12.046	0.094	L	768790	768882	1725.5	638.7	858
12.156	0.596	R	768900	769494	1736.8	569.4	1112
12.156	0.602	L	768900	769500	1696.0	646.8	896
12.952	0.728	L	769696	770422	934.4	567.2	1030
12.974	0.706	R	769718	770422	982.2	488.6	1155
13.698	2.098	R	770442	772538	989.3	507.9	1081
13.698	2.106	L	770442	772546	949.6	557.5	923
16.038	0.194	L	772782	772974	949.0	563.5	1067
16.074	0.158	R	772818	772974	1006.7	439.0	1255
16.286	0.18	L	773030	773208	1372.4	894.8	1028
16.284	0.182	R	773028	773208	1417.9	701.5	1231
16.512	0.192	L	773256	773446	987.9	540.3	976
16.508	0.198	R	773252	773448	991.8	483.9	1096
16.79	0.098	L	773534	773630	1134.9	889.5	953
16.79	0.1	R	773534	773632	1178.4	797.1	1068
16.946	0.058	L	773690	773746	924.5	636.1	963
16.92	0.084	R	773664	773746	980.2	596.7	1040
17.062	0.09	L	773806	773894	1600.2	649.4	917
17.062	0.092	R	773806	773896	1634.6	654.3	1088
17.19	0.204	L	773934	774136	1115.9	711.1	990
17.202	0.192	R	773946	774136	1163.2	684.7	1096
17.43	0.234	L	774174	774406	1491.0	827.1	970
17.43	0.238	R	774174	774410	1533.0	773.0	1159
17.7	0.132	L	774444	774574	1801.8	824.6	926
17.7	0.132	R	774444	774574	1876.9	737.3	1088
