onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.378	0.048	L	4240602	4240648	465.5	397.1	944.0	483.8	10.40	346
0.378	0.048	R	4240602	4240648	475.6	389.0	953.1	493.4	10.45	355
1.584	0.064	L	4241808	4241870	952.5	541.1	196.9	481.8	15.91	387
1.586	0.064	R	4241810	4241872	961.0	527.7	233.4	501.1	15.28	363
2.598	0.062	L	4242822	4242882	202.9	511.0	952.4	553.8	15.74	348
2.598	0.062	R	4242822	4242882	216.8	517.3	951.0	543.3	15.40	345
2.874	0.016	R	4243098	4243112	964.3	550.9	948.7	520.6	0.74	64
3.842	0.016	L	4244066	4244080	958.6	541.9	989.2	533.0	0.68	62
4.87	0.074	L	4245094	4245166	965.9	536.3	1835.8	637.1	17.54	324
4.87	0.074	R	4245094	4245166	957.8	526.9	1829.5	683.8	17.75	321
5.264	0.04	L	4245488	4245526	1836.7	656.4	1999.6	1020.6	7.68	346
5.264	0.04	R	4245488	4245526	1844.9	681.9	1967.7	1033.8	7.20	317
5.46	0.016	L	4245684	4245698	1987.4	1053.0	1955.7	1081.1	0.77	72
5.612	0.078	L	4245836	4245912	1971.9	1077.9	1039.7	462.9	21.92	530
5.614	0.078	R	4245838	4245914	1944.6	1075.8	1056.9	441.8	21.44	446
5.818	0.026	L	4246042	4246066	1031.7	462.7	953.1	514.9	2.03	140
5.82	0.026	R	4246044	4246068	1034.9	448.2	953.1	514.4	2.27	161
7.138	0.04	L	4247362	4247400	979.2	540.8	1306.0	524.7	6.93	247
7.136	0.042	R	4247360	4247400	966.2	524.4	1292.2	505.2	6.91	241
7.89	0.026	L	4248114	4248138	1020.7	557.2	897.8	536.9	2.67	170
7.89	0.026	R	4248114	4248138	1007.5	530.8	885.1	517.8	2.64	163
8.698	0.024	L	4248922	4248944	883.7	542.7	973.1	539.9	1.92	129
8.7	0.024	R	4248924	4248946	885.2	534.2	963.8	528.8	1.69	112
9.612	0.022	L	4249836	4249856	968.6	540.5	912.9	506.1	1.41	103
9.612	0.022	R	4249836	4249856	960.4	538.9	912.3	502.9	1.29	94
9.824	0.02	L	4250048	4250066	937.9	481.1	969.7	527.0	1.21	95
9.824	0.022	R	4250048	4250068	929.1	479.2	963.4	528.4	1.30	90
15.33	0.054	L	4255554	4255606	932.0	516.6	309.4	515.8	13.16	400
15.332	0.052	R	4255556	4255606	957.5	541.9	344.6	528.5	12.96	381
17.028	0.05	L	4257252	4257300	338.6	543.1	925.9	510.0	12.45	382
17.028	0.05	R	4257252	4257300	345.7	546.5	927.4	502.2	12.35	402
19.398	0.038	L	4259622	4259658	941.4	537.1	1268.7	519.8	6.94	313
19.398	0.038	R	4259622	4259658	949.3	528.2	1284.4	492.9	7.14	320
24.392	0.054	L	4264616	4264668	942.7	531.3	1544.2	535.8	12.45	331
24.392	0.054	R	4264616	4264668	942.6	542.7	1572.6	522.4	13.05	340
24.798	0.048	L	4265022	4265068	1557.8	532.1	1005.2	493.8	11.46	393
24.8	0.048	R	4265024	4265070	1569.7	518.5	1031.0	487.2	11.16	365
25.044	0.024	L	4265268	4265290	996.6	521.4	876.2	520.6	2.58	178
25.044	0.024	R	4265268	4265290	999.7	509.6	885.3	507.2	2.46	171
25.636	0.02	R	4265860	4265878	910.1	545.0	957.5	548.5	1.02	74
25.636	0.022	L	4265860	4265880	890.5	540.4	953.5	538.0	1.35	101
27.948	0.05	L	4268172	4268220	942.5	534.8	359.3	520.4	12.36	381
27.95	0.05	R	4268174	4268222	947.8	537.6	372.2	543.2	12.20	386
29.164	0.06	R	4269388	4269446	344.3	560.4	946.4	527.6	12.75	301
29.164	0.062	L	4269388	4269448	327.9	531.0	954.0	540.7	13.24	299
29.496	0.022	L	4269720	4269740	962.3	536.0	1026.2	537.7	1.37	103
29.498	0.02	R	4269722	4269740	964.5	543.2	1024.3	533.9	1.29	93
29.894	0.022	L	4270118	4270138	1021.7	540.7	960.3	541.2	1.31	97
29.894	0.022	R	4270118	4270138	1030.4	532.0	962.9	526.5	1.45	105
36.416	0.052	L	4276640	4276690	922.7	536.9	1546.7	524.7	12.91	379
36.416	0.052	R	4276640	4276690	960.4	532.8	1601.5	516.2	13.26	389
38.286	0.022	L	4278510	4278530	1000.3	555.0	936.9	536.1	1.42	105
38.288	0.02	R	4278512	4278530	1013.9	563.3	955.7	541.4	1.33	103
