onset	duration	startTime	stopTime	eventIdentifier	trial_type	trial_number	block_number	is_practice	fixation_color	cue_side	aoi_correct	aoi_incorrect
0.147	6.0	167300	173329	ShowFixation	ANTI	1	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
6.176	0.2	173329	173569	BlankScreen	ANTI	1	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
6.416	1.0	173569	174609	ELCue	ANTI	1	1	True	red	180	[1035 1515  405  675]	[405 885 405 675]
7.862	2.0	175015	177654	ShowFixation	VGS	2	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
10.501	0.2	177654	177890	BlankScreen	VGS	2	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
10.737	1.0	177890	178930	ELCue	VGS	2	1	True	lime	180	[405 885 405 675]	[1035 1515  405  675]
12.182	6.0	179335	185975	ShowFixation	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
18.822	0.2	185975	186214	BlankScreen	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
19.061	1.0	186214	187255	ELCue	ANTI	3	1	True	red	460	[405 885 405 675]	[1035 1515  405  675]
20.506	2.0	187659	190300	ShowFixation	VGS	4	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
23.147	0.2	190300	190535	BlankScreen	VGS	4	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
23.382	1.0	190535	191576	ELCue	VGS	4	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
24.824	6.0	191977	198621	ShowFixation	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
31.468	0.2	198621	198860	BlankScreen	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
31.707	1.0	198860	199901	ELCue	VGS	5	1	True	lime	40	[ 90 570 405 675]	[1350 1830  405  675]
33.149	2.0	200302	202946	ShowFixation	ANTI	6	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
35.793	0.2	202946	203181	BlankScreen	ANTI	6	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
36.028	1.0	203181	204222	ELCue	ANTI	6	1	True	red	600	[ 90 570 405 675]	[1350 1830  405  675]
37.476	6.0	204629	211267	ShowFixation	VGS	7	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
44.114	0.2	211267	211506	BlankScreen	VGS	7	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
44.353	1.0	211506	212547	ELCue	VGS	7	1	True	lime	600	[1350 1830  405  675]	[ 90 570 405 675]
45.785	6.0	212938	219592	ShowFixation	ANTI	8	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
52.439	0.2	219592	219831	BlankScreen	ANTI	8	1	True	red	40	[1350 1830  405  675]	[ 90 570 405 675]
