onset	duration	eye	startTime	stopTime
2.317	0.015	L	504748	504762
2.284	0.068	R	504715	504782
4.415	0.095	L	506846	506940
4.419	0.133	R	506850	506982
8.287	0.058	L	510718	510775
8.298	0.066	R	510729	510794
12.428	0.086	L	514859	514944
12.446	0.07	R	514877	514946
13.82	0.105	R	516251	516355
13.836	0.091	L	516267	516357
15.507	0.687	L	517938	518624
16.327	0.953	L	518758	519710
18.505	0.086	L	520936	521021
18.508	0.085	R	520939	521023
20.059	0.118	R	522490	522607
20.063	0.116	L	522494	522609
22.068	0.093	L	524499	524591
22.08	0.086	R	524511	524596
25.245	0.117	L	527676	527792
25.257	0.108	R	527688	527795
41.794	0.07	R	544225	544294
41.774	0.094	L	544205	544298
46.044	0.114	R	548475	548588
46.03	0.138	L	548461	548598
54.957	0.067	R	557388	557454
54.93	0.1	L	557361	557460
67.757	0.2	L	570188	570387
67.776	0.202	R	570207	570408
75.793	0.289	L	578224	578512
75.822	0.29	R	578253	578542
85.439	0.248	L	587870	588117
85.447	0.279	R	587878	588156
85.899	0.438	R	588330	588767
85.903	0.438	L	588334	588771
93.38	0.012	L	595811	595822
93.333	0.096	R	595764	595859
133.526	0.062	L	635957	636018
137.282	0.059	L	639713	639771
137.294	0.09	R	639725	639814
139.991	0.143	L	642422	642564
139.992	0.146	R	642423	642568
144.81	0.056	L	647241	647296
144.818	0.053	R	647249	647301
148.464	0.063	R	650895	650957
148.455	0.083	L	650886	650968
155.481	0.03	R	657912	657941
155.459	0.056	L	657890	657945
163.364	0.175	L	665795	665969
163.38	0.179	R	665811	665989
174.64	0.108	R	677071	677178
174.639	0.111	L	677070	677180
181.899	0.081	L	684330	684410
181.888	0.128	R	684319	684446
193.044	0.133	L	695475	695607
193.049	0.133	R	695480	695612
201.046	0.119	L	703477	703595
201.066	0.13	R	703497	703626
212.884	0.007	R	715315	715321
212.842	0.067	L	715273	715339
215.722	0.05	L	718153	718202
215.771	0.011	R	718202	718212
217.931	1.349	L	720362	721710
217.762	1.752	R	720193	721944
230.76	0.094	R	733191	733284
238.677	0.166	L	741108	741273
239.38	0.196	L	741811	742006
238.643	1.358	R	741074	742431
246.339	0.072	L	748770	748841
246.317	0.163	R	748748	748910
247.078	0.425	L	749509	749933
247.097	0.422	R	749528	749949
261.765	0.052	L	764196	764247
261.74	0.148	R	764171	764318
269.542	0.017	R	771973	771989
269.516	0.059	L	771947	772005
280.096	0.127	R	782527	782653
280.211	0.065	L	782642	782706
291.125	0.059	L	793556	793614
291.123	0.07	R	793554	793623
291.606	0.096	L	794037	794132
291.605	0.108	R	794036	794143
292.621	0.068	L	795052	795119
292.629	0.085	R	795060	795144
296.202	0.172	L	798633	798804
296.18	0.218	R	798611	798828
301.492	0.6	L	803923	804522
301.477	0.615	R	803908	804522
302.223	0.95	L	804654	805603
302.223	0.95	R	804654	805603
303.434	0.056	R	805865	805920
303.426	0.067	L	805857	805923
304.579	0.056	R	807010	807065
304.589	0.052	L	807020	807071
306.569	0.113	R	809000	809112
306.57	0.125	L	809001	809125
306.897	0.798	R	809328	810125
306.894	0.803	L	809325	810127
349.425	0.152	L	851856	852007
349.442	0.148	R	851873	852020
352.178	0.093	R	854609	854701
352.151	0.13	L	854582	854711
355.522	0.067	L	857953	858019
355.512	0.103	R	857943	858045
357.667	0.084	R	860098	860181
357.656	0.097	L	860087	860183
360.37	0.042	L	862801	862842
361.805	0.043	R	864236	864278
361.787	0.07	L	864218	864287
364.712	0.131	R	867143	867273
364.701	0.145	L	867132	867276
366.943	0.237	R	869374	869610
366.932	0.253	L	869363	869615
372.247	0.094	R	874678	874771
372.219	0.124	L	874650	874773
376.557	0.009	R	878988	878996
376.542	0.041	L	878973	879013
384.485	0.112	L	886916	887027
