onset	duration	eye	startTime	stopTime
0.001	0.521	R	538859	539379
0.001	0.541	L	538859	539399
0.742	0.112	R	539600	539711
0.73	0.131	L	539588	539718
1.895	0.418	R	540753	541170
1.893	0.429	L	540751	541179
7.143	0.057	R	546001	546057
7.131	0.078	L	545989	546066
7.728	0.146	L	546586	546731
7.747	0.128	R	546605	546732
7.984	0.118	L	546842	546959
7.988	0.118	R	546846	546963
8.451	0.688	L	547309	547996
8.449	0.69	R	547307	547996
9.975	0.651	R	548833	549483
9.968	0.672	L	548826	549497
14.461	0.143	L	553319	553461
14.456	0.165	R	553314	553478
20.046	0.074	R	558904	558977
20.036	0.094	L	558894	558987
21.23	0.167	R	560088	560254
21.21	0.195	L	560068	560262
22.189	0.323	L	561047	561369
22.184	0.33	R	561042	561371
22.647	0.093	R	561505	561597
22.629	0.118	L	561487	561604
25.082	0.432	L	563940	564371
25.083	0.457	R	563941	564397
31.526	0.153	L	570384	570536
31.53	0.151	R	570388	570538
33.683	0.288	L	572541	572828
33.684	0.317	R	572542	572858
34.842	0.419	L	573700	574118
34.834	0.457	R	573692	574148
37.823	0.196	L	576681	576876
37.816	0.218	R	576674	576891
40.563	0.14	L	579421	579560
40.557	0.161	R	579415	579575
43.441	0.243	R	582299	582541
43.425	0.264	L	582283	582546
45.196	0.11	L	584054	584163
45.182	0.126	R	584040	584165
46.06	0.707	L	584918	585624
46.062	0.706	R	584920	585625
46.934	0.156	L	585792	585947
46.937	0.158	R	585795	585952
50.202	0.628	L	589060	589687
50.195	0.639	R	589053	589691
55.069	0.144	L	593927	594070
55.067	0.149	R	593925	594073
56.666	0.216	L	595524	595739
56.657	0.242	R	595515	595756
59.079	0.381	L	597937	598317
59.078	0.415	R	597936	598350
60.781	0.509	L	599639	600147
60.773	0.534	R	599631	600164
63.99	0.172	L	602848	603019
63.986	0.189	R	602844	603032
66.992	0.979	L	605850	606828
66.999	0.99	R	605857	606846
68.874	0.156	L	607732	607887
68.87	0.166	R	607728	607893
70.509	0.126	L	609367	609492
70.504	0.144	R	609362	609505
72.173	0.097	L	611031	611127
72.167	0.111	R	611025	611135
73.505	0.71	L	612363	613072
73.513	0.702	R	612371	613072
75.47	0.155	L	614328	614482
75.463	0.189	R	614321	614509
76.078	0.338	L	614936	615273
76.054	0.365	R	614912	615276
77.39	0.233	L	616248	616480
77.387	0.244	R	616245	616488
78.358	0.006	R	617216	617221
78.457	0.208	L	617315	617522
78.436	0.238	R	617294	617531
79.429	0.104	R	618287	618390
79.431	0.112	L	618289	618400
80.294	0.461	R	619152	619612
80.285	0.487	L	619143	619629
81.727	0.004	R	620585	620588
82.433	0.383	R	621291	621673
85.091	0.122	R	623949	624070
85.078	0.149	L	623936	624084
87.219	0.208	L	626077	626284
87.221	0.211	R	626079	626289
87.899	0.155	L	626757	626911
87.9	0.166	R	626758	626923
88.939	0.139	L	627797	627935
88.932	0.155	R	627790	627944
89.192	0.03	L	628050	628079
89.192	0.03	R	628050	628079
89.614	0.131	L	628472	628602
89.623	0.137	R	628481	628617
90.351	0.154	L	629209	629362
90.357	0.16	R	629215	629374
90.776	0.03	L	629634	629663
90.776	0.03	R	629634	629663
