participant_id	condition	accuracy	reaction_time
sub-24026	congruent	1	1.422
sub-24026	congruent	1	1.511
sub-24026	incongruent	1	1.498
sub-24026	congruent	1	1.154
sub-24026	incongruent	1	1.433
sub-24026	congruent	1	1.291
sub-24026	congruent	1	1.448
sub-24026	congruent	1	1.185
sub-24026	congruent	0	1.874
sub-24026	congruent	1	0.976
sub-24026	incongruent	1	1.700
sub-24026	incongruent	1	1.745
sub-24026	incongruent	1	1.681
sub-24026	congruent	1	1.023
sub-24026	congruent	1	0.953
sub-24026	congruent	1	0.968
sub-24026	incongruent	1	1.083
sub-24026	congruent	1	0.861
sub-24026	incongruent	1	0.950
sub-24026	incongruent	1	1.061
sub-24026	incongruent	1	1.142
sub-24026	incongruent	1	1.029
sub-24026	incongruent	1	0.931
sub-24026	congruent	1	0.772
sub-24026	congruent	1	0.891
sub-24026	incongruent	1	1.317
sub-24026	incongruent	1	1.285
sub-24026	congruent	1	0.909
sub-24026	congruent	1	0.967
sub-24026	incongruent	1	1.250
sub-24026	incongruent	1	1.277
sub-24026	incongruent	1	1.718
sub-24026	incongruent	1	1.458
sub-24026	congruent	0	0.000
sub-24026	incongruent	1	1.695
sub-24026	incongruent	1	1.417
sub-24026	congruent	1	1.207
sub-24026	congruent	0	0.000
sub-24026	incongruent	1	1.842
sub-24026	incongruent	0	0.000
sub-24026	incongruent	1	1.926
sub-24026	incongruent	1	1.745
sub-24026	congruent	1	1.122
sub-24026	congruent	1	1.292
sub-24026	incongruent	1	1.523
sub-24026	incongruent	1	1.853
sub-24026	congruent	1	1.143
sub-24026	congruent	1	0.921
sub-24026	incongruent	1	1.720
sub-24026	incongruent	1	1.324
sub-24026	congruent	1	0.986
sub-24026	incongruent	1	1.205
sub-24026	congruent	1	1.689
sub-24026	congruent	1	0.857
sub-24026	incongruent	1	1.326
sub-24026	congruent	1	1.078
sub-24026	congruent	1	0.845
sub-24026	congruent	1	1.308
sub-24026	congruent	1	1.188
sub-24026	incongruent	0	0.000
sub-24026	incongruent	1	1.386
sub-24026	congruent	1	0.662
sub-24026	incongruent	1	0.973
sub-24026	congruent	1	0.843
sub-24026	incongruent	1	0.832
sub-24026	congruent	1	0.718
sub-24026	congruent	1	0.822
sub-24026	congruent	1	0.606
sub-24026	incongruent	1	0.708
sub-24026	congruent	1	0.725
sub-24026	incongruent	1	1.078
sub-24026	incongruent	1	1.252
sub-24026	congruent	1	0.754
sub-24026	congruent	1	0.914
sub-24026	congruent	0	0.487
sub-24026	incongruent	1	0.810
sub-24026	congruent	1	0.908
sub-24026	congruent	1	0.964
sub-24026	incongruent	1	0.846
sub-24026	incongruent	1	0.979
sub-24026	incongruent	1	1.301
sub-24026	congruent	1	0.986
sub-24026	congruent	1	0.995
sub-24026	incongruent	1	0.981
sub-24026	incongruent	1	1.064
sub-24026	congruent	1	0.767
sub-24026	congruent	1	0.711
sub-24026	incongruent	1	1.171
sub-24026	incongruent	1	0.674
sub-24026	congruent	1	0.791
sub-24026	incongruent	1	1.786
sub-24026	incongruent	1	0.947
sub-24026	congruent	1	0.870
sub-24026	incongruent	1	1.266
sub-24026	congruent	1	0.696
sub-24026	congruent	1	0.786
sub-24026	incongruent	1	1.279
sub-24026	congruent	1	0.866
sub-24026	congruent	1	1.147
sub-24026	incongruent	1	1.763
sub-24026	congruent	1	0.747
sub-24026	congruent	1	0.950
sub-24026	incongruent	1	1.387
sub-24026	congruent	1	0.796
sub-24026	incongruent	1	1.010
sub-24026	incongruent	1	0.672
sub-24026	congruent	1	0.839
sub-24026	congruent	1	1.017
sub-24026	congruent	1	0.938
sub-24026	incongruent	1	0.682
sub-24026	incongruent	1	1.062
sub-24026	congruent	1	1.088
sub-24026	incongruent	1	1.671
sub-24026	incongruent	1	0.872
sub-24026	congruent	1	1.147
sub-24026	incongruent	1	0.897
sub-24026	incongruent	1	1.800
sub-24026	incongruent	1	0.931
sub-24026	incongruent	1	1.039
sub-24026	congruent	0	0.000
sub-24026	incongruent	1	1.373
sub-24026	congruent	1	0.723
sub-24026	congruent	0	0.507
sub-24026	incongruent	1	0.796
sub-24026	congruent	1	0.738
sub-24026	incongruent	1	0.598
sub-24026	congruent	1	0.571
sub-24026	incongruent	1	0.680
sub-24026	congruent	1	0.469
sub-24026	incongruent	1	0.790
sub-24026	incongruent	1	0.683
sub-24026	congruent	1	0.752
sub-24026	incongruent	0	0.262
sub-24026	incongruent	0	0.738
sub-24026	incongruent	1	1.990
sub-24026	congruent	0	0.000
sub-24026	incongruent	0	1.265
sub-24026	incongruent	1	0.756
sub-24026	congruent	1	0.780
sub-24026	congruent	1	0.943
sub-24026	incongruent	1	0.940
sub-24026	congruent	1	0.832
sub-24026	incongruent	1	0.868
sub-24026	incongruent	1	1.113
sub-24026	congruent	1	0.752
sub-24026	congruent	1	0.974
sub-24026	incongruent	1	0.714
sub-24026	congruent	1	0.630
sub-24026	incongruent	1	0.464
sub-24026	congruent	1	0.792
sub-24026	incongruent	1	1.425
sub-24026	incongruent	1	0.553
sub-24026	congruent	1	0.679
sub-24026	incongruent	1	1.347
sub-24026	incongruent	1	0.596
sub-24026	congruent	1	1.171
sub-24026	congruent	1	0.838
sub-24026	congruent	1	0.907
sub-24026	incongruent	1	0.827
sub-24026	congruent	1	0.837
sub-24026	incongruent	0	0.911
sub-24026	incongruent	1	1.101
sub-24026	congruent	1	0.928
sub-24026	incongruent	1	0.775
sub-24026	congruent	1	0.851
sub-24026	congruent	1	0.722
sub-24026	congruent	1	0.519
sub-24026	incongruent	1	0.533
sub-24026	congruent	1	0.605
sub-24026	incongruent	1	0.763
sub-24026	congruent	1	1.052
sub-24026	congruent	1	0.626
sub-24026	congruent	1	0.917
sub-24026	congruent	1	0.681
sub-24026	congruent	1	0.684
sub-24026	incongruent	1	0.758
sub-24026	incongruent	1	0.579
sub-24026	incongruent	1	0.674
sub-24026	incongruent	1	0.674
sub-24026	congruent	1	0.749
sub-24026	incongruent	1	1.241
sub-24026	incongruent	1	0.698
sub-24026	incongruent	0	0.382
sub-24026	incongruent	1	0.556
sub-24026	congruent	1	0.814
sub-24026	incongruent	1	0.559
sub-24026	incongruent	1	0.750
sub-24026	incongruent	1	0.494
sub-24026	congruent	1	0.334
sub-24026	congruent	1	0.638
sub-24026	incongruent	1	0.599
sub-24026	congruent	0	0.459
sub-24026	incongruent	1	0.643
sub-24026	incongruent	1	0.544
sub-24026	congruent	0	0.909
sub-24026	congruent	0	0.840
sub-24026	congruent	1	0.738
sub-24026	congruent	1	0.808
sub-24026	incongruent	1	0.966
sub-24026	incongruent	1	0.762
sub-24026	congruent	1	0.795
sub-24026	incongruent	1	1.077
sub-24026	incongruent	1	0.768
sub-24026	congruent	1	0.631
sub-24026	incongruent	1	0.744
sub-24026	congruent	1	0.657
sub-24026	congruent	1	0.752
sub-24026	congruent	1	0.751
sub-24026	congruent	0	0.625
sub-24026	incongruent	0	0.000
sub-24026	incongruent	1	1.276
sub-24026	congruent	1	0.818
sub-24026	congruent	1	0.937
sub-24026	congruent	1	1.289
sub-24026	incongruent	0	1.311
sub-24026	congruent	1	0.827
sub-24026	incongruent	1	1.435
sub-24026	congruent	1	1.326
sub-24026	incongruent	1	0.806
sub-24026	incongruent	1	0.593
sub-24026	incongruent	1	0.511
sub-24026	congruent	1	0.505
sub-24026	congruent	1	0.827
sub-24026	congruent	1	0.788
sub-24026	congruent	1	0.734
sub-24026	incongruent	1	0.498
sub-24026	congruent	1	0.560
sub-24026	incongruent	1	0.596
sub-24026	incongruent	1	0.755
sub-24026	congruent	1	0.840
sub-24026	incongruent	0	0.576
sub-24026	congruent	1	0.715
sub-24026	congruent	1	0.761
sub-24026	congruent	1	0.636
sub-24026	incongruent	1	0.507
sub-24026	incongruent	1	0.531
sub-24026	incongruent	1	0.554
sub-24026	incongruent	0	0.440
sub-24026	congruent	0	0.408
sub-24026	congruent	1	0.934
