onset	duration	eye	startTime	stopTime	xAvg	yAvg	pupilAvg
0.01	0.332	L	462226	462556	606.1	555.0	1146
0.01	0.332	R	462226	462556	655.1	518.4	1207
0.382	0.428	L	462598	463024	927.7	503.1	1076
0.38	0.43	R	462596	463024	978.4	480.0	1138
1.116	0.57	L	463332	463900	949.6	511.1	1040
1.124	0.562	R	463340	463900	997.4	500.9	1093
1.716	0.244	R	463932	464174	880.4	630.7	1136
1.714	0.256	L	463930	464184	855.6	657.2	1048
2.05	0.064	L	464266	464328	952.3	1221.8	519
2.254	0.264	L	464470	464732	871.1	977.4	1105
2.252	0.274	R	464468	464740	895.7	1150.0	1053
2.566	0.124	L	464782	464904	934.5	470.1	1174
2.582	0.108	R	464798	464904	978.8	439.8	1233
2.718	0.228	L	464934	465160	847.9	585.1	1163
2.718	0.23	R	464934	465162	884.8	551.0	1245
2.968	0.266	L	465184	465448	818.4	531.6	1071
2.97	0.264	R	465186	465448	849.7	503.5	1153
3.262	0.334	L	465478	465810	662.0	477.9	900
3.262	0.334	R	465478	465810	685.2	463.6	969
3.744	0.224	L	465960	466182	900.3	483.9	793
3.744	0.226	R	465960	466184	911.2	492.3	827
4.178	0.472	L	466394	466864	1010.2	486.3	977
4.2	0.452	R	466416	466866	1038.1	491.5	1045
4.668	0.27	L	466884	467152	961.3	489.5	957
4.67	0.272	R	466886	467156	987.3	505.0	1006
5.158	0.416	R	467374	467788	968.1	462.9	916
5.152	0.424	L	467368	467790	938.7	441.8	878
5.604	0.234	L	467820	468052	888.7	293.9	884
5.604	0.236	R	467820	468054	923.6	322.3	932
5.872	0.116	L	468088	468202	908.8	510.2	852
5.872	0.118	R	468088	468204	922.7	529.6	907
6.236	0.358	L	468452	468808	939.1	493.8	944
6.248	0.35	R	468464	468812	963.4	501.6	1000
6.768	0.206	L	468984	469188	931.0	406.0	919
6.774	0.202	R	468990	469190	968.0	406.0	951
6.998	0.496	L	469214	469708	946.5	488.9	1004
6.996	0.498	R	469212	469708	976.6	477.8	1027
7.522	0.278	L	469738	470014	940.0	340.5	1056
7.522	0.278	R	469738	470014	967.8	345.5	1063
7.826	0.102	L	470042	470142	934.3	471.7	1002
7.826	0.106	R	470042	470146	966.9	467.4	1013
8.106	0.504	L	470322	470824	934.7	494.7	950
8.12	0.49	R	470336	470824	975.2	466.4	979
8.642	0.288	L	470858	471144	906.4	265.1	1004
8.642	0.288	R	470858	471144	952.4	263.9	1021
8.962	0.202	L	471178	471378	913.9	427.8	974
8.96	0.212	R	471176	471386	957.5	430.5	1013
9.338	0.098	L	471554	471650	933.9	449.6	871
9.336	0.1	R	471552	471650	989.6	419.2	952
9.456	1.428	L	471672	473098	948.4	484.4	737
9.458	1.428	R	471674	473100	972.7	504.3	750
10.914	0.036	R	473130	473164	788.2	442.1	616
10.912	0.04	L	473128	473166	784.4	420.6	602
10.976	0.216	L	473192	473406	912.2	425.1	682
10.978	0.214	R	473194	473406	929.0	445.3	680
11.238	0.12	L	473454	473572	378.7	474.8	833
11.24	0.12	R	473456	473574	383.9	478.8	844
11.382	0.234	R	473598	473830	302.4	503.3	906
11.382	0.522	L	473598	474118	310.7	500.0	887
11.634	0.27	R	473850	474118	331.1	496.1	876
12.088	0.182	R	474304	474484	900.7	507.5	778
12.088	0.184	L	474304	474486	894.9	487.8	781
12.296	0.03	L	474512	474540	996.9	506.3	759
12.296	0.036	R	474512	474546	1006.9	526.0	756
12.514	0.442	L	474730	475170	1025.0	509.3	835
12.514	0.444	R	474730	475172	1042.2	505.7	858
12.978	3.786	L	475194	478978	950.5	498.8	764
12.978	3.8	R	475194	478992	955.9	517.6	782
16.848	0.116	L	479064	479178	927.1	487.3	751
16.98	0.112	L	479196	479306	955.5	517.0	743
16.828	0.274	R	479044	479316	935.6	518.9	791
17.252	0.506	L	479468	479972	948.2	505.7	822
17.258	0.5	R	479474	479972	952.5	519.7	838
17.786	0.11	R	480002	480110	845.3	476.9	817
17.784	0.114	L	480000	480112	845.4	468.7	818
17.924	0.322	L	480140	480460	958.1	510.3	844
17.924	0.324	R	480140	480462	967.4	515.1	845
18.276	0.984	R	480492	481474	830.9	488.3	934
18.274	0.988	L	480490	481476	829.9	495.8	912
19.3	0.24	L	481516	481754	1173.2	509.4	983
19.298	0.244	R	481514	481756	1179.7	513.0	1000
19.606	0.608	L	481822	482428	249.8	525.0	997
19.61	0.604	R	481826	482428	249.0	490.7	1043
20.362	0.11	L	482578	482686	743.7	498.8	965
20.362	0.11	R	482578	482686	764.7	488.1	995
20.52	0.86	L	482736	483594	210.0	523.9	944
20.522	0.858	R	482738	483594	221.5	512.4	989
21.44	0.99	L	483656	484644	952.8	492.8	847
21.44	0.994	R	483656	484648	959.2	510.0	876
22.69	0.118	R	484906	485022	985.2	448.0	898
22.682	0.128	L	484898	485024	964.2	450.7	877
22.83	0.48	L	485046	485524	937.6	497.3	953
22.83	0.488	R	485046	485532	958.9	493.9	962
