onset	duration	eye	startTime	stopTime	xStart	yStart	xEnd	yEnd	ampDeg	vPeak
0.342	0.038	R	462558	462594	656.6	524.2	982.2	477.8	6.52	278
0.342	0.04	L	462558	462596	615.1	556.4	923.3	508.5	6.18	246
0.81	0.306	L	463026	463330	930.9	502.9	965.0	580.4	1.70	1239
0.81	0.314	R	463026	463338	988.3	493.0	981.8	630.4	2.76	1447
1.686	0.028	L	463902	463928	949.4	521.2	850.2	649.2	3.23	179
1.686	0.03	R	463902	463930	997.3	485.9	878.5	632.6	3.76	199
1.97	0.08	L	464186	464264	860.4	658.4	937.8	1160.0	9.98	264
1.96	0.292	R	464176	464466	877.0	642.5	931.1	1328.1	13.50	377
2.114	0.14	L	464330	464468	950.1	1226.1	873.5	1035.1	3.93	513
2.518	0.048	L	464734	464780	875.0	928.7	936.6	476.9	9.02	306
2.526	0.056	R	464742	464796	901.7	1040.9	988.0	452.9	11.74	359
2.69	0.028	L	464906	464932	934.2	467.8	849.3	598.6	3.09	200
2.69	0.028	R	464906	464932	978.5	447.2	878.4	551.0	2.86	192
2.946	0.022	L	465162	465182	844.5	587.0	808.5	527.0	1.39	99
2.948	0.022	R	465164	465184	877.9	557.9	854.6	496.9	1.30	91
3.234	0.028	L	465450	465476	819.4	527.4	673.5	479.6	3.03	179
3.234	0.028	R	465450	465476	842.2	507.9	717.8	448.3	2.72	149
3.968	0.21	L	466184	466392	901.5	476.1	1024.4	502.2	2.48	668
3.97	0.23	R	466186	466414	917.6	480.9	1049.7	529.6	2.78	1100
4.65	0.018	L	466866	466882	1002.8	477.0	959.5	476.5	0.86	66
4.652	0.018	R	466868	466884	1026.2	491.4	985.1	491.3	0.81	60
4.938	0.214	L	467154	467366	966.6	510.1	934.4	447.9	1.40	716
4.942	0.216	R	467158	467372	987.8	520.9	985.0	471.0	1.00	1040
5.576	0.028	L	467792	467818	941.2	438.8	882.3	294.6	3.08	166
5.574	0.03	R	467790	467818	965.1	465.9	927.8	314.7	3.08	143
5.838	0.034	L	468054	468086	893.3	300.0	903.9	500.0	3.97	173
5.84	0.032	R	468056	468086	923.0	330.9	913.7	521.7	3.78	173
5.988	0.248	L	468204	468450	911.0	511.6	941.8	529.7	0.71	1008
5.99	0.258	R	468206	468462	934.9	507.8	968.8	533.4	0.84	1383
6.594	0.174	L	468810	468982	945.1	498.4	938.6	438.5	1.18	1222
6.598	0.176	R	468814	468988	961.7	491.4	982.7	407.1	1.70	1416
6.976	0.02	R	469192	469210	965.1	423.5	970.6	483.9	1.19	84
6.974	0.024	L	469190	469212	932.9	412.5	944.1	499.6	1.72	111
7.494	0.028	L	469710	469736	953.5	480.8	939.2	348.5	2.61	132
7.494	0.028	R	469710	469736	970.3	485.1	979.4	350.3	2.65	137
7.8	0.026	L	470016	470040	935.2	346.1	937.0	460.5	2.24	122
7.8	0.026	R	470016	470040	965.8	355.7	969.6	456.2	1.97	103
7.928	0.178	L	470144	470320	938.0	484.8	936.9	500.2	0.30	1306
7.932	0.188	R	470148	470334	967.4	467.0	980.5	501.2	0.72	1268
8.61	0.032	L	470826	470856	937.0	499.7	899.2	273.9	4.48	227
8.61	0.032	R	470826	470856	974.9	477.0	961.1	253.1	4.39	214
8.93	0.03	R	471146	471174	952.2	250.2	957.7	412.9	3.17	141
8.93	0.032	L	471146	471176	901.3	251.6	916.7	418.6	3.27	137
9.172	0.164	R	471388	471550	945.8	447.2	992.1	434.1	0.94	1550
9.164	0.174	L	471380	471552	928.8	457.8	939.5	465.0	0.25	1027
9.436	0.02	L	471652	471670	936.7	454.4	951.2	502.0	0.98	69
9.436	0.022	R	471652	471672	987.7	424.3	989.5	480.7	1.11	74
10.884	0.028	L	473100	473126	953.7	486.6	779.2	418.7	3.65	216
10.886	0.028	R	473102	473128	948.0	514.6	786.9	440.7	3.46	196
10.952	0.024	L	473168	473190	789.8	423.1	912.5	427.1	2.39	155
10.95	0.028	R	473166	473192	791.9	442.8	933.1	439.6	2.75	173
11.192	0.046	L	473408	473452	907.9	423.7	377.9	474.5	10.26	347
11.192	0.048	R	473408	473454	932.3	442.1	390.2	480.8	10.47	337
11.358	0.024	L	473574	473596	371.9	474.2	281.1	518.3	1.92	135
11.36	0.022	R	473576	473596	377.8	478.1	290.9	505.5	1.73	120
11.616	0.018	R	473832	473848	305.7	507.2	338.5	488.1	0.72	57
12.272	0.024	L	474488	474510	902.7	493.6	994.3	503.6	1.81	118
12.27	0.026	R	474486	474510	901.1	510.3	1005.3	522.3	2.06	128
12.332	0.182	R	474548	474728	1010.9	527.0	1044.4	492.4	0.95	1330
12.326	0.188	L	474542	474728	1002.5	509.8	1013.3	525.2	0.37	1062
